Date,VelocityShares 3x Inverse Natural Gas linked to S&Etf_Open_average,VelocityShares 3x Inverse Natural Gas linked to S&Etf_Open_max,VelocityShares 3x Inverse Natural Gas linked to S&Etf_Open_min,VelocityShares 3x Inverse Natural Gas linked to S&Etf_High_average,VelocityShares 3x Inverse Natural Gas linked to S&Etf_High_max,VelocityShares 3x Inverse Natural Gas linked to S&Etf_High_min,VelocityShares 3x Inverse Natural Gas linked to S&Etf_Low_average,VelocityShares 3x Inverse Natural Gas linked to S&Etf_Low_max,VelocityShares 3x Inverse Natural Gas linked to S&Etf_Low_min,VelocityShares 3x Inverse Natural Gas linked to S&Etf_Close_average,VelocityShares 3x Inverse Natural Gas linked to S&Etf_Close_max,VelocityShares 3x Inverse Natural Gas linked to S&Etf_Close_min
2018-05-27,-1.267116385935464,-1.267116385935464,-1.267116385935464,-1.297819489953369,-1.297819489953369,-1.297819489953369,-1.2789365181266992,-1.2789365181266992,-1.2789365181266992,-1.4016465757732754,-1.4016465757732754,-1.4016465757732754
2018-06-03,-0.8601458525315311,-0.8601458525315311,-0.8601458525315311,-0.9095913958765445,-0.9095913958765445,-0.9095913958765445,-0.8623269015896311,-0.8623269015896311,-0.8623269015896311,-0.972046086162971,-0.972046086162971,-0.972046086162971
2018-06-10,-1.8319223847195254,-1.8319223847195254,-1.8319223847195254,-1.9050052074350052,-1.9050052074350052,-1.9050052074350052,-1.9080847402220023,-1.9080847402220023,-1.9080847402220023,-1.9707998924393921,-1.9707998924393921,-1.9707998924393921
2018-06-17,-1.429885700887772,-1.429885700887772,-1.429885700887772,-1.4421284170869482,-1.4421284170869482,-1.4421284170869482,-1.4102632008488272,-1.4102632008488272,-1.4102632008488272,-1.4197902253171923,-1.4197902253171923,-1.4197902253171923
2018-06-24,-1.252550834691363,-1.252550834691363,-1.252550834691363,-1.2482537473506246,-1.2482537473506246,-1.2482537473506246,-1.225735879843301,-1.225735879843301,-1.225735879843301,-1.1840495787913046,-1.1840495787913046,-1.1840495787913046
2018-07-01,-0.48791408049851365,-0.48791408049851365,-0.48791408049851365,-0.5447478975359651,-0.5447478975359651,-0.5447478975359651,-0.5638410987324608,-0.5638410987324608,-0.5638410987324608,-0.6369558756609373,-0.6369558756609373,-0.6369558756609373
2018-07-08,0.035334128931880295,0.035334128931880295,0.035334128931880295,0.1670812503212137,0.1670812503212137,0.1670812503212137,0.20391009579422525,0.20391009579422525,0.20391009579422525,0.1648668650209833,0.1648668650209833,0.1648668650209833
2018-07-15,0.053441510983976384,0.053441510983976384,0.053441510983976384,0.15943464293918008,0.15943464293918008,0.15943464293918008,0.21216753623954887,0.21216753623954887,0.21216753623954887,0.28666372024498704,0.28666372024498704,0.28666372024498704
2018-07-22,-0.2610500190247692,-0.2610500190247692,-0.2610500190247692,-0.3345019985117448,-0.3345019985117448,-0.3345019985117448,-0.23425851702596026,-0.23425851702596026,-0.23425851702596026,-0.23093266951732655,-0.23093266951732655,-0.23093266951732655
2018-07-29,-0.7803046639278198,-0.7803046639278198,-0.7803046639278198,-0.8302652250911271,-0.8302652250911271,-0.8302652250911271,-0.7959809587014083,-0.7959809587014083,-0.7959809587014083,-0.7684914253851114,-0.7684914253851114,-0.7684914253851114
