Date,Franklin Liberty International OpportunitiesEtf_Open_average,Franklin Liberty International OpportunitiesEtf_Open_max,Franklin Liberty International OpportunitiesEtf_Open_min,Franklin Liberty International OpportunitiesEtf_High_average,Franklin Liberty International OpportunitiesEtf_High_max,Franklin Liberty International OpportunitiesEtf_High_min,Franklin Liberty International OpportunitiesEtf_Low_average,Franklin Liberty International OpportunitiesEtf_Low_max,Franklin Liberty International OpportunitiesEtf_Low_min,Franklin Liberty International OpportunitiesEtf_Close_average,Franklin Liberty International OpportunitiesEtf_Close_max,Franklin Liberty International OpportunitiesEtf_Close_min
2018-04-08,-0.6146424947670428,-0.6146424947670428,-0.6146424947670428,-0.5792964953964276,-0.5792964953964276,-0.5792964953964276,-0.6088208499694103,-0.6088208499694103,-0.6088208499694103,-0.5760335952904599,-0.5760335952904599,-0.5760335952904599
2018-04-15,-0.46279642124522147,-0.46279642124522147,-0.46279642124522147,-0.46954796866377235,-0.46954796866377235,-0.46954796866377235,-0.467998810063991,-0.467998810063991,-0.467998810063991,-0.476975334756358,-0.476975334756358,-0.476975334756358
2018-04-22,-0.19780379515438526,-0.19780379515438526,-0.19780379515438526,-0.20703448634894886,-0.20703448634894886,-0.20703448634894886,-0.19054265699809408,-0.19054265699809408,-0.19054265699809408,-0.2024200943064587,-0.2024200943064587,-0.2024200943064587
2018-04-29,-0.20735850514132997,-0.20735850514132997,-0.20735850514132997,-0.2179623596028379,-0.2179623596028379,-0.2179623596028379,-0.1963590294842714,-0.1963590294842714,-0.1963590294842714,-0.21069788156989594,-0.21069788156989594,-0.21069788156989594
2018-05-06,-1.1240586047572303,-1.1240586047572303,-1.1240586047572303,-1.1376454428323752,-1.1376454428323752,-1.1376454428323752,-1.3810082278413638,-1.3810082278413638,-1.3810082278413638,-1.4010781265554306,-1.4010781265554306,-1.4010781265554306
2018-05-13,-1.7949606361849186,-1.7949606361849186,-1.7949606361849186,-1.7892522553795265,-1.7892522553795265,-1.7892522553795265,-1.7261802226406426,-1.7261802226406426,-1.7261802226406426,-1.7439635650015433,-1.7439635650015433,-1.7439635650015433
2018-05-20,-2.4270283334646447,-2.4270283334646447,-2.4270283334646447,-2.435172111201928,-2.435172111201928,-2.435172111201928,-2.3841564017674415,-2.3841564017674415,-2.3841564017674415,-2.381961352622664,-2.381961352622664,-2.381961352622664
2018-05-27,-1.8191235492126623,-1.8191235492126623,-1.8191235492126623,-1.824985958644765,-1.824985958644765,-1.824985958644765,-1.7859353169519503,-1.7859353169519503,-1.7859353169519503,-1.7961642174378993,-1.7961642174378993,-1.7961642174378993
2018-06-03,-1.2665775983366154,-1.2665775983366154,-1.2665775983366154,-1.2327178328955106,-1.2327178328955106,-1.2327178328955106,-1.2429325363592065,-1.2429325363592065,-1.2429325363592065,-1.2502538636605545,-1.2502538636605545,-1.2502538636605545
2018-06-10,-0.6594179304649622,-0.6594179304649622,-0.6594179304649622,-0.6397770099327075,-0.6397770099327075,-0.6397770099327075,-0.6375318956870694,-0.6375318956870694,-0.6375318956870694,-0.6130612633307043,-0.6130612633307043,-0.6130612633307043
2018-06-17,-0.6141700217802307,-0.6141700217802307,-0.6141700217802307,-0.6300531056275658,-0.6300531056275658,-0.6300531056275658,-0.5934263227711354,-0.5934263227711354,-0.5934263227711354,-0.604258351750628,-0.604258351750628,-0.604258351750628
2018-06-24,-0.5130690746765111,-0.5130690746765111,-0.5130690746765111,-0.528143175304403,-0.528143175304403,-0.528143175304403,-0.49423114559069103,-0.49423114559069103,-0.49423114559069103,-0.5034057926731681,-0.5034057926731681,-0.5034057926731681
2018-07-01,0.3463803997358053,0.3463803997358053,0.3463803997358053,0.3672697197750259,0.3672697197750259,0.3672697197750259,0.3727687906016319,0.3727687906016319,0.3727687906016319,0.39729417912355824,0.39729417912355824,0.39729417912355824
2018-07-08,-1.1869232997653092,-1.1869232997653092,-1.1869232997653092,-1.202179532851754,-1.202179532851754,-1.202179532851754,-1.2116250510641993,-1.2116250510641993,-1.2116250510641993,-1.2204099801144397,-1.2204099801144397,-1.2204099801144397
2018-07-15,-1.3313128870373394,-1.3313128870373394,-1.3313128870373394,-1.3278987588541393,-1.3278987588541393,-1.3278987588541393,-1.3695391789279936,-1.3695391789279936,-1.3695391789279936,-1.3758774395165818,-1.3758774395165818,-1.3758774395165818
2018-07-22,-0.5570710125157554,-0.5570710125157554,-0.5570710125157554,-0.5719402923020486,-0.5719402923020486,-0.5719402923020486,-0.5326581599573562,-0.5326581599573562,-0.5326581599573562,-0.5396552367027609,-0.5396552367027609,-0.5396552367027609
2018-07-29,-0.6821391800737312,-0.6821391800737312,-0.6821391800737312,-0.6961897232762257,-0.6961897232762257,-0.6961897232762257,-0.664751882422925,-0.664751882422925,-0.664751882422925,-0.6702897675829084,-0.6702897675829084,-0.6702897675829084
2018-08-05,-0.29323252026164043,-0.29323252026164043,-0.29323252026164043,-0.31077196852074834,-0.31077196852074834,-0.31077196852074834,-0.4130260037793095,-0.4130260037793095,-0.4130260037793095,-0.4199390005138569,-0.4199390005138569,-0.4199390005138569
2018-08-12,-2.968465149303928,-2.968465149303928,-2.968465149303928,-2.9616298501243783,-2.9616298501243783,-2.9616298501243783,-2.951887207986852,-2.951887207986852,-2.951887207986852,-2.9432709407330946,-2.9432709407330946,-2.9432709407330946
2018-08-19,-1.992192528289935,-1.992192528289935,-1.992192528289935,-1.9902478704012343,-1.9902478704012343,-1.9902478704012343,-1.9845855683494547,-1.9845855683494547,-1.9845855683494547,-1.9804972432127574,-1.9804972432127574,-1.9804972432127574
2018-08-26,-1.5444561090827087,-1.5444561090827087,-1.5444561090827087,-1.543903152598571,-1.543903152598571,-1.543903152598571,-1.5390368333012168,-1.5390368333012168,-1.5390368333012168,-1.536855754545278,-1.536855754545278,-1.536855754545278
2018-09-02,-1.326151005278081,-1.326151005278081,-1.326151005278081,-1.3252076401480481,-1.3252076401480481,-1.3252076401480481,-1.322160927270597,-1.322160927270597,-1.322160927270597,-1.3205600732961924,-1.3205600732961924,-1.3205600732961924
2018-09-09,-1.7132332010111069,-1.7132332010111069,-1.7132332010111069,-1.6742637249489742,-1.6742637249489742,-1.6742637249489742,-1.712862968041135,-1.712862968041135,-1.712862968041135,-1.6734293323829403,-1.6734293323829403,-1.6734293323829403
