Date,PureFunds ISE Junior Silver_etf_Open_average,PureFunds ISE Junior Silver_etf_Open_max,PureFunds ISE Junior Silver_etf_Open_min,PureFunds ISE Junior Silver_etf_High_average,PureFunds ISE Junior Silver_etf_High_max,PureFunds ISE Junior Silver_etf_High_min,PureFunds ISE Junior Silver_etf_Low_average,PureFunds ISE Junior Silver_etf_Low_max,PureFunds ISE Junior Silver_etf_Low_min,PureFunds ISE Junior Silver_etf_Close_average,PureFunds ISE Junior Silver_etf_Close_max,PureFunds ISE Junior Silver_etf_Close_min
2018-04-08,0.28901727462953375,0.28901727462953375,0.28901727462953375,0.4422931653580338,0.4422931653580338,0.4422931653580338,0.46756458803396994,0.46756458803396994,0.46756458803396994,0.6473132890803501,0.6473132890803501,0.6473132890803501
2018-04-15,1.525408430663082,1.525408430663082,1.525408430663082,1.6863464893472924,1.6863464893472924,1.6863464893472924,1.6692184686102156,1.6692184686102156,1.6692184686102156,1.7584622681021043,1.7584622681021043,1.7584622681021043
2018-04-22,0.8777600379392707,0.8777600379392707,0.8777600379392707,0.6443647441447983,0.6443647441447983,0.6443647441447983,0.9427764738869752,0.9427764738869752,0.9427764738869752,0.8722307936730912,0.8722307936730912,0.8722307936730912
2018-04-29,0.8275399521797956,0.8275399521797956,0.8275399521797956,0.6702989288936595,0.6702989288936595,0.6702989288936595,0.8921255026353251,0.8921255026353251,0.8921255026353251,0.905825550043376,0.905825550043376,0.905825550043376
2018-05-06,1.3702582514134167,1.3702582514134167,1.3702582514134167,1.4015709383174189,1.4015709383174189,1.4015709383174189,1.5012651832804014,1.5012651832804014,1.5012651832804014,1.449141042911665,1.449141042911665,1.449141042911665
2018-05-13,0.7088907958618309,0.7088907958618309,0.7088907958618309,0.7958417769896409,0.7958417769896409,0.7958417769896409,0.733142861318556,0.733142861318556,0.733142861318556,0.908577558832078,0.908577558832078,0.908577558832078
2018-05-20,1.3015582108604946,1.3015582108604946,1.3015582108604946,1.1706344195753902,1.1706344195753902,1.1706344195753902,0.8791395491350105,0.8791395491350105,0.8791395491350105,0.8010321105393514,0.8010321105393514,0.8010321105393514
2018-05-27,0.10535663540000262,0.10535663540000262,0.10535663540000262,0.09506549524232534,0.09506549524232534,0.09506549524232534,-0.013463210678894723,-0.013463210678894723,-0.013463210678894723,0.21398363338031892,0.21398363338031892,0.21398363338031892
2018-06-03,0.2953748279785044,0.2953748279785044,0.2953748279785044,0.09618633309980706,0.09618633309980706,0.09618633309980706,0.1588135942132212,0.1588135942132212,0.1588135942132212,0.010802113705161329,0.010802113705161329,0.010802113705161329
2018-06-10,0.35808179715425037,0.35808179715425037,0.35808179715425037,0.3471043886059037,0.3471043886059037,0.3471043886059037,-0.16302473200813408,-0.16302473200813408,-0.16302473200813408,-0.4177488218753826,-0.4177488218753826,-0.4177488218753826
