Date,VanEck Vectors Low Carbon Energy_Open_average,VanEck Vectors Low Carbon Energy_Open_max,VanEck Vectors Low Carbon Energy_Open_min,VanEck Vectors Low Carbon Energy_High_average,VanEck Vectors Low Carbon Energy_High_max,VanEck Vectors Low Carbon Energy_High_min,VanEck Vectors Low Carbon Energy_Low_average,VanEck Vectors Low Carbon Energy_Low_max,VanEck Vectors Low Carbon Energy_Low_min,VanEck Vectors Low Carbon Energy_Close_average,VanEck Vectors Low Carbon Energy_Close_max,VanEck Vectors Low Carbon Energy_Close_min
2018-04-08,-0.2280237802745272,-0.2280237802745272,-0.2280237802745272,-0.4299667527218641,-0.4299667527218641,-0.4299667527218641,0.041875588478970355,0.041875588478970355,0.041875588478970355,-0.10390992023296568,-0.10390992023296568,-0.10390992023296568
2018-04-15,0.10739526936955075,0.10739526936955075,0.10739526936955075,0.0014571521303820797,0.0014571521303820797,0.0014571521303820797,0.09727965914382053,0.09727965914382053,0.09727965914382053,0.06533411894875576,0.06533411894875576,0.06533411894875576
2018-04-22,-0.1537117712266835,-0.1537117712266835,-0.1537117712266835,-0.5604345886626207,-0.5604345886626207,-0.5604345886626207,0.026226265383553188,0.026226265383553188,0.026226265383553188,-0.20439669229899105,-0.20439669229899105,-0.20439669229899105
2018-04-29,-0.2724731296894395,-0.2724731296894395,-0.2724731296894395,0.04299861169157363,0.04299861169157363,0.04299861169157363,0.042477528907465735,0.042477528907465735,0.042477528907465735,0.3409138354249055,0.3409138354249055,0.3409138354249055
2018-05-06,1.2120300966902884,1.2120300966902884,1.2120300966902884,0.8569594728106072,0.8569594728106072,0.8569594728106072,1.1186744730069043,1.1186744730069043,1.1186744730069043,0.9558483296465973,0.9558483296465973,0.9558483296465973
2018-05-13,1.479181679105492,1.479181679105492,1.479181679105492,1.3454586036035394,1.3454586036035394,1.3454586036035394,1.2974974026482533,1.2974974026482533,1.2974974026482533,1.186999829599583,1.186999829599583,1.186999829599583
2018-05-20,-0.24514271452330072,-0.24514271452330072,-0.24514271452330072,-0.5630139296794772,-0.5630139296794772,-0.5630139296794772,0.07043379754932715,0.07043379754932715,0.07043379754932715,-0.18949177972477838,-0.18949177972477838,-0.18949177972477838
2018-05-27,-0.695829150799325,-0.695829150799325,-0.695829150799325,-0.9016779245490362,-0.9016779245490362,-0.9016779245490362,-0.7402964737545786,-0.7402964737545786,-0.7402964737545786,-0.9903026360610635,-0.9903026360610635,-0.9903026360610635
2018-06-03,-0.7028624361796021,-0.7028624361796021,-0.7028624361796021,-0.887010209658072,-0.887010209658072,-0.887010209658072,-0.3411962256047128,-0.3411962256047128,-0.3411962256047128,-0.5799215113065024,-0.5799215113065024,-0.5799215113065024
2018-06-10,-1.3751672912158601,-1.3751672912158601,-1.3751672912158601,-0.5480661933500197,-0.5480661933500197,-0.5480661933500197,-0.6666192914942601,-0.6666192914942601,-0.6666192914942601,-0.27817019572319807,-0.27817019572319807,-0.27817019572319807
2018-06-17,-1.722843800643385,-1.722843800643385,-1.722843800643385,-1.8824417329119656,-1.8824417329119656,-1.8824417329119656,-1.7461558647212234,-1.7461558647212234,-1.7461558647212234,-1.8200223660578914,-1.8200223660578914,-1.8200223660578914
2018-06-24,-2.52735120886477,-2.52735120886477,-2.52735120886477,-2.5800344758989397,-2.5800344758989397,-2.5800344758989397,-2.2216024662792444,-2.2216024662792444,-2.2216024662792444,-2.3253421319459044,-2.3253421319459044,-2.3253421319459044
2018-07-01,-1.8023306091422064,-1.8023306091422064,-1.8023306091422064,-1.4711433826486757,-1.4711433826486757,-1.4711433826486757,-1.5697253866035326,-1.5697253866035326,-1.5697253866035326,-1.2646803341516515,-1.2646803341516515,-1.2646803341516515
2018-07-08,-1.1677688320178246,-1.1677688320178246,-1.1677688320178246,-1.168185240440458,-1.168185240440458,-1.168185240440458,-1.0973690120489443,-1.0973690120489443,-1.0973690120489443,-1.2388108793368053,-1.2388108793368053,-1.2388108793368053
2018-07-15,-0.5804829755431997,-0.5804829755431997,-0.5804829755431997,-0.7326033406084062,-0.7326033406084062,-0.7326033406084062,-0.5798507740645437,-0.5798507740645437,-0.5798507740645437,-0.6006316688756653,-0.6006316688756653,-0.6006316688756653
2018-07-22,-0.20278925515344842,-0.20278925515344842,-0.20278925515344842,-0.3534685279189815,-0.3534685279189815,-0.3534685279189815,-0.3721601569010121,-0.3721601569010121,-0.3721601569010121,-0.5022183473689246,-0.5022183473689246,-0.5022183473689246
