Date,iShares MSCI Malaysia_Open_average,iShares MSCI Malaysia_Open_max,iShares MSCI Malaysia_Open_min,iShares MSCI Malaysia_High_average,iShares MSCI Malaysia_High_max,iShares MSCI Malaysia_High_min,iShares MSCI Malaysia_Low_average,iShares MSCI Malaysia_Low_max,iShares MSCI Malaysia_Low_min,iShares MSCI Malaysia_Close_average,iShares MSCI Malaysia_Close_max,iShares MSCI Malaysia_Close_min
2018-04-08,1.5776751012860109,1.5776751012860109,1.5776751012860109,1.718604065194578,1.718604065194578,1.718604065194578,1.771498484018123,1.771498484018123,1.771498484018123,1.7073203239711312,1.7073203239711312,1.7073203239711312
2018-04-15,0.7840472999830043,0.7840472999830043,0.7840472999830043,0.7160416414041831,0.7160416414041831,0.7160416414041831,0.6620509929716143,0.6620509929716143,0.6620509929716143,0.3379179802472411,0.3379179802472411,0.3379179802472411
2018-04-22,0.040248972039713345,0.040248972039713345,0.040248972039713345,0.11620633307819063,0.11620633307819063,0.11620633307819063,-0.22942723227956788,-0.22942723227956788,-0.22942723227956788,-0.6250030600323289,-0.6250030600323289,-0.6250030600323289
2018-04-29,-1.731646969067997,-1.731646969067997,-1.731646969067997,-2.1431460539343306,-2.1431460539343306,-2.1431460539343306,-1.7831491179514618,-1.7831491179514618,-1.7831491179514618,-2.0086117350470434,-2.0086117350470434,-2.0086117350470434
2018-05-06,-0.9941927553677561,-0.9941927553677561,-0.9941927553677561,-1.2179250309339118,-1.2179250309339118,-1.2179250309339118,-1.4252383464159886,-1.4252383464159886,-1.4252383464159886,-1.4262419707644607,-1.4262419707644607,-1.4262419707644607
2018-05-13,-1.3833679422838467,-1.3833679422838467,-1.3833679422838467,-1.3742482402661216,-1.3742482402661216,-1.3742482402661216,-1.0804935498441444,-1.0804935498441444,-1.0804935498441444,-1.135726908257501,-1.135726908257501,-1.135726908257501
2018-05-20,-2.162168549324059,-2.162168549324059,-2.162168549324059,-1.9882605475446546,-1.9882605475446546,-1.9882605475446546,-1.9646665599854367,-1.9646665599854367,-1.9646665599854367,-1.8589478241685282,-1.8589478241685282,-1.8589478241685282
2018-05-27,-2.1080907118662395,-2.1080907118662395,-2.1080907118662395,-2.1123686077678188,-2.1123686077678188,-2.1123686077678188,-2.0858909018306964,-2.0858909018306964,-2.0858909018306964,-2.1917454497261772,-2.1917454497261772,-2.1917454497261772
2018-06-03,-1.3668487071764446,-1.3668487071764446,-1.3668487071764446,-1.4109814565357746,-1.4109814565357746,-1.4109814565357746,-1.3763425813481864,-1.3763425813481864,-1.3763425813481864,-1.398780603928726,-1.398780603928726,-1.398780603928726
2018-06-10,-1.7691966179308842,-1.7691966179308842,-1.7691966179308842,-1.815032260534733,-1.815032260534733,-1.815032260534733,-1.852093081470349,-1.852093081470349,-1.852093081470349,-1.7813054644088167,-1.7813054644088167,-1.7813054644088167
