Date,PowerShares S&P SmallCap Utilities_Open_average,PowerShares S&P SmallCap Utilities_Open_max,PowerShares S&P SmallCap Utilities_Open_min,PowerShares S&P SmallCap Utilities_High_average,PowerShares S&P SmallCap Utilities_High_max,PowerShares S&P SmallCap Utilities_High_min,PowerShares S&P SmallCap Utilities_Low_average,PowerShares S&P SmallCap Utilities_Low_max,PowerShares S&P SmallCap Utilities_Low_min,PowerShares S&P SmallCap Utilities_Close_average,PowerShares S&P SmallCap Utilities_Close_max,PowerShares S&P SmallCap Utilities_Close_min
2018-04-08,1.1473972971002393,1.1473972971002393,1.1473972971002393,1.0773386863832815,1.0773386863832815,1.0773386863832815,1.278641091839252,1.278641091839252,1.278641091839252,1.2220668968984578,1.2220668968984578,1.2220668968984578
2018-04-15,1.4621904015606264,1.4621904015606264,1.4621904015606264,1.3077262709070363,1.3077262709070363,1.3077262709070363,1.5160149126398792,1.5160149126398792,1.5160149126398792,1.4003379003879437,1.4003379003879437,1.4003379003879437
2018-04-22,1.9239542404547567,1.9239542404547567,1.9239542404547567,1.8739499224067628,1.8739499224067628,1.8739499224067628,1.538794439776902,1.538794439776902,1.538794439776902,1.4358724317787168,1.4358724317787168,1.4358724317787168
2018-04-29,1.8351257539667392,1.8351257539667392,1.8351257539667392,1.934720803282452,1.934720803282452,1.934720803282452,1.9132545943067811,1.9132545943067811,1.9132545943067811,2.0190977064706996,2.0190977064706996,2.0190977064706996
2018-05-06,1.4182150297834633,1.4182150297834633,1.4182150297834633,1.344689247217401,1.344689247217401,1.344689247217401,1.2504340985108624,1.2504340985108624,1.2504340985108624,1.2338621413518494,1.2338621413518494,1.2338621413518494
2018-05-13,1.0062308344996553,1.0062308344996553,1.0062308344996553,1.2389913601934524,1.2389913601934524,1.2389913601934524,1.1348632702810033,1.1348632702810033,1.1348632702810033,1.2962669507565074,1.2962669507565074,1.2962669507565074
2018-05-20,0.7159049853661807,0.7159049853661807,0.7159049853661807,0.6010231917892289,0.6010231917892289,0.6010231917892289,0.804221726923185,0.804221726923185,0.804221726923185,0.75791152050158,0.75791152050158,0.75791152050158
2018-05-27,1.2243616892576714,1.2243616892576714,1.2243616892576714,1.1753377377999197,1.1753377377999197,1.1753377377999197,1.2330072974882917,1.2330072974882917,1.2330072974882917,1.2058311777655601,1.2058311777655601,1.2058311777655601
2018-06-03,0.500824615807908,0.500824615807908,0.500824615807908,0.40532101151254196,0.40532101151254196,0.40532101151254196,0.4890239803293752,0.4890239803293752,0.4890239803293752,0.4099998113570113,0.4099998113570113,0.4099998113570113
2018-06-10,1.2470008601538245,1.2470008601538245,1.2470008601538245,1.3526688104082063,1.3526688104082063,1.3526688104082063,1.2231961984826403,1.2231961984826403,1.2231961984826403,1.4260680760403115,1.4260680760403115,1.4260680760403115
