Date,VanEck Vectors Brazil Small-Cap_Open_average,VanEck Vectors Brazil Small-Cap_Open_max,VanEck Vectors Brazil Small-Cap_Open_min,VanEck Vectors Brazil Small-Cap_High_average,VanEck Vectors Brazil Small-Cap_High_max,VanEck Vectors Brazil Small-Cap_High_min,VanEck Vectors Brazil Small-Cap_Low_average,VanEck Vectors Brazil Small-Cap_Low_max,VanEck Vectors Brazil Small-Cap_Low_min,VanEck Vectors Brazil Small-Cap_Close_average,VanEck Vectors Brazil Small-Cap_Close_max,VanEck Vectors Brazil Small-Cap_Close_min
2018-04-08,-1.788527092192723,-1.788527092192723,-1.788527092192723,-1.9565866111564862,-1.9565866111564862,-1.9565866111564862,-1.7353023023180525,-1.7353023023180525,-1.7353023023180525,-1.707544517059761,-1.707544517059761,-1.707544517059761
2018-04-15,-1.3093070718209208,-1.3093070718209208,-1.3093070718209208,-1.3778948531793074,-1.3778948531793074,-1.3778948531793074,-1.0155434197003306,-1.0155434197003306,-1.0155434197003306,-0.9657290533337972,-0.9657290533337972,-0.9657290533337972
2018-04-22,-1.2564238709632651,-1.2564238709632651,-1.2564238709632651,-1.3508226410229847,-1.3508226410229847,-1.3508226410229847,-1.1832492974474265,-1.1832492974474265,-1.1832492974474265,-1.2542805765354472,-1.2542805765354472,-1.2542805765354472
2018-04-29,-2.1503749174220124,-2.1503749174220124,-2.1503749174220124,-2.071301943401879,-2.071301943401879,-2.071301943401879,-1.927568152319863,-1.927568152319863,-1.927568152319863,-1.939100994899571,-1.939100994899571,-1.939100994899571
2018-05-06,-1.9006720441839646,-1.9006720441839646,-1.9006720441839646,-1.9241921145980052,-1.9241921145980052,-1.9241921145980052,-1.9200871034347469,-1.9200871034347469,-1.9200871034347469,-1.8923690082728661,-1.8923690082728661,-1.8923690082728661
2018-05-13,-2.1990235581427893,-2.1990235581427893,-2.1990235581427893,-2.2030442844892826,-2.2030442844892826,-2.2030442844892826,-2.0420830633502574,-2.0420830633502574,-2.0420830633502574,-1.9860171588917526,-1.9860171588917526,-1.9860171588917526
2018-05-20,-1.6394909090286736,-1.6394909090286736,-1.6394909090286736,-1.640420616549989,-1.640420616549989,-1.640420616549989,-1.6279683986112727,-1.6279683986112727,-1.6279683986112727,-1.6415782753009844,-1.6415782753009844,-1.6415782753009844
2018-05-27,-1.6168048739333114,-1.6168048739333114,-1.6168048739333114,-1.575972852819633,-1.575972852819633,-1.575972852819633,-1.484730559652886,-1.484730559652886,-1.484730559652886,-1.429907940205717,-1.429907940205717,-1.429907940205717
2018-06-03,-1.8221046301207922,-1.8221046301207922,-1.8221046301207922,-1.7488308068117049,-1.7488308068117049,-1.7488308068117049,-1.8129638956348364,-1.8129638956348364,-1.8129638956348364,-1.8367081106056002,-1.8367081106056002,-1.8367081106056002
2018-06-10,-1.7889813153424665,-1.7889813153424665,-1.7889813153424665,-1.8187675277403208,-1.8187675277403208,-1.8187675277403208,-1.795842269454669,-1.795842269454669,-1.795842269454669,-1.7768437392133818,-1.7768437392133818,-1.7768437392133818
2018-06-17,-1.4925418027384993,-1.4925418027384993,-1.4925418027384993,-1.5114717332107521,-1.5114717332107521,-1.5114717332107521,-1.516003307401463,-1.516003307401463,-1.516003307401463,-1.461153021998635,-1.461153021998635,-1.461153021998635
2018-06-24,-1.4978535084398164,-1.4978535084398164,-1.4978535084398164,-1.5233610077356206,-1.5233610077356206,-1.5233610077356206,-1.4938087351351443,-1.4938087351351443,-1.4938087351351443,-1.5355028851448413,-1.5355028851448413,-1.5355028851448413
2018-07-01,-0.9969407808681502,-0.9969407808681502,-0.9969407808681502,-1.017048615479502,-1.017048615479502,-1.017048615479502,-1.0237121188260485,-1.0237121188260485,-1.0237121188260485,-0.9975416954227219,-0.9975416954227219,-0.9975416954227219
2018-07-08,-0.7956333011470031,-0.7956333011470031,-0.7956333011470031,-0.7621536495891345,-0.7621536495891345,-0.7621536495891345,-0.7397890088632919,-0.7397890088632919,-0.7397890088632919,-0.7338275415031456,-0.7338275415031456,-0.7338275415031456
2018-07-15,-0.14751017088562016,-0.14751017088562016,-0.14751017088562016,-0.1744165755407017,-0.1744165755407017,-0.1744165755407017,-0.14317812491894327,-0.14317812491894327,-0.14317812491894327,-0.14549899920278142,-0.14549899920278142,-0.14549899920278142
2018-07-22,0.2299980255700048,0.2299980255700048,0.2299980255700048,0.22992616100555943,0.22992616100555943,0.22992616100555943,0.22437651232054817,0.22437651232054817,0.22437651232054817,0.15687334639057474,0.15687334639057474,0.15687334639057474
2018-07-29,0.45391042686378635,0.45391042686378635,0.45391042686378635,0.505585566763159,0.505585566763159,0.505585566763159,0.6075385029717211,0.6075385029717211,0.6075385029717211,0.5349377279710464,0.5349377279710464,0.5349377279710464
2018-08-05,-1.0369532190649373,-1.0369532190649373,-1.0369532190649373,-0.8930258970389452,-0.8930258970389452,-0.8930258970389452,-1.000338605236647,-1.000338605236647,-1.000338605236647,-0.8770597664328199,-0.8770597664328199,-0.8770597664328199
2018-08-12,-0.8552211900922444,-0.8552211900922444,-0.8552211900922444,-0.8793619231767126,-0.8793619231767126,-0.8793619231767126,-0.8907050590147901,-0.8907050590147901,-0.8907050590147901,-0.956677198550075,-0.956677198550075,-0.956677198550075
2018-08-19,-1.6074619459075468,-1.6074619459075468,-1.6074619459075468,-1.4157700067039791,-1.4157700067039791,-1.4157700067039791,-1.4852809854483064,-1.4852809854483064,-1.4852809854483064,-1.4195320751318248,-1.4195320751318248,-1.4195320751318248
2018-08-26,-1.6453550908734247,-1.6453550908734247,-1.6453550908734247,-1.4750957208695052,-1.4750957208695052,-1.4750957208695052,-1.6690995262126525,-1.6690995262126525,-1.6690995262126525,-1.4453992268114177,-1.4453992268114177,-1.4453992268114177
2018-09-02,-1.466585690986262,-1.466585690986262,-1.466585690986262,-1.5344456108168065,-1.5344456108168065,-1.5344456108168065,-1.523105656791268,-1.523105656791268,-1.523105656791268,-1.6792810868586125,-1.6792810868586125,-1.6792810868586125
2018-09-09,-1.7942919657022942,-1.7942919657022942,-1.7942919657022942,-1.7957644204586494,-1.7957644204586494,-1.7957644204586494,-1.74087647241117,-1.74087647241117,-1.74087647241117,-1.7790672633914844,-1.7790672633914844,-1.7790672633914844
2018-09-16,-0.8688921215639187,-0.8688921215639187,-0.8688921215639187,-0.9589735517894926,-0.9589735517894926,-0.9589735517894926,-1.1301024387837844,-1.1301024387837844,-1.1301024387837844,-1.2248186064349986,-1.2248186064349986,-1.2248186064349986
2018-09-23,-0.8564994563544377,-0.8564994563544377,-0.8564994563544377,-0.9787119554846094,-0.9787119554846094,-0.9787119554846094,-0.9655589545772998,-0.9655589545772998,-0.9655589545772998,-1.117910897528906,-1.117910897528906,-1.117910897528906
2018-09-30,1.148823099660335,1.148823099660335,1.148823099660335,1.321471521699337,1.321471521699337,1.321471521699337,0.9701092358435474,0.9701092358435474,0.9701092358435474,1.0838649296781506,1.0838649296781506,1.0838649296781506
2018-10-07,0.6989866970632246,0.6989866970632246,0.6989866970632246,0.6098916247073443,0.6098916247073443,0.6098916247073443,0.5889283482913172,0.5889283482913172,0.5889283482913172,0.5515895850044165,0.5515895850044165,0.5515895850044165
2018-10-14,1.3946169547214582,1.3946169547214582,1.3946169547214582,1.4433760429711404,1.4433760429711404,1.4433760429711404,1.504176491260684,1.504176491260684,1.504176491260684,1.525113156851783,1.525113156851783,1.525113156851783
2018-10-21,1.8145699074794428,1.8145699074794428,1.8145699074794428,1.7380842031033836,1.7380842031033836,1.7380842031033836,1.3174660967487428,1.3174660967487428,1.3174660967487428,1.3827274345918694,1.3827274345918694,1.3827274345918694
2018-10-28,1.6764597361882496,1.6764597361882496,1.6764597361882496,1.6197758216538516,1.6197758216538516,1.6197758216538516,1.8744429645764513,1.8744429645764513,1.8744429645764513,1.83085211033396,1.83085211033396,1.83085211033396
2018-11-04,0.9729107817093305,0.9729107817093305,0.9729107817093305,0.9563306750642621,0.9563306750642621,0.9563306750642621,1.110299303325249,1.110299303325249,1.110299303325249,1.0442189809049978,1.0442189809049978,1.0442189809049978
2018-11-11,1.003464143306339,1.003464143306339,1.003464143306339,0.9574124567772336,0.9574124567772336,0.9574124567772336,1.0860055656804026,1.0860055656804026,1.0860055656804026,1.0908713838937178,1.0908713838937178,1.0908713838937178
2018-11-18,0.44932539135237537,0.44932539135237537,0.44932539135237537,0.4362781521017485,0.4362781521017485,0.4362781521017485,0.38317073523447065,0.38317073523447065,0.38317073523447065,0.34686774344201865,0.34686774344201865,0.34686774344201865
2018-11-25,0.8921741558741725,0.8921741558741725,0.8921741558741725,0.8556027889785953,0.8556027889785953,0.8556027889785953,0.9280432722577631,0.9280432722577631,0.9280432722577631,0.9026655968414072,0.9026655968414072,0.9026655968414072
2018-12-02,0.28728633663586894,0.28728633663586894,0.28728633663586894,0.24547209661622585,0.24547209661622585,0.24547209661622585,0.3058173325968153,0.3058173325968153,0.3058173325968153,0.3229703726023012,0.3229703726023012,0.3229703726023012
2018-12-09,0.2762474461952205,0.2762474461952205,0.2762474461952205,0.2660114492077091,0.2660114492077091,0.2660114492077091,0.37080363945604494,0.37080363945604494,0.37080363945604494,0.29782597109089415,0.29782597109089415,0.29782597109089415
2018-12-16,-0.6680350918110706,-0.6680350918110706,-0.6680350918110706,-0.3008522466590966,-0.3008522466590966,-0.3008522466590966,-0.36370561161690496,-0.36370561161690496,-0.36370561161690496,-0.3637887504884347,-0.3637887504884347,-0.3637887504884347
