Date,iShares MSCI ACWI ex US_Open_average,iShares MSCI ACWI ex US_Open_max,iShares MSCI ACWI ex US_Open_min,iShares MSCI ACWI ex US_High_average,iShares MSCI ACWI ex US_High_max,iShares MSCI ACWI ex US_High_min,iShares MSCI ACWI ex US_Low_average,iShares MSCI ACWI ex US_Low_max,iShares MSCI ACWI ex US_Low_min,iShares MSCI ACWI ex US_Close_average,iShares MSCI ACWI ex US_Close_max,iShares MSCI ACWI ex US_Close_min
2018-04-08,-0.22186302954653128,-0.22186302954653128,-0.22186302954653128,-0.42862209973332954,-0.42862209973332954,-0.42862209973332954,-0.11741195509905933,-0.11741195509905933,-0.11741195509905933,-0.22040542493802562,-0.22040542493802562,-0.22040542493802562
2018-04-15,-0.17745664859143634,-0.17745664859143634,-0.17745664859143634,-0.3397612930129327,-0.3397612930129327,-0.3397612930129327,-0.02117817392238004,-0.02117817392238004,-0.02117817392238004,-0.15594373648245402,-0.15594373648245402,-0.15594373648245402
2018-04-22,0.09772934984892839,0.09772934984892839,0.09772934984892839,-0.01721779842254398,-0.01721779842254398,-0.01721779842254398,0.2322033629957729,0.2322033629957729,0.2322033629957729,-0.09778083775963613,-0.09778083775963613,-0.09778083775963613
2018-04-29,-0.24178353794037083,-0.24178353794037083,-0.24178353794037083,-0.3689278242865447,-0.3689278242865447,-0.3689278242865447,0.006127791219367452,0.006127791219367452,0.006127791219367452,-0.21278623456747922,-0.21278623456747922,-0.21278623456747922
2018-05-06,1.0567206682879888,1.0567206682879888,1.0567206682879888,0.9491630796060246,0.9491630796060246,0.9491630796060246,1.087261233874067,1.087261233874067,1.087261233874067,0.8896275551597803,0.8896275551597803,0.8896275551597803
2018-05-13,0.5482660085868665,0.5482660085868665,0.5482660085868665,0.35050056172083704,0.35050056172083704,0.35050056172083704,0.6143052121878444,0.6143052121878444,0.6143052121878444,0.5513997641315337,0.5513997641315337,0.5513997641315337
2018-05-20,-0.8016132451435312,-0.8016132451435312,-0.8016132451435312,-1.0581236156197036,-1.0581236156197036,-1.0581236156197036,-0.4084575619678882,-0.4084575619678882,-0.4084575619678882,-0.6971173459278992,-0.6971173459278992,-0.6971173459278992
2018-05-27,-0.6298935517823061,-0.6298935517823061,-0.6298935517823061,-0.6961367985686425,-0.6961367985686425,-0.6961367985686425,-0.2670878717770136,-0.2670878717770136,-0.2670878717770136,-0.5733008110244778,-0.5733008110244778,-0.5733008110244778
2018-06-03,-0.24899338101392815,-0.24899338101392815,-0.24899338101392815,-0.15155361430435055,-0.15155361430435055,-0.15155361430435055,0.17094704393697227,0.17094704393697227,0.17094704393697227,0.07401968347285622,0.07401968347285622,0.07401968347285622
2018-06-10,-2.2041438147883787,-2.2041438147883787,-2.2041438147883787,-2.2599226016991167,-2.2599226016991167,-2.2599226016991167,-1.7225977390018015,-1.7225977390018015,-1.7225977390018015,-1.8443657097579371,-1.8443657097579371,-1.8443657097579371
