Date,iShares MSCI Eurozone_Open_average,iShares MSCI Eurozone_Open_max,iShares MSCI Eurozone_Open_min,iShares MSCI Eurozone_High_average,iShares MSCI Eurozone_High_max,iShares MSCI Eurozone_High_min,iShares MSCI Eurozone_Low_average,iShares MSCI Eurozone_Low_max,iShares MSCI Eurozone_Low_min,iShares MSCI Eurozone_Close_average,iShares MSCI Eurozone_Close_max,iShares MSCI Eurozone_Close_min
2018-10-21,-1.9458114497973729,-1.9458114497973729,-1.9458114497973729,-1.959075685509076,-1.959075685509076,-1.959075685509076,-2.146803043974251,-2.146803043974251,-2.146803043974251,-2.08390547443904,-2.08390547443904,-2.08390547443904
2018-10-28,-1.236101840395918,-1.236101840395918,-1.236101840395918,-1.2584074135817742,-1.2584074135817742,-1.2584074135817742,-1.1507823396405332,-1.1507823396405332,-1.1507823396405332,-1.1789539184641902,-1.1789539184641902,-1.1789539184641902
2018-11-04,-1.3588871298727578,-1.3588871298727578,-1.3588871298727578,-1.3818702191737813,-1.3818702191737813,-1.3818702191737813,-1.3666767546823777,-1.3666767546823777,-1.3666767546823777,-1.4316752659108092,-1.4316752659108092,-1.4316752659108092
2018-11-11,-1.0312165558157276,-1.0312165558157276,-1.0312165558157276,-1.0611418516497617,-1.0611418516497617,-1.0611418516497617,-1.0685934890756705,-1.0685934890756705,-1.0685934890756705,-1.1064856968807164,-1.1064856968807164,-1.1064856968807164
2018-11-18,-1.125346160709736,-1.125346160709736,-1.125346160709736,-1.0979212728111236,-1.0979212728111236,-1.0979212728111236,-0.9815566173251892,-0.9815566173251892,-0.9815566173251892,-0.979205538377071,-0.979205538377071,-0.979205538377071
2018-11-25,-0.7583137963569319,-0.7583137963569319,-0.7583137963569319,-0.7287056655338577,-0.7287056655338577,-0.7287056655338577,-0.6219251143437614,-0.6219251143437614,-0.6219251143437614,-0.6413108363949686,-0.6413108363949686,-0.6413108363949686
2018-12-02,-1.5381420342416565,-1.5381420342416565,-1.5381420342416565,-1.5475100005653601,-1.5475100005653601,-1.5475100005653601,-1.5979293565343857,-1.5979293565343857,-1.5979293565343857,-1.5372107291628554,-1.5372107291628554,-1.5372107291628554
2018-12-09,-1.3181228411025179,-1.3181228411025179,-1.3181228411025179,-1.3379229436390008,-1.3379229436390008,-1.3379229436390008,-1.3156019550245566,-1.3156019550245566,-1.3156019550245566,-1.35384412527488,-1.35384412527488,-1.35384412527488
2018-12-16,-1.8433462679480304,-1.8433462679480304,-1.8433462679480304,-1.8120106679136867,-1.8120106679136867,-1.8120106679136867,-1.8764647857358965,-1.8764647857358965,-1.8764647857358965,-1.9633144047670925,-1.9633144047670925,-1.9633144047670925
2018-12-23,-1.3778794366970004,-1.3778794366970004,-1.3778794366970004,-1.3052111686787606,-1.3052111686787606,-1.3052111686787606,-1.2292741251283992,-1.2292741251283992,-1.2292741251283992,-1.2108401235358575,-1.2108401235358575,-1.2108401235358575
2018-12-30,-0.9574137825966742,-0.9574137825966742,-0.9574137825966742,-0.8395908413099941,-0.8395908413099941,-0.8395908413099941,-0.7407756261815792,-0.7407756261815792,-0.7407756261815792,-0.6754733736657146,-0.6754733736657146,-0.6754733736657146
2019-01-06,-0.5827669104806698,-0.5827669104806698,-0.5827669104806698,-0.5076444658344516,-0.5076444658344516,-0.5076444658344516,-0.34190939824017336,-0.34190939824017336,-0.34190939824017336,-0.32575871896367115,-0.32575871896367115,-0.32575871896367115
2019-01-13,0.16953174696988813,0.16953174696988813,0.16953174696988813,0.13617266260911706,0.13617266260911706,0.13617266260911706,0.28068971471002147,0.28068971471002147,0.28068971471002147,0.281957154099957,0.281957154099957,0.281957154099957
2019-01-20,0.4412350472066912,0.4412350472066912,0.4412350472066912,0.4429458925368424,0.4429458925368424,0.4429458925368424,0.5393290841455538,0.5393290841455538,0.5393290841455538,0.5458763608666293,0.5458763608666293,0.5458763608666293
2019-01-27,0.7933914141145852,0.7933914141145852,0.7933914141145852,0.8946047369860519,0.8946047369860519,0.8946047369860519,0.8014051310885172,0.8014051310885172,0.8014051310885172,0.9806232619435101,0.9806232619435101,0.9806232619435101
2019-02-03,0.35170795692574364,0.35170795692574364,0.35170795692574364,0.32551284140260794,0.32551284140260794,0.32551284140260794,0.45212241822858146,0.45212241822858146,0.45212241822858146,0.36736427645991204,0.36736427645991204,0.36736427645991204
2019-02-10,1.247549453534919,1.247549453534919,1.247549453534919,1.2711068567273156,1.2711068567273156,1.2711068567273156,1.1867335713990985,1.1867335713990985,1.1867335713990985,1.2207096275807263,1.2207096275807263,1.2207096275807263
2019-02-17,1.6976546656355407,1.6976546656355407,1.6976546656355407,1.6470798271353013,1.6470798271353013,1.6470798271353013,1.563526895065477,1.563526895065477,1.563526895065477,1.4188689108348624,1.4188689108348624,1.4188689108348624
2019-02-24,1.8381466390410885,1.8381466390410885,1.8381466390410885,1.7813486985177982,1.7813486985177982,1.7813486985177982,1.6041797986835475,1.6041797986835475,1.6041797986835475,1.5923598272420965,1.5923598272420965,1.5923598272420965
2019-03-03,0.9312493484276232,0.9312493484276232,0.9312493484276232,1.0841627294818732,1.0841627294818732,1.0841627294818732,1.0231053857443937,1.0231053857443937,1.0231053857443937,1.110888469802694,1.110888469802694,1.110888469802694
2019-03-10,1.6348133387038686,1.6348133387038686,1.6348133387038686,1.5991486266241584,1.5991486266241584,1.5991486266241584,1.6166961959813595,1.6166961959813595,1.6166961959813595,1.5601734275622767,1.5601734275622767,1.5601734275622767
2019-03-17,0.8162722517746225,0.8162722517746225,0.8162722517746225,0.7961032647579317,0.7961032647579317,0.7961032647579317,0.8314255956329658,0.8314255956329658,0.8314255956329658,0.7946782506212922,0.7946782506212922,0.7946782506212922
2019-03-24,1.1095759905330989,1.1095759905330989,1.1095759905330989,1.2002428254574378,1.2002428254574378,1.2002428254574378,1.2322982781288914,1.2322982781288914,1.2322982781288914,1.257584212367997,1.257584212367997,1.257584212367997
2019-03-31,1.6221857000344364,1.6221857000344364,1.6221857000344364,1.577803357490274,1.577803357490274,1.577803357490274,1.6288251050209521,1.6288251050209521,1.6288251050209521,1.5832260812549235,1.5832260812549235,1.5832260812549235
2019-04-07,1.668460671473199,1.668460671473199,1.668460671473199,1.6411675825195882,1.6411675825195882,1.6411675825195882,1.715950555556455,1.715950555556455,1.715950555556455,1.6862855312705742,1.6862855312705742,1.6862855312705742
2019-04-14,1.4495499493692499,1.4495499493692499,1.4495499493692499,1.6223047886094364,1.6223047886094364,1.6223047886094364,1.5561695134510893,1.5561695134510893,1.5561695134510893,1.6404704574567206,1.6404704574567206,1.6404704574567206
2019-04-21,1.144585556272215,1.144585556272215,1.144585556272215,1.2443219820294305,1.2443219820294305,1.2443219820294305,1.215251512260079,1.215251512260079,1.215251512260079,1.2638141477532292,1.2638141477532292,1.2638141477532292
2019-04-28,0.5214590970489773,0.5214590970489773,0.5214590970489773,0.8323151780821365,0.8323151780821365,0.8323151780821365,0.5998940612573374,0.5998940612573374,0.5998940612573374,0.8427841769040136,0.8427841769040136,0.8427841769040136
2019-05-05,-0.6064231922970438,-0.6064231922970438,-0.6064231922970438,-0.6618782086699501,-0.6618782086699501,-0.6618782086699501,-0.6583869018608681,-0.6583869018608681,-0.6583869018608681,-0.7751132420662711,-0.7751132420662711,-0.7751132420662711
2019-05-12,-0.451785301688627,-0.451785301688627,-0.451785301688627,-0.47027301209517025,-0.47027301209517025,-0.47027301209517025,-0.4330150325086842,-0.4330150325086842,-0.4330150325086842,-0.4749649643172528,-0.4749649643172528,-0.4749649643172528
2019-05-19,-0.49160800030695273,-0.49160800030695273,-0.49160800030695273,-0.6147981098873158,-0.6147981098873158,-0.6147981098873158,-0.44244565340555,-0.44244565340555,-0.44244565340555,-0.5421857410011364,-0.5421857410011364,-0.5421857410011364
2019-05-26,-1.3448593509251254,-1.3448593509251254,-1.3448593509251254,-1.2689346940352662,-1.2689346940352662,-1.2689346940352662,-1.3527032907907088,-1.3527032907907088,-1.3527032907907088,-1.268082506535325,-1.268082506535325,-1.268082506535325
2019-06-02,0.3665404531957665,0.3665404531957665,0.3665404531957665,0.3137741642228341,0.3137741642228341,0.3137741642228341,0.3637162861397061,0.3637162861397061,0.3637162861397061,0.24610258603601423,0.24610258603601423,0.24610258603601423
2019-06-09,-1.3140161440548945,-1.3140161440548945,-1.3140161440548945,-1.270677047166619,-1.270677047166619,-1.270677047166619,-1.1977560295129266,-1.1977560295129266,-1.1977560295129266,-1.3106973383202516,-1.3106973383202516,-1.3106973383202516
2019-06-16,0.28095117326239255,0.28095117326239255,0.28095117326239255,0.15774276041696716,0.15774276041696716,0.15774276041696716,0.29288961200801894,0.29288961200801894,0.29288961200801894,0.12253272346672921,0.12253272346672921,0.12253272346672921
2019-06-23,0.7598451503425555,0.7598451503425555,0.7598451503425555,0.5672962396747186,0.5672962396747186,0.5672962396747186,0.4113211615488319,0.4113211615488319,0.4113211615488319,0.34396010356461704,0.34396010356461704,0.34396010356461704
2019-06-30,0.30371620273979827,0.30371620273979827,0.30371620273979827,0.18179774132550214,0.18179774132550214,0.18179774132550214,0.342478321298745,0.342478321298745,0.342478321298745,0.19567050522616697,0.19567050522616697,0.19567050522616697
2019-07-07,0.5230043419300058,0.5230043419300058,0.5230043419300058,0.34125688110761604,0.34125688110761604,0.34125688110761604,0.5554038551120347,0.5554038551120347,0.5554038551120347,0.3823374613917098,0.3823374613917098,0.3823374613917098
2019-07-14,0.16873229754642052,0.16873229754642052,0.16873229754642052,0.024667133890258246,0.024667133890258246,0.024667133890258246,0.17526081255420395,0.17526081255420395,0.17526081255420395,0.12589350750385916,0.12589350750385916,0.12589350750385916
2019-07-21,0.6123272755703394,0.6123272755703394,0.6123272755703394,0.4614955741466612,0.4614955741466612,0.4614955741466612,0.66078330191147,0.66078330191147,0.66078330191147,0.537472488137105,0.537472488137105,0.537472488137105
2019-07-28,-2.0367626529105807,-2.0367626529105807,-2.0367626529105807,-2.189255542461744,-2.189255542461744,-2.189255542461744,-2.3235424156799254,-2.3235424156799254,-2.3235424156799254,-2.295477409930301,-2.295477409930301,-2.295477409930301
2019-08-04,-1.5776402357731245,-1.5776402357731245,-1.5776402357731245,-1.5980930126145254,-1.5980930126145254,-1.5980930126145254,-1.5748035845910258,-1.5748035845910258,-1.5748035845910258,-1.6906720106042212,-1.6906720106042212,-1.6906720106042212
2019-08-11,-1.3910102457267663,-1.3910102457267663,-1.3910102457267663,-1.4715651316606546,-1.4715651316606546,-1.4715651316606546,-1.3602525667542675,-1.3602525667542675,-1.3602525667542675,-1.4781856889344696,-1.4781856889344696,-1.4781856889344696
2019-08-18,-1.2999549210310817,-1.2999549210310817,-1.2999549210310817,-1.345884114956096,-1.345884114956096,-1.345884114956096,-1.2766510069304258,-1.2766510069304258,-1.2766510069304258,-1.2636435759657845,-1.2636435759657845,-1.2636435759657845
2019-08-25,-0.6012533648899574,-0.6012533648899574,-0.6012533648899574,-0.6405570827922518,-0.6405570827922518,-0.6405570827922518,-0.7539961549145863,-0.7539961549145863,-0.7539961549145863,-0.6746729905443567,-0.6746729905443567,-0.6746729905443567
2019-09-01,0.24310543417171188,0.24310543417171188,0.24310543417171188,0.21176573173958915,0.21176573173958915,0.21176573173958915,0.32427554354047283,0.32427554354047283,0.32427554354047283,0.3138735183713855,0.3138735183713855,0.3138735183713855
2019-09-08,0.41506199798780613,0.41506199798780613,0.41506199798780613,0.4164876545345495,0.4164876545345495,0.4164876545345495,0.4333096416344004,0.4333096416344004,0.4333096416344004,0.4237595093172504,0.4237595093172504,0.4237595093172504
2019-09-15,0.16681425672386915,0.16681425672386915,0.16681425672386915,0.3277629208410145,0.3277629208410145,0.3277629208410145,0.3017400757917288,0.3017400757917288,0.3017400757917288,0.40666629354582506,0.40666629354582506,0.40666629354582506
2019-09-22,0.1816078438766814,0.1816078438766814,0.1816078438766814,0.3781917227800027,0.3781917227800027,0.3781917227800027,0.3178816182500966,0.3178816182500966,0.3178816182500966,0.38253919461059643,0.38253919461059643,0.38253919461059643
2019-09-29,-0.35911828659189043,-0.35911828659189043,-0.35911828659189043,-0.20456183196988068,-0.20456183196988068,-0.20456183196988068,-0.18487876360355213,-0.18487876360355213,-0.18487876360355213,-0.2732953226612032,-0.2732953226612032,-0.2732953226612032
2019-10-06,0.8887541373053235,0.8887541373053235,0.8887541373053235,0.97492480093414,0.97492480093414,0.97492480093414,0.9516508193621639,0.9516508193621639,0.9516508193621639,0.9705302467457851,0.9705302467457851,0.9705302467457851
2019-10-13,2.01310798814675,2.01310798814675,2.01310798814675,1.9187012000836705,1.9187012000836705,1.9187012000836705,1.8274877597941492,1.8274877597941492,1.8274877597941492,1.8194087587028083,1.8194087587028083,1.8194087587028083
2019-10-20,1.7473905537251162,1.7473905537251162,1.7473905537251162,1.7235885071282127,1.7235885071282127,1.7235885071282127,1.731829566852513,1.731829566852513,1.731829566852513,1.7211481452435367,1.7211481452435367,1.7211481452435367
2019-10-27,1.9332008323058498,1.9332008323058498,1.9332008323058498,1.9269235251226864,1.9269235251226864,1.9269235251226864,1.8400120601585441,1.8400120601585441,1.8400120601585441,1.8197235516904149,1.8197235516904149,1.8197235516904149
2019-11-03,1.4038132480710295,1.4038132480710295,1.4038132480710295,1.422161165271275,1.422161165271275,1.422161165271275,1.441932291618859,1.441932291618859,1.441932291618859,1.4602004638601174,1.4602004638601174,1.4602004638601174
2019-11-10,1.2776910610721108,1.2776910610721108,1.2776910610721108,1.3625675692710626,1.3625675692710626,1.3625675692710626,1.2762751436089146,1.2762751436089146,1.2762751436089146,1.362230300881139,1.362230300881139,1.362230300881139
2019-11-17,1.0563949013638383,1.0563949013638383,1.0563949013638383,1.0778622092065155,1.0778622092065155,1.0778622092065155,1.1054369638055201,1.1054369638055201,1.1054369638055201,1.1004956803002093,1.1004956803002093,1.1004956803002093
2019-11-24,0.7512165329564044,0.7512165329564044,0.7512165329564044,0.6857328087307777,0.6857328087307777,0.6857328087307777,0.5121996245610213,0.5121996245610213,0.5121996245610213,0.5419513203309734,0.5419513203309734,0.5419513203309734
2019-12-01,0.7844212931317177,0.7844212931317177,0.7844212931317177,0.7923100597792782,0.7923100597792782,0.7923100597792782,0.7463565047587374,0.7463565047587374,0.7463565047587374,0.6524613951518666,0.6524613951518666,0.6524613951518666
2019-12-08,1.4591402870537524,1.4591402870537524,1.4591402870537524,1.4960286455608987,1.4960286455608987,1.4960286455608987,1.5441520080862958,1.5441520080862958,1.5441520080862958,1.4941821187092872,1.4941821187092872,1.4941821187092872
2019-12-15,1.2057772713042587,1.2057772713042587,1.2057772713042587,1.2015866952288607,1.2015866952288607,1.2015866952288607,1.2639385012861861,1.2639385012861861,1.2639385012861861,1.226522301928325,1.226522301928325,1.226522301928325
2019-12-22,1.1819059524518887,1.1819059524518887,1.1819059524518887,1.2565945290997493,1.2565945290997493,1.2565945290997493,1.1168475907993458,1.1168475907993458,1.1168475907993458,1.0717719891898667,1.0717719891898667,1.0717719891898667
2019-12-29,1.1562020584828034,1.1562020584828034,1.1562020584828034,1.2879224120293753,1.2879224120293753,1.2879224120293753,1.223243187612388,1.223243187612388,1.223243187612388,1.2397485602672782,1.2397485602672782,1.2397485602672782
