Date,PowerShares S&P 500 BuyWrite PortfolioEtf_Open_average,PowerShares S&P 500 BuyWrite PortfolioEtf_Open_max,PowerShares S&P 500 BuyWrite PortfolioEtf_Open_min,PowerShares S&P 500 BuyWrite PortfolioEtf_High_average,PowerShares S&P 500 BuyWrite PortfolioEtf_High_max,PowerShares S&P 500 BuyWrite PortfolioEtf_High_min,PowerShares S&P 500 BuyWrite PortfolioEtf_Low_average,PowerShares S&P 500 BuyWrite PortfolioEtf_Low_max,PowerShares S&P 500 BuyWrite PortfolioEtf_Low_min,PowerShares S&P 500 BuyWrite PortfolioEtf_Close_average,PowerShares S&P 500 BuyWrite PortfolioEtf_Close_max,PowerShares S&P 500 BuyWrite PortfolioEtf_Close_min
2018-05-27,1.2864634663909922,1.2864634663909922,1.2864634663909922,1.2288464828123769,1.2288464828123769,1.2288464828123769,0.9409404482029572,0.9409404482029572,0.9409404482029572,1.3237399375246472,1.3237399375246472,1.3237399375246472
2018-06-03,1.300980966274142,1.300980966274142,1.300980966274142,1.3666424472308671,1.3666424472308671,1.3666424472308671,1.373082765898039,1.373082765898039,1.373082765898039,1.3224294332990054,1.3224294332990054,1.3224294332990054
2018-06-10,1.216312548655437,1.216312548655437,1.216312548655437,1.3136820170734753,1.3136820170734753,1.3136820170734753,1.2467746981173036,1.2467746981173036,1.2467746981173036,1.249625498663698,1.249625498663698,1.249625498663698
2018-06-17,1.1534755866514723,1.1534755866514723,1.1534755866514723,1.0576159781033394,1.0576159781033394,1.0576159781033394,0.9717626050025179,0.9717626050025179,0.9717626050025179,0.9538324335793893,0.9538324335793893,0.9538324335793893
2018-06-24,0.3703836203736865,0.3703836203736865,0.3703836203736865,0.6684301076845007,0.6684301076845007,0.6684301076845007,0.5166511446919095,0.5166511446919095,0.5166511446919095,0.3996768426390392,0.3996768426390392,0.3996768426390392
2018-07-01,0.7206828232051511,0.7206828232051511,0.7206828232051511,1.0576360995262308,1.0576360995262308,1.0576360995262308,0.8676654545841008,0.8676654545841008,0.8676654545841008,0.8796989180461571,0.8796989180461571,0.8796989180461571
2018-07-08,1.3684896392010917,1.3684896392010917,1.3684896392010917,1.4088182298579373,1.4088182298579373,1.4088182298579373,1.2769766388843824,1.2769766388843824,1.2769766388843824,1.4118163951086034,1.4118163951086034,1.4118163951086034
2018-07-15,1.5937535545351629,1.5937535545351629,1.5937535545351629,1.5731434541879297,1.5731434541879297,1.5731434541879297,1.3801334710868893,1.3801334710868893,1.3801334710868893,1.4994765724243886,1.4994765724243886,1.4994765724243886
2018-07-22,1.6916799305355645,1.6916799305355645,1.6916799305355645,1.6230562839531602,1.6230562839531602,1.6230562839531602,1.3523235757470151,1.3523235757470151,1.3523235757470151,1.2803710718410763,1.2803710718410763,1.2803710718410763
2018-07-29,1.5048977983824174,1.5048977983824174,1.5048977983824174,1.6821016608383377,1.6821016608383377,1.6821016608383377,1.4391931424384938,1.4391931424384938,1.4391931424384938,1.5951602592325755,1.5951602592325755,1.5951602592325755
