Date,SPDR EURO STOXX Small Cap_Open_average,SPDR EURO STOXX Small Cap_Open_max,SPDR EURO STOXX Small Cap_Open_min,SPDR EURO STOXX Small Cap_High_average,SPDR EURO STOXX Small Cap_High_max,SPDR EURO STOXX Small Cap_High_min,SPDR EURO STOXX Small Cap_Low_average,SPDR EURO STOXX Small Cap_Low_max,SPDR EURO STOXX Small Cap_Low_min,SPDR EURO STOXX Small Cap_Close_average,SPDR EURO STOXX Small Cap_Close_max,SPDR EURO STOXX Small Cap_Close_min
2018-04-08,-0.014695392020087338,-0.014695392020087338,-0.014695392020087338,-0.1426547984931236,-0.1426547984931236,-0.1426547984931236,0.04295455756929046,0.04295455756929046,0.04295455756929046,-0.08397975263016691,-0.08397975263016691,-0.08397975263016691
2018-04-15,-0.13077686776325767,-0.13077686776325767,-0.13077686776325767,-0.09232230646464519,-0.09232230646464519,-0.09232230646464519,0.06132927772407672,0.06132927772407672,0.06132927772407672,0.03568564324868597,0.03568564324868597,0.03568564324868597
2018-04-22,-0.5517241882181183,-0.5517241882181183,-0.5517241882181183,-0.7751085798023416,-0.7751085798023416,-0.7751085798023416,-0.4264546045300568,-0.4264546045300568,-0.4264546045300568,-0.6559826006566972,-0.6559826006566972,-0.6559826006566972
2018-04-29,-0.48246930686557277,-0.48246930686557277,-0.48246930686557277,-0.4768923208508591,-0.4768923208508591,-0.4768923208508591,-0.2817344217814396,-0.2817344217814396,-0.2817344217814396,-0.43329231033635984,-0.43329231033635984,-0.43329231033635984
2018-05-06,-0.10227227430607942,-0.10227227430607942,-0.10227227430607942,-0.28985747816297336,-0.28985747816297336,-0.28985747816297336,-0.20007765830332624,-0.20007765830332624,-0.20007765830332624,-0.3751832286260331,-0.3751832286260331,-0.3751832286260331
2018-05-13,-1.4474009263702354,-1.4474009263702354,-1.4474009263702354,-1.5502599734448763,-1.5502599734448763,-1.5502599734448763,-1.1860616845642293,-1.1860616845642293,-1.1860616845642293,-1.2633251776507695,-1.2633251776507695,-1.2633251776507695
2018-05-20,-2.2318681258426687,-2.2318681258426687,-2.2318681258426687,-2.2470844805459604,-2.2470844805459604,-2.2470844805459604,-2.0632407635866885,-2.0632407635866885,-2.0632407635866885,-2.0407862253523907,-2.0407862253523907,-2.0407862253523907
2018-05-27,-1.8647154636882994,-1.8647154636882994,-1.8647154636882994,-1.8759115586876791,-1.8759115586876791,-1.8759115586876791,-1.821649022242752,-1.821649022242752,-1.821649022242752,-1.8330149133183502,-1.8330149133183502,-1.8330149133183502
2018-06-03,-1.4080091752629331,-1.4080091752629331,-1.4080091752629331,-1.2749542194175882,-1.2749542194175882,-1.2749542194175882,-1.2309005306837504,-1.2309005306837504,-1.2309005306837504,-1.2172541212233352,-1.2172541212233352,-1.2172541212233352
2018-06-10,-2.271797733408477,-2.271797733408477,-2.271797733408477,-2.2314495676768034,-2.2314495676768034,-2.2314495676768034,-2.18342190646095,-2.18342190646095,-2.18342190646095,-2.19832889936007,-2.19832889936007,-2.19832889936007
2018-06-17,-1.8910780979842703,-1.8910780979842703,-1.8910780979842703,-1.9180561022430012,-1.9180561022430012,-1.9180561022430012,-2.0169803413034195,-2.0169803413034195,-2.0169803413034195,-1.9734395182409796,-1.9734395182409796,-1.9734395182409796
2018-06-24,-2.0454414577130007,-2.0454414577130007,-2.0454414577130007,-2.0211426433648176,-2.0211426433648176,-2.0211426433648176,-1.9946402741311606,-1.9946402741311606,-1.9946402741311606,-1.9995653600927974,-1.9995653600927974,-1.9995653600927974
2018-07-01,-0.9649970047345711,-0.9649970047345711,-0.9649970047345711,-1.0061897705361684,-1.0061897705361684,-1.0061897705361684,-0.9034765664249929,-0.9034765664249929,-0.9034765664249929,-0.9786445601349596,-0.9786445601349596,-0.9786445601349596
