Date,VanEck Vectors ChinaAMC A-ShareEtf_Open_average,VanEck Vectors ChinaAMC A-ShareEtf_Open_max,VanEck Vectors ChinaAMC A-ShareEtf_Open_min,VanEck Vectors ChinaAMC A-ShareEtf_High_average,VanEck Vectors ChinaAMC A-ShareEtf_High_max,VanEck Vectors ChinaAMC A-ShareEtf_High_min,VanEck Vectors ChinaAMC A-ShareEtf_Low_average,VanEck Vectors ChinaAMC A-ShareEtf_Low_max,VanEck Vectors ChinaAMC A-ShareEtf_Low_min,VanEck Vectors ChinaAMC A-ShareEtf_Close_average,VanEck Vectors ChinaAMC A-ShareEtf_Close_max,VanEck Vectors ChinaAMC A-ShareEtf_Close_min
2019-01-27,-0.3107425548739351,-0.3107425548739351,-0.3107425548739351,-0.35851567620476943,-0.35851567620476943,-0.35851567620476943,-0.24959500399440232,-0.24959500399440232,-0.24959500399440232,-0.3125722736841482,-0.3125722736841482,-0.3125722736841482
2019-02-03,-0.4833548030694357,-0.4833548030694357,-0.4833548030694357,-0.5169443476252834,-0.5169443476252834,-0.5169443476252834,-0.4235848040041841,-0.4235848040041841,-0.4235848040041841,-0.46139944757229734,-0.46139944757229734,-0.46139944757229734
2019-02-10,0.4828296852121104,0.4828296852121104,0.4828296852121104,0.4306951193151787,0.4306951193151787,0.4306951193151787,0.4994708646544196,0.4994708646544196,0.4994708646544196,0.39467811300243,0.39467811300243,0.39467811300243
2019-02-17,1.4938096234287104,1.4938096234287104,1.4938096234287104,1.6418485181411921,1.6418485181411921,1.6418485181411921,1.6016941501075732,1.6016941501075732,1.6016941501075732,1.6435688648310929,1.6435688648310929,1.6435688648310929
2019-02-24,2.308742409779935,2.308742409779935,2.308742409779935,2.3893747693202707,2.3893747693202707,2.3893747693202707,2.3780757292618127,2.3780757292618127,2.3780757292618127,2.447328920787533,2.447328920787533,2.447328920787533
2019-03-03,1.5002937893759836,1.5002937893759836,1.5002937893759836,1.419152550491426,1.419152550491426,1.419152550491426,1.4257229461036383,1.4257229461036383,1.4257229461036383,1.3646557647164568,1.3646557647164568,1.3646557647164568
2019-03-10,1.7249983837065483,1.7249983837065483,1.7249983837065483,1.741082584291626,1.741082584291626,1.741082584291626,1.7805649703008326,1.7805649703008326,1.7805649703008326,1.784775808567325,1.784775808567325,1.784775808567325
2019-03-17,1.7905226439519402,1.7905226439519402,1.7905226439519402,1.7255965831817746,1.7255965831817746,1.7255965831817746,1.7002288719533445,1.7002288719533445,1.7002288719533445,1.6475530705702481,1.6475530705702481,1.6475530705702481
2019-03-24,1.766411985303283,1.766411985303283,1.766411985303283,1.7807761743489747,1.7807761743489747,1.7807761743489747,1.765634023839378,1.765634023839378,1.765634023839378,1.749558652039807,1.749558652039807,1.749558652039807
2019-03-31,2.1159758914215256,2.1159758914215256,2.1159758914215256,2.1002889720184887,2.1002889720184887,2.1002889720184887,2.152726843495914,2.152726843495914,2.152726843495914,2.135926471615641,2.135926471615641,2.135926471615641
2019-04-07,1.6640486020819392,1.6640486020819392,1.6640486020819392,1.649976011132028,1.649976011132028,1.649976011132028,1.6911482474145718,1.6911482474145718,1.6911482474145718,1.6679081083356961,1.6679081083356961,1.6679081083356961
2019-04-14,1.5386084566593168,1.5386084566593168,1.5386084566593168,1.5524330012580587,1.5524330012580587,1.5524330012580587,1.560067802389959,1.560067802389959,1.560067802389959,1.5471263876402985,1.5471263876402985,1.5471263876402985
2019-04-21,0.9351132549996134,0.9351132549996134,0.9351132549996134,0.9572694585964509,0.9572694585964509,0.9572694585964509,0.9526480144960893,0.9526480144960893,0.9526480144960893,0.9851108866537803,0.9851108866537803,0.9851108866537803
2019-04-28,0.9631621412953427,0.9631621412953427,0.9631621412953427,0.9331834118356717,0.9331834118356717,0.9331834118356717,0.9738905899042677,0.9738905899042677,0.9738905899042677,0.9394731117376725,0.9394731117376725,0.9394731117376725
2019-05-05,0.09765399655933162,0.09765399655933162,0.09765399655933162,0.13447659931424863,0.13447659931424863,0.13447659931424863,0.010384053526156853,0.010384053526156853,0.010384053526156853,0.13361707626845595,0.13361707626845595,0.13361707626845595
2019-05-12,-0.25351238971078605,-0.25351238971078605,-0.25351238971078605,-0.23308258501282925,-0.23308258501282925,-0.23308258501282925,-0.24219591271457594,-0.24219591271457594,-0.24219591271457594,-0.27993747803327423,-0.27993747803327423,-0.27993747803327423
2019-05-19,-0.398541447838507,-0.398541447838507,-0.398541447838507,-0.4510363139840991,-0.4510363139840991,-0.4510363139840991,-0.4644662973185729,-0.4644662973185729,-0.4644662973185729,-0.49976659061967554,-0.49976659061967554,-0.49976659061967554
2019-05-26,-0.4909315085015573,-0.4909315085015573,-0.4909315085015573,-0.4407056633400723,-0.4407056633400723,-0.4407056633400723,-0.46205786382157654,-0.46205786382157654,-0.46205786382157654,-0.4286009477739709,-0.4286009477739709,-0.4286009477739709
2019-06-02,-0.5613297615170794,-0.5613297615170794,-0.5613297615170794,-0.5668515388753144,-0.5668515388753144,-0.5668515388753144,-0.5301458612685125,-0.5301458612685125,-0.5301458612685125,-0.5730526479565947,-0.5730526479565947,-0.5730526479565947
2019-06-09,-0.5399702219486756,-0.5399702219486756,-0.5399702219486756,-0.505077062886984,-0.505077062886984,-0.505077062886984,-0.5120521390962274,-0.5120521390962274,-0.5120521390962274,-0.5484028822014273,-0.5484028822014273,-0.5484028822014273
2019-06-16,0.1856629414298652,0.1856629414298652,0.1856629414298652,0.17467593117150715,0.17467593117150715,0.17467593117150715,0.2187343783473277,0.2187343783473277,0.2187343783473277,0.1649895281220221,0.1649895281220221,0.1649895281220221
2019-06-23,0.2050980448249209,0.2050980448249209,0.2050980448249209,0.13104051941080494,0.13104051941080494,0.13104051941080494,0.20877426802282745,0.20877426802282745,0.20877426802282745,0.17083748797821163,0.17083748797821163,0.17083748797821163
2019-06-30,0.30677805965852234,0.30677805965852234,0.30677805965852234,0.216268279514229,0.216268279514229,0.216268279514229,0.17890416492798158,0.17890416492798158,0.17890416492798158,0.12888838017505072,0.12888838017505072,0.12888838017505072
2019-07-07,-0.08383418166351328,-0.08383418166351328,-0.08383418166351328,-0.1699807086190037,-0.1699807086190037,-0.1699807086190037,-0.13779801226718832,-0.13779801226718832,-0.13779801226718832,-0.19402241326535138,-0.19402241326535138,-0.19402241326535138
2019-07-14,-0.028193987229711195,-0.028193987229711195,-0.028193987229711195,-0.09465864925181888,-0.09465864925181888,-0.09465864925181888,-0.06000222721688617,-0.06000222721688617,-0.06000222721688617,-0.11526028798586659,-0.11526028798586659,-0.11526028798586659
2019-07-21,0.2594515899775809,0.2594515899775809,0.2594515899775809,0.1859095428511293,0.1859095428511293,0.1859095428511293,0.25516948509989507,0.25516948509989507,0.25516948509989507,0.21242715284134042,0.21242715284134042,0.21242715284134042
2019-07-28,-0.6346456534920648,-0.6346456534920648,-0.6346456534920648,-0.7076528999636889,-0.7076528999636889,-0.7076528999636889,-0.7424387897155886,-0.7424387897155886,-0.7424387897155886,-0.7925928593501169,-0.7925928593501169,-0.7925928593501169
2019-08-04,-1.2641171019628745,-1.2641171019628745,-1.2641171019628745,-1.2830067723534948,-1.2830067723534948,-1.2830067723534948,-1.2445239194720337,-1.2445239194720337,-1.2445239194720337,-1.23125512598101,-1.23125512598101,-1.23125512598101
2019-08-11,-0.7644601608585387,-0.7644601608585387,-0.7644601608585387,-0.7123931564260787,-0.7123931564260787,-0.7123931564260787,-0.697665334141244,-0.697665334141244,-0.697665334141244,-0.6578210254285567,-0.6578210254285567,-0.6578210254285567
2019-08-18,-0.3882078476575833,-0.3882078476575833,-0.3882078476575833,-0.4165724507769259,-0.4165724507769259,-0.4165724507769259,-0.709419437180217,-0.709419437180217,-0.709419437180217,-0.7655307337353369,-0.7655307337353369,-0.7655307337353369
2019-08-25,-0.3163733739049534,-0.3163733739049534,-0.3163733739049534,-0.39904812607954826,-0.39904812607954826,-0.39904812607954826,-0.31994675960217994,-0.31994675960217994,-0.31994675960217994,-0.3556723483046518,-0.3556723483046518,-0.3556723483046518
2019-09-01,0.7740482039559308,0.7740482039559308,0.7740482039559308,0.7683074263491614,0.7683074263491614,0.7683074263491614,0.8695900144633507,0.8695900144633507,0.8695900144633507,0.8169784194896264,0.8169784194896264,0.8169784194896264
2019-09-08,1.2647419304587935,1.2647419304587935,1.2647419304587935,1.3102214467360087,1.3102214467360087,1.3102214467360087,1.3546395188761322,1.3546395188761322,1.3546395188761322,1.4040536006401074,1.4040536006401074,1.4040536006401074
2019-09-15,0.7099852778265271,0.7099852778265271,0.7099852778265271,0.6533359995863274,0.6533359995863274,0.6533359995863274,0.585914019389523,0.585914019389523,0.585914019389523,0.5347074469680659,0.5347074469680659,0.5347074469680659
2019-09-22,-0.035813065380155856,-0.035813065380155856,-0.035813065380155856,-0.11697871520870616,-0.11697871520870616,-0.11697871520870616,-0.2872229021597215,-0.2872229021597215,-0.2872229021597215,-0.27482066666841604,-0.27482066666841604,-0.27482066666841604
2019-09-29,-0.31654668047212925,-0.31654668047212925,-0.31654668047212925,-0.39949245131010525,-0.39949245131010525,-0.39949245131010525,-0.16762115223034907,-0.16762115223034907,-0.16762115223034907,-0.21378709365173654,-0.21378709365173654,-0.21378709365173654
2019-10-06,0.6958022803576079,0.6958022803576079,0.6958022803576079,0.8545289755803942,0.8545289755803942,0.8545289755803942,0.8310468389927922,0.8310468389927922,0.8310468389927922,0.8899123156116482,0.8899123156116482,0.8899123156116482
2019-10-13,0.24673528762921093,0.24673528762921093,0.24673528762921093,0.18131638287013235,0.18131638287013235,0.18131638287013235,0.3007929314421411,0.3007929314421411,0.3007929314421411,0.28078474265653874,0.28078474265653874,0.28078474265653874
2019-10-20,0.47466599209182647,0.47466599209182647,0.47466599209182647,0.6086190746408893,0.6086190746408893,0.6086190746408893,0.6152252150707905,0.6152252150707905,0.6152252150707905,0.7423259068579091,0.7423259068579091,0.7423259068579091
2019-10-27,0.9673869126896013,0.9673869126896013,0.9673869126896013,1.0718414437554116,1.0718414437554116,1.0718414437554116,1.06435673737055,1.06435673737055,1.06435673737055,1.1601190903998662,1.1601190903998662,1.1601190903998662
2019-11-03,1.448201326279592,1.448201326279592,1.448201326279592,1.4763333781266903,1.4763333781266903,1.4763333781266903,1.4850083648947459,1.4850083648947459,1.4850083648947459,1.4558600277027538,1.4558600277027538,1.4558600277027538
2019-11-10,0.5190540784773993,0.5190540784773993,0.5190540784773993,0.4517540246083538,0.4517540246083538,0.4517540246083538,0.6104451346858263,0.6104451346858263,0.6104451346858263,0.5629599899039691,0.5629599899039691,0.5629599899039691
2019-11-17,-0.023716390046656093,-0.023716390046656093,-0.023716390046656093,-0.09434415009556743,-0.09434415009556743,-0.09434415009556743,-0.00754145919386202,-0.00754145919386202,-0.00754145919386202,0.026778861348876346,0.026778861348876346,0.026778861348876346
2019-11-24,-0.21815458403421703,-0.21815458403421703,-0.21815458403421703,-0.20574864477344282,-0.20574864477344282,-0.20574864477344282,-0.07151865605741611,-0.07151865605741611,-0.07151865605741611,-0.125939947584926,-0.125939947584926,-0.125939947584926
2019-12-01,0.5596526184113129,0.5596526184113129,0.5596526184113129,0.5486797865847307,0.5486797865847307,0.5486797865847307,0.6297595995176328,0.6297595995176328,0.6297595995176328,0.6211702476700259,0.6211702476700259,0.6211702476700259
2019-12-08,1.2122007247908766,1.2122007247908766,1.2122007247908766,1.4980092306762438,1.4980092306762438,1.4980092306762438,1.0903747983295533,1.0903747983295533,1.0903747983295533,1.0418097254995464,1.0418097254995464,1.0418097254995464
2019-12-15,1.6427037143509624,1.6427037143509624,1.6427037143509624,1.7109850060523963,1.7109850060523963,1.7109850060523963,1.6251557938581,1.6251557938581,1.6251557938581,1.7607170100567644,1.7607170100567644,1.7607170100567644
2019-12-22,1.1147220222574832,1.1147220222574832,1.1147220222574832,1.0759908976917167,1.0759908976917167,1.0759908976917167,1.1141724775504969,1.1141724775504969,1.1141724775504969,1.1196708405831934,1.1196708405831934,1.1196708405831934
2019-12-29,2.105891935494243,2.105891935494243,2.105891935494243,2.066621004150258,2.066621004150258,2.066621004150258,1.9683522690969057,1.9683522690969057,1.9683522690969057,1.9199735827133417,1.9199735827133417,1.9199735827133417
