Date,BlackRock MuniAssets Closed Fund_etf_Open_average,BlackRock MuniAssets Closed Fund_etf_Open_max,BlackRock MuniAssets Closed Fund_etf_Open_min,BlackRock MuniAssets Closed Fund_etf_High_average,BlackRock MuniAssets Closed Fund_etf_High_max,BlackRock MuniAssets Closed Fund_etf_High_min,BlackRock MuniAssets Closed Fund_etf_Low_average,BlackRock MuniAssets Closed Fund_etf_Low_max,BlackRock MuniAssets Closed Fund_etf_Low_min,BlackRock MuniAssets Closed Fund_etf_Close_average,BlackRock MuniAssets Closed Fund_etf_Close_max,BlackRock MuniAssets Closed Fund_etf_Close_min
2018-04-08,-0.8464896226466895,-0.8464896226466895,-0.8464896226466895,-0.9857496211528967,-0.9857496211528967,-0.9857496211528967,-0.9799398988625857,-0.9799398988625857,-0.9799398988625857,-1.1087471161739781,-1.1087471161739781,-1.1087471161739781
2018-04-15,-1.5010928759896363,-1.5010928759896363,-1.5010928759896363,-1.5013318454107214,-1.5013318454107214,-1.5013318454107214,-1.530669945520657,-1.530669945520657,-1.530669945520657,-1.5101124422838925,-1.5101124422838925,-1.5101124422838925
2018-04-22,-1.274804255981828,-1.274804255981828,-1.274804255981828,-1.339628212769318,-1.339628212769318,-1.339628212769318,-1.4204567744893875,-1.4204567744893875,-1.4204567744893875,-1.575758824607264,-1.575758824607264,-1.575758824607264
2018-04-29,-1.2327733423250338,-1.2327733423250338,-1.2327733423250338,-1.2553028461573208,-1.2553028461573208,-1.2553028461573208,-1.2820456454098241,-1.2820456454098241,-1.2820456454098241,-1.338619964400241,-1.338619964400241,-1.338619964400241
2018-05-06,-1.1697142721435303,-1.1697142721435303,-1.1697142721435303,-1.25868340088981,-1.25868340088981,-1.25868340088981,-1.1178571206841323,-1.1178571206841323,-1.1178571206841323,-1.1875159093700176,-1.1875159093700176,-1.1875159093700176
2018-05-13,-1.7082893858696702,-1.7082893858696702,-1.7082893858696702,-1.7034528377638467,-1.7034528377638467,-1.7034528377638467,-1.6019519033443448,-1.6019519033443448,-1.6019519033443448,-1.5180765313106177,-1.5180765313106177,-1.5180765313106177
2018-05-20,-0.9849336451055642,-0.9849336451055642,-0.9849336451055642,-1.144313147364808,-1.144313147364808,-1.144313147364808,-1.1527758477270278,-1.1527758477270278,-1.1527758477270278,-1.2504224366306533,-1.2504224366306533,-1.2504224366306533
2018-05-27,-0.6526463996157126,-0.6526463996157126,-0.6526463996157126,-0.6157146534989973,-0.6157146534989973,-0.6157146534989973,-0.6090226615272647,-0.6090226615272647,-0.6090226615272647,-0.4147771542098791,-0.4147771542098791,-0.4147771542098791
2018-06-03,-0.427459465036938,-0.427459465036938,-0.427459465036938,-0.3838647957298109,-0.3838647957298109,-0.3838647957298109,-0.3769816450988909,-0.3769816450988909,-0.3769816450988909,-0.2883820281238999,-0.2883820281238999,-0.2883820281238999
2018-06-10,-0.981864487730158,-0.981864487730158,-0.981864487730158,-1.2153179015495539,-1.2153179015495539,-1.2153179015495539,-1.1538798890367656,-1.1538798890367656,-1.1538798890367656,-1.2761776068666586,-1.2761776068666586,-1.2761776068666586
2018-06-17,-0.9694116958983897,-0.9694116958983897,-0.9694116958983897,-0.6112006314771327,-0.6112006314771327,-0.6112006314771327,-0.7923451511151464,-0.7923451511151464,-0.7923451511151464,-0.6575760158511822,-0.6575760158511822,-0.6575760158511822
