Date,SPDR Dorsey Wright Fixed Income AllocationEtf_Open_average,SPDR Dorsey Wright Fixed Income AllocationEtf_Open_max,SPDR Dorsey Wright Fixed Income AllocationEtf_Open_min,SPDR Dorsey Wright Fixed Income AllocationEtf_High_average,SPDR Dorsey Wright Fixed Income AllocationEtf_High_max,SPDR Dorsey Wright Fixed Income AllocationEtf_High_min,SPDR Dorsey Wright Fixed Income AllocationEtf_Low_average,SPDR Dorsey Wright Fixed Income AllocationEtf_Low_max,SPDR Dorsey Wright Fixed Income AllocationEtf_Low_min,SPDR Dorsey Wright Fixed Income AllocationEtf_Close_average,SPDR Dorsey Wright Fixed Income AllocationEtf_Close_max,SPDR Dorsey Wright Fixed Income AllocationEtf_Close_min
2018-05-27,-1.8935149491267347,-1.8935149491267347,-1.8935149491267347,-1.716161564797978,-1.716161564797978,-1.716161564797978,-1.7844692448891035,-1.7844692448891035,-1.7844692448891035,-1.696358979420176,-1.696358979420176,-1.696358979420176
2018-06-03,-1.5271011095438891,-1.5271011095438891,-1.5271011095438891,-1.5019358048071112,-1.5019358048071112,-1.5019358048071112,-1.480258779236982,-1.480258779236982,-1.480258779236982,-1.4214590340532782,-1.4214590340532782,-1.4214590340532782
2018-06-10,-1.2329218161809714,-1.2329218161809714,-1.2329218161809714,-1.4024982428679804,-1.4024982428679804,-1.4024982428679804,-1.4198176334153538,-1.4198176334153538,-1.4198176334153538,-1.5077852680145518,-1.5077852680145518,-1.5077852680145518
2018-06-17,-1.1745209249240582,-1.1745209249240582,-1.1745209249240582,-1.3238074208508948,-1.3238074208508948,-1.3238074208508948,-1.3500757556111296,-1.3500757556111296,-1.3500757556111296,-1.4773218900472236,-1.4773218900472236,-1.4773218900472236
2018-06-24,-1.5332096258809786,-1.5332096258809786,-1.5332096258809786,-1.6318423718416721,-1.6318423718416721,-1.6318423718416721,-1.534644098839676,-1.534644098839676,-1.534644098839676,-1.6620005119456263,-1.6620005119456263,-1.6620005119456263
2018-07-01,-1.5710455790063889,-1.5710455790063889,-1.5710455790063889,-1.2990219976087773,-1.2990219976087773,-1.2990219976087773,-1.4649776354468507,-1.4649776354468507,-1.4649776354468507,-1.2252264941201545,-1.2252264941201545,-1.2252264941201545
2018-07-08,-1.2844766401287406,-1.2844766401287406,-1.2844766401287406,-1.1880181874373945,-1.1880181874373945,-1.1880181874373945,-1.1938807674387344,-1.1938807674387344,-1.1938807674387344,-1.1586297253310236,-1.1586297253310236,-1.1586297253310236
2018-07-15,-0.9876380940583417,-0.9876380940583417,-0.9876380940583417,-1.136662625249715,-1.136662625249715,-1.136662625249715,-0.9842568548484351,-0.9842568548484351,-0.9842568548484351,-1.128867616640482,-1.128867616640482,-1.128867616640482
2018-07-22,-0.7671242615156705,-0.7671242615156705,-0.7671242615156705,-0.9202815719490675,-0.9202815719490675,-0.9202815719490675,-0.8972762398877576,-0.8972762398877576,-0.8972762398877576,-1.0655514660731744,-1.0655514660731744,-1.0655514660731744
2018-07-29,-1.2127239120781341,-1.2127239120781341,-1.2127239120781341,-1.2010198890935402,-1.2010198890935402,-1.2010198890935402,-1.144903849753951,-1.144903849753951,-1.144903849753951,-1.2903956806445178,-1.2903956806445178,-1.2903956806445178
2018-08-05,-1.0639204965076414,-1.0639204965076414,-1.0639204965076414,-1.2261993534166487,-1.2261993534166487,-1.2261993534166487,-1.2652692713861038,-1.2652692713861038,-1.2652692713861038,-1.408320213053311,-1.408320213053311,-1.408320213053311
2018-08-12,-1.3869014570935625,-1.3869014570935625,-1.3869014570935625,-1.4743406779069106,-1.4743406779069106,-1.4743406779069106,-1.3126813942665476,-1.3126813942665476,-1.3126813942665476,-1.359443819262311,-1.359443819262311,-1.359443819262311
2018-08-19,-1.0867576266456176,-1.0867576266456176,-1.0867576266456176,-1.0249305069745216,-1.0249305069745216,-1.0249305069745216,-1.0019599375674906,-1.0019599375674906,-1.0019599375674906,-1.0222300143085685,-1.0222300143085685,-1.0222300143085685
2018-08-26,-0.5956422183316461,-0.5956422183316461,-0.5956422183316461,-0.7449817564111613,-0.7449817564111613,-0.7449817564111613,-0.5933709390771003,-0.5933709390771003,-0.5933709390771003,-0.6384759212741973,-0.6384759212741973,-0.6384759212741973
2018-09-02,-1.2163859855477164,-1.2163859855477164,-1.2163859855477164,-1.3911720531921672,-1.3911720531921672,-1.3911720531921672,-1.31943387016908,-1.31943387016908,-1.31943387016908,-1.2991973478832222,-1.2991973478832222,-1.2991973478832222
2018-09-09,-1.0264256475877052,-1.0264256475877052,-1.0264256475877052,-1.0229353321497094,-1.0229353321497094,-1.0229353321497094,-0.874527471729131,-0.874527471729131,-0.874527471729131,-0.8822738715289533,-0.8822738715289533,-0.8822738715289533
2018-09-16,-0.9945119969008593,-0.9945119969008593,-0.9945119969008593,-1.1681582698730233,-1.1681582698730233,-1.1681582698730233,-0.9174205769189246,-0.9174205769189246,-0.9174205769189246,-1.1039826611553916,-1.1039826611553916,-1.1039826611553916
2018-09-23,-1.0302723581372988,-1.0302723581372988,-1.0302723581372988,-1.000057057387556,-1.000057057387556,-1.000057057387556,-0.8851737616383871,-0.8851737616383871,-0.8851737616383871,-0.8513502861616632,-0.8513502861616632,-0.8513502861616632
2018-09-30,-2.4185747337958547,-2.4185747337958547,-2.4185747337958547,-2.4130275380846933,-2.4130275380846933,-2.4130275380846933,-2.5741442637166645,-2.5741442637166645,-2.5741442637166645,-2.4535059411747606,-2.4535059411747606,-2.4535059411747606
2018-10-07,-2.385984722926727,-2.385984722926727,-2.385984722926727,-2.462419030008518,-2.462419030008518,-2.462419030008518,-2.61489122330672,-2.61489122330672,-2.61489122330672,-2.489598851457909,-2.489598851457909,-2.489598851457909
