Date,VanEck Vectors Morningstar Wide MoatEtf_Open_average,VanEck Vectors Morningstar Wide MoatEtf_Open_max,VanEck Vectors Morningstar Wide MoatEtf_Open_min,VanEck Vectors Morningstar Wide MoatEtf_High_average,VanEck Vectors Morningstar Wide MoatEtf_High_max,VanEck Vectors Morningstar Wide MoatEtf_High_min,VanEck Vectors Morningstar Wide MoatEtf_Low_average,VanEck Vectors Morningstar Wide MoatEtf_Low_max,VanEck Vectors Morningstar Wide MoatEtf_Low_min,VanEck Vectors Morningstar Wide MoatEtf_Close_average,VanEck Vectors Morningstar Wide MoatEtf_Close_max,VanEck Vectors Morningstar Wide MoatEtf_Close_min
2018-05-27,0.042087660888697705,0.042087660888697705,0.042087660888697705,-0.005342069060786254,-0.005342069060786254,-0.005342069060786254,0.2350843427409484,0.2350843427409484,0.2350843427409484,0.13250153402368403,0.13250153402368403,0.13250153402368403
2018-06-03,0.8253088810747335,0.8253088810747335,0.8253088810747335,0.8130157879588078,0.8130157879588078,0.8130157879588078,0.934954942139199,0.934954942139199,0.934954942139199,0.9419249507547217,0.9419249507547217,0.9419249507547217
2018-06-10,1.7540283262555312,1.7540283262555312,1.7540283262555312,1.7484215477838885,1.7484215477838885,1.7484215477838885,1.715918091770271,1.715918091770271,1.715918091770271,1.7714782171136003,1.7714782171136003,1.7714782171136003
2018-06-17,1.7569043789456773,1.7569043789456773,1.7569043789456773,1.6918226498869764,1.6918226498869764,1.6918226498869764,1.6353733380549755,1.6353733380549755,1.6353733380549755,1.5474726881129193,1.5474726881129193,1.5474726881129193
2018-06-24,1.0997612312099387,1.0997612312099387,1.0997612312099387,1.031444403744564,1.031444403744564,1.031444403744564,0.9885196484315675,0.9885196484315675,0.9885196484315675,0.7966583699559429,0.7966583699559429,0.7966583699559429
2018-07-01,1.4633215544947995,1.4633215544947995,1.4633215544947995,1.6935720717354859,1.6935720717354859,1.6935720717354859,1.4291510882591776,1.4291510882591776,1.4291510882591776,1.5860087431213787,1.5860087431213787,1.5860087431213787
2018-07-08,1.774395442128465,1.774395442128465,1.774395442128465,1.7924153747076206,1.7924153747076206,1.7924153747076206,1.6962790849769658,1.6962790849769658,1.6962790849769658,1.7024929566875182,1.7024929566875182,1.7024929566875182
2018-07-15,1.4764158092950652,1.4764158092950652,1.4764158092950652,1.3309853359696078,1.3309853359696078,1.3309853359696078,1.3528843484244983,1.3528843484244983,1.3528843484244983,1.2489830936811839,1.2489830936811839,1.2489830936811839
2018-07-22,1.7713944970468658,1.7713944970468658,1.7713944970468658,1.6811000994156902,1.6811000994156902,1.6811000994156902,1.5329571154887816,1.5329571154887816,1.5329571154887816,1.5107794304714846,1.5107794304714846,1.5107794304714846
2018-07-29,1.535036375707575,1.535036375707575,1.535036375707575,1.629592696358782,1.629592696358782,1.629592696358782,1.519427308579071,1.519427308579071,1.519427308579071,1.5923248595803114,1.5923248595803114,1.5923248595803114
