Date,First Trust Brazil AlphaDEX_Open_average,First Trust Brazil AlphaDEX_Open_max,First Trust Brazil AlphaDEX_Open_min,First Trust Brazil AlphaDEX_High_average,First Trust Brazil AlphaDEX_High_max,First Trust Brazil AlphaDEX_High_min,First Trust Brazil AlphaDEX_Low_average,First Trust Brazil AlphaDEX_Low_max,First Trust Brazil AlphaDEX_Low_min,First Trust Brazil AlphaDEX_Close_average,First Trust Brazil AlphaDEX_Close_max,First Trust Brazil AlphaDEX_Close_min
2018-04-08,-1.7870166969580068,-1.7870166969580068,-1.7870166969580068,-1.9232740567045474,-1.9232740567045474,-1.9232740567045474,-1.3767802795303437,-1.3767802795303437,-1.3767802795303437,-1.557924397115738,-1.557924397115738,-1.557924397115738
2018-04-15,-0.7534954225036344,-0.7534954225036344,-0.7534954225036344,-0.8997090734252988,-0.8997090734252988,-0.8997090734252988,-0.7538876206942755,-0.7538876206942755,-0.7538876206942755,-0.9413448309165284,-0.9413448309165284,-0.9413448309165284
2018-04-22,-1.037476044032865,-1.037476044032865,-1.037476044032865,-1.159192775657226,-1.159192775657226,-1.159192775657226,-0.9572065866563786,-0.9572065866563786,-0.9572065866563786,-1.1129105310706044,-1.1129105310706044,-1.1129105310706044
2018-04-29,-1.8687371608669998,-1.8687371608669998,-1.8687371608669998,-1.916595074498607,-1.916595074498607,-1.916595074498607,-1.8709269262231718,-1.8709269262231718,-1.8709269262231718,-1.8992227220546312,-1.8992227220546312,-1.8992227220546312
2018-05-06,-1.6992283603628164,-1.6992283603628164,-1.6992283603628164,-1.7125856711781986,-1.7125856711781986,-1.7125856711781986,-1.7690867384352011,-1.7690867384352011,-1.7690867384352011,-1.7517473249140718,-1.7517473249140718,-1.7517473249140718
2018-05-13,-2.1142165740417345,-2.1142165740417345,-2.1142165740417345,-2.081319367930906,-2.081319367930906,-2.081319367930906,-1.9069286541934705,-1.9069286541934705,-1.9069286541934705,-1.9077292518127524,-1.9077292518127524,-1.9077292518127524
2018-05-20,-1.7041049143980418,-1.7041049143980418,-1.7041049143980418,-1.7029197188794138,-1.7029197188794138,-1.7029197188794138,-1.6719543371138124,-1.6719543371138124,-1.6719543371138124,-1.6587991192994658,-1.6587991192994658,-1.6587991192994658
2018-05-27,-1.8045981503520352,-1.8045981503520352,-1.8045981503520352,-1.6770718129061761,-1.6770718129061761,-1.6770718129061761,-1.6252775914854751,-1.6252775914854751,-1.6252775914854751,-1.4785666117174778,-1.4785666117174778,-1.4785666117174778
2018-06-03,-1.8668675570111266,-1.8668675570111266,-1.8668675570111266,-1.8622757810652468,-1.8622757810652468,-1.8622757810652468,-1.927879931470008,-1.927879931470008,-1.927879931470008,-1.9353933654635835,-1.9353933654635835,-1.9353933654635835
2018-06-10,-1.9311077605305076,-1.9311077605305076,-1.9311077605305076,-1.8654686561746763,-1.8654686561746763,-1.8654686561746763,-1.8418228316947178,-1.8418228316947178,-1.8418228316947178,-1.7441082126878145,-1.7441082126878145,-1.7441082126878145
2018-06-17,-2.0523606300211865,-2.0523606300211865,-2.0523606300211865,-2.1224012905089564,-2.1224012905089564,-2.1224012905089564,-2.03342047091565,-2.03342047091565,-2.03342047091565,-2.0710656339687485,-2.0710656339687485,-2.0710656339687485
2018-06-24,-1.6974059241390769,-1.6974059241390769,-1.6974059241390769,-1.7441996306216054,-1.7441996306216054,-1.7441996306216054,-1.7412599816887242,-1.7412599816887242,-1.7412599816887242,-1.7438964839169195,-1.7438964839169195,-1.7438964839169195
2018-07-01,-1.2452894317943017,-1.2452894317943017,-1.2452894317943017,-1.2795445491723734,-1.2795445491723734,-1.2795445491723734,-1.2602052426451809,-1.2602052426451809,-1.2602052426451809,-1.2401929837475731,-1.2401929837475731,-1.2401929837475731
2018-07-08,-1.0614786252482147,-1.0614786252482147,-1.0614786252482147,-1.0895020973097493,-1.0895020973097493,-1.0895020973097493,-1.0338790176557475,-1.0338790176557475,-1.0338790176557475,-1.070899019684087,-1.070899019684087,-1.070899019684087
2018-07-15,-0.5515039411108925,-0.5515039411108925,-0.5515039411108925,-0.5770564412594706,-0.5770564412594706,-0.5770564412594706,-0.6310429605702679,-0.6310429605702679,-0.6310429605702679,-0.6689400184288476,-0.6689400184288476,-0.6689400184288476
2018-07-22,-0.21980773443335125,-0.21980773443335125,-0.21980773443335125,-0.24757575391352757,-0.24757575391352757,-0.24757575391352757,-0.25186011583079376,-0.25186011583079376,-0.25186011583079376,-0.24795263336513537,-0.24795263336513537,-0.24795263336513537
2018-07-29,0.11440160829107437,0.11440160829107437,0.11440160829107437,0.08069166382703,0.08069166382703,0.08069166382703,0.07441238204608933,0.07441238204608933,0.07441238204608933,0.0293188609891025,0.0293188609891025,0.0293188609891025
2018-08-05,-0.9733864511034039,-0.9733864511034039,-0.9733864511034039,-0.9163628980186652,-0.9163628980186652,-0.9163628980186652,-0.9405911175737462,-0.9405911175737462,-0.9405911175737462,-0.8686095022156256,-0.8686095022156256,-0.8686095022156256
2018-08-12,-0.752262783773277,-0.752262783773277,-0.752262783773277,-0.7781748172076668,-0.7781748172076668,-0.7781748172076668,-0.8251324711358311,-0.8251324711358311,-0.8251324711358311,-0.8653723763496017,-0.8653723763496017,-0.8653723763496017
2018-08-19,-1.0414387354138503,-1.0414387354138503,-1.0414387354138503,-0.9322081788488586,-0.9322081788488586,-0.9322081788488586,-1.0002489313812823,-1.0002489313812823,-1.0002489313812823,-0.888826616355215,-0.888826616355215,-0.888826616355215
2018-08-26,-1.3436207695045028,-1.3436207695045028,-1.3436207695045028,-1.1034291578899744,-1.1034291578899744,-1.1034291578899744,-1.356567447339906,-1.356567447339906,-1.356567447339906,-1.099323421975784,-1.099323421975784,-1.099323421975784
2018-09-02,-1.1197792130576323,-1.1197792130576323,-1.1197792130576323,-1.2156653103049524,-1.2156653103049524,-1.2156653103049524,-1.2558910925127154,-1.2558910925127154,-1.2558910925127154,-1.3333519143279409,-1.3333519143279409,-1.3333519143279409
2018-09-09,-1.639853000757642,-1.639853000757642,-1.639853000757642,-1.5501340516412547,-1.5501340516412547,-1.5501340516412547,-1.628871640325389,-1.628871640325389,-1.628871640325389,-1.5795658099926586,-1.5795658099926586,-1.5795658099926586
2018-09-16,-0.42506126432389973,-0.42506126432389973,-0.42506126432389973,-0.4975392933446918,-0.4975392933446918,-0.4975392933446918,-0.8012258373987784,-0.8012258373987784,-0.8012258373987784,-0.8879213482225912,-0.8879213482225912,-0.8879213482225912
2018-09-23,-0.4161887056008982,-0.4161887056008982,-0.4161887056008982,-0.5185791911797121,-0.5185791911797121,-0.5185791911797121,-0.437929903339192,-0.437929903339192,-0.437929903339192,-0.48117984089044363,-0.48117984089044363,-0.48117984089044363
2018-09-30,1.4790972123062023,1.4790972123062023,1.4790972123062023,1.7195307559486654,1.7195307559486654,1.7195307559486654,1.5476195562660042,1.5476195562660042,1.5476195562660042,1.7279419440571433,1.7279419440571433,1.7279419440571433
2018-10-07,1.0397872890224353,1.0397872890224353,1.0397872890224353,1.1173081853816982,1.1173081853816982,1.1173081853816982,1.2242516843734763,1.2242516843734763,1.2242516843734763,1.2941418781334815,1.2941418781334815,1.2941418781334815
2018-10-14,1.5116343030627963,1.5116343030627963,1.5116343030627963,1.549444338041283,1.549444338041283,1.549444338041283,1.623402773152788,1.623402773152788,1.623402773152788,1.6529806817857622,1.6529806817857622,1.6529806817857622
2018-10-21,1.7819071432122515,1.7819071432122515,1.7819071432122515,1.711814122406752,1.711814122406752,1.711814122406752,1.219599445460283,1.219599445460283,1.219599445460283,1.1960538611617344,1.1960538611617344,1.1960538611617344
2018-10-28,1.8299441829805885,1.8299441829805885,1.8299441829805885,1.7786008531725268,1.7786008531725268,1.7786008531725268,1.9089520136482028,1.9089520136482028,1.9089520136482028,1.903068566092729,1.903068566092729,1.903068566092729
2018-11-04,1.0146376343993029,1.0146376343993029,1.0146376343993029,0.9666063907813196,0.9666063907813196,0.9666063907813196,1.0456886287243277,1.0456886287243277,1.0456886287243277,1.0484522580334754,1.0484522580334754,1.0484522580334754
