Date,Cambria Sovereign BondEtf_Open_average,Cambria Sovereign BondEtf_Open_max,Cambria Sovereign BondEtf_Open_min,Cambria Sovereign BondEtf_High_average,Cambria Sovereign BondEtf_High_max,Cambria Sovereign BondEtf_High_min,Cambria Sovereign BondEtf_Low_average,Cambria Sovereign BondEtf_Low_max,Cambria Sovereign BondEtf_Low_min,Cambria Sovereign BondEtf_Close_average,Cambria Sovereign BondEtf_Close_max,Cambria Sovereign BondEtf_Close_min
2018-05-27,-2.1038566561094196,-2.1038566561094196,-2.1038566561094196,-1.948826329834891,-1.948826329834891,-1.948826329834891,-2.1011579023517255,-2.1011579023517255,-2.1011579023517255,-1.9788993144798577,-1.9788993144798577,-1.9788993144798577
2018-06-03,-1.610124773284037,-1.610124773284037,-1.610124773284037,-1.7304002244908236,-1.7304002244908236,-1.7304002244908236,-1.8063995397864727,-1.8063995397864727,-1.8063995397864727,-1.7865861129612761,-1.7865861129612761,-1.7865861129612761
2018-06-10,-2.009083260001608,-2.009083260001608,-2.009083260001608,-2.0635317061929634,-2.0635317061929634,-2.0635317061929634,-1.9663565910261527,-1.9663565910261527,-1.9663565910261527,-1.9882512257953062,-1.9882512257953062,-1.9882512257953062
2018-06-17,-1.7383675433939008,-1.7383675433939008,-1.7383675433939008,-1.7911324425129,-1.7911324425129,-1.7911324425129,-1.6998186144643668,-1.6998186144643668,-1.6998186144643668,-1.7632075162207816,-1.7632075162207816,-1.7632075162207816
2018-06-24,-1.7698127376175998,-1.7698127376175998,-1.7698127376175998,-1.8361092847599714,-1.8361092847599714,-1.8361092847599714,-1.7412991316120725,-1.7412991316120725,-1.7412991316120725,-1.791712969114632,-1.791712969114632,-1.791712969114632
2018-07-01,-1.3949023357381143,-1.3949023357381143,-1.3949023357381143,-1.3303342579180233,-1.3303342579180233,-1.3303342579180233,-1.3994879149804507,-1.3994879149804507,-1.3994879149804507,-1.2926511060534491,-1.2926511060534491,-1.2926511060534491
2018-07-08,-1.1722201821609772,-1.1722201821609772,-1.1722201821609772,-1.1996062001915964,-1.1996062001915964,-1.1996062001915964,-1.3695111086401988,-1.3695111086401988,-1.3695111086401988,-1.1687452335888195,-1.1687452335888195,-1.1687452335888195
2018-07-15,-1.2257686860759898,-1.2257686860759898,-1.2257686860759898,-1.1645459063993149,-1.1645459063993149,-1.1645459063993149,-1.2156129577732449,-1.2156129577732449,-1.2156129577732449,-1.1672568676879882,-1.1672568676879882,-1.1672568676879882
2018-07-22,-0.668476341493628,-0.668476341493628,-0.668476341493628,-0.7375003184118126,-0.7375003184118126,-0.7375003184118126,-0.6471201810121964,-0.6471201810121964,-0.6471201810121964,-0.7413391007735919,-0.7413391007735919,-0.7413391007735919
2018-07-29,-0.8398072505936617,-0.8398072505936617,-0.8398072505936617,-0.811416702201939,-0.811416702201939,-0.811416702201939,-0.7849716943288468,-0.7849716943288468,-0.7849716943288468,-0.7763085075319873,-0.7763085075319873,-0.7763085075319873
