Date,ProShares UltraShort Real Estate_Open_average,ProShares UltraShort Real Estate_Open_max,ProShares UltraShort Real Estate_Open_min,ProShares UltraShort Real Estate_High_average,ProShares UltraShort Real Estate_High_max,ProShares UltraShort Real Estate_High_min,ProShares UltraShort Real Estate_Low_average,ProShares UltraShort Real Estate_Low_max,ProShares UltraShort Real Estate_Low_min,ProShares UltraShort Real Estate_Close_average,ProShares UltraShort Real Estate_Close_max,ProShares UltraShort Real Estate_Close_min
2018-08-19,-1.1372957553951257,-1.1372957553951257,-1.1372957553951257,-1.1312788774725127,-1.1312788774725127,-1.1312788774725127,-1.0866947510609337,-1.0866947510609337,-1.0866947510609337,-1.183838599636027,-1.183838599636027,-1.183838599636027
2018-08-26,-1.1777714042868632,-1.1777714042868632,-1.1777714042868632,-1.3774755962435383,-1.3774755962435383,-1.3774755962435383,-1.2961777714962774,-1.2961777714962774,-1.2961777714962774,-1.3953683911616106,-1.3953683911616106,-1.3953683911616106
2018-09-02,-0.7156987130558412,-0.7156987130558412,-0.7156987130558412,-0.917692245385759,-0.917692245385759,-0.917692245385759,-0.887137956346335,-0.887137956346335,-0.887137956346335,-0.8900561951763579,-0.8900561951763579,-0.8900561951763579
2018-09-09,-0.268785944877638,-0.268785944877638,-0.268785944877638,-0.5164598422493666,-0.5164598422493666,-0.5164598422493666,-0.6824906058091073,-0.6824906058091073,-0.6824906058091073,-0.841207841622427,-0.841207841622427,-0.841207841622427
2018-09-16,-0.07207674817268678,-0.07207674817268678,-0.07207674817268678,0.7219079654809146,0.7219079654809146,0.7219079654809146,0.1367713890017449,0.1367713890017449,0.1367713890017449,0.87518170140714,0.87518170140714,0.87518170140714
2018-09-23,0.5654527917745287,0.5654527917745287,0.5654527917745287,0.7535566860583965,0.7535566860583965,0.7535566860583965,0.7162598174834869,0.7162598174834869,0.7162598174834869,1.0369479838719295,1.0369479838719295,1.0369479838719295
2018-09-30,2.1511491799508162,2.1511491799508162,2.1511491799508162,1.7954007146623643,1.7954007146623643,1.7954007146623643,1.4378033120285663,1.4378033120285663,1.4378033120285663,1.3353936458156437,1.3353936458156437,1.3353936458156437
2018-10-07,2.484124339731385,2.484124339731385,2.484124339731385,2.343053998787944,2.343053998787944,2.343053998787944,2.3960153695318995,2.3960153695318995,2.3960153695318995,2.445279301219169,2.445279301219169,2.445279301219169
2018-10-14,1.0798726116856834,1.0798726116856834,1.0798726116856834,1.3827886682975703,1.3827886682975703,1.3827886682975703,1.2357749691341802,1.2357749691341802,1.2357749691341802,1.6046416111661292,1.6046416111661292,1.6046416111661292
2018-10-21,1.2043992692259362,1.2043992692259362,1.2043992692259362,1.0530908103770962,1.0530908103770962,1.0530908103770962,1.0333224213543595,1.0333224213543595,1.0333224213543595,0.9196864736557578,0.9196864736557578,0.9196864736557578
2018-10-28,0.8834957177372739,0.8834957177372739,0.8834957177372739,0.7530348182292377,0.7530348182292377,0.7530348182292377,0.502271308042304,0.502271308042304,0.502271308042304,0.3649659417258449,0.3649659417258449,0.3649659417258449
2018-11-04,-0.3412937523153261,-0.3412937523153261,-0.3412937523153261,-0.47434028224706115,-0.47434028224706115,-0.47434028224706115,-0.4636433177337203,-0.4636433177337203,-0.4636433177337203,-0.32751397864328513,-0.32751397864328513,-0.32751397864328513
2018-11-11,-0.5115709813252091,-0.5115709813252091,-0.5115709813252091,-0.5360415161288048,-0.5360415161288048,-0.5360415161288048,-0.6342453467056531,-0.6342453467056531,-0.6342453467056531,-0.6017642825832838,-0.6017642825832838,-0.6017642825832838
2018-11-18,-0.4284396237321998,-0.4284396237321998,-0.4284396237321998,-0.3047243850701533,-0.3047243850701533,-0.3047243850701533,-0.12152407222515414,-0.12152407222515414,-0.12152407222515414,-0.24045100497737484,-0.24045100497737484,-0.24045100497737484
2018-11-25,-1.306768276253109,-1.306768276253109,-1.306768276253109,-1.2717304697197256,-1.2717304697197256,-1.2717304697197256,-1.2315045115791432,-1.2315045115791432,-1.2315045115791432,-1.3804751903621708,-1.3804751903621708,-1.3804751903621708
2018-12-02,-1.1775305966947898,-1.1775305966947898,-1.1775305966947898,-0.8898016791885751,-0.8898016791885751,-0.8898016791885751,-1.1291817511086706,-1.1291817511086706,-1.1291817511086706,-1.0608231742732217,-1.0608231742732217,-1.0608231742732217
2018-12-09,-0.5565385811649826,-0.5565385811649826,-0.5565385811649826,0.6527189794371339,0.6527189794371339,0.6527189794371339,-0.43673520644403985,-0.43673520644403985,-0.43673520644403985,0.852874301220731,0.852874301220731,0.852874301220731
2018-12-16,1.6028722771570474,1.6028722771570474,1.6028722771570474,2.3761937366204022,2.3761937366204022,2.3761937366204022,2.1029367569320336,2.1029367569320336,2.1029367569320336,2.4530295483622266,2.4530295483622266,2.4530295483622266
2018-12-23,1.164009349831296,1.164009349831296,1.164009349831296,1.2064514080283681,1.2064514080283681,1.2064514080283681,1.4910232383174828,1.4910232383174828,1.4910232383174828,0.9097764781788719,0.9097764781788719,0.9097764781788719
2018-12-30,1.0421099225019586,1.0421099225019586,1.0421099225019586,0.7284174940389961,0.7284174940389961,0.7284174940389961,0.8911486437263931,0.8911486437263931,0.8911486437263931,0.6360442417458345,0.6360442417458345,0.6360442417458345
2019-01-06,-0.052196471971721135,-0.052196471971721135,-0.052196471971721135,-0.33734150094231385,-0.33734150094231385,-0.33734150094231385,-0.03573555936372677,-0.03573555936372677,-0.03573555936372677,-0.21971094334652655,-0.21971094334652655,-0.21971094334652655
2019-01-13,-0.7730659652949433,-0.7730659652949433,-0.7730659652949433,-0.7987759878037236,-0.7987759878037236,-0.7987759878037236,-0.6708993845882294,-0.6708993845882294,-0.6708993845882294,-0.7713276715805595,-0.7713276715805595,-0.7713276715805595
2019-01-20,-0.9401001887603807,-0.9401001887603807,-0.9401001887603807,-1.0553799498342522,-1.0553799498342522,-1.0553799498342522,-1.153374607289264,-1.153374607289264,-1.153374607289264,-1.178691494459828,-1.178691494459828,-1.178691494459828
2019-01-27,-1.5001426443831558,-1.5001426443831558,-1.5001426443831558,-1.4192376591228708,-1.4192376591228708,-1.4192376591228708,-1.5567730292117254,-1.5567730292117254,-1.5567730292117254,-1.4817422937922788,-1.4817422937922788,-1.4817422937922788
2019-02-03,-1.5580351146656108,-1.5580351146656108,-1.5580351146656108,-1.513888591122049,-1.513888591122049,-1.513888591122049,-1.538082029439782,-1.538082029439782,-1.538082029439782,-1.421493960362644,-1.421493960362644,-1.421493960362644
2019-02-10,-1.4415149066403024,-1.4415149066403024,-1.4415149066403024,-1.3997824122151639,-1.3997824122151639,-1.3997824122151639,-1.4186091844148432,-1.4186091844148432,-1.4186091844148432,-1.3465775240490745,-1.3465775240490745,-1.3465775240490745
2019-02-17,-1.2997329382965637,-1.2997329382965637,-1.2997329382965637,-1.1588027983510016,-1.1588027983510016,-1.1588027983510016,-1.2312514375352055,-1.2312514375352055,-1.2312514375352055,-1.0584194429050129,-1.0584194429050129,-1.0584194429050129
2019-02-24,-0.9931087933145569,-0.9931087933145569,-0.9931087933145569,-0.9047003233679369,-0.9047003233679369,-0.9047003233679369,-0.9432106453417927,-0.9432106453417927,-0.9432106453417927,-0.9524409999571894,-0.9524409999571894,-0.9524409999571894
2019-03-03,-0.9354432581487566,-0.9354432581487566,-0.9354432581487566,-0.9524262104209068,-0.9524262104209068,-0.9524262104209068,-1.0190062090443803,-1.0190062090443803,-1.0190062090443803,-1.0128783447602612,-1.0128783447602612,-1.0128783447602612
2019-03-10,-1.0720568404400377,-1.0720568404400377,-1.0720568404400377,-0.9418420560883133,-0.9418420560883133,-0.9418420560883133,-1.0161133872385157,-1.0161133872385157,-1.0161133872385157,-0.898020829542367,-0.898020829542367,-0.898020829542367
2019-03-17,-1.0825946610749793,-1.0825946610749793,-1.0825946610749793,-1.0224799248719942,-1.0224799248719942,-1.0224799248719942,-1.0344628328950956,-1.0344628328950956,-1.0344628328950956,-1.0245605106404332,-1.0245605106404332,-1.0245605106404332
2019-03-24,-1.1619636400219038,-1.1619636400219038,-1.1619636400219038,-1.0856930580508428,-1.0856930580508428,-1.0856930580508428,-1.1430201386382326,-1.1430201386382326,-1.1430201386382326,-1.1399693513653444,-1.1399693513653444,-1.1399693513653444
2019-03-31,-1.350207092226798,-1.350207092226798,-1.350207092226798,-1.3462792909808605,-1.3462792909808605,-1.3462792909808605,-1.2920500551077223,-1.2920500551077223,-1.2920500551077223,-1.23902106771201,-1.23902106771201,-1.23902106771201
2019-04-07,-1.362237034655298,-1.362237034655298,-1.362237034655298,-1.3493560864345562,-1.3493560864345562,-1.3493560864345562,-1.3371184844306503,-1.3371184844306503,-1.3371184844306503,-1.2770492168382057,-1.2770492168382057,-1.2770492168382057
2019-04-14,-0.4190405758560131,-0.4190405758560131,-0.4190405758560131,0.0064019942091332865,0.0064019942091332865,0.0064019942091332865,-0.3033804470712316,-0.3033804470712316,-0.3033804470712316,-0.03664867882739113,-0.03664867882739113,-0.03664867882739113
2019-04-21,-0.8401956801397136,-0.8401956801397136,-0.8401956801397136,-0.7950062362423769,-0.7950062362423769,-0.7950062362423769,-0.9016840601449786,-0.9016840601449786,-0.9016840601449786,-0.574025388581366,-0.574025388581366,-0.574025388581366
2019-04-28,-0.8919107552247347,-0.8919107552247347,-0.8919107552247347,-1.1465637878322748,-1.1465637878322748,-1.1465637878322748,-1.0516444484318592,-1.0516444484318592,-1.0516444484318592,-1.2418498039084267,-1.2418498039084267,-1.2418498039084267
2019-05-05,-0.31407074884209407,-0.31407074884209407,-0.31407074884209407,-0.6361243589446142,-0.6361243589446142,-0.6361243589446142,-0.5784820033652328,-0.5784820033652328,-0.5784820033652328,-0.7883168189817816,-0.7883168189817816,-0.7883168189817816
2019-05-12,-0.8894618952105411,-0.8894618952105411,-0.8894618952105411,-0.6209759985879767,-0.6209759985879767,-0.6209759985879767,-0.8796550095642801,-0.8796550095642801,-0.8796550095642801,-0.5288833169714636,-0.5288833169714636,-0.5288833169714636
2019-05-19,-1.0954021254708404,-1.0954021254708404,-1.0954021254708404,-1.3874087296028783,-1.3874087296028783,-1.3874087296028783,-1.2266066349857487,-1.2266066349857487,-1.2266066349857487,-1.3066071329249223,-1.3066071329249223,-1.3066071329249223
2019-05-26,-0.28804959773475897,-0.28804959773475897,-0.28804959773475897,-0.39296115462835995,-0.39296115462835995,-0.39296115462835995,-0.2983081045281827,-0.2983081045281827,-0.2983081045281827,-0.589236096152771,-0.589236096152771,-0.589236096152771
2019-06-02,-1.810697053195989,-1.810697053195989,-1.810697053195989,-1.601152632631001,-1.601152632631001,-1.601152632631001,-1.703592589773299,-1.703592589773299,-1.703592589773299,-1.6853296812356309,-1.6853296812356309,-1.6853296812356309
2019-06-09,-1.9430335202777724,-1.9430335202777724,-1.9430335202777724,-2.0128145964613644,-2.0128145964613644,-2.0128145964613644,-2.2579339718491074,-2.2579339718491074,-2.2579339718491074,-2.2624581691784846,-2.2624581691784846,-2.2624581691784846
2019-06-16,-1.9436912557520805,-1.9436912557520805,-1.9436912557520805,-1.5907779741815056,-1.5907779741815056,-1.5907779741815056,-1.775674815176605,-1.775674815176605,-1.775674815176605,-1.4504586735590308,-1.4504586735590308,-1.4504586735590308
2019-06-23,-0.7615657167981292,-0.7615657167981292,-0.7615657167981292,-0.23160530394605033,-0.23160530394605033,-0.23160530394605033,-0.6681711468002823,-0.6681711468002823,-0.6681711468002823,-0.5248083957749345,-0.5248083957749345,-0.5248083957749345
2019-06-30,-1.5305415669435476,-1.5305415669435476,-1.5305415669435476,-1.6644447482085514,-1.6644447482085514,-1.6644447482085514,-1.624403609863115,-1.624403609863115,-1.624403609863115,-1.637029000888653,-1.637029000888653,-1.637029000888653
2019-07-07,-1.358656625325013,-1.358656625325013,-1.358656625325013,-1.3271920267670307,-1.3271920267670307,-1.3271920267670307,-1.3536956706708596,-1.3536956706708596,-1.3536956706708596,-1.2574684897935005,-1.2574684897935005,-1.2574684897935005
2019-07-14,-0.15444022867225132,-0.15444022867225132,-0.15444022867225132,-0.20912075172665578,-0.20912075172665578,-0.20912075172665578,-0.03913246913208413,-0.03913246913208413,-0.03913246913208413,-0.13904351129414888,-0.13904351129414888,-0.13904351129414888
2019-07-21,-0.6113380735100321,-0.6113380735100321,-0.6113380735100321,-0.8471969555752243,-0.8471969555752243,-0.8471969555752243,-0.8175559555956686,-0.8175559555956686,-0.8175559555956686,-0.7585241376150529,-0.7585241376150529,-0.7585241376150529
2019-07-28,-0.4238842459836688,-0.4238842459836688,-0.4238842459836688,0.32103302885963225,0.32103302885963225,0.32103302885963225,-0.1945235633365645,-0.1945235633365645,-0.1945235633365645,0.006482817243243041,0.006482817243243041,0.006482817243243041
2019-08-04,-1.8587596145348968,-1.8587596145348968,-1.8587596145348968,-1.6270103942162175,-1.6270103942162175,-1.6270103942162175,-1.7002966041989946,-1.7002966041989946,-1.7002966041989946,-1.6912511596472748,-1.6912511596472748,-1.6912511596472748
2019-08-11,-1.749018340206924,-1.749018340206924,-1.749018340206924,-1.7862494451771103,-1.7862494451771103,-1.7862494451771103,-1.8079406675455527,-1.8079406675455527,-1.8079406675455527,-1.941049509596877,-1.941049509596877,-1.941049509596877
2019-08-18,-1.379351713783535,-1.379351713783535,-1.379351713783535,-1.3262931647173928,-1.3262931647173928,-1.3262931647173928,-1.2832005569652576,-1.2832005569652576,-1.2832005569652576,-1.417566437720346,-1.417566437720346,-1.417566437720346
2019-08-25,-1.7259597553822754,-1.7259597553822754,-1.7259597553822754,-1.6082560496805336,-1.6082560496805336,-1.6082560496805336,-1.5937611040148643,-1.5937611040148643,-1.5937611040148643,-1.5113298229127543,-1.5113298229127543,-1.5113298229127543
2019-09-01,-1.8615068376798163,-1.8615068376798163,-1.8615068376798163,-1.5980467353085868,-1.5980467353085868,-1.5980467353085868,-1.7313143044981825,-1.7313143044981825,-1.7313143044981825,-1.534687473840331,-1.534687473840331,-1.534687473840331
2019-09-08,-0.7379288314144102,-0.7379288314144102,-0.7379288314144102,-0.7854159193309165,-0.7854159193309165,-0.7854159193309165,-0.9968134445627987,-0.9968134445627987,-0.9968134445627987,-1.1074540712305116,-1.1074540712305116,-1.1074540712305116
2019-09-15,-1.4306947343548886,-1.4306947343548886,-1.4306947343548886,-1.4599249609206117,-1.4599249609206117,-1.4599249609206117,-1.4519420960351639,-1.4519420960351639,-1.4519420960351639,-1.3747086215478472,-1.3747086215478472,-1.3747086215478472
2019-09-22,-1.3862212686136888,-1.3862212686136888,-1.3862212686136888,-1.426148065624583,-1.426148065624583,-1.426148065624583,-1.434151273677894,-1.434151273677894,-1.434151273677894,-1.3978297214504078,-1.3978297214504078,-1.3978297214504078
2019-09-29,-1.1906140770042304,-1.1906140770042304,-1.1906140770042304,-1.1751586605177973,-1.1751586605177973,-1.1751586605177973,-1.243790770511336,-1.243790770511336,-1.243790770511336,-1.1590400316230798,-1.1590400316230798,-1.1590400316230798
2019-10-06,-1.1635673336806185,-1.1635673336806185,-1.1635673336806185,-0.9902852227583536,-0.9902852227583536,-0.9902852227583536,-1.0012820913672555,-1.0012820913672555,-1.0012820913672555,-0.9415637204595644,-0.9415637204595644,-0.9415637204595644
2019-10-13,-1.4066047313158225,-1.4066047313158225,-1.4066047313158225,-1.3809475046036985,-1.3809475046036985,-1.3809475046036985,-1.5023320784617538,-1.5023320784617538,-1.5023320784617538,-1.5463204258973486,-1.5463204258973486,-1.5463204258973486
2019-10-20,-1.0590648708582444,-1.0590648708582444,-1.0590648708582444,-0.8103529698786655,-0.8103529698786655,-0.8103529698786655,-0.8590568524655482,-0.8590568524655482,-0.8590568524655482,-0.6980244177735726,-0.6980244177735726,-0.6980244177735726
2019-10-27,-1.1136036008358785,-1.1136036008358785,-1.1136036008358785,-0.7908884094251126,-0.7908884094251126,-0.7908884094251126,-0.9143395747479438,-0.9143395747479438,-0.9143395747479438,-0.6563775548965529,-0.6563775548965529,-0.6563775548965529
2019-11-03,1.0487631419484573,1.0487631419484573,1.0487631419484573,0.9142934374892551,0.9142934374892551,0.9142934374892551,1.0666913134134424,1.0666913134134424,1.0666913134134424,1.111866912589761,1.111866912589761,1.111866912589761
2019-11-10,0.06785036654031729,0.06785036654031729,0.06785036654031729,-0.17604176308933583,-0.17604176308933583,-0.17604176308933583,-0.3140940621513647,-0.3140940621513647,-0.3140940621513647,-0.3804409541311617,-0.3804409541311617,-0.3804409541311617
2019-11-17,0.720767849353336,0.720767849353336,0.720767849353336,0.528526107244322,0.528526107244322,0.528526107244322,0.7047852554579503,0.7047852554579503,0.7047852554579503,0.8120385434259655,0.8120385434259655,0.8120385434259655
2019-11-24,-0.08552557785911838,-0.08552557785911838,-0.08552557785911838,0.6745817567691923,0.6745817567691923,0.6745817567691923,0.20715867268709942,0.20715867268709942,0.20715867268709942,0.9545230905134648,0.9545230905134648,0.9545230905134648
2019-12-01,-0.14921869905992574,-0.14921869905992574,-0.14921869905992574,-0.2236887538462668,-0.2236887538462668,-0.2236887538462668,0.029926693399117323,0.029926693399117323,0.029926693399117323,-0.19333850686394816,-0.19333850686394816,-0.19333850686394816
2019-12-08,1.9911754219713818,1.9911754219713818,1.9911754219713818,2.151637038699974,2.151637038699974,2.151637038699974,1.8420652023062862,1.8420652023062862,1.8420652023062862,1.5580084033789154,1.5580084033789154,1.5580084033789154
2019-12-15,-0.25146926784650747,-0.25146926784650747,-0.25146926784650747,0.17187255963814208,0.17187255963814208,0.17187255963814208,0.01073315491378272,0.01073315491378272,0.01073315491378272,0.33717996501132474,0.33717996501132474,0.33717996501132474
2019-12-22,-0.38181034082284904,-0.38181034082284904,-0.38181034082284904,-0.5244675066093668,-0.5244675066093668,-0.5244675066093668,-0.2995338614586485,-0.2995338614586485,-0.2995338614586485,-0.6347730424605896,-0.6347730424605896,-0.6347730424605896
2019-12-29,0.040698390150149436,0.040698390150149436,0.040698390150149436,-0.26059205581952516,-0.26059205581952516,-0.26059205581952516,-0.6319265781058838,-0.6319265781058838,-0.6319265781058838,-0.8469260059262959,-0.8469260059262959,-0.8469260059262959
