Date,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Open_average,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Open_max,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Open_min,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_High_average,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_High_max,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_High_min,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Low_average,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Low_max,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Low_min,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Close_average,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Close_max,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Close_min
2018-05-27,-0.91531025410642,-0.91531025410642,-0.91531025410642,-1.0750112981823776,-1.0750112981823776,-1.0750112981823776,-0.6896555462262003,-0.6896555462262003,-0.6896555462262003,-0.8840507032605772,-0.8840507032605772,-0.8840507032605772
2018-06-03,-0.4531910705179471,-0.4531910705179471,-0.4531910705179471,-0.47647175159490884,-0.47647175159490884,-0.47647175159490884,-0.25232155137833784,-0.25232155137833784,-0.25232155137833784,-0.32142082400885186,-0.32142082400885186,-0.32142082400885186
2018-06-10,-1.5758542255925414,-1.5758542255925414,-1.5758542255925414,-1.413445420886562,-1.413445420886562,-1.413445420886562,-1.3391621263741673,-1.3391621263741673,-1.3391621263741673,-1.5687682668493288,-1.5687682668493288,-1.5687682668493288
2018-06-17,-2.4130246756969065,-2.4130246756969065,-2.4130246756969065,-2.5377669726691643,-2.5377669726691643,-2.5377669726691643,-2.314981469630323,-2.314981469630323,-2.314981469630323,-2.3787857669776287,-2.3787857669776287,-2.3787857669776287
2018-06-24,-2.6659860534532798,-2.6659860534532798,-2.6659860534532798,-2.596705783696072,-2.596705783696072,-2.596705783696072,-2.528262435160465,-2.528262435160465,-2.528262435160465,-2.444287914523539,-2.444287914523539,-2.444287914523539
2018-07-01,-2.4996387636623094,-2.4996387636623094,-2.4996387636623094,-2.420342829650184,-2.420342829650184,-2.420342829650184,-2.427243231491055,-2.427243231491055,-2.427243231491055,-2.3634609856512836,-2.3634609856512836,-2.3634609856512836
2018-07-08,-1.9410503240310029,-1.9410503240310029,-1.9410503240310029,-1.9386425743347624,-1.9386425743347624,-1.9386425743347624,-1.8956538827492102,-1.8956538827492102,-1.8956538827492102,-1.9259282996938054,-1.9259282996938054,-1.9259282996938054
2018-07-15,-1.8693508194638278,-1.8693508194638278,-1.8693508194638278,-1.8152721414370292,-1.8152721414370292,-1.8152721414370292,-1.8442585807170597,-1.8442585807170597,-1.8442585807170597,-1.8001100915857198,-1.8001100915857198,-1.8001100915857198
2018-07-22,-1.3004701601841262,-1.3004701601841262,-1.3004701601841262,-1.3485834423401304,-1.3485834423401304,-1.3485834423401304,-1.4208939457592642,-1.4208939457592642,-1.4208939457592642,-1.494546594315225,-1.494546594315225,-1.494546594315225
2018-07-29,-1.4313038816287202,-1.4313038816287202,-1.4313038816287202,-1.5333511751065156,-1.5333511751065156,-1.5333511751065156,-1.5340450191993131,-1.5340450191993131,-1.5340450191993131,-1.5431730913238835,-1.5431730913238835,-1.5431730913238835
2018-08-05,-1.3739802183283245,-1.3739802183283245,-1.3739802183283245,-1.4576557491104047,-1.4576557491104047,-1.4576557491104047,-1.4528108203815235,-1.4528108203815235,-1.4528108203815235,-1.5084833072648167,-1.5084833072648167,-1.5084833072648167
2018-08-12,-1.5073914142478262,-1.5073914142478262,-1.5073914142478262,-1.4828630834348586,-1.4828630834348586,-1.4828630834348586,-1.4973412738303367,-1.4973412738303367,-1.4973412738303367,-1.4016611025326615,-1.4016611025326615,-1.4016611025326615
2018-08-19,-1.1750965119638237,-1.1750965119638237,-1.1750965119638237,-1.1824971718444988,-1.1824971718444988,-1.1824971718444988,-1.1182558244928862,-1.1182558244928862,-1.1182558244928862,-1.1099237866329068,-1.1099237866329068,-1.1099237866329068
2018-08-26,-1.017344811716712,-1.017344811716712,-1.017344811716712,-1.0956094377735615,-1.0956094377735615,-1.0956094377735615,-1.1099077805938926,-1.1099077805938926,-1.1099077805938926,-1.173398831929967,-1.173398831929967,-1.173398831929967
2018-09-02,-1.5353730523743214,-1.5353730523743214,-1.5353730523743214,-1.4919173242943355,-1.4919173242943355,-1.4919173242943355,-1.6603965263493954,-1.6603965263493954,-1.6603965263493954,-1.6560380083228803,-1.6560380083228803,-1.6560380083228803
2018-09-09,-1.1654892855367853,-1.1654892855367853,-1.1654892855367853,-1.0707362457735996,-1.0707362457735996,-1.0707362457735996,-1.171305128864414,-1.171305128864414,-1.171305128864414,-1.2272895518735432,-1.2272895518735432,-1.2272895518735432
2018-09-16,-0.7744832681981733,-0.7744832681981733,-0.7744832681981733,-0.8621402638073858,-0.8621402638073858,-0.8621402638073858,-0.6887599302726625,-0.6887599302726625,-0.6887599302726625,-0.7408636491021535,-0.7408636491021535,-0.7408636491021535
2018-09-23,-0.7311151500243765,-0.7311151500243765,-0.7311151500243765,-0.7792974533454873,-0.7792974533454873,-0.7792974533454873,-0.8457354251765811,-0.8457354251765811,-0.8457354251765811,-0.8986636490082486,-0.8986636490082486,-0.8986636490082486
2018-09-30,-1.4604201553348228,-1.4604201553348228,-1.4604201553348228,-1.5411981810666175,-1.5411981810666175,-1.5411981810666175,-1.5294868438842397,-1.5294868438842397,-1.5294868438842397,-1.5656914178142034,-1.5656914178142034,-1.5656914178142034
2018-10-07,-2.053563642105855,-2.053563642105855,-2.053563642105855,-2.1101072074267293,-2.1101072074267293,-2.1101072074267293,-2.250837172931689,-2.250837172931689,-2.250837172931689,-2.126463625875634,-2.126463625875634,-2.126463625875634
2018-10-14,-1.9530403637921865,-1.9530403637921865,-1.9530403637921865,-1.9800794492702491,-1.9800794492702491,-1.9800794492702491,-1.8536434100884513,-1.8536434100884513,-1.8536434100884513,-1.8662941061784424,-1.8662941061784424,-1.8662941061784424
2018-10-21,-2.6624814844807383,-2.6624814844807383,-2.6624814844807383,-2.5829815334208934,-2.5829815334208934,-2.5829815334208934,-2.4446870145375446,-2.4446870145375446,-2.4446870145375446,-2.45406514717764,-2.45406514717764,-2.45406514717764
2018-10-28,-1.6533775951940315,-1.6533775951940315,-1.6533775951940315,-1.7040122141188871,-1.7040122141188871,-1.7040122141188871,-1.6259191936761577,-1.6259191936761577,-1.6259191936761577,-1.6869035387111866,-1.6869035387111866,-1.6869035387111866
2018-11-04,-1.2659711729759178,-1.2659711729759178,-1.2659711729759178,-1.307667420878007,-1.307667420878007,-1.307667420878007,-1.4068698796873988,-1.4068698796873988,-1.4068698796873988,-1.484986108864322,-1.484986108864322,-1.484986108864322
2018-11-11,-1.427950193172777,-1.427950193172777,-1.427950193172777,-1.3812337092581053,-1.3812337092581053,-1.3812337092581053,-1.2513094651392132,-1.2513094651392132,-1.2513094651392132,-1.3143032050353987,-1.3143032050353987,-1.3143032050353987
2018-11-18,-1.3849649032840348,-1.3849649032840348,-1.3849649032840348,-1.4212893524349928,-1.4212893524349928,-1.4212893524349928,-1.23487219464408,-1.23487219464408,-1.23487219464408,-1.2955041742814508,-1.2955041742814508,-1.2955041742814508
2018-11-25,-1.1378048364332305,-1.1378048364332305,-1.1378048364332305,-0.9684469347859923,-0.9684469347859923,-0.9684469347859923,-1.008425482872852,-1.008425482872852,-1.008425482872852,-0.9823043469311945,-0.9823043469311945,-0.9823043469311945
