Date,PowerShares S&P SmallCap Information TechnologyEtf_Open_average,PowerShares S&P SmallCap Information TechnologyEtf_Open_max,PowerShares S&P SmallCap Information TechnologyEtf_Open_min,PowerShares S&P SmallCap Information TechnologyEtf_High_average,PowerShares S&P SmallCap Information TechnologyEtf_High_max,PowerShares S&P SmallCap Information TechnologyEtf_High_min,PowerShares S&P SmallCap Information TechnologyEtf_Low_average,PowerShares S&P SmallCap Information TechnologyEtf_Low_max,PowerShares S&P SmallCap Information TechnologyEtf_Low_min,PowerShares S&P SmallCap Information TechnologyEtf_Close_average,PowerShares S&P SmallCap Information TechnologyEtf_Close_max,PowerShares S&P SmallCap Information TechnologyEtf_Close_min
2018-05-27,1.5920864832010562,1.5920864832010562,1.5920864832010562,1.78630413953996,1.78630413953996,1.78630413953996,1.6078168734528804,1.6078168734528804,1.6078168734528804,1.6818553435998103,1.6818553435998103,1.6818553435998103
2018-06-03,2.014024917609163,2.014024917609163,2.014024917609163,2.0123328100144064,2.0123328100144064,2.0123328100144064,1.8767213728405037,1.8767213728405037,1.8767213728405037,1.960361538584927,1.960361538584927,1.960361538584927
2018-06-10,1.9926369017873697,1.9926369017873697,1.9926369017873697,2.0386778984637335,2.0386778984637335,2.0386778984637335,1.9149531589090738,1.9149531589090738,1.9149531589090738,2.0196547394473754,2.0196547394473754,2.0196547394473754
2018-06-17,1.7298618941523565,1.7298618941523565,1.7298618941523565,1.6533290888473442,1.6533290888473442,1.6533290888473442,1.4279221655153793,1.4279221655153793,1.4279221655153793,1.4318705307694488,1.4318705307694488,1.4318705307694488
2018-06-24,0.6815263000601982,0.6815263000601982,0.6815263000601982,0.6929206918418573,0.6929206918418573,0.6929206918418573,0.7872537863748039,0.7872537863748039,0.7872537863748039,0.6626740183697946,0.6626740183697946,0.6626740183697946
2018-07-01,1.3259838503638157,1.3259838503638157,1.3259838503638157,1.6511611741200496,1.6511611741200496,1.6511611741200496,1.4521998529096862,1.4521998529096862,1.4521998529096862,1.6081103178163374,1.6081103178163374,1.6081103178163374
2018-07-08,1.7380724168893802,1.7380724168893802,1.7380724168893802,1.7951530603068264,1.7951530603068264,1.7951530603068264,1.6924237064348588,1.6924237064348588,1.6924237064348588,1.6406255453889342,1.6406255453889342,1.6406255453889342
2018-07-15,1.732612588713073,1.732612588713073,1.732612588713073,1.6734591431520016,1.6734591431520016,1.6734591431520016,1.6520568365871247,1.6520568365871247,1.6520568365871247,1.5926871398190083,1.5926871398190083,1.5926871398190083
2018-07-22,1.4093402834432862,1.4093402834432862,1.4093402834432862,1.336251560907351,1.336251560907351,1.336251560907351,0.9251002479506459,0.9251002479506459,0.9251002479506459,0.8830131757435876,0.8830131757435876,0.8830131757435876
2018-07-29,0.8158157402133176,0.8158157402133176,0.8158157402133176,0.7241136499549288,0.7241136499549288,0.7241136499549288,0.6624351482187978,0.6624351482187978,0.6624351482187978,0.6771418354987114,0.6771418354987114,0.6771418354987114
