Date,Teucrium SoybeanEtf_Open_average,Teucrium SoybeanEtf_Open_max,Teucrium SoybeanEtf_Open_min,Teucrium SoybeanEtf_High_average,Teucrium SoybeanEtf_High_max,Teucrium SoybeanEtf_High_min,Teucrium SoybeanEtf_Low_average,Teucrium SoybeanEtf_Low_max,Teucrium SoybeanEtf_Low_min,Teucrium SoybeanEtf_Close_average,Teucrium SoybeanEtf_Close_max,Teucrium SoybeanEtf_Close_min
2018-05-27,-0.06892317533781507,-0.06892317533781507,-0.06892317533781507,0.05068258725384656,0.05068258725384656,0.05068258725384656,-0.02217536261958521,-0.02217536261958521,-0.02217536261958521,0.23670157304710537,0.23670157304710537,0.23670157304710537
2018-06-03,-1.7996866165968077,-1.7996866165968077,-1.7996866165968077,-1.9191777771016847,-1.9191777771016847,-1.9191777771016847,-1.8221241776485329,-1.8221241776485329,-1.8221241776485329,-1.805311081923744,-1.805311081923744,-1.805311081923744
2018-06-10,-3.10497023042016,-3.10497023042016,-3.10497023042016,-2.83285475209089,-2.83285475209089,-2.83285475209089,-3.087346687714889,-3.087346687714889,-3.087346687714889,-3.085202283988236,-3.085202283988236,-3.085202283988236
2018-06-17,-2.7914958650808863,-2.7914958650808863,-2.7914958650808863,-2.850077061570992,-2.850077061570992,-2.850077061570992,-2.8177293661531357,-2.8177293661531357,-2.8177293661531357,-2.6293144723241473,-2.6293144723241473,-2.6293144723241473
2018-06-24,-2.6183079808966,-2.6183079808966,-2.6183079808966,-2.6138918357263616,-2.6138918357263616,-2.6138918357263616,-2.622000519002119,-2.622000519002119,-2.622000519002119,-2.666367889977845,-2.666367889977845,-2.666367889977845
2018-07-01,-2.4557349100490895,-2.4557349100490895,-2.4557349100490895,-2.106652341797034,-2.106652341797034,-2.106652341797034,-2.3752999186082833,-2.3752999186082833,-2.3752999186082833,-1.9974163631283683,-1.9974163631283683,-1.9974163631283683
2018-07-08,-2.1926252655813756,-2.1926252655813756,-2.1926252655813756,-2.4270904985133273,-2.4270904985133273,-2.4270904985133273,-2.308234254762035,-2.308234254762035,-2.308234254762035,-2.373837486748368,-2.373837486748368,-2.373837486748368
2018-07-15,-1.6434325211936531,-1.6434325211936531,-1.6434325211936531,-1.7768391557769652,-1.7768391557769652,-1.7768391557769652,-1.6330507227215685,-1.6330507227215685,-1.6330507227215685,-1.6790033715715393,-1.6790033715715393,-1.6790033715715393
2018-07-22,-1.2638383023072937,-1.2638383023072937,-1.2638383023072937,-1.3120578472752185,-1.3120578472752185,-1.3120578472752185,-1.1954090839741371,-1.1954090839741371,-1.1954090839741371,-1.2495418748309532,-1.2495418748309532,-1.2495418748309532
2018-07-29,-1.053417576967304,-1.053417576967304,-1.053417576967304,-0.9461936276662122,-0.9461936276662122,-0.9461936276662122,-0.9728315413053555,-0.9728315413053555,-0.9728315413053555,-0.8949741972178067,-0.8949741972178067,-0.8949741972178067
2018-08-05,-0.8065472458698405,-0.8065472458698405,-0.8065472458698405,-0.9167598228442382,-0.9167598228442382,-0.9167598228442382,-1.1632226235758423,-1.1632226235758423,-1.1632226235758423,-1.27498795018515,-1.27498795018515,-1.27498795018515
2018-08-12,-0.7883409964412791,-0.7883409964412791,-0.7883409964412791,-0.7825108765456525,-0.7825108765456525,-0.7825108765456525,-0.8268267646542753,-0.8268267646542753,-0.8268267646542753,-0.7053691238600923,-0.7053691238600923,-0.7053691238600923
2018-08-19,-1.1270421411378901,-1.1270421411378901,-1.1270421411378901,-1.246902358882547,-1.246902358882547,-1.246902358882547,-1.0570435397955162,-1.0570435397955162,-1.0570435397955162,-1.1894814019818107,-1.1894814019818107,-1.1894814019818107
2018-08-26,-1.3268385143741848,-1.3268385143741848,-1.3268385143741848,-1.273348647285691,-1.273348647285691,-1.273348647285691,-1.2170479609636133,-1.2170479609636133,-1.2170479609636133,-1.155373777741021,-1.155373777741021,-1.155373777741021
2018-09-02,-1.0993262860685886,-1.0993262860685886,-1.0993262860685886,-1.1501951518680593,-1.1501951518680593,-1.1501951518680593,-1.0235976934335655,-1.0235976934335655,-1.0235976934335655,-1.0526631372309998,-1.0526631372309998,-1.0526631372309998
