Date,JPMorgan Diversified Alternative_etf_Open_average,JPMorgan Diversified Alternative_etf_Open_max,JPMorgan Diversified Alternative_etf_Open_min,JPMorgan Diversified Alternative_etf_High_average,JPMorgan Diversified Alternative_etf_High_max,JPMorgan Diversified Alternative_etf_High_min,JPMorgan Diversified Alternative_etf_Low_average,JPMorgan Diversified Alternative_etf_Low_max,JPMorgan Diversified Alternative_etf_Low_min,JPMorgan Diversified Alternative_etf_Close_average,JPMorgan Diversified Alternative_etf_Close_max,JPMorgan Diversified Alternative_etf_Close_min
2018-04-08,-0.44857519140800217,-0.44857519140800217,-0.44857519140800217,-0.5871064416598886,-0.5871064416598886,-0.5871064416598886,-0.4451773476545252,-0.4451773476545252,-0.4451773476545252,-0.45382841585799044,-0.45382841585799044,-0.45382841585799044
2018-04-15,0.06526731284978361,0.06526731284978361,0.06526731284978361,-0.14190907763980562,-0.14190907763980562,-0.14190907763980562,-0.07498573649186001,-0.07498573649186001,-0.07498573649186001,-0.12335051509225405,-0.12335051509225405,-0.12335051509225405
2018-04-22,0.16039716160719006,0.16039716160719006,0.16039716160719006,0.34703424140195216,0.34703424140195216,0.34703424140195216,-1.0840240326632244,-1.0840240326632244,-1.0840240326632244,0.6704398579991405,0.6704398579991405,0.6704398579991405
2018-04-29,-1.126660081597832,-1.126660081597832,-1.126660081597832,-0.67441473967787,-0.67441473967787,-0.67441473967787,-0.471058114856992,-0.471058114856992,-0.471058114856992,-0.33537463070714674,-0.33537463070714674,-0.33537463070714674
2018-05-06,-0.073968587838016,-0.073968587838016,-0.073968587838016,-0.19227880643560855,-0.19227880643560855,-0.19227880643560855,0.23275222942135726,0.23275222942135726,0.23275222942135726,-0.3145573745054668,-0.3145573745054668,-0.3145573745054668
2018-05-13,-0.0251382741999798,-0.0251382741999798,-0.0251382741999798,-0.2155320381365502,-0.2155320381365502,-0.2155320381365502,0.47527795270440953,0.47527795270440953,0.47527795270440953,0.09129871933489246,0.09129871933489246,0.09129871933489246
2018-05-20,-0.9824472794047047,-0.9824472794047047,-0.9824472794047047,-1.1285810253896726,-1.1285810253896726,-1.1285810253896726,-0.4920339067365718,-0.4920339067365718,-0.4920339067365718,-1.0412526090611527,-1.0412526090611527,-1.0412526090611527
2018-05-27,-1.6441929913483517,-1.6441929913483517,-1.6441929913483517,-1.6122229302384665,-1.6122229302384665,-1.6122229302384665,-0.9275882002241312,-0.9275882002241312,-0.9275882002241312,-0.8044579330399136,-0.8044579330399136,-0.8044579330399136
2018-06-03,-0.1817778020051708,-0.1817778020051708,-0.1817778020051708,0.06372918088653258,0.06372918088653258,0.06372918088653258,0.5290442462723104,0.5290442462723104,0.5290442462723104,0.47024810645898624,0.47024810645898624,0.47024810645898624
2018-06-10,-0.3786864688401272,-0.3786864688401272,-0.3786864688401272,-0.5599681225722702,-0.5599681225722702,-0.5599681225722702,-0.1679444195941547,-0.1679444195941547,-0.1679444195941547,-0.024248237984983954,-0.024248237984983954,-0.024248237984983954
2018-06-17,-1.7931697224102183,-1.7931697224102183,-1.7931697224102183,-2.1633366848276756,-2.1633366848276756,-2.1633366848276756,-1.7537066411171114,-1.7537066411171114,-1.7537066411171114,-2.1047470570961235,-2.1047470570961235,-2.1047470570961235
2018-06-24,-1.3282803191355712,-1.3282803191355712,-1.3282803191355712,-1.3880514603034837,-1.3880514603034837,-1.3880514603034837,-0.9766781608200876,-0.9766781608200876,-0.9766781608200876,-1.2072347060088287,-1.2072347060088287,-1.2072347060088287
2018-07-01,-0.98076354060719,-0.98076354060719,-0.98076354060719,-1.0391204301338426,-1.0391204301338426,-1.0391204301338426,-1.0584820071683652,-1.0584820071683652,-1.0584820071683652,-0.8317618386889092,-0.8317618386889092,-0.8317618386889092
2018-07-08,-0.30133806170119437,-0.30133806170119437,-0.30133806170119437,-0.6895672972470523,-0.6895672972470523,-0.6895672972470523,-0.3279279422747152,-0.3279279422747152,-0.3279279422747152,-0.46149998166622436,-0.46149998166622436,-0.46149998166622436
2018-07-15,-1.0654508199228068,-1.0654508199228068,-1.0654508199228068,-1.0745157557513922,-1.0745157557513922,-1.0745157557513922,-1.0205378256269075,-1.0205378256269075,-1.0205378256269075,-1.1897214663289917,-1.1897214663289917,-1.1897214663289917
2018-07-22,-1.7889398733827022,-1.7889398733827022,-1.7889398733827022,-2.0075741695268188,-2.0075741695268188,-2.0075741695268188,-2.1859506338257524,-2.1859506338257524,-2.1859506338257524,-1.9162565758265435,-1.9162565758265435,-1.9162565758265435
2018-07-29,-1.6166902520388382,-1.6166902520388382,-1.6166902520388382,-1.5318575529448009,-1.5318575529448009,-1.5318575529448009,-1.2923275744233105,-1.2923275744233105,-1.2923275744233105,-1.342403447030782,-1.342403447030782,-1.342403447030782
