Date,PowerShares Global Listed Private Equity_Open_average,PowerShares Global Listed Private Equity_Open_max,PowerShares Global Listed Private Equity_Open_min,PowerShares Global Listed Private Equity_High_average,PowerShares Global Listed Private Equity_High_max,PowerShares Global Listed Private Equity_High_min,PowerShares Global Listed Private Equity_Low_average,PowerShares Global Listed Private Equity_Low_max,PowerShares Global Listed Private Equity_Low_min,PowerShares Global Listed Private Equity_Close_average,PowerShares Global Listed Private Equity_Close_max,PowerShares Global Listed Private Equity_Close_min
2018-04-08,-0.8096961109192758,-0.8096961109192758,-0.8096961109192758,-0.8342996058183103,-0.8342996058183103,-0.8342996058183103,-0.6068819231532401,-0.6068819231532401,-0.6068819231532401,-0.715675256318909,-0.715675256318909,-0.715675256318909
2018-04-15,-0.6039897729815461,-0.6039897729815461,-0.6039897729815461,-0.6712180082776553,-0.6712180082776553,-0.6712180082776553,-0.471111454462524,-0.471111454462524,-0.471111454462524,-0.6021937915964956,-0.6021937915964956,-0.6021937915964956
2018-04-22,-0.6010049012812836,-0.6010049012812836,-0.6010049012812836,-0.6467207394788681,-0.6467207394788681,-0.6467207394788681,-0.38349096668546817,-0.38349096668546817,-0.38349096668546817,-0.6009981611467018,-0.6009981611467018,-0.6009981611467018
2018-04-29,-0.5198199387264697,-0.5198199387264697,-0.5198199387264697,-0.5005785096609281,-0.5005785096609281,-0.5005785096609281,-0.2899768923021936,-0.2899768923021936,-0.2899768923021936,-0.3726976507261939,-0.3726976507261939,-0.3726976507261939
2018-05-06,0.022238286148722097,0.022238286148722097,0.022238286148722097,-0.09253976375937838,-0.09253976375937838,-0.09253976375937838,-0.06051691665437261,-0.06051691665437261,-0.06051691665437261,-0.18123021673832712,-0.18123021673832712,-0.18123021673832712
2018-05-13,0.35428311972999726,0.35428311972999726,0.35428311972999726,0.3197854699907196,0.3197854699907196,0.3197854699907196,0.41796534514347394,0.41796534514347394,0.41796534514347394,0.3869370211609523,0.3869370211609523,0.3869370211609523
2018-05-20,-0.07382487621937986,-0.07382487621937986,-0.07382487621937986,-0.2525946992649785,-0.2525946992649785,-0.2525946992649785,0.04711713077538527,0.04711713077538527,0.04711713077538527,-0.10070980118784434,-0.10070980118784434,-0.10070980118784434
2018-05-27,0.1269549758409758,0.1269549758409758,0.1269549758409758,0.24966474438450112,0.24966474438450112,0.24966474438450112,0.3548360906813337,0.3548360906813337,0.3548360906813337,0.1867263524877427,0.1867263524877427,0.1867263524877427
2018-06-03,0.9630135928050847,0.9630135928050847,0.9630135928050847,1.2599106570870244,1.2599106570870244,1.2599106570870244,1.0499296134795344,1.0499296134795344,1.0499296134795344,1.2975015760789872,1.2975015760789872,1.2975015760789872
2018-06-10,0.294734183821399,0.294734183821399,0.294734183821399,0.10965003878870917,0.10965003878870917,0.10965003878870917,0.2627052168339062,0.2627052168339062,0.2627052168339062,0.3522384548262009,0.3522384548262009,0.3522384548262009
2018-06-17,-1.0675927102864418,-1.0675927102864418,-1.0675927102864418,-1.329304201152459,-1.329304201152459,-1.329304201152459,-1.3591788575017953,-1.3591788575017953,-1.3591788575017953,-1.3995866078230466,-1.3995866078230466,-1.3995866078230466
2018-06-24,-2.368974748796765,-2.368974748796765,-2.368974748796765,-2.055744866592572,-2.055744866592572,-2.055744866592572,-2.171346343329234,-2.171346343329234,-2.171346343329234,-1.5795473400381759,-1.5795473400381759,-1.5795473400381759
2018-07-01,0.9970370305242917,0.9970370305242917,0.9970370305242917,1.1109097496816085,1.1109097496816085,1.1109097496816085,0.9455004597749929,0.9455004597749929,0.9455004597749929,1.008529272266112,1.008529272266112,1.008529272266112
2018-07-08,0.8105907749053287,0.8105907749053287,0.8105907749053287,0.9024191170696323,0.9024191170696323,0.9024191170696323,0.9453181103558936,0.9453181103558936,0.9453181103558936,1.006202844342633,1.006202844342633,1.006202844342633
2018-07-15,1.0663095415546382,1.0663095415546382,1.0663095415546382,0.9783186641991081,0.9783186641991081,0.9783186641991081,0.9901522590766313,0.9901522590766313,0.9901522590766313,0.994562369635909,0.994562369635909,0.994562369635909
2018-07-22,1.4659138981512418,1.4659138981512418,1.4659138981512418,1.3440663516274116,1.3440663516274116,1.3440663516274116,1.0592669086541828,1.0592669086541828,1.0592669086541828,1.0253327817719957,1.0253327817719957,1.0253327817719957
2018-07-29,0.3818335824676056,0.3818335824676056,0.3818335824676056,0.48145660356802417,0.48145660356802417,0.48145660356802417,0.5314666815973753,0.5314666815973753,0.5314666815973753,0.6683454962675387,0.6683454962675387,0.6683454962675387
2018-08-05,-0.0692062851839561,-0.0692062851839561,-0.0692062851839561,0.2751904059022497,0.2751904059022497,0.2751904059022497,0.12953173880163238,0.12953173880163238,0.12953173880163238,0.07427836294431822,0.07427836294431822,0.07427836294431822
2018-08-12,0.4886196807737403,0.4886196807737403,0.4886196807737403,0.24951819927383712,0.24951819927383712,0.24951819927383712,0.4317665523401436,0.4317665523401436,0.4317665523401436,0.49375237542696065,0.49375237542696065,0.49375237542696065
2018-08-19,1.8174094816543702,1.8174094816543702,1.8174094816543702,1.9564801968835979,1.9564801968835979,1.9564801968835979,1.720276397019128,1.720276397019128,1.720276397019128,2.0287451577154028,2.0287451577154028,2.0287451577154028
2018-08-26,0.8800811670179994,0.8800811670179994,0.8800811670179994,0.9099128275200177,0.9099128275200177,0.9099128275200177,0.7574804390969415,0.7574804390969415,0.7574804390969415,0.9038195743184552,0.9038195743184552,0.9038195743184552
2018-09-02,-0.36418586125402197,-0.36418586125402197,-0.36418586125402197,-0.29985011240633525,-0.29985011240633525,-0.29985011240633525,-0.16030996729688363,-0.16030996729688363,-0.16030996729688363,-0.1709293271887285,-0.1709293271887285,-0.1709293271887285
2018-09-09,1.1814616657836794,1.1814616657836794,1.1814616657836794,1.312019415681666,1.312019415681666,1.312019415681666,1.2600825876848891,1.2600825876848891,1.2600825876848891,1.2206295667094718,1.2206295667094718,1.2206295667094718
2018-09-16,1.0215086806201632,1.0215086806201632,1.0215086806201632,0.8959786703810405,0.8959786703810405,0.8959786703810405,0.753930734153629,0.753930734153629,0.753930734153629,0.7448286182331361,0.7448286182331361,0.7448286182331361
2018-09-23,-0.602120543549415,-0.602120543549415,-0.602120543549415,-0.6375036062919274,-0.6375036062919274,-0.6375036062919274,-0.8679118060091299,-0.8679118060091299,-0.8679118060091299,-0.9530531355412617,-0.9530531355412617,-0.9530531355412617
2018-09-30,-2.5821018738149344,-2.5821018738149344,-2.5821018738149344,-2.6830132893427963,-2.6830132893427963,-2.6830132893427963,-2.7459637380059188,-2.7459637380059188,-2.7459637380059188,-2.6935500881999532,-2.6935500881999532,-2.6935500881999532
2018-10-07,-2.7065941182601723,-2.7065941182601723,-2.7065941182601723,-2.7106278306159486,-2.7106278306159486,-2.7106278306159486,-2.7184776118723604,-2.7184776118723604,-2.7184776118723604,-2.7116292643267235,-2.7116292643267235,-2.7116292643267235
2018-10-14,-2.1488632223444215,-2.1488632223444215,-2.1488632223444215,-2.0682747398616224,-2.0682747398616224,-2.0682747398616224,-2.0959333944710883,-2.0959333944710883,-2.0959333944710883,-2.103884888734376,-2.103884888734376,-2.103884888734376
2018-10-21,-2.0385983452022223,-2.0385983452022223,-2.0385983452022223,-2.0414637086869716,-2.0414637086869716,-2.0414637086869716,-2.2636775596804033,-2.2636775596804033,-2.2636775596804033,-2.2192115447314134,-2.2192115447314134,-2.2192115447314134
2018-10-28,-1.2494506564529106,-1.2494506564529106,-1.2494506564529106,-1.261169546042106,-1.261169546042106,-1.261169546042106,-1.147557442178151,-1.147557442178151,-1.147557442178151,-1.1497233808862364,-1.1497233808862364,-1.1497233808862364
2018-11-04,-1.2154192407357893,-1.2154192407357893,-1.2154192407357893,-1.2703965827454315,-1.2703965827454315,-1.2703965827454315,-1.3193841283559036,-1.3193841283559036,-1.3193841283559036,-1.3531779613549235,-1.3531779613549235,-1.3531779613549235
2018-11-11,-1.245190164106955,-1.245190164106955,-1.245190164106955,-1.264559888611716,-1.264559888611716,-1.264559888611716,-1.2592703416658333,-1.2592703416658333,-1.2592703416658333,-1.2937720794347196,-1.2937720794347196,-1.2937720794347196
2018-11-18,-1.1082179712573599,-1.1082179712573599,-1.1082179712573599,-1.031545223679779,-1.031545223679779,-1.031545223679779,-0.950112966866986,-0.950112966866986,-0.950112966866986,-0.9266510262004631,-0.9266510262004631,-0.9266510262004631
2018-11-25,-0.6761335145308168,-0.6761335145308168,-0.6761335145308168,-0.6953221782025014,-0.6953221782025014,-0.6953221782025014,-0.6054736775440073,-0.6054736775440073,-0.6054736775440073,-0.5963279932576185,-0.5963279932576185,-0.5963279932576185
2018-12-02,-1.447060916580386,-1.447060916580386,-1.447060916580386,-1.457217356329465,-1.457217356329465,-1.457217356329465,-1.5034739304997526,-1.5034739304997526,-1.5034739304997526,-1.400852954925948,-1.400852954925948,-1.400852954925948
