Date,iShares MSCI China A_Open_average,iShares MSCI China A_Open_max,iShares MSCI China A_Open_min,iShares MSCI China A_High_average,iShares MSCI China A_High_max,iShares MSCI China A_High_min,iShares MSCI China A_Low_average,iShares MSCI China A_Low_max,iShares MSCI China A_Low_min,iShares MSCI China A_Close_average,iShares MSCI China A_Close_max,iShares MSCI China A_Close_min
2018-06-17,-2.6809845461582165,-2.6809845461582165,-2.6809845461582165,-2.6953940753373016,-2.6953940753373016,-2.6953940753373016,-2.790686530212448,-2.790686530212448,-2.790686530212448,-2.7330677681149007,-2.7330677681149007,-2.7330677681149007
2018-06-24,-2.7424391357664804,-2.7424391357664804,-2.7424391357664804,-2.643996168783342,-2.643996168783342,-2.643996168783342,-2.669054270604377,-2.669054270604377,-2.669054270604377,-2.606318947107265,-2.606318947107265,-2.606318947107265
2018-07-01,-1.6880926289971776,-1.6880926289971776,-1.6880926289971776,-1.699609129227876,-1.699609129227876,-1.699609129227876,-1.6392644335761821,-1.6392644335761821,-1.6392644335761821,-1.6866749031337087,-1.6866749031337087,-1.6866749031337087
2018-07-08,-1.4085508289100543,-1.4085508289100543,-1.4085508289100543,-1.4966426738268557,-1.4966426738268557,-1.4966426738268557,-1.4013558366923702,-1.4013558366923702,-1.4013558366923702,-1.5075530152398835,-1.5075530152398835,-1.5075530152398835
2018-07-15,-1.2623838693508722,-1.2623838693508722,-1.2623838693508722,-1.2902475158959288,-1.2902475158959288,-1.2902475158959288,-1.229147286584746,-1.229147286584746,-1.229147286584746,-1.2704737065350333,-1.2704737065350333,-1.2704737065350333
2018-07-22,-1.0087234345568559,-1.0087234345568559,-1.0087234345568559,-1.0704274981776407,-1.0704274981776407,-1.0704274981776407,-1.0220894556046047,-1.0220894556046047,-1.0220894556046047,-1.0908086473786598,-1.0908086473786598,-1.0908086473786598
2018-07-29,-1.5420128421359867,-1.5420128421359867,-1.5420128421359867,-1.5585404396530287,-1.5585404396530287,-1.5585404396530287,-1.5765296842160035,-1.5765296842160035,-1.5765296842160035,-1.5815626236229285,-1.5815626236229285,-1.5815626236229285
2018-08-05,-1.0835121933938887,-1.0835121933938887,-1.0835121933938887,-1.1336903530502624,-1.1336903530502624,-1.1336903530502624,-1.0990171076987627,-1.0990171076987627,-1.0990171076987627,-1.151501292247799,-1.151501292247799,-1.151501292247799
2018-08-12,-1.2420932334970582,-1.2420932334970582,-1.2420932334970582,-1.2776458145336136,-1.2776458145336136,-1.2776458145336136,-1.2295262450633684,-1.2295262450633684,-1.2295262450633684,-1.24368520768079,-1.24368520768079,-1.24368520768079
2018-08-19,-0.6483484791375842,-0.6483484791375842,-0.6483484791375842,-0.5865915984104113,-0.5865915984104113,-0.5865915984104113,-0.6063454110072757,-0.6063454110072757,-0.6063454110072757,-0.5857710223875775,-0.5857710223875775,-0.5857710223875775
2018-08-26,-0.9331386333898214,-0.9331386333898214,-0.9331386333898214,-0.9058849650699855,-0.9058849650699855,-0.9058849650699855,-0.8871412819926908,-0.8871412819926908,-0.8871412819926908,-0.8973064723221887,-0.8973064723221887,-0.8973064723221887
2018-09-02,-1.1631597580138908,-1.1631597580138908,-1.1631597580138908,-1.19850957759842,-1.19850957759842,-1.19850957759842,-1.239677366239328,-1.239677366239328,-1.239677366239328,-1.2836499022345593,-1.2836499022345593,-1.2836499022345593
2018-09-09,-1.3544105242192863,-1.3544105242192863,-1.3544105242192863,-1.4320894499860377,-1.4320894499860377,-1.4320894499860377,-1.3256726282544276,-1.3256726282544276,-1.3256726282544276,-1.3645281900238317,-1.3645281900238317,-1.3645281900238317
2018-09-16,-0.015011722746138169,-0.015011722746138169,-0.015011722746138169,-0.10869055537693689,-0.10869055537693689,-0.10869055537693689,0.03308041145720399,0.03308041145720399,0.03308041145720399,-0.043095359304836725,-0.043095359304836725,-0.043095359304836725
2018-09-23,0.5685926030046045,0.5685926030046045,0.5685926030046045,0.5125564702826632,0.5125564702826632,0.5125564702826632,0.44524199288562766,0.44524199288562766,0.44524199288562766,0.3554349036892619,0.3554349036892619,0.3554349036892619
2018-09-30,-1.085735793148279,-1.085735793148279,-1.085735793148279,-1.0317803250323074,-1.0317803250323074,-1.0317803250323074,-1.0772855592480348,-1.0772855592480348,-1.0772855592480348,-0.9498959984813345,-0.9498959984813345,-0.9498959984813345
2018-10-07,-1.9029303995863303,-1.9029303995863303,-1.9029303995863303,-1.7547298386786765,-1.7547298386786765,-1.7547298386786765,-1.804142463533358,-1.804142463533358,-1.804142463533358,-1.801882787304277,-1.801882787304277,-1.801882787304277
2018-10-14,-0.5016160731668357,-0.5016160731668357,-0.5016160731668357,-0.5842513719915342,-0.5842513719915342,-0.5842513719915342,-0.6467631025056595,-0.6467631025056595,-0.6467631025056595,-0.6919374201540888,-0.6919374201540888,-0.6919374201540888
2018-10-21,-1.8380260224876737,-1.8380260224876737,-1.8380260224876737,-1.941812098605216,-1.941812098605216,-1.941812098605216,-2.1397964931722906,-2.1397964931722906,-2.1397964931722906,-2.1934756635792714,-2.1934756635792714,-2.1934756635792714
2018-10-28,-0.26179030431701705,-0.26179030431701705,-0.26179030431701705,-0.3203715955217046,-0.3203715955217046,-0.3203715955217046,-0.20745098173485774,-0.20745098173485774,-0.20745098173485774,-0.24681598906084196,-0.24681598906084196,-0.24681598906084196
2018-11-04,-1.0658703225915673,-1.0658703225915673,-1.0658703225915673,-1.152321052683755,-1.152321052683755,-1.152321052683755,-1.0131692186970949,-1.0131692186970949,-1.0131692186970949,-1.095566243995487,-1.095566243995487,-1.095566243995487
2018-11-11,0.07108305824139383,0.07108305824139383,0.07108305824139383,-0.026279720726578318,-0.026279720726578318,-0.026279720726578318,-0.0640947066889145,-0.0640947066889145,-0.0640947066889145,-0.1443477425078149,-0.1443477425078149,-0.1443477425078149
2018-11-18,-0.9783010916058447,-0.9783010916058447,-0.9783010916058447,-1.073683721688457,-1.073683721688457,-1.073683721688457,-0.8789601020924374,-0.8789601020924374,-0.8789601020924374,-0.8746525446113976,-0.8746525446113976,-0.8746525446113976
2018-11-25,0.3525850405050669,0.3525850405050669,0.3525850405050669,0.2950058231726488,0.2950058231726488,0.2950058231726488,0.32210868318084124,0.32210868318084124,0.32210868318084124,0.36629263916425764,0.36629263916425764,0.36629263916425764
2018-12-02,-0.7398351731302572,-0.7398351731302572,-0.7398351731302572,-0.7178399112266424,-0.7178399112266424,-0.7178399112266424,-0.7080917133324268,-0.7080917133324268,-0.7080917133324268,-0.6323703392213937,-0.6323703392213937,-0.6323703392213937
2018-12-09,-0.5402788047692715,-0.5402788047692715,-0.5402788047692715,-0.6168478632190129,-0.6168478632190129,-0.6168478632190129,-0.5487555834068263,-0.5487555834068263,-0.5487555834068263,-0.6640603533702748,-0.6640603533702748,-0.6640603533702748
2018-12-16,-2.0875812757911514,-2.0875812757911514,-2.0875812757911514,-2.068928884491091,-2.068928884491091,-2.068928884491091,-1.9279703284314313,-1.9279703284314313,-1.9279703284314313,-1.9819643059415677,-1.9819643059415677,-1.9819643059415677
2018-12-23,-1.6263359524097651,-1.6263359524097651,-1.6263359524097651,-1.7256871757784236,-1.7256871757784236,-1.7256871757784236,-1.7403650187205801,-1.7403650187205801,-1.7403650187205801,-1.7461634651139,-1.7461634651139,-1.7461634651139
2018-12-30,-1.1410323743563615,-1.1410323743563615,-1.1410323743563615,-1.1446101598514649,-1.1446101598514649,-1.1446101598514649,-0.9620586349367911,-0.9620586349367911,-0.9620586349367911,-0.9888380240436077,-0.9888380240436077,-0.9888380240436077
2019-01-06,-0.5563823755307034,-0.5563823755307034,-0.5563823755307034,-0.6051611118288351,-0.6051611118288351,-0.6051611118288351,-0.5231528991715894,-0.5231528991715894,-0.5231528991715894,-0.5913463355040727,-0.5913463355040727,-0.5913463355040727
2019-01-13,0.33469149277965693,0.33469149277965693,0.33469149277965693,0.3619118210291155,0.3619118210291155,0.3619118210291155,0.501170218955548,0.501170218955548,0.501170218955548,0.4799722757585669,0.4799722757585669,0.4799722757585669
2019-01-20,0.4388973418336111,0.4388973418336111,0.4388973418336111,0.4238277115542238,0.4238277115542238,0.4238277115542238,0.5484192090533357,0.5484192090533357,0.5484192090533357,0.5400702628833425,0.5400702628833425,0.5400702628833425
2019-01-27,0.9679179362105335,0.9679179362105335,0.9679179362105335,0.9723860653446906,0.9723860653446906,0.9723860653446906,1.043399312683226,1.043399312683226,1.043399312683226,1.0308560915021119,1.0308560915021119,1.0308560915021119
2019-02-03,1.2381806640127646,1.2381806640127646,1.2381806640127646,1.2588524676130122,1.2588524676130122,1.2588524676130122,1.1764320928357683,1.1764320928357683,1.1764320928357683,1.3265210988582679,1.3265210988582679,1.3265210988582679
2019-02-10,1.3841031728567184,1.3841031728567184,1.3841031728567184,1.5431837863675242,1.5431837863675242,1.5431837863675242,1.4216779534489563,1.4216779534489563,1.4216779534489563,1.5466258402958168,1.5466258402958168,1.5466258402958168
2019-02-17,2.6978502046244546,2.6978502046244546,2.6978502046244546,2.697582962642059,2.697582962642059,2.697582962642059,2.66682085891055,2.66682085891055,2.66682085891055,2.6435581512848207,2.6435581512848207,2.6435581512848207
2019-02-24,2.109137438553294,2.109137438553294,2.109137438553294,2.10393259284661,2.10393259284661,2.10393259284661,2.1118984379058756,2.1118984379058756,2.1118984379058756,2.074958908721893,2.074958908721893,2.074958908721893
2019-03-03,1.400751743020086,1.400751743020086,1.400751743020086,1.4494970248489767,1.4494970248489767,1.4494970248489767,1.4920339000496605,1.4920339000496605,1.4920339000496605,1.477964115933912,1.477964115933912,1.477964115933912
2019-03-10,1.495837620462816,1.495837620462816,1.495837620462816,1.477156203554089,1.477156203554089,1.477156203554089,1.4944956574332136,1.4944956574332136,1.4944956574332136,1.4716200986220012,1.4716200986220012,1.4716200986220012
2019-03-17,1.0020453779958176,1.0020453779958176,1.0020453779958176,0.9857131011293864,0.9857131011293864,0.9857131011293864,0.9898161823685686,0.9898161823685686,0.9898161823685686,0.984953296870662,0.984953296870662,0.984953296870662
2019-03-24,1.379986217849292,1.379986217849292,1.379986217849292,1.422323995733851,1.422323995733851,1.422323995733851,1.4612549306528617,1.4612549306528617,1.4612549306528617,1.4251036094941565,1.4251036094941565,1.4251036094941565
2019-03-31,1.4385406853342546,1.4385406853342546,1.4385406853342546,1.4250503602166955,1.4250503602166955,1.4250503602166955,1.4525025604443598,1.4525025604443598,1.4525025604443598,1.4460007634453094,1.4460007634453094,1.4460007634453094
2019-04-07,1.095907245912196,1.095907245912196,1.095907245912196,1.0670323145225502,1.0670323145225502,1.0670323145225502,1.0527817390871343,1.0527817390871343,1.0527817390871343,0.9889829553240471,0.9889829553240471,0.9889829553240471
2019-04-14,1.0119715529910074,1.0119715529910074,1.0119715529910074,0.9932992162293315,0.9932992162293315,0.9932992162293315,1.0172248503802266,1.0172248503802266,1.0172248503802266,1.024463441904727,1.024463441904727,1.024463441904727
2019-04-21,0.4622353222133784,0.4622353222133784,0.4622353222133784,0.4275743653843318,0.4275743653843318,0.4275743653843318,0.4914678939373598,0.4914678939373598,0.4914678939373598,0.4112125345743173,0.4112125345743173,0.4112125345743173
2019-04-28,-0.5392447159893794,-0.5392447159893794,-0.5392447159893794,-0.33434374851144727,-0.33434374851144727,-0.33434374851144727,-0.5460649011194502,-0.5460649011194502,-0.5460649011194502,-0.33390054128128155,-0.33390054128128155,-0.33390054128128155
2019-05-05,-1.488326099957033,-1.488326099957033,-1.488326099957033,-1.5918143740203488,-1.5918143740203488,-1.5918143740203488,-1.7062550243856756,-1.7062550243856756,-1.7062550243856756,-1.7249662765855134,-1.7249662765855134,-1.7249662765855134
2019-05-12,-1.7807263986888697,-1.7807263986888697,-1.7807263986888697,-1.823207527115788,-1.823207527115788,-1.823207527115788,-1.6948387428505778,-1.6948387428505778,-1.6948387428505778,-1.7908365537233493,-1.7908365537233493,-1.7908365537233493
2019-05-19,-1.522681223396023,-1.522681223396023,-1.522681223396023,-1.4965705295568712,-1.4965705295568712,-1.4965705295568712,-1.3812924348898565,-1.3812924348898565,-1.3812924348898565,-1.5080685824468953,-1.5080685824468953,-1.5080685824468953
2019-05-26,-1.1486943939077816,-1.1486943939077816,-1.1486943939077816,-1.1232387575825629,-1.1232387575825629,-1.1232387575825629,-1.0212824711603425,-1.0212824711603425,-1.0212824711603425,-1.0543498884148215,-1.0543498884148215,-1.0543498884148215
2019-06-02,-1.0942461262377627,-1.0942461262377627,-1.0942461262377627,-1.1097688607637823,-1.1097688607637823,-1.1097688607637823,-0.9838077487795001,-0.9838077487795001,-0.9838077487795001,-1.039344665511231,-1.039344665511231,-1.039344665511231
2019-06-09,-0.7996524800806999,-0.7996524800806999,-0.7996524800806999,-0.8219962990194394,-0.8219962990194394,-0.8219962990194394,-0.7116020788868681,-0.7116020788868681,-0.7116020788868681,-0.8017188305058813,-0.8017188305058813,-0.8017188305058813
2019-06-16,0.06655310290817074,0.06655310290817074,0.06655310290817074,0.05556720781773894,0.05556720781773894,0.05556720781773894,0.14634107393982917,0.14634107393982917,0.14634107393982917,0.09285596921852815,0.09285596921852815,0.09285596921852815
2019-06-23,0.7269161922894611,0.7269161922894611,0.7269161922894611,0.6964614459805267,0.6964614459805267,0.6964614459805267,0.5857031481703133,0.5857031481703133,0.5857031481703133,0.5311022717651599,0.5311022717651599,0.5311022717651599
2019-06-30,0.10675900224895091,0.10675900224895091,0.10675900224895091,0.04976055352894489,0.04976055352894489,0.04976055352894489,0.13416462596447262,0.13416462596447262,0.13416462596447262,0.05394009850963126,0.05394009850963126,0.05394009850963126
2019-07-07,0.31084363998953995,0.31084363998953995,0.31084363998953995,0.3515443602297318,0.3515443602297318,0.3515443602297318,0.4109702341965492,0.4109702341965492,0.4109702341965492,0.4388744617911625,0.4388744617911625,0.4388744617911625
2019-07-14,0.31237715358027063,0.31237715358027063,0.31237715358027063,0.3427011074233992,0.3427011074233992,0.3427011074233992,0.4448891406839737,0.4448891406839737,0.4448891406839737,0.3631140750567903,0.3631140750567903,0.3631140750567903
2019-07-21,1.0448770710055721,1.0448770710055721,1.0448770710055721,0.955797154516955,0.955797154516955,0.955797154516955,1.093781856047014,1.093781856047014,1.093781856047014,1.0847866196338114,1.0847866196338114,1.0847866196338114
2019-07-28,-1.1013179185636963,-1.1013179185636963,-1.1013179185636963,-1.1050113523505254,-1.1050113523505254,-1.1050113523505254,-1.322846002489083,-1.322846002489083,-1.322846002489083,-1.3972459086078068,-1.3972459086078068,-1.3972459086078068
2019-08-04,-0.9607413933299143,-0.9607413933299143,-0.9607413933299143,-0.9288555218875163,-0.9288555218875163,-0.9288555218875163,-0.8699275830223543,-0.8699275830223543,-0.8699275830223543,-0.8722237750852062,-0.8722237750852062,-0.8722237750852062
2019-08-11,0.19897244824653043,0.19897244824653043,0.19897244824653043,0.11478191045803232,0.11478191045803232,0.11478191045803232,0.11270033440070802,0.11270033440070802,0.11270033440070802,0.05568868254928564,0.05568868254928564,0.05568868254928564
2019-08-18,-0.35064145516417755,-0.35064145516417755,-0.35064145516417755,-0.2553356891454591,-0.2553356891454591,-0.2553356891454591,-0.24559597438327924,-0.24559597438327924,-0.24559597438327924,-0.20004413284895933,-0.20004413284895933,-0.20004413284895933
2019-08-25,-0.0261545115563394,-0.0261545115563394,-0.0261545115563394,-0.05468863291736828,-0.05468863291736828,-0.05468863291736828,0.0024182298120147667,0.0024182298120147667,0.0024182298120147667,-0.03440992249948853,-0.03440992249948853,-0.03440992249948853
2019-09-01,1.0847383368332355,1.0847383368332355,1.0847383368332355,1.0315817456031227,1.0315817456031227,1.0315817456031227,1.1138084752345747,1.1138084752345747,1.1138084752345747,1.0658837402978418,1.0658837402978418,1.0658837402978418
2019-09-08,0.9401638083269829,0.9401638083269829,0.9401638083269829,0.8952122328291446,0.8952122328291446,0.8952122328291446,0.8742881315854674,0.8742881315854674,0.8742881315854674,0.8332340662301717,0.8332340662301717,0.8332340662301717
2019-09-15,0.12441488288479907,0.12441488288479907,0.12441488288479907,0.12104360084850704,0.12104360084850704,0.12104360084850704,0.22181644650857196,0.22181644650857196,0.22181644650857196,0.2512900390135495,0.2512900390135495,0.2512900390135495
2019-09-22,-0.45871543850888474,-0.45871543850888474,-0.45871543850888474,-0.3710193573249428,-0.3710193573249428,-0.3710193573249428,-0.31668389777310624,-0.31668389777310624,-0.31668389777310624,-0.2149066681971996,-0.2149066681971996,-0.2149066681971996
2019-09-29,-0.5529683278569054,-0.5529683278569054,-0.5529683278569054,-0.47651770579639857,-0.47651770579639857,-0.47651770579639857,-0.42215700026230996,-0.42215700026230996,-0.42215700026230996,-0.31334228459875346,-0.31334228459875346,-0.31334228459875346
2019-10-06,1.276863684326476,1.276863684326476,1.276863684326476,1.263814056263428,1.263814056263428,1.263814056263428,1.2457341641983035,1.2457341641983035,1.2457341641983035,1.1908490979766824,1.1908490979766824,1.1908490979766824
2019-10-13,0.7730340851241569,0.7730340851241569,0.7730340851241569,0.7341706113805819,0.7341706113805819,0.7341706113805819,0.75840438117349,0.75840438117349,0.75840438117349,0.7578531807616034,0.7578531807616034,0.7578531807616034
2019-10-20,0.9619408393256905,0.9619408393256905,0.9619408393256905,1.0676307180875975,1.0676307180875975,1.0676307180875975,1.0314629539040117,1.0314629539040117,1.0314629539040117,1.0801130635952227,1.0801130635952227,1.0801130635952227
2019-10-27,1.3746859181222237,1.3746859181222237,1.3746859181222237,1.420072502140874,1.420072502140874,1.420072502140874,1.385034455363931,1.385034455363931,1.385034455363931,1.4127649816656729,1.4127649816656729,1.4127649816656729
2019-11-03,0.6866505673282044,0.6866505673282044,0.6866505673282044,0.9739927819250089,0.9739927819250089,0.9739927819250089,0.8111002032030926,0.8111002032030926,0.8111002032030926,1.0310548539790079,1.0310548539790079,1.0310548539790079
2019-11-10,0.5951174972868446,0.5951174972868446,0.5951174972868446,0.5056338473348,0.5056338473348,0.5056338473348,0.5199073975712929,0.5199073975712929,0.5199073975712929,0.4859899243114486,0.4859899243114486,0.4859899243114486
2019-11-17,0.17957112450237334,0.17957112450237334,0.17957112450237334,0.09936999180690352,0.09936999180690352,0.09936999180690352,0.10189444564927048,0.10189444564927048,0.10189444564927048,0.03842333795041185,0.03842333795041185,0.03842333795041185
2019-11-24,-0.7741797893491362,-0.7741797893491362,-0.7741797893491362,-0.7289036121240502,-0.7289036121240502,-0.7289036121240502,-0.7633397279260952,-0.7633397279260952,-0.7633397279260952,-0.7984164635483227,-0.7984164635483227,-0.7984164635483227
2019-12-01,0.18525462982685995,0.18525462982685995,0.18525462982685995,0.3216129016767974,0.3216129016767974,0.3216129016767974,0.3152831416564167,0.3152831416564167,0.3152831416564167,0.22977999264202942,0.22977999264202942,0.22977999264202942
2019-12-08,1.4417211385578763,1.4417211385578763,1.4417211385578763,1.4786978848296737,1.4786978848296737,1.4786978848296737,1.5024855589817725,1.5024855589817725,1.5024855589817725,1.4530089406981597,1.4530089406981597,1.4530089406981597
2019-12-15,0.9154183608690336,0.9154183608690336,0.9154183608690336,0.968331488806725,0.968331488806725,0.968331488806725,0.6611119384328892,0.6611119384328892,0.6611119384328892,0.9064194511594753,0.9064194511594753,0.9064194511594753
2019-12-22,1.8663744240373459,1.8663744240373459,1.8663744240373459,1.9921121875210663,1.9921121875210663,1.9921121875210663,1.883381542700965,1.883381542700965,1.883381542700965,1.840927027588445,1.840927027588445,1.840927027588445
2019-12-29,2.2755952806871336,2.2755952806871336,2.2755952806871336,2.2818412428808337,2.2818412428808337,2.2818412428808337,2.3618044572710573,2.3618044572710573,2.3618044572710573,2.343138641812643,2.343138641812643,2.343138641812643
