Date,iShares MSCI Japan Small-CapEtf_Open_average,iShares MSCI Japan Small-CapEtf_Open_max,iShares MSCI Japan Small-CapEtf_Open_min,iShares MSCI Japan Small-CapEtf_High_average,iShares MSCI Japan Small-CapEtf_High_max,iShares MSCI Japan Small-CapEtf_High_min,iShares MSCI Japan Small-CapEtf_Low_average,iShares MSCI Japan Small-CapEtf_Low_max,iShares MSCI Japan Small-CapEtf_Low_min,iShares MSCI Japan Small-CapEtf_Close_average,iShares MSCI Japan Small-CapEtf_Close_max,iShares MSCI Japan Small-CapEtf_Close_min
2018-05-27,-0.18056492639012625,-0.18056492639012625,-0.18056492639012625,-0.34201685042999813,-0.34201685042999813,-0.34201685042999813,-0.018940419517976217,-0.018940419517976217,-0.018940419517976217,-0.22219577392757112,-0.22219577392757112,-0.22219577392757112
2018-06-03,0.16942876907232815,0.16942876907232815,0.16942876907232815,0.09508620648636062,0.09508620648636062,0.09508620648636062,0.3055065654772356,0.3055065654772356,0.3055065654772356,0.26534545653150915,0.26534545653150915,0.26534545653150915
2018-06-10,-0.12381670636360448,-0.12381670636360448,-0.12381670636360448,-0.38983807019319133,-0.38983807019319133,-0.38983807019319133,-0.14626269402371034,-0.14626269402371034,-0.14626269402371034,-0.20145891520146758,-0.20145891520146758,-0.20145891520146758
2018-06-17,-1.1397539582575607,-1.1397539582575607,-1.1397539582575607,-1.412003297752474,-1.412003297752474,-1.412003297752474,-0.8546594195691072,-0.8546594195691072,-0.8546594195691072,-1.3127229207268116,-1.3127229207268116,-1.3127229207268116
2018-06-24,-2.5576156825812273,-2.5576156825812273,-2.5576156825812273,-2.6827706184593274,-2.6827706184593274,-2.6827706184593274,-2.2411096736087117,-2.2411096736087117,-2.2411096736087117,-2.368880475236521,-2.368880475236521,-2.368880475236521
2018-07-01,-3.0496711876786695,-3.0496711876786695,-3.0496711876786695,-3.0602173834913775,-3.0602173834913775,-3.0602173834913775,-2.842689837835282,-2.842689837835282,-2.842689837835282,-2.837738505540353,-2.837738505540353,-2.837738505540353
2018-07-08,-2.393217781282518,-2.393217781282518,-2.393217781282518,-2.4799983756155273,-2.4799983756155273,-2.4799983756155273,-2.320893967576902,-2.320893967576902,-2.320893967576902,-2.302148286929273,-2.302148286929273,-2.302148286929273
2018-07-15,-1.865979585481024,-1.865979585481024,-1.865979585481024,-1.8224139992147124,-1.8224139992147124,-1.8224139992147124,-1.7656117102205489,-1.7656117102205489,-1.7656117102205489,-1.7072943042051,-1.7072943042051,-1.7072943042051
2018-07-22,-0.41411798009398687,-0.41411798009398687,-0.41411798009398687,-0.4753971074065647,-0.4753971074065647,-0.4753971074065647,-0.4306637248922748,-0.4306637248922748,-0.4306637248922748,-0.5299654849767176,-0.5299654849767176,-0.5299654849767176
2018-07-29,-1.3346956534741572,-1.3346956534741572,-1.3346956534741572,-1.274966914712401,-1.274966914712401,-1.274966914712401,-1.2637988319519347,-1.2637988319519347,-1.2637988319519347,-1.1626659052676942,-1.1626659052676942,-1.1626659052676942
2018-08-05,-1.5202370269050915,-1.5202370269050915,-1.5202370269050915,-1.628119009495084,-1.628119009495084,-1.628119009495084,-1.5991852745260404,-1.5991852745260404,-1.5991852745260404,-1.656759118748875,-1.656759118748875,-1.656759118748875
2018-08-12,-1.999516733338338,-1.999516733338338,-1.999516733338338,-1.9525820154630373,-1.9525820154630373,-1.9525820154630373,-1.9572002011288103,-1.9572002011288103,-1.9572002011288103,-1.9571489835712892,-1.9571489835712892,-1.9571489835712892
2018-08-19,-1.4665970023741577,-1.4665970023741577,-1.4665970023741577,-1.4833514271099981,-1.4833514271099981,-1.4833514271099981,-1.4276651148490527,-1.4276651148490527,-1.4276651148490527,-1.4772231826048214,-1.4772231826048214,-1.4772231826048214
2018-08-26,-0.8108926932069063,-0.8108926932069063,-0.8108926932069063,-0.8464673111226451,-0.8464673111226451,-0.8464673111226451,-0.8407204979836016,-0.8407204979836016,-0.8407204979836016,-0.8512058574118538,-0.8512058574118538,-0.8512058574118538
2018-09-02,-1.3783264040083973,-1.3783264040083973,-1.3783264040083973,-1.4559300139003029,-1.4559300139003029,-1.4559300139003029,-1.4324668838875678,-1.4324668838875678,-1.4324668838875678,-1.456099395676331,-1.456099395676331,-1.456099395676331
2018-09-09,-0.9807807727625238,-0.9807807727625238,-0.9807807727625238,-1.0334645687627573,-1.0334645687627573,-1.0334645687627573,-0.9967871821418934,-0.9967871821418934,-0.9967871821418934,-1.0575750063670843,-1.0575750063670843,-1.0575750063670843
2018-09-16,-0.21067666823907602,-0.21067666823907602,-0.21067666823907602,-0.1944246936184402,-0.1944246936184402,-0.1944246936184402,-0.20407924442867392,-0.20407924442867392,-0.20407924442867392,-0.144749206226225,-0.144749206226225,-0.144749206226225
2018-09-23,0.06048674827484897,0.06048674827484897,0.06048674827484897,0.07134644995594479,0.07134644995594479,0.07134644995594479,0.08931339671758742,0.08931339671758742,0.08931339671758742,0.06811497571374375,0.06811497571374375,0.06811497571374375
2018-09-30,-0.4529806467721528,-0.4529806467721528,-0.4529806467721528,-0.5038951128936342,-0.5038951128936342,-0.5038951128936342,-0.6216906495309027,-0.6216906495309027,-0.6216906495309027,-0.5744707965085128,-0.5744707965085128,-0.5744707965085128
2018-10-07,-1.554132549230721,-1.554132549230721,-1.554132549230721,-1.572020485032072,-1.572020485032072,-1.572020485032072,-1.7789497221105355,-1.7789497221105355,-1.7789497221105355,-1.5466973845930823,-1.5466973845930823,-1.5466973845930823
2018-10-14,-1.4182034948189728,-1.4182034948189728,-1.4182034948189728,-1.409680803215529,-1.409680803215529,-1.409680803215529,-1.456038661596104,-1.456038661596104,-1.456038661596104,-1.5667595261191771,-1.5667595261191771,-1.5667595261191771
2018-10-21,-2.76084679966649,-2.76084679966649,-2.76084679966649,-2.719134113795654,-2.719134113795654,-2.719134113795654,-2.830762690167543,-2.830762690167543,-2.830762690167543,-2.776728576862348,-2.776728576862348,-2.776728576862348
2018-10-28,-1.5760899070230052,-1.5760899070230052,-1.5760899070230052,-1.7070188081980227,-1.7070188081980227,-1.7070188081980227,-1.7139335468587837,-1.7139335468587837,-1.7139335468587837,-1.7870122050290709,-1.7870122050290709,-1.7870122050290709
2018-11-04,-1.3791472679488515,-1.3791472679488515,-1.3791472679488515,-1.465462266988558,-1.465462266988558,-1.465462266988558,-1.3028058091026455,-1.3028058091026455,-1.3028058091026455,-1.386858238336743,-1.386858238336743,-1.386858238336743
2018-11-11,-1.7590928687442877,-1.7590928687442877,-1.7590928687442877,-1.644741002185936,-1.644741002185936,-1.644741002185936,-1.591451349156807,-1.591451349156807,-1.591451349156807,-1.5757354216505337,-1.5757354216505337,-1.5757354216505337
2018-11-18,-1.5746900883240396,-1.5746900883240396,-1.5746900883240396,-1.5993211804590164,-1.5993211804590164,-1.5993211804590164,-1.4704861023722924,-1.4704861023722924,-1.4704861023722924,-1.6267914774357417,-1.6267914774357417,-1.6267914774357417
2018-11-25,-0.7055989134765408,-0.7055989134765408,-0.7055989134765408,-0.7225714338145462,-0.7225714338145462,-0.7225714338145462,-0.618524408037649,-0.618524408037649,-0.618524408037649,-0.6779359545075088,-0.6779359545075088,-0.6779359545075088
2018-12-02,-1.2754197703328891,-1.2754197703328891,-1.2754197703328891,-1.3104189855667372,-1.3104189855667372,-1.3104189855667372,-1.4572712057259758,-1.4572712057259758,-1.4572712057259758,-1.5176603760195462,-1.5176603760195462,-1.5176603760195462
2018-12-09,-1.7657843235404687,-1.7657843235404687,-1.7657843235404687,-1.7951266487252857,-1.7951266487252857,-1.7951266487252857,-1.6416349916638817,-1.6416349916638817,-1.6416349916638817,-1.7201052779045913,-1.7201052779045913,-1.7201052779045913
2018-12-16,-2.615035397294907,-2.615035397294907,-2.615035397294907,-2.6464660918131977,-2.6464660918131977,-2.6464660918131977,-2.6294398693128316,-2.6294398693128316,-2.6294398693128316,-2.6823572668616915,-2.6823572668616915,-2.6823572668616915
