Date,Oppenheimer Fin Revenue_Open_average,Oppenheimer Fin Revenue_Open_max,Oppenheimer Fin Revenue_Open_min,Oppenheimer Fin Revenue_High_average,Oppenheimer Fin Revenue_High_max,Oppenheimer Fin Revenue_High_min,Oppenheimer Fin Revenue_Low_average,Oppenheimer Fin Revenue_Low_max,Oppenheimer Fin Revenue_Low_min,Oppenheimer Fin Revenue_Close_average,Oppenheimer Fin Revenue_Close_max,Oppenheimer Fin Revenue_Close_min
2018-04-08,-0.8900558405167207,-0.8900558405167207,-0.8900558405167207,-1.0408787016626961,-1.0408787016626961,-1.0408787016626961,-0.6959455438145904,-0.6959455438145904,-0.6959455438145904,-0.7648725938159385,-0.7648725938159385,-0.7648725938159385
2018-04-15,-0.5034696694440569,-0.5034696694440569,-0.5034696694440569,-0.6844097120404821,-0.6844097120404821,-0.6844097120404821,-0.3593133884829815,-0.3593133884829815,-0.3593133884829815,-0.5516693206195653,-0.5516693206195653,-0.5516693206195653
2018-04-22,-0.6595582549865548,-0.6595582549865548,-0.6595582549865548,-0.7851304884735815,-0.7851304884735815,-0.7851304884735815,-0.5159139894306967,-0.5159139894306967,-0.5159139894306967,-0.7234623193367861,-0.7234623193367861,-0.7234623193367861
2018-04-29,-1.1532136086282798,-1.1532136086282798,-1.1532136086282798,-1.1872773446422404,-1.1872773446422404,-1.1872773446422404,-0.8916870275769102,-0.8916870275769102,-0.8916870275769102,-0.8913363378387772,-0.8913363378387772,-0.8913363378387772
2018-05-06,-0.1299736723760242,-0.1299736723760242,-0.1299736723760242,-0.27954684436228044,-0.27954684436228044,-0.27954684436228044,0.0035654526520105755,0.0035654526520105755,0.0035654526520105755,-0.18905979598339082,-0.18905979598339082,-0.18905979598339082
2018-05-13,-0.18552937953830315,-0.18552937953830315,-0.18552937953830315,-0.1857043725716655,-0.1857043725716655,-0.1857043725716655,0.046838373533446824,0.046838373533446824,0.046838373533446824,-0.11909324978054692,-0.11909324978054692,-0.11909324978054692
2018-05-20,-0.4107066596505527,-0.4107066596505527,-0.4107066596505527,-0.6077423583327066,-0.6077423583327066,-0.6077423583327066,-0.27911264352481463,-0.27911264352481463,-0.27911264352481463,-0.38585467524625155,-0.38585467524625155,-0.38585467524625155
2018-05-27,-0.7958795608828889,-0.7958795608828889,-0.7958795608828889,-0.979271655852254,-0.979271655852254,-0.979271655852254,-0.5692346441610482,-0.5692346441610482,-0.5692346441610482,-0.7231797906298838,-0.7231797906298838,-0.7231797906298838
2018-06-03,0.46698099411910565,0.46698099411910565,0.46698099411910565,0.30318047368774564,0.30318047368774564,0.30318047368774564,0.5348502202687428,0.5348502202687428,0.5348502202687428,0.3944500489376598,0.3944500489376598,0.3944500489376598
2018-06-10,-1.3598290569532832,-1.3598290569532832,-1.3598290569532832,-1.554763118195224,-1.554763118195224,-1.554763118195224,-0.7688378331649328,-0.7688378331649328,-0.7688378331649328,-0.8629105127337778,-0.8629105127337778,-0.8629105127337778
2018-06-17,-1.7163715253761758,-1.7163715253761758,-1.7163715253761758,-1.9790281225314745,-1.9790281225314745,-1.9790281225314745,-1.36431189689042,-1.36431189689042,-1.36431189689042,-1.5052052399426947,-1.5052052399426947,-1.5052052399426947
2018-06-24,-2.431707616018537,-2.431707616018537,-2.431707616018537,-2.414734645998443,-2.414734645998443,-2.414734645998443,-2.484679746066773,-2.484679746066773,-2.484679746066773,-2.4759477531137293,-2.4759477531137293,-2.4759477531137293
2018-07-01,-1.543353762696987,-1.543353762696987,-1.543353762696987,-0.8665724655970143,-0.8665724655970143,-0.8665724655970143,-1.5420947105439027,-1.5420947105439027,-1.5420947105439027,-0.817596173927712,-0.817596173927712,-0.817596173927712
2018-07-08,-0.39433958394741647,-0.39433958394741647,-0.39433958394741647,-0.6263759715048192,-0.6263759715048192,-0.6263759715048192,-0.3283082724145041,-0.3283082724145041,-0.3283082724145041,-0.5650527030955222,-0.5650527030955222,-0.5650527030955222
2018-07-15,0.227847768798604,0.227847768798604,0.227847768798604,0.35766841702168045,0.35766841702168045,0.35766841702168045,0.3007754271332875,0.3007754271332875,0.3007754271332875,0.4928022279143424,0.4928022279143424,0.4928022279143424
2018-07-22,0.8667218561051995,0.8667218561051995,0.8667218561051995,1.0546879018161661,1.0546879018161661,1.0546879018161661,0.9460017960734578,0.9460017960734578,0.9460017960734578,1.0301348748804549,1.0301348748804549,1.0301348748804549
2018-07-29,0.8736036558160516,0.8736036558160516,0.8736036558160516,0.8395657804763798,0.8395657804763798,0.8395657804763798,0.9316942591683054,0.9316942591683054,0.9316942591683054,0.9525523528119796,0.9525523528119796,0.9525523528119796
2018-08-05,0.623634512521509,0.623634512521509,0.623634512521509,0.49175912608798805,0.49175912608798805,0.49175912608798805,0.46646358107838454,0.46646358107838454,0.46646358107838454,0.3293272244603278,0.3293272244603278,0.3293272244603278
2018-08-12,1.271526324768286,1.271526324768286,1.271526324768286,1.2785026043964378,1.2785026043964378,1.2785026043964378,1.349216432456501,1.349216432456501,1.349216432456501,1.3475500098293052,1.3475500098293052,1.3475500098293052
2018-08-19,1.6107684860967604,1.6107684860967604,1.6107684860967604,1.80313175604426,1.80313175604426,1.80313175604426,1.6716117531927208,1.6716117531927208,1.6716117531927208,1.8798333420390354,1.8798333420390354,1.8798333420390354
2018-08-26,0.9052435189067676,0.9052435189067676,0.9052435189067676,0.9614473533977865,0.9614473533977865,0.9614473533977865,0.871874533282259,0.871874533282259,0.871874533282259,0.9128357788799268,0.9128357788799268,0.9128357788799268
2018-09-02,1.0228356961353018,1.0228356961353018,1.0228356961353018,0.9409445711777374,0.9409445711777374,0.9409445711777374,0.9565368209613042,0.9565368209613042,0.9565368209613042,0.8980129536492263,0.8980129536492263,0.8980129536492263
2018-09-09,0.8202207389221421,0.8202207389221421,0.8202207389221421,0.8003281719763966,0.8003281719763966,0.8003281719763966,0.7473757817048889,0.7473757817048889,0.7473757817048889,0.7223817715456905,0.7223817715456905,0.7223817715456905
2018-09-16,1.4805184940831273,1.4805184940831273,1.4805184940831273,1.4966224191900295,1.4966224191900295,1.4966224191900295,1.3410981997579248,1.3410981997579248,1.3410981997579248,1.3493364008936557,1.3493364008936557,1.3493364008936557
