Date,iShares MSCI Europe Small-Cap_etf_Open_average,iShares MSCI Europe Small-Cap_etf_Open_max,iShares MSCI Europe Small-Cap_etf_Open_min,iShares MSCI Europe Small-Cap_etf_High_average,iShares MSCI Europe Small-Cap_etf_High_max,iShares MSCI Europe Small-Cap_etf_High_min,iShares MSCI Europe Small-Cap_etf_Low_average,iShares MSCI Europe Small-Cap_etf_Low_max,iShares MSCI Europe Small-Cap_etf_Low_min,iShares MSCI Europe Small-Cap_etf_Close_average,iShares MSCI Europe Small-Cap_etf_Close_max,iShares MSCI Europe Small-Cap_etf_Close_min
2018-04-08,0.33726057818719263,0.33726057818719263,0.33726057818719263,0.21178802748322037,0.21178802748322037,0.21178802748322037,0.2973122981866803,0.2973122981866803,0.2973122981866803,0.32057337501786265,0.32057337501786265,0.32057337501786265
2018-04-15,0.6351880658808268,0.6351880658808268,0.6351880658808268,0.5703980455172101,0.5703980455172101,0.5703980455172101,0.7105632812309671,0.7105632812309671,0.7105632812309671,0.65005824341236,0.65005824341236,0.65005824341236
2018-04-22,0.46438285451242656,0.46438285451242656,0.46438285451242656,0.3405989644378429,0.3405989644378429,0.3405989644378429,0.5147306859586155,0.5147306859586155,0.5147306859586155,0.5651146031143598,0.5651146031143598,0.5651146031143598
2018-04-29,0.1277550669797926,0.1277550669797926,0.1277550669797926,0.41670744374381513,0.41670744374381513,0.41670744374381513,0.2776624487399927,0.2776624487399927,0.2776624487399927,0.5872157200872733,0.5872157200872733,0.5872157200872733
2018-05-06,1.309996773466712,1.309996773466712,1.309996773466712,1.3964305754273052,1.3964305754273052,1.3964305754273052,1.3765625972897906,1.3765625972897906,1.3765625972897906,1.3929530396095617,1.3929530396095617,1.3929530396095617
2018-05-13,0.7211867651694646,0.7211867651694646,0.7211867651694646,0.6986692137271873,0.6986692137271873,0.6986692137271873,0.7650737288718271,0.7650737288718271,0.7650737288718271,0.7763874927832478,0.7763874927832478,0.7763874927832478
2018-05-20,0.11330365637325626,0.11330365637325626,0.11330365637325626,0.0,0.0,0.0,0.13550050196284208,0.13550050196284208,0.13550050196284208,0.12070037622960435,0.12070037622960435,0.12070037622960435
2018-05-27,-0.5949571169490817,-0.5949571169490817,-0.5949571169490817,-0.6762377582611617,-0.6762377582611617,-0.6762377582611617,-0.3831912820842427,-0.3831912820842427,-0.3831912820842427,-0.4249004830272946,-0.4249004830272946,-0.4249004830272946
2018-06-03,-0.09876329583926877,-0.09876329583926877,-0.09876329583926877,0.43137267606926594,0.43137267606926594,0.43137267606926594,0.1212403886576207,0.1212403886576207,0.1212403886576207,0.271960976920324,0.271960976920324,0.271960976920324
2018-06-10,-0.2727246435968287,-0.2727246435968287,-0.2727246435968287,-0.5285473140005693,-0.5285473140005693,-0.5285473140005693,-0.38984647219036656,-0.38984647219036656,-0.38984647219036656,-0.2938797184936899,-0.2938797184936899,-0.2938797184936899
2018-06-17,-2.1230635963190103,-2.1230635963190103,-2.1230635963190103,-2.041409007566773,-2.041409007566773,-2.041409007566773,-2.129113555138263,-2.129113555138263,-2.129113555138263,-2.1630797680617984,-2.1630797680617984,-2.1630797680617984
2018-06-24,-2.432779660924522,-2.432779660924522,-2.432779660924522,-2.3841873534710296,-2.3841873534710296,-2.3841873534710296,-2.351260035509931,-2.351260035509931,-2.351260035509931,-2.2826906518216035,-2.2826906518216035,-2.2826906518216035
2018-07-01,-1.7651679368399305,-1.7651679368399305,-1.7651679368399305,-1.8653171207667372,-1.8653171207667372,-1.8653171207667372,-1.7598870953282655,-1.7598870953282655,-1.7598870953282655,-1.6647970224563413,-1.6647970224563413,-1.6647970224563413
2018-07-08,-1.308274197325966,-1.308274197325966,-1.308274197325966,-1.3968325514200841,-1.3968325514200841,-1.3968325514200841,-1.2932757810521018,-1.2932757810521018,-1.2932757810521018,-1.322145016018464,-1.322145016018464,-1.322145016018464
2018-07-15,-1.156756971333133,-1.156756971333133,-1.156756971333133,-1.196615999025926,-1.196615999025926,-1.196615999025926,-1.1151722872919967,-1.1151722872919967,-1.1151722872919967,-1.0975761069125758,-1.0975761069125758,-1.0975761069125758
2018-07-22,-0.6159551255215869,-0.6159551255215869,-0.6159551255215869,-0.7237596671839813,-0.7237596671839813,-0.7237596671839813,-0.6984903660490429,-0.6984903660490429,-0.6984903660490429,-0.8155558366939804,-0.8155558366939804,-0.8155558366939804
2018-07-29,-0.9969735834787686,-0.9969735834787686,-0.9969735834787686,-1.1165862071823063,-1.1165862071823063,-1.1165862071823063,-0.9774481128163739,-0.9774481128163739,-0.9774481128163739,-1.0525025993590846,-1.0525025993590846,-1.0525025993590846
2018-08-05,-1.4918112635129324,-1.4918112635129324,-1.4918112635129324,-1.5456684120569506,-1.5456684120569506,-1.5456684120569506,-1.5869487951099281,-1.5869487951099281,-1.5869487951099281,-1.4169933866065063,-1.4169933866065063,-1.4169933866065063
2018-08-12,-1.8616215432152277,-1.8616215432152277,-1.8616215432152277,-1.7666420339407594,-1.7666420339407594,-1.7666420339407594,-1.824864781410194,-1.824864781410194,-1.824864781410194,-1.7165596852336542,-1.7165596852336542,-1.7165596852336542
2018-08-19,-0.49167711452291063,-0.49167711452291063,-0.49167711452291063,-0.6187652181843493,-0.6187652181843493,-0.6187652181843493,-0.49291562774853354,-0.49291562774853354,-0.49291562774853354,-0.5984521781840771,-0.5984521781840771,-0.5984521781840771
2018-08-26,0.007510423790489988,0.007510423790489988,0.007510423790489988,-0.19115417903242257,-0.19115417903242257,-0.19115417903242257,-0.28959925519737995,-0.28959925519737995,-0.28959925519737995,-0.2586543183264937,-0.2586543183264937,-0.2586543183264937
2018-09-02,-1.3537631011973819,-1.3537631011973819,-1.3537631011973819,-1.302560950917614,-1.302560950917614,-1.302560950917614,-1.3248102701479052,-1.3248102701479052,-1.3248102701479052,-1.4442748251678816,-1.4442748251678816,-1.4442748251678816
2018-09-09,-0.022836810828276977,-0.022836810828276977,-0.022836810828276977,-0.15942529796057314,-0.15942529796057314,-0.15942529796057314,-0.1399603587146491,-0.1399603587146491,-0.1399603587146491,-0.028286628564739034,-0.028286628564739034,-0.028286628564739034
2018-09-16,1.0874187925907284,1.0874187925907284,1.0874187925907284,1.1464648102298005,1.1464648102298005,1.1464648102298005,1.0509403595644986,1.0509403595644986,1.0509403595644986,1.0546432862770272,1.0546432862770272,1.0546432862770272
2018-09-23,-0.7015468286445121,-0.7015468286445121,-0.7015468286445121,-0.9570473580774024,-0.9570473580774024,-0.9570473580774024,-0.7385397972728138,-0.7385397972728138,-0.7385397972728138,-0.9853469318888237,-0.9853469318888237,-0.9853469318888237
2018-09-30,-1.7968013462512173,-1.7968013462512173,-1.7968013462512173,-2.054878594744227,-2.054878594744227,-2.054878594744227,-2.015036800330215,-2.015036800330215,-2.015036800330215,-2.156038881222228,-2.156038881222228,-2.156038881222228
2018-10-07,-2.6505207730185187,-2.6505207730185187,-2.6505207730185187,-2.7232091873748887,-2.7232091873748887,-2.7232091873748887,-2.7057449005088063,-2.7057449005088063,-2.7057449005088063,-2.726452309551142,-2.726452309551142,-2.726452309551142
2018-10-14,-2.1218525656645575,-2.1218525656645575,-2.1218525656645575,-2.0282793901827065,-2.0282793901827065,-2.0282793901827065,-2.029263998156197,-2.029263998156197,-2.029263998156197,-2.085469612625328,-2.085469612625328,-2.085469612625328
2018-10-21,-2.2336038951495882,-2.2336038951495882,-2.2336038951495882,-2.2203628669785633,-2.2203628669785633,-2.2203628669785633,-2.2360742333813604,-2.2360742333813604,-2.2360742333813604,-2.225558109701496,-2.225558109701496,-2.225558109701496
2018-10-28,-0.904170488876666,-0.904170488876666,-0.904170488876666,-0.9791829234027071,-0.9791829234027071,-0.9791829234027071,-0.9951204352835235,-0.9951204352835235,-0.9951204352835235,-1.0280735135522752,-1.0280735135522752,-1.0280735135522752
2018-11-04,-1.0140375823304153,-1.0140375823304153,-1.0140375823304153,-1.0974691358185629,-1.0974691358185629,-1.0974691358185629,-1.0285029336142388,-1.0285029336142388,-1.0285029336142388,-1.0355731114069149,-1.0355731114069149,-1.0355731114069149
2018-11-11,-1.4531183864983694,-1.4531183864983694,-1.4531183864983694,-1.4674764211339342,-1.4674764211339342,-1.4674764211339342,-1.3944205637909717,-1.3944205637909717,-1.3944205637909717,-1.4391757682153667,-1.4391757682153667,-1.4391757682153667
2018-11-18,-1.4815161307080698,-1.4815161307080698,-1.4815161307080698,-1.4930054485630535,-1.4930054485630535,-1.4930054485630535,-1.4341948421588075,-1.4341948421588075,-1.4341948421588075,-1.459686114556882,-1.459686114556882,-1.459686114556882
2018-11-25,-1.1473762272443442,-1.1473762272443442,-1.1473762272443442,-1.1807382382940657,-1.1807382382940657,-1.1807382382940657,-1.12341020712172,-1.12341020712172,-1.12341020712172,-1.1673167711767147,-1.1673167711767147,-1.1673167711767147
2018-12-02,-1.2733842862685274,-1.2733842862685274,-1.2733842862685274,-1.3010912324575716,-1.3010912324575716,-1.3010912324575716,-1.383059712905285,-1.383059712905285,-1.383059712905285,-1.4321136195685715,-1.4321136195685715,-1.4321136195685715
2018-12-09,-1.394747597723002,-1.394747597723002,-1.394747597723002,-1.4154475237722943,-1.4154475237722943,-1.4154475237722943,-1.3630202474480566,-1.3630202474480566,-1.3630202474480566,-1.4158832532893926,-1.4158832532893926,-1.4158832532893926
2018-12-16,-1.6473672911984911,-1.6473672911984911,-1.6473672911984911,-1.683178371337292,-1.683178371337292,-1.683178371337292,-1.7581384110933158,-1.7581384110933158,-1.7581384110933158,-1.784129623126843,-1.784129623126843,-1.784129623126843
2018-12-23,-1.3986067507029627,-1.3986067507029627,-1.3986067507029627,-1.4068781984392273,-1.4068781984392273,-1.4068781984392273,-1.367540145238339,-1.367540145238339,-1.367540145238339,-1.3645661473253385,-1.3645661473253385,-1.3645661473253385
2018-12-30,-1.131668596868686,-1.131668596868686,-1.131668596868686,-0.9154615882883045,-0.9154615882883045,-0.9154615882883045,-1.0309655804559255,-1.0309655804559255,-1.0309655804559255,-0.8179543720772204,-0.8179543720772204,-0.8179543720772204
2019-01-06,0.04499990405253386,0.04499990405253386,0.04499990405253386,-0.026862622386733263,-0.026862622386733263,-0.026862622386733263,0.06953398927738268,0.06953398927738268,0.06953398927738268,-0.00989051919158461,-0.00989051919158461,-0.00989051919158461
2019-01-13,0.36044858220315873,0.36044858220315873,0.36044858220315873,0.2908961661036254,0.2908961661036254,0.2908961661036254,0.40734035608548,0.40734035608548,0.40734035608548,0.33311505021419713,0.33311505021419713,0.33311505021419713
2019-01-20,0.5448047452920513,0.5448047452920513,0.5448047452920513,0.6055294714058704,0.6055294714058704,0.6055294714058704,0.6258445931097718,0.6258445931097718,0.6258445931097718,0.6035177836878108,0.6035177836878108,0.6035177836878108
2019-01-27,0.8482026233402429,0.8482026233402429,0.8482026233402429,0.8219791570217041,0.8219791570217041,0.8219791570217041,0.8303547480784701,0.8303547480784701,0.8303547480784701,0.7642074007065897,0.7642074007065897,0.7642074007065897
2019-02-03,0.5645450394672658,0.5645450394672658,0.5645450394672658,0.4870724096464948,0.4870724096464948,0.4870724096464948,0.516026103692074,0.516026103692074,0.516026103692074,0.5645769641911996,0.5645769641911996,0.5645769641911996
2019-02-10,0.9906970307692398,0.9906970307692398,0.9906970307692398,1.0415191803553574,1.0415191803553574,1.0415191803553574,0.9939015336676283,0.9939015336676283,0.9939015336676283,1.0592490554757088,1.0592490554757088,1.0592490554757088
2019-02-17,1.3283610515721225,1.3283610515721225,1.3283610515721225,1.3290877834902481,1.3290877834902481,1.3290877834902481,1.3161432666527204,1.3161432666527204,1.3161432666527204,1.297271716893925,1.297271716893925,1.297271716893925
2019-02-24,1.5993730764051326,1.5993730764051326,1.5993730764051326,1.6543287270849,1.6543287270849,1.6543287270849,1.5551462648228815,1.5551462648228815,1.5551462648228815,1.5886615129122257,1.5886615129122257,1.5886615129122257
2019-03-03,0.7405527276688214,0.7405527276688214,0.7405527276688214,0.7735432955691474,0.7735432955691474,0.7735432955691474,0.7309456355054907,0.7309456355054907,0.7309456355054907,0.8054594409846663,0.8054594409846663,0.8054594409846663
2019-03-10,1.3603376830326495,1.3603376830326495,1.3603376830326495,1.415925867194379,1.415925867194379,1.415925867194379,1.3665603477115231,1.3665603477115231,1.3665603477115231,1.3966058406909792,1.3966058406909792,1.3966058406909792
2019-03-17,1.0709579414226145,1.0709579414226145,1.0709579414226145,1.0878299499029382,1.0878299499029382,1.0878299499029382,0.8785783184466628,0.8785783184466628,0.8785783184466628,0.9077366851717108,0.9077366851717108,0.9077366851717108
2019-03-24,0.8232336045419267,0.8232336045419267,0.8232336045419267,0.7739480337552429,0.7739480337552429,0.7739480337552429,0.8028680961302562,0.8028680961302562,0.8028680961302562,0.8449881939933043,0.8449881939933043,0.8449881939933043
2019-03-31,1.7416235975433116,1.7416235975433116,1.7416235975433116,1.6565718184802969,1.6565718184802969,1.6565718184802969,1.7965653784781126,1.7965653784781126,1.7965653784781126,1.706793595510599,1.706793595510599,1.706793595510599
2019-04-07,1.8021206222798263,1.8021206222798263,1.8021206222798263,1.7579384678039929,1.7579384678039929,1.7579384678039929,1.8342381446848774,1.8342381446848774,1.8342381446848774,1.7954121867551975,1.7954121867551975,1.7954121867551975
2019-04-14,1.5415258275537815,1.5415258275537815,1.5415258275537815,1.6953315568278777,1.6953315568278777,1.6953315568278777,1.6102490949185215,1.6102490949185215,1.6102490949185215,1.6270045681853416,1.6270045681853416,1.6270045681853416
2019-04-21,1.190110398062648,1.190110398062648,1.190110398062648,1.1734800962692258,1.1734800962692258,1.1734800962692258,1.2261361622490659,1.2261361622490659,1.2261361622490659,1.1591162447315744,1.1591162447315744,1.1591162447315744
2019-04-28,1.1152743653182937,1.1152743653182937,1.1152743653182937,1.183737866347292,1.183737866347292,1.183737866347292,1.1571493752760675,1.1571493752760675,1.1571493752760675,1.2808398236997294,1.2808398236997294,1.2808398236997294
2019-05-05,0.27394374904830837,0.27394374904830837,0.27394374904830837,0.34166695833912974,0.34166695833912974,0.34166695833912974,0.20510267780577832,0.20510267780577832,0.20510267780577832,0.42997657342521467,0.42997657342521467,0.42997657342521467
2019-05-12,-0.3579042308115358,-0.3579042308115358,-0.3579042308115358,-0.40717643681430127,-0.40717643681430127,-0.40717643681430127,-0.4235301566751495,-0.4235301566751495,-0.4235301566751495,-0.5753059374986553,-0.5753059374986553,-0.5753059374986553
2019-05-19,-0.9727350076652663,-0.9727350076652663,-0.9727350076652663,-0.8877599604463372,-0.8877599604463372,-0.8877599604463372,-0.9176313181035785,-0.9176313181035785,-0.9176313181035785,-0.8201921296125846,-0.8201921296125846,-0.8201921296125846
