Date,iShares Edge MSCI Multifactor EmergEtf_Open_average,iShares Edge MSCI Multifactor EmergEtf_Open_max,iShares Edge MSCI Multifactor EmergEtf_Open_min,iShares Edge MSCI Multifactor EmergEtf_High_average,iShares Edge MSCI Multifactor EmergEtf_High_max,iShares Edge MSCI Multifactor EmergEtf_High_min,iShares Edge MSCI Multifactor EmergEtf_Low_average,iShares Edge MSCI Multifactor EmergEtf_Low_max,iShares Edge MSCI Multifactor EmergEtf_Low_min,iShares Edge MSCI Multifactor EmergEtf_Close_average,iShares Edge MSCI Multifactor EmergEtf_Close_max,iShares Edge MSCI Multifactor EmergEtf_Close_min
2018-09-16,-1.033725966438965,-1.033725966438965,-1.033725966438965,-1.0360225606025957,-1.0360225606025957,-1.0360225606025957,-0.9915624935258395,-0.9915624935258395,-0.9915624935258395,-1.0043249018702152,-1.0043249018702152,-1.0043249018702152
2018-09-23,-1.0467877591757229,-1.0467877591757229,-1.0467877591757229,-1.0534556286872594,-1.0534556286872594,-1.0534556286872594,-1.0251546570322498,-1.0251546570322498,-1.0251546570322498,-1.0916820227933892,-1.0916820227933892,-1.0916820227933892
2018-09-30,-1.5980995243685807,-1.5980995243685807,-1.5980995243685807,-1.6004253398686863,-1.6004253398686863,-1.6004253398686863,-1.6919149719698177,-1.6919149719698177,-1.6919149719698177,-1.6887424617877305,-1.6887424617877305,-1.6887424617877305
2018-10-07,-1.7017279807715884,-1.7017279807715884,-1.7017279807715884,-1.7782351730068693,-1.7782351730068693,-1.7782351730068693,-1.7733067045189663,-1.7733067045189663,-1.7733067045189663,-1.7079262267434292,-1.7079262267434292,-1.7079262267434292
2018-10-14,-1.6352295852214653,-1.6352295852214653,-1.6352295852214653,-1.635750599808188,-1.635750599808188,-1.635750599808188,-1.6512648594446495,-1.6512648594446495,-1.6512648594446495,-1.6679503174274344,-1.6679503174274344,-1.6679503174274344
2018-10-21,-2.039667773515263,-2.039667773515263,-2.039667773515263,-1.921082204196774,-1.921082204196774,-1.921082204196774,-2.03664804526953,-2.03664804526953,-2.03664804526953,-1.933359586835273,-1.933359586835273,-1.933359586835273
2018-10-28,-0.7727222894252894,-0.7727222894252894,-0.7727222894252894,-0.7998700492705635,-0.7998700492705635,-0.7998700492705635,-0.9326454503293162,-0.9326454503293162,-0.9326454503293162,-0.8596904941498814,-0.8596904941498814,-0.8596904941498814
2018-11-04,-1.0122937277173985,-1.0122937277173985,-1.0122937277173985,-1.134448645367225,-1.134448645367225,-1.134448645367225,-1.0800069998022652,-1.0800069998022652,-1.0800069998022652,-1.0673150679576417,-1.0673150679576417,-1.0673150679576417
2018-11-11,-0.7893528181709757,-0.7893528181709757,-0.7893528181709757,-0.6825160690459762,-0.6825160690459762,-0.6825160690459762,-0.7031651021798022,-0.7031651021798022,-0.7031651021798022,-0.6238858095085843,-0.6238858095085843,-0.6238858095085843
2018-11-18,-1.0458220468835744,-1.0458220468835744,-1.0458220468835744,-1.0609412461386107,-1.0609412461386107,-1.0609412461386107,-0.9306971780670098,-0.9306971780670098,-0.9306971780670098,-1.0121158254543927,-1.0121158254543927,-1.0121158254543927
2018-11-25,-0.469720264672876,-0.469720264672876,-0.469720264672876,-0.5973128917675791,-0.5973128917675791,-0.5973128917675791,-0.4901807663514205,-0.4901807663514205,-0.4901807663514205,-0.5442715284650856,-0.5442715284650856,-0.5442715284650856
2018-12-02,-0.7320938100439389,-0.7320938100439389,-0.7320938100439389,-0.8612293032785211,-0.8612293032785211,-0.8612293032785211,-1.0288359379484124,-1.0288359379484124,-1.0288359379484124,-1.1381626538395997,-1.1381626538395997,-1.1381626538395997
2018-12-09,-1.2066787624801538,-1.2066787624801538,-1.2066787624801538,-1.2033473031137434,-1.2033473031137434,-1.2033473031137434,-1.068073204767576,-1.068073204767576,-1.068073204767576,-1.1156780467363792,-1.1156780467363792,-1.1156780467363792
2018-12-16,-1.8355081498010266,-1.8355081498010266,-1.8355081498010266,-1.8330030193013507,-1.8330030193013507,-1.8330030193013507,-1.8601981554599354,-1.8601981554599354,-1.8601981554599354,-1.9412872335433575,-1.9412872335433575,-1.9412872335433575
2018-12-23,-1.539350016700804,-1.539350016700804,-1.539350016700804,-1.5170815340750095,-1.5170815340750095,-1.5170815340750095,-1.3790900106295196,-1.3790900106295196,-1.3790900106295196,-1.4345573203835567,-1.4345573203835567,-1.4345573203835567
2018-12-30,-1.5330471949278428,-1.5330471949278428,-1.5330471949278428,-1.2644129417993148,-1.2644129417993148,-1.2644129417993148,-1.3584946683622035,-1.3584946683622035,-1.3584946683622035,-1.1298036162311937,-1.1298036162311937,-1.1298036162311937
2019-01-06,-0.6280361760120511,-0.6280361760120511,-0.6280361760120511,-0.5821071112049009,-0.5821071112049009,-0.5821071112049009,-0.48891732289359496,-0.48891732289359496,-0.48891732289359496,-0.3909540002521909,-0.3909540002521909,-0.3909540002521909
2019-01-13,0.23046689308122334,0.23046689308122334,0.23046689308122334,0.16410068471335346,0.16410068471335346,0.16410068471335346,0.3481348593644811,0.3481348593644811,0.3481348593644811,0.26714231197466837,0.26714231197466837,0.26714231197466837
2019-01-20,0.7449072886770195,0.7449072886770195,0.7449072886770195,0.7657053334122393,0.7657053334122393,0.7657053334122393,0.8942210451895911,0.8942210451895911,0.8942210451895911,0.8480140320174424,0.8480140320174424,0.8480140320174424
2019-01-27,1.2773632100198786,1.2773632100198786,1.2773632100198786,1.3925915278425125,1.3925915278425125,1.3925915278425125,1.3956341243024761,1.3956341243024761,1.3956341243024761,1.4712631841687138,1.4712631841687138,1.4712631841687138
2019-02-03,1.2105691749293348,1.2105691749293348,1.2105691749293348,1.145969904230936,1.145969904230936,1.145969904230936,1.1492297504766307,1.1492297504766307,1.1492297504766307,1.222992395313717,1.222992395313717,1.222992395313717
2019-02-10,1.2961859232308215,1.2961859232308215,1.2961859232308215,1.2707271908299422,1.2707271908299422,1.2707271908299422,1.4351615324440903,1.4351615324440903,1.4351615324440903,1.3519002069160204,1.3519002069160204,1.3519002069160204
2019-02-17,1.667669029127751,1.667669029127751,1.667669029127751,1.788619297699931,1.788619297699931,1.788619297699931,1.766994261678203,1.766994261678203,1.766994261678203,1.7400718214160316,1.7400718214160316,1.7400718214160316
2019-02-24,1.2814529883872188,1.2814529883872188,1.2814529883872188,1.214251245789304,1.214251245789304,1.214251245789304,1.265530652072759,1.265530652072759,1.265530652072759,1.1550893572576304,1.1550893572576304,1.1550893572576304
2019-03-03,0.3180399612592129,0.3180399612592129,0.3180399612592129,0.24090383459132514,0.24090383459132514,0.24090383459132514,0.3715039564106167,0.3715039564106167,0.3715039564106167,0.3539971274827915,0.3539971274827915,0.3539971274827915
2019-03-10,1.0215834399828307,1.0215834399828307,1.0215834399828307,1.0635154626639405,1.0635154626639405,1.0635154626639405,1.0742642285468722,1.0742642285468722,1.0742642285468722,1.0491816855955203,1.0491816855955203,1.0491816855955203
2019-03-17,0.9771150388479121,0.9771150388479121,0.9771150388479121,1.0039067656462877,1.0039067656462877,1.0039067656462877,0.8064913664559588,0.8064913664559588,0.8064913664559588,0.6967953482311995,0.6967953482311995,0.6967953482311995
2019-03-24,0.8837405188075315,0.8837405188075315,0.8837405188075315,0.8694933406291536,0.8694933406291536,0.8694933406291536,0.9322074796982651,0.9322074796982651,0.9322074796982651,0.8904568558471699,0.8904568558471699,0.8904568558471699
2019-03-31,1.4106295982532968,1.4106295982532968,1.4106295982532968,1.4258422655423044,1.4258422655423044,1.4258422655423044,1.4259919504420033,1.4259919504420033,1.4259919504420033,1.4016663487310022,1.4016663487310022,1.4016663487310022
2019-04-07,1.3390604562494834,1.3390604562494834,1.3390604562494834,1.297820274653699,1.297820274653699,1.297820274653699,1.2974131750489348,1.2974131750489348,1.2974131750489348,1.2467861722648979,1.2467861722648979,1.2467861722648979
2019-04-14,1.1122651170687408,1.1122651170687408,1.1122651170687408,1.1648772699344092,1.1648772699344092,1.1648772699344092,1.1002786993314129,1.1002786993314129,1.1002786993314129,1.1291241692763774,1.1291241692763774,1.1291241692763774
2019-04-21,0.6934348786433331,0.6934348786433331,0.6934348786433331,0.6636773121082776,0.6636773121082776,0.6636773121082776,0.6889674105962565,0.6889674105962565,0.6889674105962565,0.6991701086947364,0.6991701086947364,0.6991701086947364
2019-04-28,0.7656327716154321,0.7656327716154321,0.7656327716154321,0.7859129130821447,0.7859129130821447,0.7859129130821447,0.8123587706075134,0.8123587706075134,0.8123587706075134,0.7626798908118582,0.7626798908118582,0.7626798908118582
2019-05-05,-0.5644482135546858,-0.5644482135546858,-0.5644482135546858,-0.5504926284005509,-0.5504926284005509,-0.5504926284005509,-0.743651781280847,-0.743651781280847,-0.743651781280847,-0.6244607907704358,-0.6244607907704358,-0.6244607907704358
2019-05-12,-1.7398685849841373,-1.7398685849841373,-1.7398685849841373,-1.8901330810008474,-1.8901330810008474,-1.8901330810008474,-1.7394117269368656,-1.7394117269368656,-1.7394117269368656,-1.9646394536317462,-1.9646394536317462,-1.9646394536317462
2019-05-19,-2.050635555530708,-2.050635555530708,-2.050635555530708,-2.1883956412442287,-2.1883956412442287,-2.1883956412442287,-2.111377938937492,-2.111377938937492,-2.111377938937492,-2.2493583798926617,-2.2493583798926617,-2.2493583798926617
2019-05-26,-1.77032184078386,-1.77032184078386,-1.77032184078386,-1.6767102206572324,-1.6767102206572324,-1.6767102206572324,-1.6922087142771634,-1.6922087142771634,-1.6922087142771634,-1.574158572590638,-1.574158572590638,-1.574158572590638
2019-06-02,-1.3256033259009214,-1.3256033259009214,-1.3256033259009214,-1.1942872226694186,-1.1942872226694186,-1.1942872226694186,-1.2274956584084635,-1.2274956584084635,-1.2274956584084635,-1.2054029871176182,-1.2054029871176182,-1.2054029871176182
2019-06-09,-0.9428782064551758,-0.9428782064551758,-0.9428782064551758,-1.0668000933677755,-1.0668000933677755,-1.0668000933677755,-1.0079591619308523,-1.0079591619308523,-1.0079591619308523,-1.1060079286010254,-1.1060079286010254,-1.1060079286010254
2019-06-16,-0.21644470542802402,-0.21644470542802402,-0.21644470542802402,-0.2647361316415184,-0.2647361316415184,-0.2647361316415184,-0.19476948444838224,-0.19476948444838224,-0.19476948444838224,-0.23139276537250805,-0.23139276537250805,-0.23139276537250805
2019-06-23,0.07985319395975712,0.07985319395975712,0.07985319395975712,0.01632798881555742,0.01632798881555742,0.01632798881555742,0.09933527961030689,0.09933527961030689,0.09933527961030689,0.05876586500198773,0.05876586500198773,0.05876586500198773
2019-06-30,0.17706968553465013,0.17706968553465013,0.17706968553465013,0.11660850895868757,0.11660850895868757,0.11660850895868757,0.11945214572751711,0.11945214572751711,0.11945214572751711,0.17366458032194834,0.17366458032194834,0.17366458032194834
2019-07-07,0.30936438470343974,0.30936438470343974,0.30936438470343974,0.2183512486489893,0.2183512486489893,0.2183512486489893,0.27889544286868606,0.27889544286868606,0.27889544286868606,0.24058511887760126,0.24058511887760126,0.24058511887760126
2019-07-14,0.6370166002827391,0.6370166002827391,0.6370166002827391,0.576079633692261,0.576079633692261,0.576079633692261,0.5996306428223016,0.5996306428223016,0.5996306428223016,0.5087354936903385,0.5087354936903385,0.5087354936903385
2019-07-21,0.2828733859729433,0.2828733859729433,0.2828733859729433,0.19536683847773395,0.19536683847773395,0.19536683847773395,0.26938575268283665,0.26938575268283665,0.26938575268283665,0.2714635669352683,0.2714635669352683,0.2714635669352683
2019-07-28,-1.0234912592237666,-1.0234912592237666,-1.0234912592237666,-0.9974306805470718,-0.9974306805470718,-0.9974306805470718,-1.0761444000771248,-1.0761444000771248,-1.0761444000771248,-1.0709731716487825,-1.0709731716487825,-1.0709731716487825
2019-08-04,-1.1899565731227695,-1.1899565731227695,-1.1899565731227695,-1.2955548368794962,-1.2955548368794962,-1.2955548368794962,-1.3280474036579126,-1.3280474036579126,-1.3280474036579126,-1.311162243464614,-1.311162243464614,-1.311162243464614
2019-08-11,-1.557296518161569,-1.557296518161569,-1.557296518161569,-1.478537541222193,-1.478537541222193,-1.478537541222193,-1.450086710269121,-1.450086710269121,-1.450086710269121,-1.379663361127325,-1.379663361127325,-1.379663361127325
2019-08-18,-1.219785312298292,-1.219785312298292,-1.219785312298292,-1.214710020777894,-1.214710020777894,-1.214710020777894,-1.5019121298010683,-1.5019121298010683,-1.5019121298010683,-1.4941816608651786,-1.4941816608651786,-1.4941816608651786
2019-08-25,-0.6392842258645958,-0.6392842258645958,-0.6392842258645958,-0.7523571977626894,-0.7523571977626894,-0.7523571977626894,-0.6470673134105568,-0.6470673134105568,-0.6470673134105568,-0.6201984342038622,-0.6201984342038622,-0.6201984342038622
2019-09-01,0.16259495212060843,0.16259495212060843,0.16259495212060843,0.09388341052700926,0.09388341052700926,0.09388341052700926,0.22690387525396952,0.22690387525396952,0.22690387525396952,0.14524333513664783,0.14524333513664783,0.14524333513664783
2019-09-08,0.7945004634113983,0.7945004634113983,0.7945004634113983,0.7526974062578057,0.7526974062578057,0.7526974062578057,0.83196991420719,0.83196991420719,0.83196991420719,0.7778417972319529,0.7778417972319529,0.7778417972319529
2019-09-15,0.462431268588104,0.462431268588104,0.462431268588104,0.4526753229267517,0.4526753229267517,0.4526753229267517,0.3767252481915745,0.3767252481915745,0.3767252481915745,0.32669486120524766,0.32669486120524766,0.32669486120524766
2019-09-22,0.05745221982860198,0.05745221982860198,0.05745221982860198,-0.03358986655922324,-0.03358986655922324,-0.03358986655922324,-0.24090783585124734,-0.24090783585124734,-0.24090783585124734,-0.22079904091735622,-0.22079904091735622,-0.22079904091735622
2019-09-29,-0.2871239115399277,-0.2871239115399277,-0.2871239115399277,-0.07486152850417432,-0.07486152850417432,-0.07486152850417432,-0.09574385852542316,-0.09574385852542316,-0.09574385852542316,0.041317335774463504,0.041317335774463504,0.041317335774463504
2019-10-06,0.38551634496930737,0.38551634496930737,0.38551634496930737,0.6760588786151219,0.6760588786151219,0.6760588786151219,0.5248773027905266,0.5248773027905266,0.5248773027905266,0.5113456146038536,0.5113456146038536,0.5113456146038536
2019-10-13,0.9869334095486065,0.9869334095486065,0.9869334095486065,0.9337273692021033,0.9337273692021033,0.9337273692021033,0.8923869999823177,0.8923869999823177,0.8923869999823177,0.8858079800845644,0.8858079800845644,0.8858079800845644
2019-10-20,1.2634244724417991,1.2634244724417991,1.2634244724417991,1.3958246013921312,1.3958246013921312,1.3958246013921312,1.3673652373066323,1.3673652373066323,1.3673652373066323,1.4172610463008657,1.4172610463008657,1.4172610463008657
2019-10-27,1.4859896826581438,1.4859896826581438,1.4859896826581438,1.617371331238784,1.617371331238784,1.617371331238784,1.5462621527672646,1.5462621527672646,1.5462621527672646,1.6389762567355426,1.6389762567355426,1.6389762567355426
2019-11-03,1.8042240872551318,1.8042240872551318,1.8042240872551318,1.7959153323691468,1.7959153323691468,1.7959153323691468,1.7108823248056413,1.7108823248056413,1.7108823248056413,1.7571653672252032,1.7571653672252032,1.7571653672252032
2019-11-10,1.2130066554544214,1.2130066554544214,1.2130066554544214,1.2985026105157609,1.2985026105157609,1.2985026105157609,1.2183636159681488,1.2183636159681488,1.2183636159681488,1.270013160999015,1.270013160999015,1.270013160999015
2019-11-17,1.1339928586519858,1.1339928586519858,1.1339928586519858,1.1778210198410548,1.1778210198410548,1.1778210198410548,1.1478621461438627,1.1478621461438627,1.1478621461438627,1.115869799616429,1.115869799616429,1.115869799616429
2019-11-24,0.6486244138419732,0.6486244138419732,0.6486244138419732,0.681384601628892,0.681384601628892,0.681384601628892,0.7169846105037156,0.7169846105037156,0.7169846105037156,0.6486480528041834,0.6486480528041834,0.6486480528041834
2019-12-01,1.2153791123024438,1.2153791123024438,1.2153791123024438,1.2399910815887143,1.2399910815887143,1.2399910815887143,1.2165551253469744,1.2165551253469744,1.2165551253469744,1.2748109993095094,1.2748109993095094,1.2748109993095094
2019-12-08,1.830865286041086,1.830865286041086,1.830865286041086,1.9282475429957284,1.9282475429957284,1.9282475429957284,1.7059774924069773,1.7059774924069773,1.7059774924069773,1.7711342678311535,1.7711342678311535,1.7711342678311535
2019-12-15,1.7568464866723932,1.7568464866723932,1.7568464866723932,1.6879693530350754,1.6879693530350754,1.6879693530350754,1.6971311702481435,1.6971311702481435,1.6971311702481435,1.6790379623539908,1.6790379623539908,1.6790379623539908
2019-12-22,1.8394983726854104,1.8394983726854104,1.8394983726854104,1.836621944201303,1.836621944201303,1.836621944201303,1.8187123125323283,1.8187123125323283,1.8187123125323283,1.8368105047346615,1.8368105047346615,1.8368105047346615
2019-12-29,1.734101354249869,1.734101354249869,1.734101354249869,1.7484801632359104,1.7484801632359104,1.7484801632359104,1.6832168040749858,1.6832168040749858,1.6832168040749858,1.6873047557071734,1.6873047557071734,1.6873047557071734
