Date,iShares US Healthcare Providers_Open_average,iShares US Healthcare Providers_Open_max,iShares US Healthcare Providers_Open_min,iShares US Healthcare Providers_High_average,iShares US Healthcare Providers_High_max,iShares US Healthcare Providers_High_min,iShares US Healthcare Providers_Low_average,iShares US Healthcare Providers_Low_max,iShares US Healthcare Providers_Low_min,iShares US Healthcare Providers_Close_average,iShares US Healthcare Providers_Close_max,iShares US Healthcare Providers_Close_min
2018-04-08,-0.2719652191062584,-0.2719652191062584,-0.2719652191062584,-0.5946522698051242,-0.5946522698051242,-0.5946522698051242,-0.21331101988151788,-0.21331101988151788,-0.21331101988151788,-0.48373595478612486,-0.48373595478612486,-0.48373595478612486
2018-04-15,0.8370903114923467,0.8370903114923467,0.8370903114923467,0.5316918837264814,0.5316918837264814,0.5316918837264814,0.7120307724662984,0.7120307724662984,0.7120307724662984,0.5348889180009009,0.5348889180009009,0.5348889180009009
2018-04-22,0.9755799390969379,0.9755799390969379,0.9755799390969379,1.3326205913930318,1.3326205913930318,1.3326205913930318,1.1397929022568292,1.1397929022568292,1.1397929022568292,1.4232691477766863,1.4232691477766863,1.4232691477766863
2018-04-29,1.1051019011677776,1.1051019011677776,1.1051019011677776,1.3275173903078332,1.3275173903078332,1.3275173903078332,0.9449090314550835,0.9449090314550835,0.9449090314550835,1.1705092157505677,1.1705092157505677,1.1705092157505677
2018-05-06,1.8204206593402907,1.8204206593402907,1.8204206593402907,1.8144579588334522,1.8144579588334522,1.8144579588334522,1.4054286681650887,1.4054286681650887,1.4054286681650887,1.7147273496750837,1.7147273496750837,1.7147273496750837
2018-05-13,2.2060191161273077,2.2060191161273077,2.2060191161273077,2.0845858159579733,2.0845858159579733,2.0845858159579733,2.2163148228406104,2.2163148228406104,2.2163148228406104,1.9383161091049599,1.9383161091049599,1.9383161091049599
2018-05-20,1.7093485162692663,1.7093485162692663,1.7093485162692663,1.7984309069905757,1.7984309069905757,1.7984309069905757,1.7472405289726751,1.7472405289726751,1.7472405289726751,1.7161497464379536,1.7161497464379536,1.7161497464379536
2018-05-27,1.4459724740362514,1.4459724740362514,1.4459724740362514,1.2677205876972595,1.2677205876972595,1.2677205876972595,1.3725501378062075,1.3725501378062075,1.3725501378062075,1.2666782826990663,1.2666782826990663,1.2666782826990663
2018-06-03,1.7378284857107353,1.7378284857107353,1.7378284857107353,1.7460471553942798,1.7460471553942798,1.7460471553942798,1.7254176475506773,1.7254176475506773,1.7254176475506773,1.689597054170504,1.689597054170504,1.689597054170504
2018-06-10,2.0273573186295417,2.0273573186295417,2.0273573186295417,1.9591509360459147,1.9591509360459147,1.9591509360459147,1.920325505208025,1.920325505208025,1.920325505208025,1.887692636004761,1.887692636004761,1.887692636004761
2018-06-17,1.8009905532807227,1.8009905532807227,1.8009905532807227,1.696828710046391,1.696828710046391,1.696828710046391,1.7451929452534702,1.7451929452534702,1.7451929452534702,1.6438423964622697,1.6438423964622697,1.6438423964622697
2018-06-24,0.9063160333755016,0.9063160333755016,0.9063160333755016,0.8444801481511641,0.8444801481511641,0.8444801481511641,0.8260550193474071,0.8260550193474071,0.8260550193474071,0.6935202422891307,0.6935202422891307,0.6935202422891307
2018-07-01,1.1199873897948471,1.1199873897948471,1.1199873897948471,1.1350998207477774,1.1350998207477774,1.1350998207477774,1.1556158791016267,1.1556158791016267,1.1556158791016267,1.1563863554206066,1.1563863554206066,1.1563863554206066
2018-07-08,1.421468284028033,1.421468284028033,1.421468284028033,1.49549292471375,1.49549292471375,1.49549292471375,1.4604539898557707,1.4604539898557707,1.4604539898557707,1.4800355011478195,1.4800355011478195,1.4800355011478195
2018-07-15,1.0454007773480811,1.0454007773480811,1.0454007773480811,1.0695785250881127,1.0695785250881127,1.0695785250881127,1.0862900778182258,1.0862900778182258,1.0862900778182258,1.0305559553201755,1.0305559553201755,1.0305559553201755
2018-07-22,1.3686157025497616,1.3686157025497616,1.3686157025497616,1.3020811424457603,1.3020811424457603,1.3020811424457603,1.1408060740374404,1.1408060740374404,1.1408060740374404,1.1044701600747293,1.1044701600747293,1.1044701600747293
2018-07-29,1.4451547329273822,1.4451547329273822,1.4451547329273822,1.4850036710882097,1.4850036710882097,1.4850036710882097,1.4823230501970577,1.4823230501970577,1.4823230501970577,1.5556142825129469,1.5556142825129469,1.5556142825129469
2018-08-05,1.5172786578335518,1.5172786578335518,1.5172786578335518,1.5905980780084088,1.5905980780084088,1.5905980780084088,1.5966838481139698,1.5966838481139698,1.5966838481139698,1.6126481646319057,1.6126481646319057,1.6126481646319057
2018-08-12,1.786098151090427,1.786098151090427,1.786098151090427,1.8805579954700924,1.8805579954700924,1.8805579954700924,1.8233915815680268,1.8233915815680268,1.8233915815680268,1.8833996224823129,1.8833996224823129,1.8833996224823129
2018-08-19,1.7486611053343792,1.7486611053343792,1.7486611053343792,1.7014283868994826,1.7014283868994826,1.7014283868994826,1.7591667414861425,1.7591667414861425,1.7591667414861425,1.758503409120403,1.758503409120403,1.758503409120403
2018-08-26,1.6578237509296074,1.6578237509296074,1.6578237509296074,1.7361748685669893,1.7361748685669893,1.7361748685669893,1.6785106138539196,1.6785106138539196,1.6785106138539196,1.755300147676693,1.755300147676693,1.755300147676693
2018-09-02,1.522650714723296,1.522650714723296,1.522650714723296,1.5881439185423172,1.5881439185423172,1.5881439185423172,1.5233004594470028,1.5233004594470028,1.5233004594470028,1.4775260243014594,1.4775260243014594,1.4775260243014594
2018-09-09,1.4370615095385173,1.4370615095385173,1.4370615095385173,1.3165577535616706,1.3165577535616706,1.3165577535616706,1.351098532205557,1.351098532205557,1.351098532205557,1.2649642938598031,1.2649642938598031,1.2649642938598031
2018-09-16,1.245277862519516,1.245277862519516,1.245277862519516,1.170527256879698,1.170527256879698,1.170527256879698,1.2247910047096704,1.2247910047096704,1.2247910047096704,1.154797282850057,1.154797282850057,1.154797282850057
2018-09-23,1.1199049062406583,1.1199049062406583,1.1199049062406583,1.2004389681624688,1.2004389681624688,1.2004389681624688,1.1177365055914066,1.1177365055914066,1.1177365055914066,1.276533426144514,1.276533426144514,1.276533426144514
2018-09-30,0.9708422389843229,0.9708422389843229,0.9708422389843229,0.9354136406077777,0.9354136406077777,0.9354136406077777,0.7916230879368864,0.7916230879368864,0.7916230879368864,0.8428813836444059,0.8428813836444059,0.8428813836444059
2018-10-07,-0.08236946478820323,-0.08236946478820323,-0.08236946478820323,-0.11354516940800047,-0.11354516940800047,-0.11354516940800047,-0.509801618922299,-0.509801618922299,-0.509801618922299,-0.3218420957908498,-0.3218420957908498,-0.3218420957908498
2018-10-14,0.49812118524672316,0.49812118524672316,0.49812118524672316,0.4200235018733382,0.4200235018733382,0.4200235018733382,0.006175703458638081,0.006175703458638081,0.006175703458638081,-0.06626526815757902,-0.06626526815757902,-0.06626526815757902
2018-10-21,-1.6495098771444074,-1.6495098771444074,-1.6495098771444074,-1.6876736312251635,-1.6876736312251635,-1.6876736312251635,-1.9529844132087235,-1.9529844132087235,-1.9529844132087235,-1.8052122383284916,-1.8052122383284916,-1.8052122383284916
2018-10-28,-0.45035020093460876,-0.45035020093460876,-0.45035020093460876,-0.19578291631116207,-0.19578291631116207,-0.19578291631116207,-0.47168657912051176,-0.47168657912051176,-0.47168657912051176,-0.5544433767324685,-0.5544433767324685,-0.5544433767324685
