Date,RiverFront Dynamic Unconstrained IncomeEtf_Open_average,RiverFront Dynamic Unconstrained IncomeEtf_Open_max,RiverFront Dynamic Unconstrained IncomeEtf_Open_min,RiverFront Dynamic Unconstrained IncomeEtf_High_average,RiverFront Dynamic Unconstrained IncomeEtf_High_max,RiverFront Dynamic Unconstrained IncomeEtf_High_min,RiverFront Dynamic Unconstrained IncomeEtf_Low_average,RiverFront Dynamic Unconstrained IncomeEtf_Low_max,RiverFront Dynamic Unconstrained IncomeEtf_Low_min,RiverFront Dynamic Unconstrained IncomeEtf_Close_average,RiverFront Dynamic Unconstrained IncomeEtf_Close_max,RiverFront Dynamic Unconstrained IncomeEtf_Close_min
2018-05-27,-1.1686792615611334,-1.1686792615611334,-1.1686792615611334,-1.0060804872089013,-1.0060804872089013,-1.0060804872089013,-1.0464478886320263,-1.0464478886320263,-1.0464478886320263,-0.9807489993485372,-0.9807489993485372,-0.9807489993485372
2018-06-03,-0.6674878581320164,-0.6674878581320164,-0.6674878581320164,-0.7197965991471581,-0.7197965991471581,-0.7197965991471581,-0.5510538918376653,-0.5510538918376653,-0.5510538918376653,-0.6149915260690066,-0.6149915260690066,-0.6149915260690066
2018-06-10,-0.2574038067290794,-0.2574038067290794,-0.2574038067290794,-0.40124317243792057,-0.40124317243792057,-0.40124317243792057,-0.2900345059401258,-0.2900345059401258,-0.2900345059401258,-0.1927216022818747,-0.1927216022818747,-0.1927216022818747
2018-06-17,-0.8716127116004379,-0.8716127116004379,-0.8716127116004379,-0.8042266170884164,-0.8042266170884164,-0.8042266170884164,-0.7894710947283661,-0.7894710947283661,-0.7894710947283661,-0.9177533498968965,-0.9177533498968965,-0.9177533498968965
2018-06-24,-1.4667983274859908,-1.4667983274859908,-1.4667983274859908,-1.3056647050131784,-1.3056647050131784,-1.3056647050131784,-1.8345298754169377,-1.8345298754169377,-1.8345298754169377,-1.741467116618147,-1.741467116618147,-1.741467116618147
2018-07-01,-1.4080503597151595,-1.4080503597151595,-1.4080503597151595,-1.1279380099396563,-1.1279380099396563,-1.1279380099396563,-1.0900060178669466,-1.0900060178669466,-1.0900060178669466,-1.1017512983342592,-1.1017512983342592,-1.1017512983342592
2018-07-08,-0.4464415674147673,-0.4464415674147673,-0.4464415674147673,-0.31808448087273167,-0.31808448087273167,-0.31808448087273167,-0.3559478815622662,-0.3559478815622662,-0.3559478815622662,-0.34489991108230633,-0.34489991108230633,-0.34489991108230633
2018-07-15,-1.0856062047705874,-1.0856062047705874,-1.0856062047705874,-0.9415658525593176,-0.9415658525593176,-0.9415658525593176,-1.1497679792130924,-1.1497679792130924,-1.1497679792130924,-1.2831047204251314,-1.2831047204251314,-1.2831047204251314
2018-07-22,-0.3578462203781335,-0.3578462203781335,-0.3578462203781335,-0.4471281303629536,-0.4471281303629536,-0.4471281303629536,-0.5557941017974206,-0.5557941017974206,-0.5557941017974206,-0.29149106206925346,-0.29149106206925346,-0.29149106206925346
2018-07-29,0.577111803503089,0.577111803503089,0.577111803503089,0.5885589113012659,0.5885589113012659,0.5885589113012659,0.42942606409431505,0.42942606409431505,0.42942606409431505,0.5286218486861184,0.5286218486861184,0.5286218486861184
