Date,WBI Tactical LCV_etf_Open_average,WBI Tactical LCV_etf_Open_max,WBI Tactical LCV_etf_Open_min,WBI Tactical LCV_etf_High_average,WBI Tactical LCV_etf_High_max,WBI Tactical LCV_etf_High_min,WBI Tactical LCV_etf_Low_average,WBI Tactical LCV_etf_Low_max,WBI Tactical LCV_etf_Low_min,WBI Tactical LCV_etf_Close_average,WBI Tactical LCV_etf_Close_max,WBI Tactical LCV_etf_Close_min
2018-04-08,-0.780992366432784,-0.780992366432784,-0.780992366432784,-0.9499364028062802,-0.9499364028062802,-0.9499364028062802,-0.6871780849474067,-0.6871780849474067,-0.6871780849474067,-0.8541561759137637,-0.8541561759137637,-0.8541561759137637
2018-04-15,-1.0216426580655529,-1.0216426580655529,-1.0216426580655529,-1.0974953600421147,-1.0974953600421147,-1.0974953600421147,-0.8053741714222776,-0.8053741714222776,-0.8053741714222776,-0.8995189550881257,-0.8995189550881257,-0.8995189550881257
2018-04-22,-1.1420377840508413,-1.1420377840508413,-1.1420377840508413,-1.1972895929786198,-1.1972895929786198,-1.1972895929786198,-0.9258010756462187,-0.9258010756462187,-0.9258010756462187,-0.9951226911979927,-0.9951226911979927,-0.9951226911979927
2018-04-29,-1.5065707518709741,-1.5065707518709741,-1.5065707518709741,-1.3108558086353639,-1.3108558086353639,-1.3108558086353639,-1.2853783969111061,-1.2853783969111061,-1.2853783969111061,-1.0984301919415236,-1.0984301919415236,-1.0984301919415236
2018-05-06,-0.3349150931868301,-0.3349150931868301,-0.3349150931868301,-0.5484464802672471,-0.5484464802672471,-0.5484464802672471,-0.2746250525888948,-0.2746250525888948,-0.2746250525888948,-0.41980608480772996,-0.41980608480772996,-0.41980608480772996
2018-05-13,-0.3932253258684062,-0.3932253258684062,-0.3932253258684062,-0.4565436450437136,-0.4565436450437136,-0.4565436450437136,-0.2692595551038567,-0.2692595551038567,-0.2692595551038567,-0.33633943641700376,-0.33633943641700376,-0.33633943641700376
2018-05-20,0.14919761563334294,0.14919761563334294,0.14919761563334294,0.04700010161564381,0.04700010161564381,0.04700010161564381,0.1903036771591632,0.1903036771591632,0.1903036771591632,0.032451431151275585,0.032451431151275585,0.032451431151275585
2018-05-27,0.35638993988830087,0.35638993988830087,0.35638993988830087,0.37586813007691877,0.37586813007691877,0.37586813007691877,0.47352741631875406,0.47352741631875406,0.47352741631875406,0.42604292640154845,0.42604292640154845,0.42604292640154845
2018-06-03,1.4248312949722575,1.4248312949722575,1.4248312949722575,1.6012372907827384,1.6012372907827384,1.6012372907827384,1.5539870308444017,1.5539870308444017,1.5539870308444017,1.6865439271806717,1.6865439271806717,1.6865439271806717
2018-06-10,1.7030984040894195,1.7030984040894195,1.7030984040894195,1.9686894762611233,1.9686894762611233,1.9686894762611233,1.7518084061675976,1.7518084061675976,1.7518084061675976,1.9316270730104639,1.9316270730104639,1.9316270730104639
