Date,PowerShares Nasdaq Internet_Open_average,PowerShares Nasdaq Internet_Open_max,PowerShares Nasdaq Internet_Open_min,PowerShares Nasdaq Internet_High_average,PowerShares Nasdaq Internet_High_max,PowerShares Nasdaq Internet_High_min,PowerShares Nasdaq Internet_Low_average,PowerShares Nasdaq Internet_Low_max,PowerShares Nasdaq Internet_Low_min,PowerShares Nasdaq Internet_Close_average,PowerShares Nasdaq Internet_Close_max,PowerShares Nasdaq Internet_Close_min
2018-04-08,-0.5167036208213527,-0.5167036208213527,-0.5167036208213527,-0.6456298676096132,-0.6456298676096132,-0.6456298676096132,-0.3544148110667054,-0.3544148110667054,-0.3544148110667054,-0.4139904668370719,-0.4139904668370719,-0.4139904668370719
2018-04-15,0.08514390234494135,0.08514390234494135,0.08514390234494135,0.012849114668500975,0.012849114668500975,0.012849114668500975,0.11246536164473493,0.11246536164473493,0.11246536164473493,-0.01626835963127618,-0.01626835963127618,-0.01626835963127618
2018-04-22,-0.17504736500976095,-0.17504736500976095,-0.17504736500976095,-0.19763675603102865,-0.19763675603102865,-0.19763675603102865,-0.0063424620508107194,-0.0063424620508107194,-0.0063424620508107194,-0.08241821609992693,-0.08241821609992693,-0.08241821609992693
2018-04-29,-0.07892080894719196,-0.07892080894719196,-0.07892080894719196,0.12499863012477326,0.12499863012477326,0.12499863012477326,0.2602206704787352,0.2602206704787352,0.2602206704787352,0.3153722655596849,0.3153722655596849,0.3153722655596849
2018-05-06,0.6341183214160251,0.6341183214160251,0.6341183214160251,0.5851047756955203,0.5851047756955203,0.5851047756955203,0.7847215391120216,0.7847215391120216,0.7847215391120216,0.542425260101995,0.542425260101995,0.542425260101995
2018-05-13,0.26286782103304146,0.26286782103304146,0.26286782103304146,0.1338554970447968,0.1338554970447968,0.1338554970447968,0.3445957809577538,0.3445957809577538,0.3445957809577538,0.19806897817535243,0.19806897817535243,0.19806897817535243
2018-05-20,0.3648116493699913,0.3648116493699913,0.3648116493699913,0.3994150288672382,0.3994150288672382,0.3994150288672382,0.6999713848502784,0.6999713848502784,0.6999713848502784,0.5468666915472908,0.5468666915472908,0.5468666915472908
2018-05-27,1.298984422524085,1.298984422524085,1.298984422524085,1.4691079734153614,1.4691079734153614,1.4691079734153614,1.483169586913621,1.483169586913621,1.483169586913621,1.5811102057422475,1.5811102057422475,1.5811102057422475
2018-06-03,1.8444014506842321,1.8444014506842321,1.8444014506842321,1.9060452891836857,1.9060452891836857,1.9060452891836857,1.941075262084373,1.941075262084373,1.941075262084373,1.856862064709104,1.856862064709104,1.856862064709104
2018-06-10,2.23955211973958,2.23955211973958,2.23955211973958,2.2072966130639706,2.2072966130639706,2.2072966130639706,2.054860493094695,2.054860493094695,2.054860493094695,2.109866571623911,2.109866571623911,2.109866571623911
