Date,Vident International EquityEtf_Open_average,Vident International EquityEtf_Open_max,Vident International EquityEtf_Open_min,Vident International EquityEtf_High_average,Vident International EquityEtf_High_max,Vident International EquityEtf_High_min,Vident International EquityEtf_Low_average,Vident International EquityEtf_Low_max,Vident International EquityEtf_Low_min,Vident International EquityEtf_Close_average,Vident International EquityEtf_Close_max,Vident International EquityEtf_Close_min
2018-08-05,-1.676275121902957,-1.676275121902957,-1.676275121902957,-1.7323055814863617,-1.7323055814863617,-1.7323055814863617,-1.715913980805711,-1.715913980805711,-1.715913980805711,-1.6828848614280063,-1.6828848614280063,-1.6828848614280063
2018-08-12,-1.7522806078066133,-1.7522806078066133,-1.7522806078066133,-1.54492313318949,-1.54492313318949,-1.54492313318949,-1.7107216764934692,-1.7107216764934692,-1.7107216764934692,-1.5872213334060243,-1.5872213334060243,-1.5872213334060243
2018-08-19,-1.1803932074948456,-1.1803932074948456,-1.1803932074948456,-1.1943242512004586,-1.1943242512004586,-1.1943242512004586,-1.149215372949648,-1.149215372949648,-1.149215372949648,-1.211051394044296,-1.211051394044296,-1.211051394044296
2018-08-26,-1.0490849778241926,-1.0490849778241926,-1.0490849778241926,-1.1410945946457967,-1.1410945946457967,-1.1410945946457967,-1.1788797353332252,-1.1788797353332252,-1.1788797353332252,-1.2114621749108896,-1.2114621749108896,-1.2114621749108896
2018-09-02,-1.3187629793366953,-1.3187629793366953,-1.3187629793366953,-1.4285419829866493,-1.4285419829866493,-1.4285419829866493,-1.4565467369432359,-1.4565467369432359,-1.4565467369432359,-1.4816816385455582,-1.4816816385455582,-1.4816816385455582
2018-09-09,-0.9598715233789192,-0.9598715233789192,-0.9598715233789192,-0.9468749984426398,-0.9468749984426398,-0.9468749984426398,-0.9415031858720756,-0.9415031858720756,-0.9415031858720756,-0.916021619029097,-0.916021619029097,-0.916021619029097
2018-09-16,-0.4504234495747602,-0.4504234495747602,-0.4504234495747602,-0.4183098702621308,-0.4183098702621308,-0.4183098702621308,-0.379340318575015,-0.379340318575015,-0.379340318575015,-0.42918939449798954,-0.42918939449798954,-0.42918939449798954
2018-09-23,-0.41684566758880165,-0.41684566758880165,-0.41684566758880165,-0.40260405408560007,-0.40260405408560007,-0.40260405408560007,-0.3513923936599685,-0.3513923936599685,-0.3513923936599685,-0.4398523129707279,-0.4398523129707279,-0.4398523129707279
2018-09-30,-0.9510842037896977,-0.9510842037896977,-0.9510842037896977,-1.0093210749690975,-1.0093210749690975,-1.0093210749690975,-1.0765018847239232,-1.0765018847239232,-1.0765018847239232,-1.056069040611907,-1.056069040611907,-1.056069040611907
2018-10-07,-1.6792177239912214,-1.6792177239912214,-1.6792177239912214,-1.744467730016354,-1.744467730016354,-1.744467730016354,-1.8154618336319301,-1.8154618336319301,-1.8154618336319301,-1.615266558916561,-1.615266558916561,-1.615266558916561
2018-10-14,-1.581580311699698,-1.581580311699698,-1.581580311699698,-1.5437419685449318,-1.5437419685449318,-1.5437419685449318,-1.5237409678516896,-1.5237409678516896,-1.5237409678516896,-1.655983255010074,-1.655983255010074,-1.655983255010074
2018-10-21,-2.5977190502298164,-2.5977190502298164,-2.5977190502298164,-2.4556682319658916,-2.4556682319658916,-2.4556682319658916,-2.4921875495443304,-2.4921875495443304,-2.4921875495443304,-2.523209258679864,-2.523209258679864,-2.523209258679864
2018-10-28,-1.1339828238196934,-1.1339828238196934,-1.1339828238196934,-1.3289662446465966,-1.3289662446465966,-1.3289662446465966,-1.301505591706293,-1.301505591706293,-1.301505591706293,-1.2567519616522143,-1.2567519616522143,-1.2567519616522143
2018-11-04,-1.3404180034415667,-1.3404180034415667,-1.3404180034415667,-1.457478863977746,-1.457478863977746,-1.457478863977746,-1.3093323566364186,-1.3093323566364186,-1.3093323566364186,-1.3190678831057017,-1.3190678831057017,-1.3190678831057017
2018-11-11,-1.2486465257605954,-1.2486465257605954,-1.2486465257605954,-1.1818819193714374,-1.1818819193714374,-1.1818819193714374,-1.1043242345300741,-1.1043242345300741,-1.1043242345300741,-1.142945777673223,-1.142945777673223,-1.142945777673223
2018-11-18,-1.6151207112391395,-1.6151207112391395,-1.6151207112391395,-1.699524696884613,-1.699524696884613,-1.699524696884613,-1.4933266255970232,-1.4933266255970232,-1.4933266255970232,-1.6461139376781309,-1.6461139376781309,-1.6461139376781309
2018-11-25,-1.0143002531175085,-1.0143002531175085,-1.0143002531175085,-1.0520791783989016,-1.0520791783989016,-1.0520791783989016,-0.9175418844917603,-0.9175418844917603,-0.9175418844917603,-0.9933444514742377,-0.9933444514742377,-0.9933444514742377
2018-12-02,-1.069687665103242,-1.069687665103242,-1.069687665103242,-1.2058548208041324,-1.2058548208041324,-1.2058548208041324,-1.4361710024314855,-1.4361710024314855,-1.4361710024314855,-1.498167123940022,-1.498167123940022,-1.498167123940022
2018-12-09,-1.6476147358020752,-1.6476147358020752,-1.6476147358020752,-1.5568574155933965,-1.5568574155933965,-1.5568574155933965,-1.4732670462046755,-1.4732670462046755,-1.4732670462046755,-1.5333568420372945,-1.5333568420372945,-1.5333568420372945
2018-12-16,-2.0832315542618005,-2.0832315542618005,-2.0832315542618005,-2.09326878367262,-2.09326878367262,-2.09326878367262,-2.1183648148147514,-2.1183648148147514,-2.1183648148147514,-2.1435102506155426,-2.1435102506155426,-2.1435102506155426
2018-12-23,-1.693240080291148,-1.693240080291148,-1.693240080291148,-1.7232583927423517,-1.7232583927423517,-1.7232583927423517,-1.5749589768493348,-1.5749589768493348,-1.5749589768493348,-1.644511498314371,-1.644511498314371,-1.644511498314371
2018-12-30,-1.4005475655661084,-1.4005475655661084,-1.4005475655661084,-1.1453082973942263,-1.1453082973942263,-1.1453082973942263,-1.254640902158407,-1.254640902158407,-1.254640902158407,-1.0050454748312854,-1.0050454748312854,-1.0050454748312854
2019-01-06,-0.3312981494280012,-0.3312981494280012,-0.3312981494280012,-0.3447712180334313,-0.3447712180334313,-0.3447712180334313,-0.22365496266031426,-0.22365496266031426,-0.22365496266031426,-0.23840791283719667,-0.23840791283719667,-0.23840791283719667
2019-01-13,0.4084518308518519,0.4084518308518519,0.4084518308518519,0.42345207978542215,0.42345207978542215,0.42345207978542215,0.4943947845143899,0.4943947845143899,0.4943947845143899,0.4391211884606612,0.4391211884606612,0.4391211884606612
2019-01-20,0.7836668652293292,0.7836668652293292,0.7836668652293292,0.7666664639697245,0.7666664639697245,0.7666664639697245,0.8352399830646291,0.8352399830646291,0.8352399830646291,0.8085930861801603,0.8085930861801603,0.8085930861801603
2019-01-27,0.9359495153571998,0.9359495153571998,0.9359495153571998,0.9696470856698415,0.9696470856698415,0.9696470856698415,1.0127680753216262,1.0127680753216262,1.0127680753216262,0.9679796971372465,0.9679796971372465,0.9679796971372465
2019-02-03,0.6252382714775758,0.6252382714775758,0.6252382714775758,0.5903134660760171,0.5903134660760171,0.5903134660760171,0.6356109913016668,0.6356109913016668,0.6356109913016668,0.6658684472062765,0.6658684472062765,0.6658684472062765
2019-02-10,1.0579872780476751,1.0579872780476751,1.0579872780476751,1.0308003860557484,1.0308003860557484,1.0308003860557484,1.1674276805127712,1.1674276805127712,1.1674276805127712,1.1542357280291193,1.1542357280291193,1.1542357280291193
2019-02-17,1.4728842498310812,1.4728842498310812,1.4728842498310812,1.533217542496288,1.533217542496288,1.533217542496288,1.5702827947245144,1.5702827947245144,1.5702827947245144,1.5799885864977719,1.5799885864977719,1.5799885864977719
2019-02-24,1.1071981442247336,1.1071981442247336,1.1071981442247336,1.0791419490244465,1.0791419490244465,1.0791419490244465,1.0701072313028754,1.0701072313028754,1.0701072313028754,0.988086024459343,0.988086024459343,0.988086024459343
2019-03-03,0.20844548521000061,0.20844548521000061,0.20844548521000061,0.25346932106721776,0.25346932106721776,0.25346932106721776,0.25649393284094657,0.25649393284094657,0.25649393284094657,0.3729734189862984,0.3729734189862984,0.3729734189862984
2019-03-10,0.908151917969125,0.908151917969125,0.908151917969125,0.9502073717357985,0.9502073717357985,0.9502073717357985,0.9869302565315421,0.9869302565315421,0.9869302565315421,0.9331006901614618,0.9331006901614618,0.9331006901614618
2019-03-17,0.6635617771081145,0.6635617771081145,0.6635617771081145,0.5973916189168266,0.5973916189168266,0.5973916189168266,0.41184613985229307,0.41184613985229307,0.41184613985229307,0.3072401178728099,0.3072401178728099,0.3072401178728099
2019-03-24,0.4789258220505165,0.4789258220505165,0.4789258220505165,0.34311783697296433,0.34311783697296433,0.34311783697296433,0.4105804201672508,0.4105804201672508,0.4105804201672508,0.46230946496922215,0.46230946496922215,0.46230946496922215
2019-03-31,1.1252788637656765,1.1252788637656765,1.1252788637656765,1.1342362065918061,1.1342362065918061,1.1342362065918061,1.1880305563544185,1.1880305563544185,1.1880305563544185,1.1975241349335521,1.1975241349335521,1.1975241349335521
2019-04-07,1.2550228769857068,1.2550228769857068,1.2550228769857068,1.1842589258797547,1.1842589258797547,1.1842589258797547,1.1358532785348892,1.1358532785348892,1.1358532785348892,1.1557711143394045,1.1557711143394045,1.1557711143394045
2019-04-14,1.0852279110797756,1.0852279110797756,1.0852279110797756,1.1632099517657288,1.1632099517657288,1.1632099517657288,1.047077461657094,1.047077461657094,1.047077461657094,1.0528536901970562,1.0528536901970562,1.0528536901970562
2019-04-21,0.5351226252174085,0.5351226252174085,0.5351226252174085,0.512544352949021,0.512544352949021,0.512544352949021,0.5226652131663568,0.5226652131663568,0.5226652131663568,0.43681265395616276,0.43681265395616276,0.43681265395616276
2019-04-28,0.27735092987553667,0.27735092987553667,0.27735092987553667,0.392982092715172,0.392982092715172,0.392982092715172,0.3607848935000448,0.3607848935000448,0.3607848935000448,0.43706409160161186,0.43706409160161186,0.43706409160161186
2019-05-05,-0.8012717002984964,-0.8012717002984964,-0.8012717002984964,-0.781650978297353,-0.781650978297353,-0.781650978297353,-0.9876229808489796,-0.9876229808489796,-0.9876229808489796,-0.6779870117199014,-0.6779870117199014,-0.6779870117199014
2019-05-12,-1.5605900030030935,-1.5605900030030935,-1.5605900030030935,-1.6327188832217903,-1.6327188832217903,-1.6327188832217903,-1.5313814821785832,-1.5313814821785832,-1.5313814821785832,-1.8471195952425332,-1.8471195952425332,-1.8471195952425332
2019-05-19,-2.115962983884103,-2.115962983884103,-2.115962983884103,-2.2843752838970746,-2.2843752838970746,-2.2843752838970746,-2.069576401483352,-2.069576401483352,-2.069576401483352,-2.2034984880260975,-2.2034984880260975,-2.2034984880260975
2019-05-26,-2.150877981784928,-2.150877981784928,-2.150877981784928,-2.183859330720997,-2.183859330720997,-2.183859330720997,-2.1235877577326505,-2.1235877577326505,-2.1235877577326505,-2.11856693361115,-2.11856693361115,-2.11856693361115
2019-06-02,-0.7736742393407139,-0.7736742393407139,-0.7736742393407139,-0.8985465469829903,-0.8985465469829903,-0.8985465469829903,-0.7733163760410238,-0.7733163760410238,-0.7733163760410238,-0.9227494260095424,-0.9227494260095424,-0.9227494260095424
2019-06-09,-0.5132416412707412,-0.5132416412707412,-0.5132416412707412,-0.6600952246546896,-0.6600952246546896,-0.6600952246546896,-0.8257286699579509,-0.8257286699579509,-0.8257286699579509,-0.9780600671470829,-0.9780600671470829,-0.9780600671470829
2019-06-16,-0.33967632920746244,-0.33967632920746244,-0.33967632920746244,-0.2792687800522832,-0.2792687800522832,-0.2792687800522832,-0.2412761194457403,-0.2412761194457403,-0.2412761194457403,-0.29961087309686923,-0.29961087309686923,-0.29961087309686923
2019-06-23,-0.11673615169755928,-0.11673615169755928,-0.11673615169755928,-0.17503783298873724,-0.17503783298873724,-0.17503783298873724,0.0025409604339981786,0.0025409604339981786,0.0025409604339981786,-0.12799554702833016,-0.12799554702833016,-0.12799554702833016
2019-06-30,0.31640549939937157,0.31640549939937157,0.31640549939937157,0.29386637001235916,0.29386637001235916,0.29386637001235916,0.31109568176223507,0.31109568176223507,0.31109568176223507,0.37275699379655264,0.37275699379655264,0.37275699379655264
2019-07-07,0.19699264671549999,0.19699264671549999,0.19699264671549999,0.10799022311400443,0.10799022311400443,0.10799022311400443,0.18762442304780974,0.18762442304780974,0.18762442304780974,0.2845663738516387,0.2845663738516387,0.2845663738516387
2019-07-14,0.4751977261031947,0.4751977261031947,0.4751977261031947,0.4948091565129761,0.4948091565129761,0.4948091565129761,0.23882605149251207,0.23882605149251207,0.23882605149251207,0.09854144501584791,0.09854144501584791,0.09854144501584791
2019-07-21,0.18558770227458862,0.18558770227458862,0.18558770227458862,0.13812391960514836,0.13812391960514836,0.13812391960514836,0.0027331388054165776,0.0027331388054165776,0.0027331388054165776,-0.10593437924714291,-0.10593437924714291,-0.10593437924714291
2019-07-28,-1.7487984212807137,-1.7487984212807137,-1.7487984212807137,-1.7777880306882419,-1.7777880306882419,-1.7777880306882419,-1.6641509141859028,-1.6641509141859028,-1.6641509141859028,-1.6775489301399742,-1.6775489301399742,-1.6775489301399742
2019-08-04,-1.9200475528072851,-1.9200475528072851,-1.9200475528072851,-1.9179263807745666,-1.9179263807745666,-1.9179263807745666,-1.8666253052531656,-1.8666253052531656,-1.8666253052531656,-1.8936257766680662,-1.8936257766680662,-1.8936257766680662
2019-08-11,-2.198725783841106,-2.198725783841106,-2.198725783841106,-2.163022787655419,-2.163022787655419,-2.163022787655419,-2.113556440062648,-2.113556440062648,-2.113556440062648,-2.1026830165715067,-2.1026830165715067,-2.1026830165715067
2019-08-18,-1.8251833866981524,-1.8251833866981524,-1.8251833866981524,-1.8087889266648667,-1.8087889266648667,-1.8087889266648667,-2.0746123574657203,-2.0746123574657203,-2.0746123574657203,-2.1485138195795406,-2.1485138195795406,-2.1485138195795406
2019-08-25,-1.456369598728834,-1.456369598728834,-1.456369598728834,-1.516964821328286,-1.516964821328286,-1.516964821328286,-1.4139797056696004,-1.4139797056696004,-1.4139797056696004,-1.3858400079981468,-1.3858400079981468,-1.3858400079981468
2019-09-01,-0.5143487713758049,-0.5143487713758049,-0.5143487713758049,-0.5911917028217285,-0.5911917028217285,-0.5911917028217285,-0.5004738745966592,-0.5004738745966592,-0.5004738745966592,-0.58476213272372,-0.58476213272372,-0.58476213272372
2019-09-08,0.4430937509070784,0.4430937509070784,0.4430937509070784,0.3921982082403714,0.3921982082403714,0.3921982082403714,0.5214266286760219,0.5214266286760219,0.5214266286760219,0.45249758509311827,0.45249758509311827,0.45249758509311827
2019-09-15,0.1427098115535766,0.1427098115535766,0.1427098115535766,0.046208344088743004,0.046208344088743004,0.046208344088743004,0.10664266415105718,0.10664266415105718,0.10664266415105718,0.07507821423507798,0.07507821423507798,0.07507821423507798
2019-09-22,-0.19574741022738418,-0.19574741022738418,-0.19574741022738418,-0.18767765539523387,-0.18767765539523387,-0.18767765539523387,-0.2938084992228748,-0.2938084992228748,-0.2938084992228748,-0.2627128161283224,-0.2627128161283224,-0.2627128161283224
2019-09-29,-0.5371607054319226,-0.5371607054319226,-0.5371607054319226,-0.3753851743418569,-0.3753851743418569,-0.3753851743418569,-0.4216536875555759,-0.4216536875555759,-0.4216536875555759,-0.29887473840371237,-0.29887473840371237,-0.29887473840371237
2019-10-06,0.05927473732863873,0.05927473732863873,0.05927473732863873,0.30507805112252295,0.30507805112252295,0.30507805112252295,0.21805400144814274,0.21805400144814274,0.21805400144814274,0.33982306064681644,0.33982306064681644,0.33982306064681644
2019-10-13,0.46698716849850064,0.46698716849850064,0.46698716849850064,0.5537712958176213,0.5537712958176213,0.5537712958176213,0.49650088637985995,0.49650088637985995,0.49650088637985995,0.50664034231378,0.50664034231378,0.50664034231378
2019-10-20,0.8646898259818909,0.8646898259818909,0.8646898259818909,0.8505998894246707,0.8505998894246707,0.8505998894246707,0.9075843482826688,0.9075843482826688,0.9075843482826688,0.9010130351756089,0.9010130351756089,0.9010130351756089
2019-10-27,1.3691858245491335,1.3691858245491335,1.3691858245491335,1.2847714819604878,1.2847714819604878,1.2847714819604878,1.197595538752701,1.197595538752701,1.197595538752701,1.2123345868975235,1.2123345868975235,1.2123345868975235
2019-11-03,1.5123489738362486,1.5123489738362486,1.5123489738362486,1.5965661699798634,1.5965661699798634,1.5965661699798634,1.645485745526622,1.645485745526622,1.645485745526622,1.6453261896388702,1.6453261896388702,1.6453261896388702
2019-11-10,1.223304322758884,1.223304322758884,1.223304322758884,1.2458363207405154,1.2458363207405154,1.2458363207405154,1.3231193881579553,1.3231193881579553,1.3231193881579553,1.35809525513382,1.35809525513382,1.35809525513382
2019-11-17,0.9674142015061897,0.9674142015061897,0.9674142015061897,1.0077885492214762,1.0077885492214762,1.0077885492214762,1.0695675886201277,1.0695675886201277,1.0695675886201277,1.019018468372727,1.019018468372727,1.019018468372727
2019-11-24,0.9722348455155388,0.9722348455155388,0.9722348455155388,0.9361091070535615,0.9361091070535615,0.9361091070535615,1.0182822889417187,1.0182822889417187,1.0182822889417187,0.9590256587113929,0.9590256587113929,0.9590256587113929
2019-12-01,1.1752245304472397,1.1752245304472397,1.1752245304472397,1.1785139848035915,1.1785139848035915,1.1785139848035915,1.2160050824344322,1.2160050824344322,1.2160050824344322,1.2449303564133383,1.2449303564133383,1.2449303564133383
2019-12-08,1.481963915383879,1.481963915383879,1.481963915383879,1.6621005225720047,1.6621005225720047,1.6621005225720047,1.51958915256284,1.51958915256284,1.51958915256284,1.620438081141803,1.620438081141803,1.620438081141803
2019-12-15,1.2553486514562355,1.2553486514562355,1.2553486514562355,1.2160375371293857,1.2160375371293857,1.2160375371293857,1.2702771073497232,1.2702771073497232,1.2702771073497232,1.2441123191756913,1.2441123191756913,1.2441123191756913
2019-12-22,1.3206212396567936,1.3206212396567936,1.3206212396567936,1.3419996437246213,1.3419996437246213,1.3419996437246213,1.3339273321170662,1.3339273321170662,1.3339273321170662,1.2647487582984378,1.2647487582984378,1.2647487582984378
2019-12-29,1.305717289082214,1.305717289082214,1.305717289082214,1.2600356331089266,1.2600356331089266,1.2600356331089266,1.2145663117923047,1.2145663117923047,1.2145663117923047,1.2550530154080592,1.2550530154080592,1.2550530154080592
