Date,Deutsche X-trackers MSCI All China Equity_Open_average,Deutsche X-trackers MSCI All China Equity_Open_max,Deutsche X-trackers MSCI All China Equity_Open_min,Deutsche X-trackers MSCI All China Equity_High_average,Deutsche X-trackers MSCI All China Equity_High_max,Deutsche X-trackers MSCI All China Equity_High_min,Deutsche X-trackers MSCI All China Equity_Low_average,Deutsche X-trackers MSCI All China Equity_Low_max,Deutsche X-trackers MSCI All China Equity_Low_min,Deutsche X-trackers MSCI All China Equity_Close_average,Deutsche X-trackers MSCI All China Equity_Close_max,Deutsche X-trackers MSCI All China Equity_Close_min
2018-04-08,-1.1929712222068518,-1.1929712222068518,-1.1929712222068518,-1.2918909744665874,-1.2918909744665874,-1.2918909744665874,-0.9503518580892872,-0.9503518580892872,-0.9503518580892872,-1.1323785769346504,-1.1323785769346504,-1.1323785769346504
2018-04-15,-1.2346475920167383,-1.2346475920167383,-1.2346475920167383,-1.3167295860479655,-1.3167295860479655,-1.3167295860479655,-1.079767160435945,-1.079767160435945,-1.079767160435945,-1.315562831573103,-1.315562831573103,-1.315562831573103
2018-04-22,-0.803075988596266,-0.803075988596266,-0.803075988596266,-0.925294066882824,-0.925294066882824,-0.925294066882824,-0.7576366129975918,-0.7576366129975918,-0.7576366129975918,-0.99447817564174,-0.99447817564174,-0.99447817564174
2018-04-29,-0.8368815829653333,-0.8368815829653333,-0.8368815829653333,-0.7598262953750499,-0.7598262953750499,-0.7598262953750499,-0.67890267097758,-0.67890267097758,-0.67890267097758,-0.6635237138075211,-0.6635237138075211,-0.6635237138075211
2018-05-06,0.5084063078365987,0.5084063078365987,0.5084063078365987,0.4521905759458675,0.4521905759458675,0.4521905759458675,0.6596513533812073,0.6596513533812073,0.6596513533812073,0.5439815814993537,0.5439815814993537,0.5439815814993537
2018-05-13,0.4669697339203583,0.4669697339203583,0.4669697339203583,0.32371272562631914,0.32371272562631914,0.32371272562631914,0.4894548082765682,0.4894548082765682,0.4894548082765682,0.35630979562527304,0.35630979562527304,0.35630979562527304
2018-05-20,-0.2618307038378272,-0.2618307038378272,-0.2618307038378272,-0.331791632652759,-0.331791632652759,-0.331791632652759,-0.07679948495234924,-0.07679948495234924,-0.07679948495234924,-0.17634663869637718,-0.17634663869637718,-0.17634663869637718
2018-05-27,0.07037146186610649,0.07037146186610649,0.07037146186610649,0.19090230432706407,0.19090230432706407,0.19090230432706407,0.2600373307128662,0.2600373307128662,0.2600373307128662,0.3777993254432928,0.3777993254432928,0.3777993254432928
2018-06-03,0.5775129701371112,0.5775129701371112,0.5775129701371112,0.4966305580872994,0.4966305580872994,0.4966305580872994,0.777644571181431,0.777644571181431,0.777644571181431,0.694190006520514,0.694190006520514,0.694190006520514
2018-06-10,-0.7455421283264979,-0.7455421283264979,-0.7455421283264979,-0.97568630653844,-0.97568630653844,-0.97568630653844,-0.7236789624883977,-0.7236789624883977,-0.7236789624883977,-0.7852937311992965,-0.7852937311992965,-0.7852937311992965
2018-06-17,-2.199719114052214,-2.199719114052214,-2.199719114052214,-2.3742802079682304,-2.3742802079682304,-2.3742802079682304,-2.3961384628797133,-2.3961384628797133,-2.3961384628797133,-2.452361800275653,-2.452361800275653,-2.452361800275653
2018-06-24,-2.5620923796993336,-2.5620923796993336,-2.5620923796993336,-2.5747696401637,-2.5747696401637,-2.5747696401637,-2.403012704309796,-2.403012704309796,-2.403012704309796,-2.400020107168718,-2.400020107168718,-2.400020107168718
2018-07-01,-1.6534259978988188,-1.6534259978988188,-1.6534259978988188,-1.5035113575702872,-1.5035113575702872,-1.5035113575702872,-1.5441062959260055,-1.5441062959260055,-1.5441062959260055,-1.4008612965527572,-1.4008612965527572,-1.4008612965527572
2018-07-08,-1.4607158691363162,-1.4607158691363162,-1.4607158691363162,-1.5429600054802648,-1.5429600054802648,-1.5429600054802648,-1.3897262404140083,-1.3897262404140083,-1.3897262404140083,-1.448449993729165,-1.448449993729165,-1.448449993729165
2018-07-15,-1.3646677378169643,-1.3646677378169643,-1.3646677378169643,-1.397865802117307,-1.397865802117307,-1.397865802117307,-1.3150980400713959,-1.3150980400713959,-1.3150980400713959,-1.333587887433397,-1.333587887433397,-1.333587887433397
2018-07-22,-0.9725901585446911,-0.9725901585446911,-0.9725901585446911,-1.03254086768801,-1.03254086768801,-1.03254086768801,-1.0729905839345508,-1.0729905839345508,-1.0729905839345508,-1.1297199741338826,-1.1297199741338826,-1.1297199741338826
2018-07-29,-1.6541170461783354,-1.6541170461783354,-1.6541170461783354,-1.6567098185131097,-1.6567098185131097,-1.6567098185131097,-1.592562032880029,-1.592562032880029,-1.592562032880029,-1.6080532932378853,-1.6080532932378853,-1.6080532932378853
2018-08-05,-1.1786426793957683,-1.1786426793957683,-1.1786426793957683,-1.2052889189643834,-1.2052889189643834,-1.2052889189643834,-1.2070632065531983,-1.2070632065531983,-1.2070632065531983,-1.2384727983131714,-1.2384727983131714,-1.2384727983131714
2018-08-12,-1.3867989992474798,-1.3867989992474798,-1.3867989992474798,-1.3763237815733997,-1.3763237815733997,-1.3763237815733997,-1.3398872850697485,-1.3398872850697485,-1.3398872850697485,-1.3190314199891202,-1.3190314199891202,-1.3190314199891202
2018-08-19,-0.7352001691971701,-0.7352001691971701,-0.7352001691971701,-0.6407713478961037,-0.6407713478961037,-0.6407713478961037,-0.6852376612515295,-0.6852376612515295,-0.6852376612515295,-0.5983593904886394,-0.5983593904886394,-0.5983593904886394
2018-08-26,-0.9737785403136169,-0.9737785403136169,-0.9737785403136169,-1.0022238022888594,-1.0022238022888594,-1.0022238022888594,-1.0019750154204297,-1.0019750154204297,-1.0019750154204297,-0.9587044643869398,-0.9587044643869398,-0.9587044643869398
