Date,iShares Russell Mid-Cap Value_Open_average,iShares Russell Mid-Cap Value_Open_max,iShares Russell Mid-Cap Value_Open_min,iShares Russell Mid-Cap Value_High_average,iShares Russell Mid-Cap Value_High_max,iShares Russell Mid-Cap Value_High_min,iShares Russell Mid-Cap Value_Low_average,iShares Russell Mid-Cap Value_Low_max,iShares Russell Mid-Cap Value_Low_min,iShares Russell Mid-Cap Value_Close_average,iShares Russell Mid-Cap Value_Close_max,iShares Russell Mid-Cap Value_Close_min
2018-04-08,-0.42183150414781545,-0.42183150414781545,-0.42183150414781545,-0.47816494197028026,-0.47816494197028026,-0.47816494197028026,-0.18639782955171205,-0.18639782955171205,-0.18639782955171205,-0.2223404595187771,-0.2223404595187771,-0.2223404595187771
2018-04-15,-0.08056119017687988,-0.08056119017687988,-0.08056119017687988,-0.23223707752070327,-0.23223707752070327,-0.23223707752070327,0.09879887891770327,0.09879887891770327,0.09879887891770327,-0.006990933736220348,-0.006990933736220348,-0.006990933736220348
2018-04-22,0.31351862061168456,0.31351862061168456,0.31351862061168456,0.06459343730083704,0.06459343730083704,0.06459343730083704,0.22627683100168342,0.22627683100168342,0.22627683100168342,-0.17656406480101938,-0.17656406480101938,-0.17656406480101938
2018-04-29,-0.07281299665418184,-0.07281299665418184,-0.07281299665418184,-0.22334291456645156,-0.22334291456645156,-0.22334291456645156,0.24221661915471712,0.24221661915471712,0.24221661915471712,-0.04532313254939902,-0.04532313254939902,-0.04532313254939902
2018-05-06,0.8350852037743629,0.8350852037743629,0.8350852037743629,0.6043968793365503,0.6043968793365503,0.6043968793365503,0.7800893952122011,0.7800893952122011,0.7800893952122011,0.5832119064573874,0.5832119064573874,0.5832119064573874
2018-05-13,0.8117510709942631,0.8117510709942631,0.8117510709942631,0.8792875206083896,0.8792875206083896,0.8792875206083896,1.020587596959149,1.020587596959149,1.020587596959149,0.990364924821186,0.990364924821186,0.990364924821186
2018-05-20,0.707369034490833,0.707369034490833,0.707369034490833,0.517360693640028,0.517360693640028,0.517360693640028,0.791211237036998,0.791211237036998,0.791211237036998,0.697948646639959,0.697948646639959,0.697948646639959
2018-05-27,0.7413517647760356,0.7413517647760356,0.7413517647760356,0.8099783145708889,0.8099783145708889,0.8099783145708889,0.791699893053305,0.791699893053305,0.791699893053305,0.847654490249294,0.847654490249294,0.847654490249294
2018-06-03,1.7113633255926002,1.7113633255926002,1.7113633255926002,1.8356996156392038,1.8356996156392038,1.8356996156392038,1.6878077013271313,1.6878077013271313,1.6878077013271313,1.6658238081313228,1.6658238081313228,1.6658238081313228
2018-06-10,1.00218952160062,1.00218952160062,1.00218952160062,1.362170479745679,1.362170479745679,1.362170479745679,1.0506794863760118,1.0506794863760118,1.0506794863760118,1.284564324497448,1.284564324497448,1.284564324497448
