Date,PowerShares PureBeta FTSE Developed ex-North AmeriEtf_Open_average,PowerShares PureBeta FTSE Developed ex-North AmeriEtf_Open_max,PowerShares PureBeta FTSE Developed ex-North AmeriEtf_Open_min,PowerShares PureBeta FTSE Developed ex-North AmeriEtf_High_average,PowerShares PureBeta FTSE Developed ex-North AmeriEtf_High_max,PowerShares PureBeta FTSE Developed ex-North AmeriEtf_High_min,PowerShares PureBeta FTSE Developed ex-North AmeriEtf_Low_average,PowerShares PureBeta FTSE Developed ex-North AmeriEtf_Low_max,PowerShares PureBeta FTSE Developed ex-North AmeriEtf_Low_min,PowerShares PureBeta FTSE Developed ex-North AmeriEtf_Close_average,PowerShares PureBeta FTSE Developed ex-North AmeriEtf_Close_max,PowerShares PureBeta FTSE Developed ex-North AmeriEtf_Close_min
2018-11-18,-1.2051826749060548,-1.2051826749060548,-1.2051826749060548,-1.226777553912055,-1.226777553912055,-1.226777553912055,-1.2009364726716525,-1.2009364726716525,-1.2009364726716525,-1.222445346132961,-1.222445346132961,-1.222445346132961
2018-11-25,-1.0888919069021306,-1.0888919069021306,-1.0888919069021306,-1.1075930815676658,-1.1075930815676658,-1.1075930815676658,-1.085135373557096,-1.085135373557096,-1.085135373557096,-1.1037804308516177,-1.1037804308516177,-1.1037804308516177
2018-12-02,-2.3060169852058308,-2.3060169852058308,-2.3060169852058308,-2.3109182601818192,-2.3109182601818192,-2.3109182601818192,-2.3017292010182615,-2.3017292010182615,-2.3017292010182615,-2.3066049381040323,-2.3066049381040323,-2.3066049381040323
2018-12-09,-2.2141470788163606,-2.2141470788163606,-2.2141470788163606,-2.213580904276633,-2.213580904276633,-2.213580904276633,-2.2112162786269747,-2.2112162786269747,-2.2112162786269747,-2.210638967384338,-2.210638967384338,-2.210638967384338
2018-12-16,-2.596174655039574,-2.596174655039574,-2.596174655039574,-2.588302577178923,-2.588302577178923,-2.588302577178923,-2.5943053837108807,-2.5943053837108807,-2.5943053837108807,-2.5864192262554213,-2.5864192262554213,-2.5864192262554213
2018-12-23,-1.8943016348180866,-1.8943016348180866,-1.8943016348180866,-1.8890834701519046,-1.8890834701519046,-1.8890834701519046,-1.8931081756947132,-1.8931081756947132,-1.8931081756947132,-1.8878791037883784,-1.8878791037883784,-1.8878791037883784
2018-12-30,-1.4892572964124746,-1.4892572964124746,-1.4892572964124746,-1.4850658726017192,-1.4850658726017192,-1.4850658726017192,-1.488350433689594,-1.488350433689594,-1.488350433689594,-1.4841493746932102,-1.4841493746932102,-1.4841493746932102
2019-01-06,-0.9015917382351701,-0.9015917382351701,-0.9015917382351701,-0.9030667969222533,-0.9030667969222533,-0.9030667969222533,-0.9524565392221068,-0.9524565392221068,-0.9524565392221068,-0.9532255820476855,-0.9532255820476855,-0.9532255820476855
2019-01-13,-0.3788613864632573,-0.3788613864632573,-0.3788613864632573,-0.3869756665293983,-0.3869756665293983,-0.3869756665293983,-0.37384316638139437,-0.37384316638139437,-0.37384316638139437,-0.3820138655328446,-0.3820138655328446,-0.3820138655328446
2019-01-20,-0.29931771294583304,-0.29931771294583304,-0.29931771294583304,-0.29931771294583304,-0.29931771294583304,-0.29931771294583304,-0.3727082694311403,-0.3727082694311403,-0.3727082694311403,-0.3727082694311403,-0.3727082694311403,-0.3727082694311403
2019-01-27,-0.01975210660263026,-0.01975210660263026,-0.01975210660263026,-0.01975210660263026,-0.01975210660263026,-0.01975210660263026,-0.09401033429227793,-0.09401033429227793,-0.09401033429227793,-0.09401033429227793,-0.09401033429227793,-0.09401033429227793
2019-02-03,-0.21762583604292884,-0.21762583604292884,-0.21762583604292884,-0.21762583604292884,-0.21762583604292884,-0.21762583604292884,-0.33562842103412577,-0.33562842103412577,-0.33562842103412577,-0.33562842103412577,-0.33562842103412577,-0.33562842103412577
2019-02-10,0.48328719997628317,0.48328719997628317,0.48328719997628317,0.48328719997628317,0.48328719997628317,0.48328719997628317,0.5037827303689099,0.5037827303689099,0.5037827303689099,0.5037827303689099,0.5037827303689099,0.5037827303689099
2019-02-17,0.8691894009135855,0.8691894009135855,0.8691894009135855,0.8691894009135855,0.8691894009135855,0.8691894009135855,0.8903896443975221,0.8903896443975221,0.8903896443975221,0.8903896443975221,0.8903896443975221,0.8903896443975221
2019-02-24,1.2029241701212745,1.2029241701212745,1.2029241701212745,1.2029241701212745,1.2029241701212745,1.2029241701212745,1.2193106869854513,1.2193106869854513,1.2193106869854513,1.2193106869854513,1.2193106869854513,1.2193106869854513
2019-03-03,0.3629519036271929,0.3629519036271929,0.3629519036271929,0.3629519036271929,0.3629519036271929,0.3629519036271929,0.30874195704926516,0.30874195704926516,0.30874195704926516,0.30874195704926516,0.30874195704926516,0.30874195704926516
2019-03-10,1.1479438428190962,1.1479438428190962,1.1479438428190962,1.1479438428190962,1.1479438428190962,1.1479438428190962,1.1010015212658806,1.1010015212658806,1.1010015212658806,1.1010015212658806,1.1010015212658806,1.1010015212658806
2019-03-17,0.6368302656504087,0.6368302656504087,0.6368302656504087,0.6368302656504087,0.6368302656504087,0.6368302656504087,0.6314270404185246,0.6314270404185246,0.6314270404185246,0.6314270404185246,0.6314270404185246,0.6314270404185246
2019-03-24,0.8784086540681408,0.8784086540681408,0.8784086540681408,0.8784086540681408,0.8784086540681408,0.8784086540681408,0.9129589568664991,0.9129589568664991,0.9129589568664991,0.9129589568664991,0.9129589568664991,0.9129589568664991
2019-03-31,1.5266165840248733,1.5266165840248733,1.5266165840248733,1.5266165840248733,1.5266165840248733,1.5266165840248733,1.4444074049290654,1.4444074049290654,1.4444074049290654,1.4444074049290654,1.4444074049290654,1.4444074049290654
2019-04-07,1.4992705053575643,1.4992705053575643,1.4992705053575643,1.4992705053575643,1.4992705053575643,1.4992705053575643,1.449275506203421,1.449275506203421,1.449275506203421,1.449275506203421,1.449275506203421,1.449275506203421
2019-04-14,1.4381326012069209,1.4381326012069209,1.4381326012069209,1.4381326012069209,1.4381326012069209,1.4381326012069209,1.4035860554108255,1.4035860554108255,1.4035860554108255,1.4035860554108255,1.4035860554108255,1.4035860554108255
2019-04-21,1.0952166232383629,1.0952166232383629,1.0952166232383629,1.1146739078436925,1.1146739078436925,1.1146739078436925,1.160038945983435,1.160038945983435,1.160038945983435,1.1796776849629502,1.1796776849629502,1.1796776849629502
2019-04-28,0.9419505669079486,0.9419505669079486,0.9419505669079486,1.2600591051213819,1.2600591051213819,1.2600591051213819,0.999485443836988,0.999485443836988,0.999485443836988,1.300055637383698,1.300055637383698,1.300055637383698
2019-05-05,0.4841894695404557,0.4841894695404557,0.4841894695404557,0.4496121068179141,0.4496121068179141,0.4496121068179141,0.40592068099126727,0.40592068099126727,0.40592068099126727,0.37429509009009065,0.37429509009009065,0.37429509009009065
2019-05-12,-0.024360622956055216,-0.024360622956055216,-0.024360622956055216,-0.049378213005423645,-0.049378213005423645,-0.049378213005423645,0.04524842683611428,0.04524842683611428,0.04524842683611428,0.019303298326954686,0.019303298326954686,0.019303298326954686
2019-05-19,-0.12079700520706839,-0.12079700520706839,-0.12079700520706839,-0.07958551776700526,-0.07958551776700526,-0.07958551776700526,-0.07176143077100469,-0.07176143077100469,-0.07176143077100469,-0.09793809533056765,-0.09793809533056765,-0.09793809533056765
2019-05-26,-1.4652996464981223,-1.4652996464981223,-1.4652996464981223,-1.0504756938237512,-1.0504756938237512,-1.0504756938237512,-1.389276707617463,-1.389276707617463,-1.389276707617463,-1.1214019954546492,-1.1214019954546492,-1.1214019954546492
2019-06-02,0.47087420282414366,0.47087420282414366,0.47087420282414366,0.40089550318978734,0.40089550318978734,0.40089550318978734,0.3844824476015212,0.3844824476015212,0.3844824476015212,0.32585629690283135,0.32585629690283135,0.32585629690283135
2019-06-09,0.10144393707148869,0.10144393707148869,0.10144393707148869,0.03205604071147712,0.03205604071147712,0.03205604071147712,0.009014189539394396,0.009014189539394396,0.009014189539394396,-0.04272904373022199,-0.04272904373022199,-0.04272904373022199
2019-06-16,1.3560155885391971,1.3560155885391971,1.3560155885391971,1.28938396356711,1.28938396356711,1.28938396356711,1.390209315395273,1.390209315395273,1.390209315395273,1.310798068047674,1.310798068047674,1.310798068047674
2019-06-23,0.7592398926664012,0.7592398926664012,0.7592398926664012,1.0924592529077788,1.0924592529077788,1.0924592529077788,0.8890673632648576,0.8890673632648576,0.8890673632648576,1.1490730637420292,1.1490730637420292,1.1490730637420292
2019-06-30,1.0603099059741437,1.0603099059741437,1.0603099059741437,0.9674433050080765,0.9674433050080765,0.9674433050080765,0.9412959053971047,0.9412959053971047,0.9412959053971047,0.8404500089626128,0.8404500089626128,0.8404500089626128
2019-07-07,0.4510153882009089,0.4510153882009089,0.4510153882009089,0.3572462695105352,0.3572462695105352,0.3572462695105352,0.5815057705194592,0.5815057705194592,0.5815057705194592,0.49258485913692585,0.49258485913692585,0.49258485913692585
2019-07-14,0.24762718201425143,0.24762718201425143,0.24762718201425143,0.15213153904290297,0.15213153904290297,0.15213153904290297,0.37077406708620464,0.37077406708620464,0.37077406708620464,0.28690970248859043,0.28690970248859043,0.28690970248859043
2019-07-21,0.29320758459399704,0.29320758459399704,0.29320758459399704,0.1939513412525058,0.1939513412525058,0.1939513412525058,0.21625363213785923,0.21625363213785923,0.21625363213785923,0.1303376857446058,0.1303376857446058,0.1303376857446058
2019-07-28,-1.5388434755585978,-1.5388434755585978,-1.5388434755585978,-1.6563747262371409,-1.6563747262371409,-1.6563747262371409,-1.4985206217450666,-1.4985206217450666,-1.4985206217450666,-1.5460437453289462,-1.5460437453289462,-1.5460437453289462
2019-08-04,-1.9996124147951175,-1.9996124147951175,-1.9996124147951175,-2.0979835524606942,-2.0979835524606942,-2.0979835524606942,-1.9964475052470096,-1.9964475052470096,-1.9964475052470096,-2.025793979006695,-2.025793979006695,-2.025793979006695
2019-08-11,-2.153770659937968,-2.153770659937968,-2.153770659937968,-2.221647445244099,-2.221647445244099,-2.221647445244099,-2.163726957089626,-2.163726957089626,-2.163726957089626,-2.178065246478708,-2.178065246478708,-2.178065246478708
2019-08-18,-1.9479072883497082,-1.9479072883497082,-1.9479072883497082,-1.9904108279001544,-1.9904108279001544,-1.9904108279001544,-1.9558718578623981,-1.9558718578623981,-1.9558718578623981,-1.9612646843923873,-1.9612646843923873,-1.9612646843923873
2019-08-25,-1.1051833601576835,-1.1051833601576835,-1.1051833601576835,-1.1495285272670004,-1.1495285272670004,-1.1495285272670004,-1.0868315271323896,-1.0868315271323896,-1.0868315271323896,-1.1073366910137081,-1.1073366910137081,-1.1073366910137081
2019-09-01,-0.19645287576772397,-0.19645287576772397,-0.19645287576772397,-0.2606935462164514,-0.2606935462164514,-0.2606935462164514,-0.1523880506151629,-0.1523880506151629,-0.1523880506151629,-0.2020074749663902,-0.2020074749663902,-0.2020074749663902
2019-09-08,0.7927736079439893,0.7927736079439893,0.7927736079439893,0.7019728460761614,0.7019728460761614,0.7019728460761614,0.8677841277369021,0.8677841277369021,0.8677841277369021,0.7823828027176799,0.7823828027176799,0.7823828027176799
2019-09-15,0.8387677305298435,0.8387677305298435,0.8387677305298435,0.8042858031377998,0.8042858031377998,0.8042858031377998,0.9160300544343143,0.9160300544343143,0.9160300544343143,0.8890412650271552,0.8890412650271552,0.8890412650271552
2019-09-22,0.18903966449851667,0.18903966449851667,0.18903966449851667,0.1491200523043448,0.1491200523043448,0.1491200523043448,0.23493523307960465,0.23493523307960465,0.23493523307960465,0.20777170746338666,0.20777170746338666,0.20777170746338666
2019-09-29,-0.6073850753803139,-0.6073850753803139,-0.6073850753803139,-0.6526133910679273,-0.6526133910679273,-0.6526133910679273,-0.5851643424167828,-0.5851643424167828,-0.5851643424167828,-0.6120869764417322,-0.6120869764417322,-0.6120869764417322
2019-10-06,0.17196006317108822,0.17196006317108822,0.17196006317108822,0.13579763308126636,0.13579763308126636,0.13579763308126636,0.21511356107150548,0.21511356107150548,0.21511356107150548,0.18818209909791617,0.18818209909791617,0.18818209909791617
2019-10-13,0.6728465424068207,0.6728465424068207,0.6728465424068207,0.6442282031284473,0.6442282031284473,0.6442282031284473,0.7304269738690392,0.7304269738690392,0.7304269738690392,0.7045786153929864,0.7045786153929864,0.7045786153929864
2019-10-20,1.107344125583084,1.107344125583084,1.107344125583084,1.0733357674962525,1.0733357674962525,1.0733357674962525,1.1600550946442965,1.1600550946442965,1.1600550946442965,1.1299462147315371,1.1299462147315371,1.1299462147315371
2019-10-27,1.5494651990701633,1.5494651990701633,1.5494651990701633,1.514497998808244,1.514497998808244,1.514497998808244,1.5940606640462291,1.5940606640462291,1.5940606640462291,1.563726509887845,1.563726509887845,1.563726509887845
2019-11-03,1.5999745363557512,1.5999745363557512,1.5999745363557512,1.5673795832687234,1.5673795832687234,1.5673795832687234,1.6323797449751025,1.6323797449751025,1.6323797449751025,1.6045608624062633,1.6045608624062633,1.6045608624062633
2019-11-10,1.5336139263696233,1.5336139263696233,1.5336139263696233,1.5336139263696233,1.5336139263696233,1.5336139263696233,1.5613374160012343,1.5613374160012343,1.5613374160012343,1.5613374160012343,1.5613374160012343,1.5613374160012343
2019-11-17,1.2165663298627976,1.2165663298627976,1.2165663298627976,1.2165663298627976,1.2165663298627976,1.2165663298627976,1.2248057641144565,1.2248057641144565,1.2248057641144565,1.2248057641144565,1.2248057641144565,1.2248057641144565
2019-11-24,1.2259630685558958,1.2259630685558958,1.2259630685558958,1.2259630685558958,1.2259630685558958,1.2259630685558958,1.233483581976932,1.233483581976932,1.233483581976932,1.233483581976932,1.233483581976932,1.233483581976932
2019-12-01,1.2672852037768372,1.2672852037768372,1.2672852037768372,1.349788826544281,1.349788826544281,1.349788826544281,1.2740397679076674,1.2740397679076674,1.2740397679076674,1.3565334432887073,1.3565334432887073,1.3565334432887073
2019-12-08,1.6819351793428534,1.6819351793428534,1.6819351793428534,1.6687494102974945,1.6687494102974945,1.6687494102974945,1.6819351793428534,1.6819351793428534,1.6819351793428534,1.6687494102974945,1.6687494102974945,1.6687494102974945
2019-12-15,1.702016873293191,1.702016873293191,1.702016873293191,1.6910710086527878,1.6910710086527878,1.6910710086527878,1.702016873293191,1.702016873293191,1.702016873293191,1.6910710086527878,1.6910710086527878,1.6910710086527878
2019-12-22,1.521390794097589,1.521390794097589,1.521390794097589,1.5124306083348265,1.5124306083348265,1.5124306083348265,1.521390794097589,1.521390794097589,1.521390794097589,1.5124306083348265,1.5124306083348265,1.5124306083348265
2019-12-29,1.2697029826193473,1.2697029826193473,1.2697029826193473,1.2619124229817416,1.2619124229817416,1.2619124229817416,1.2697029826193473,1.2697029826193473,1.2697029826193473,1.2619124229817416,1.2619124229817416,1.2619124229817416
