Date,Direxion Daily Technology Bear 3X SharesEtf_Open_average,Direxion Daily Technology Bear 3X SharesEtf_Open_max,Direxion Daily Technology Bear 3X SharesEtf_Open_min,Direxion Daily Technology Bear 3X SharesEtf_High_average,Direxion Daily Technology Bear 3X SharesEtf_High_max,Direxion Daily Technology Bear 3X SharesEtf_High_min,Direxion Daily Technology Bear 3X SharesEtf_Low_average,Direxion Daily Technology Bear 3X SharesEtf_Low_max,Direxion Daily Technology Bear 3X SharesEtf_Low_min,Direxion Daily Technology Bear 3X SharesEtf_Close_average,Direxion Daily Technology Bear 3X SharesEtf_Close_max,Direxion Daily Technology Bear 3X SharesEtf_Close_min
2018-05-27,-1.556210355432889,-1.556210355432889,-1.556210355432889,-1.4416781710403597,-1.4416781710403597,-1.4416781710403597,-1.7548304724201806,-1.7548304724201806,-1.7548304724201806,-1.7190806393384421,-1.7190806393384421,-1.7190806393384421
2018-06-03,-1.649214373905265,-1.649214373905265,-1.649214373905265,-1.5055098372548472,-1.5055098372548472,-1.5055098372548472,-1.7388917511226873,-1.7388917511226873,-1.7388917511226873,-1.6660972727894547,-1.6660972727894547,-1.6660972727894547
2018-06-10,-1.6399696753855892,-1.6399696753855892,-1.6399696753855892,-1.4367473359259357,-1.4367473359259357,-1.4367473359259357,-1.597171008401133,-1.597171008401133,-1.597171008401133,-1.5395374240893884,-1.5395374240893884,-1.5395374240893884
2018-06-17,-1.345301846205411,-1.345301846205411,-1.345301846205411,-1.1311042706796424,-1.1311042706796424,-1.1311042706796424,-1.2745285220289198,-1.2745285220289198,-1.2745285220289198,-1.1637338022416837,-1.1637338022416837,-1.1637338022416837
2018-06-24,-0.9357902818464642,-0.9357902818464642,-0.9357902818464642,-0.8753155756921541,-0.8753155756921541,-0.8753155756921541,-0.8942132612486609,-0.8942132612486609,-0.8942132612486609,-0.7360103482026943,-0.7360103482026943,-0.7360103482026943
2018-07-01,-1.0189901446853693,-1.0189901446853693,-1.0189901446853693,-1.0189746454507114,-1.0189746454507114,-1.0189746454507114,-1.2037844023152036,-1.2037844023152036,-1.2037844023152036,-1.1555487706526433,-1.1555487706526433,-1.1555487706526433
2018-07-08,-1.5810146188816598,-1.5810146188816598,-1.5810146188816598,-1.45830698242177,-1.45830698242177,-1.45830698242177,-1.5382593775573856,-1.5382593775573856,-1.5382593775573856,-1.4184865917210565,-1.4184865917210565,-1.4184865917210565
2018-07-15,-1.4195885925737328,-1.4195885925737328,-1.4195885925737328,-1.3365375859988724,-1.3365375859988724,-1.3365375859988724,-1.4292088896630912,-1.4292088896630912,-1.4292088896630912,-1.25966316832957,-1.25966316832957,-1.25966316832957
2018-07-22,-1.4182186367789733,-1.4182186367789733,-1.4182186367789733,-1.0196084525982425,-1.0196084525982425,-1.0196084525982425,-1.376811246259522,-1.376811246259522,-1.376811246259522,-1.0112803810538258,-1.0112803810538258,-1.0112803810538258
2018-07-29,-1.126853701453587,-1.126853701453587,-1.126853701453587,-1.1079017411843597,-1.1079017411843597,-1.1079017411843597,-1.132800295341028,-1.132800295341028,-1.132800295341028,-1.1356028427735723,-1.1356028427735723,-1.1356028427735723
