Date,APEMYStock_Open_average,APEMYStock_Open_max,APEMYStock_Open_min,APEMYStock_Open_volatility,APEMYStock_Open_change,APEMYStock_High_average,APEMYStock_High_max,APEMYStock_High_min,APEMYStock_High_volatility,APEMYStock_High_change,APEMYStock_Low_average,APEMYStock_Low_max,APEMYStock_Low_min,APEMYStock_Low_volatility,APEMYStock_Low_change,APEMYStock_Close_average,APEMYStock_Close_max,APEMYStock_Close_min,APEMYStock_Close_volatility,APEMYStock_Close_change,APEMYStock_Volume_average,APEMYStock_Volume_max,APEMYStock_Volume_volatility,APEMYStock_Volume_change
2018-05-27,-1.0894101774871159,-1.115528831997104,-1.045765351485168,-0.955752092840015,0.07287007241601269,-1.0971430856536812,-1.126780535390532,-1.0513233856241497,-0.9197262713945452,0.0872458150299217,-1.0492922788551675,-1.0778369632452585,-0.9996197717243617,-0.8276143163610415,-0.001119110177238749,-1.0541364020016828,-1.0887220859908624,-1.0000489785450895,-0.8807163299851755,0.04547138447762714,-1.016559092526645,-0.8485540507361912,-0.5722411593429474,0.17270992185491402
2018-06-03,-1.8977156441350074,-1.8727007241799667,-1.9180691608594704,-0.8654964345715023,0.16868549531321295,-1.8985707221597565,-1.8753751538540848,-1.9143803501199057,-0.8311518256917324,0.1866154374365524,-1.8817085729657166,-1.8653570118599212,-1.882586831975423,-0.7461429301742815,0.07353599488037457,-1.8701456876194074,-1.8513915484740546,-1.8726034364216395,-0.7982710716083933,0.11943953255380063,-0.9361802343233102,-0.7895278057769001,-0.5249871489467236,0.22028004613553764
2018-06-10,-1.7100718671094524,-1.6936045400749347,-1.7169390206607082,-0.785010004584884,0.20395315552209506,-1.7081988677884703,-1.6926172402000663,-1.7113918549361302,-0.7500158363078626,0.22312732708680524,-1.7023574277022768,-1.7004470606961062,-1.6930726151708517,-0.6708775496345794,0.13385961628942142,-1.6875127097924452,-1.679651303951759,-1.6822530923970027,-0.7184901983595355,0.17887552847290542,-0.8471877202392093,-0.7690733593324168,-0.4782016903237276,0.08214016207123681
2018-06-17,-1.6461564725468,-1.6077275611563202,-1.665481222203373,-0.4555794208966987,0.10611979640134413,-1.64944324892182,-1.6024837525328937,-1.6734381060214392,-0.44895683365527067,0.10522225494510358,-1.71678943118116,-1.6332877045646614,-1.8380863718791358,0.6714468245657634,0.0020222653123064763,-1.7065110031400303,-1.6080442858433532,-1.8405494252018533,0.4767358448276234,0.056968805587230255,-0.5638782894897761,-0.3170248719801371,-0.036544865019319896,0.09124347599749753
2018-06-24,-1.856377693266945,-1.7554535483782936,-1.889183908521198,0.3106849171545989,1.0600219208873105,-1.794194995452389,-1.6496390014479663,-1.8936190913616926,0.7671626337455552,1.5250043818389745,-1.826452583112203,-1.7298751557033083,-1.8406541746417513,0.20176561329804218,0.9671133454213522,-1.7632579471436536,-1.626061736010019,-1.8409957771515524,0.6078800269332479,1.3759632157367798,0.5528732255885745,2.1387321867780935,2.6944617716483164,3.451429949991489
2018-07-01,-1.5655349381391286,-1.2952773623838414,-1.835616482355374,2.5713465286568975,2.670182890311773,-1.5546036158185939,-1.303384369150439,-1.7945581463807823,2.0995027606169416,2.4531247872165354,-1.5443982627686907,-1.2744091557115464,-1.8036989538366666,2.300934542639995,2.5031806457922907,-1.532503268336816,-1.284390393160156,-1.7588345213317877,1.8732452952156224,2.2751348911707625,1.1617982316966584,1.6841246031391457,2.050751591032106,-2.8034167759662276
2018-07-08,-1.2790571334199172,-1.161210561223399,-1.3984876968200426,1.329733375930919,-1.6407080770432354,-1.293832859868361,-1.1694975639008405,-1.4093659003462828,1.2094843991662434,-1.6815740095896707,-1.2590028547539533,-1.144844932078637,-1.363602412281992,1.2373468651839936,-1.6105635105632305,-1.2732189430212875,-1.1546030330290686,-1.371889416466381,1.11421387923092,-1.6388624851891584,-0.86179559916405,-0.8601776941639374,-0.5605210449905381,-0.14865882924943327
2018-07-15,-1.1013504829735983,-0.9467758370053839,-1.2519350483935563,1.4832994304038132,1.7059576461130683,-1.1140302566590685,-0.9543551788769227,-1.260812474932037,1.3696331823629555,1.7076594056959105,-1.1850622695490847,-1.1499380739605953,-1.217217709619577,0.581749318192327,1.0300388887047935,-1.196653713434197,-1.154735560763526,-1.2240389292130507,0.493448456259435,1.016806887566312,-0.3497403816028613,-0.2457716822716502,0.05248119806044958,0.4670725557180688
2018-07-22,0.07831705234945985,-0.021842820811167465,0.17665681343441625,-0.7711107574292687,-0.0743479910995027,0.060804358974122105,-0.04511892946891088,0.16405274804549635,-0.771178896641306,-0.09418744923502614,-0.09276852998000197,-0.19397336690423908,0.009266410778895015,-0.7597568701003917,-0.0536641403826984,-0.10945604141525042,-0.21664890436302772,-0.00016216748133857255,-0.7847243818720906,-0.07337781662849661,0.03939152236151731,-0.311584294001151,-0.5993014230128758,-0.1797725304382495
2018-07-29,0.18359235458680526,0.17811150198760656,0.1406852938996085,0.10677529245836588,0.6112130420713783,0.2774251613487123,0.3684071339569337,0.28659723687111244,0.2494265389671566,-0.7254628797985423,0.21983808894710036,0.21931813012210724,0.1760186899136306,0.12449563814602241,0.6513394909595012,0.3124665638494035,0.4026883750676347,0.3236583241156969,0.24656319131216028,-0.7201674595541525,-0.33591100880709823,0.20624872034323183,0.38657692834389107,-1.1147164037771975
