Date,ETFS Physical Swiss Gold SharesEtf_Open_average,ETFS Physical Swiss Gold SharesEtf_Open_max,ETFS Physical Swiss Gold SharesEtf_Open_min,ETFS Physical Swiss Gold SharesEtf_High_average,ETFS Physical Swiss Gold SharesEtf_High_max,ETFS Physical Swiss Gold SharesEtf_High_min,ETFS Physical Swiss Gold SharesEtf_Low_average,ETFS Physical Swiss Gold SharesEtf_Low_max,ETFS Physical Swiss Gold SharesEtf_Low_min,ETFS Physical Swiss Gold SharesEtf_Close_average,ETFS Physical Swiss Gold SharesEtf_Close_max,ETFS Physical Swiss Gold SharesEtf_Close_min
2018-09-23,-1.2209127718487505,-1.2209127718487505,-1.2209127718487505,-1.1544134351304836,-1.1544134351304836,-1.1544134351304836,-1.1847487961111223,-1.1847487961111223,-1.1847487961111223,-1.1062913893172845,-1.1062913893172845,-1.1062913893172845
2018-09-30,-0.7262625424712941,-0.7262625424712941,-0.7262625424712941,-0.7704883488278476,-0.7704883488278476,-0.7704883488278476,-0.730740657587379,-0.730740657587379,-0.730740657587379,-0.7720941646614335,-0.7720941646614335,-0.7720941646614335
2018-10-07,-0.19022063366290373,-0.19022063366290373,-0.19022063366290373,-0.24559929513362186,-0.24559929513362186,-0.24559929513362186,-0.26196199815447085,-0.26196199815447085,-0.26196199815447085,-0.32682040831035947,-0.32682040831035947,-0.32682040831035947
2018-10-14,0.09817985951149986,0.09817985951149986,0.09817985951149986,-0.0047692720209140515,-0.0047692720209140515,-0.0047692720209140515,-0.025115672471872484,-0.025115672471872484,-0.025115672471872484,0.026829595003801245,0.026829595003801245,0.026829595003801245
2018-10-21,0.43823289090531464,0.43823289090531464,0.43823289090531464,0.614462485605471,0.614462485605471,0.614462485605471,0.46457964480758274,0.46457964480758274,0.46457964480758274,0.4064840285767645,0.4064840285767645,0.4064840285767645
2018-10-28,0.553914775811812,0.553914775811812,0.553914775811812,0.5425024611771649,0.5425024611771649,0.5425024611771649,0.5675221549585012,0.5675221549585012,0.5675221549585012,0.5371557510665579,0.5371557510665579,0.5371557510665579
2018-11-04,-0.2338249971530205,-0.2338249971530205,-0.2338249971530205,-0.3414588090408233,-0.3414588090408233,-0.3414588090408233,-0.3562323648690026,-0.3562323648690026,-0.3562323648690026,-0.3239573417329001,-0.3239573417329001,-0.3239573417329001
2018-11-11,0.3858389679020208,0.3858389679020208,0.3858389679020208,0.3120819756234091,0.3120819756234091,0.3120819756234091,0.36753425241963605,0.36753425241963605,0.36753425241963605,0.33065202304295543,0.33065202304295543,0.33065202304295543
2018-11-18,0.5503289924280371,0.5503289924280371,0.5503289924280371,0.46153639619820075,0.46153639619820075,0.46153639619820075,0.6436839115153424,0.6436839115153424,0.6436839115153424,0.5667217056559417,0.5667217056559417,0.5667217056559417
2018-11-25,0.412629871942208,0.412629871942208,0.412629871942208,0.3701519509194017,0.3701519509194017,0.3701519509194017,0.45487885414414037,0.45487885414414037,0.45487885414414037,0.6182643911151556,0.6182643911151556,0.6182643911151556
2018-12-02,1.7535327422000688,1.7535327422000688,1.7535327422000688,1.9828404976677116,1.9828404976677116,1.9828404976677116,1.9218204596357034,1.9218204596357034,1.9218204596357034,2.1873265261645107,2.1873265261645107,2.1873265261645107
2018-12-09,1.1008460892673075,1.1008460892673075,1.1008460892673075,1.277650738981149,1.277650738981149,1.277650738981149,1.24878111268568,1.24878111268568,1.24878111268568,1.4301129081077142,1.4301129081077142,1.4301129081077142
2018-12-16,2.208403204580214,2.208403204580214,2.208403204580214,2.072029458297222,2.072029458297222,2.072029458297222,2.0871772242257145,2.0871772242257145,2.0871772242257145,2.015018671396955,2.015018671396955,2.015018671396955
2018-12-23,2.4052796535570504,2.4052796535570504,2.4052796535570504,2.4049571000825085,2.4049571000825085,2.4049571000825085,2.4895312548996467,2.4895312548996467,2.4895312548996467,2.5223918124573785,2.5223918124573785,2.5223918124573785
2018-12-30,2.2083153641161206,2.2083153641161206,2.2083153641161206,2.241344691592951,2.241344691592951,2.241344691592951,2.1247562495315107,2.1247562495315107,2.1247562495315107,2.2702497892016895,2.2702497892016895,2.2702497892016895
2019-01-06,2.0192669643377954,2.0192669643377954,2.0192669643377954,2.0065070051623737,2.0065070051623737,2.0065070051623737,2.0653552558119332,2.0653552558119332,2.0653552558119332,1.9972270539949375,1.9972270539949375,1.9972270539949375
2019-01-13,1.6151763969940476,1.6151763969940476,1.6151763969940476,1.6038585090104434,1.6038585090104434,1.6038585090104434,1.621873057555415,1.621873057555415,1.621873057555415,1.519520227248818,1.519520227248818,1.519520227248818
2019-01-20,1.6517908575577667,1.6517908575577667,1.6517908575577667,1.776250381220572,1.776250381220572,1.776250381220572,1.7321021379487633,1.7321021379487633,1.7321021379487633,1.8326708507906995,1.8326708507906995,1.8326708507906995
2019-01-27,2.128422516028492,2.128422516028492,2.128422516028492,2.0988764341742905,2.0988764341742905,2.0988764341742905,2.0663654167622694,2.0663654167622694,2.0663654167622694,2.0361009728977115,2.0361009728977115,2.0361009728977115
2019-02-03,1.6838038341996093,1.6838038341996093,1.6838038341996093,1.6965397906756718,1.6965397906756718,1.6965397906756718,1.7190083136528438,1.7190083136528438,1.7190083136528438,1.7111999832690403,1.7111999832690403,1.7111999832690403
2019-02-10,1.6478032749477542,1.6478032749477542,1.6478032749477542,1.648555515408154,1.648555515408154,1.648555515408154,1.6039578150730747,1.6039578150730747,1.6039578150730747,1.6768457092729712,1.6768457092729712,1.6768457092729712
2019-02-17,1.657524964206148,1.657524964206148,1.657524964206148,1.7223582201079382,1.7223582201079382,1.7223582201079382,1.7078363280301498,1.7078363280301498,1.7078363280301498,1.6363888747116848,1.6363888747116848,1.6363888747116848
2019-02-24,0.9967517370581491,0.9967517370581491,0.9967517370581491,1.0338574821249964,1.0338574821249964,1.0338574821249964,0.7030738906828863,0.7030738906828863,0.7030738906828863,0.6141952138059346,0.6141952138059346,0.6141952138059346
2019-03-03,0.6814513812209007,0.6814513812209007,0.6814513812209007,0.6917323170667447,0.6917323170667447,0.6917323170667447,0.7549715505591459,0.7549715505591459,0.7549715505591459,0.7732459183351695,0.7732459183351695,0.7732459183351695
2019-03-10,0.785402610611919,0.785402610611919,0.785402610611919,0.7469874016122593,0.7469874016122593,0.7469874016122593,0.831098734875045,0.831098734875045,0.831098734875045,0.7466804034077688,0.7466804034077688,0.7466804034077688
2019-03-17,0.8563371045387168,0.8563371045387168,0.8563371045387168,0.8942371224639564,0.8942371224639564,0.8942371224639564,0.9507120348236909,0.9507120348236909,0.9507120348236909,0.9252145170796823,0.9252145170796823,0.9252145170796823
2019-03-24,0.48182051733156156,0.48182051733156156,0.48182051733156156,0.4119898574744313,0.4119898574744313,0.4119898574744313,0.3770245008800166,0.3770245008800166,0.3770245008800166,0.31785212411610153,0.31785212411610153,0.31785212411610153
2019-03-31,0.16439355399194788,0.16439355399194788,0.16439355399194788,0.12166390698427694,0.12166390698427694,0.12166390698427694,0.20486588047161364,0.20486588047161364,0.20486588047161364,0.20434054227639084,0.20434054227639084,0.20434054227639084
2019-04-07,0.10317805710763882,0.10317805710763882,0.10317805710763882,0.12389421778309558,0.12389421778309558,0.12389421778309558,0.1821274033786545,0.1821274033786545,0.1821274033786545,0.07296898256659445,0.07296898256659445,0.07296898256659445
2019-04-14,-0.7810613287048134,-0.7810613287048134,-0.7810613287048134,-0.7730526251052035,-0.7730526251052035,-0.7730526251052035,-0.6756509643111619,-0.6756509643111619,-0.6756509643111619,-0.6903865629902843,-0.6903865629902843,-0.6903865629902843
2019-04-21,-0.44444244454234255,-0.44444244454234255,-0.44444244454234255,-0.37098477538554897,-0.37098477538554897,-0.37098477538554897,-0.31168886014800806,-0.31168886014800806,-0.31168886014800806,-0.3522715486841088,-0.3522715486841088,-0.3522715486841088
2019-04-28,-1.0319355969296078,-1.0319355969296078,-1.0319355969296078,-0.9081774177187724,-0.9081774177187724,-0.9081774177187724,-0.8691902655081172,-0.8691902655081172,-0.8691902655081172,-0.9941137291466925,-0.9941137291466925,-0.9941137291466925
2019-05-05,-1.7274400365149005,-1.7274400365149005,-1.7274400365149005,-0.6603506812498078,-0.6603506812498078,-0.6603506812498078,-1.651787299162014,-1.651787299162014,-1.651787299162014,-0.6360169611729939,-0.6360169611729939,-0.6360169611729939
2019-05-12,-0.7831697111642201,-0.7831697111642201,-0.7831697111642201,-1.1188961439132326,-1.1188961439132326,-1.1188961439132326,-1.0623330770461754,-1.0623330770461754,-1.0623330770461754,-1.1486937844101395,-1.1486937844101395,-1.1486937844101395
2019-05-19,-0.7180919325626042,-0.7180919325626042,-0.7180919325626042,-0.9710792934191933,-0.9710792934191933,-0.9710792934191933,-0.701155272112924,-0.701155272112924,-0.701155272112924,-0.7413154853387665,-0.7413154853387665,-0.7413154853387665
2019-05-26,0.10291646202592973,0.10291646202592973,0.10291646202592973,0.33161214162872604,0.33161214162872604,0.33161214162872604,0.09816554867651377,0.09816554867651377,0.09816554867651377,0.5868678141967046,0.5868678141967046,0.5868678141967046
2019-06-02,2.2352216722244598,2.2352216722244598,2.2352216722244598,2.3257801059901686,2.3257801059901686,2.3257801059901686,2.231562573700911,2.231562573700911,2.231562573700911,2.278762773558165,2.278762773558165,2.278762773558165
2019-06-09,2.030940115485713,2.030940115485713,2.030940115485713,2.0971331197623835,2.0971331197623835,2.0971331197623835,1.8919463136496668,1.8919463136496668,1.8919463136496668,1.9289571357378055,1.9289571357378055,1.9289571357378055
2019-06-16,2.9766813104483067,2.9766813104483067,2.9766813104483067,3.0051763932394757,3.0051763932394757,3.0051763932394757,2.9903711421384593,2.9903711421384593,2.9903711421384593,3.1233095988171304,3.1233095988171304,3.1233095988171304
2019-06-23,2.5887169236171785,2.5887169236171785,2.5887169236171785,2.5893694822104165,2.5893694822104165,2.5893694822104165,2.67603086873257,2.67603086873257,2.67603086873257,2.6508699154052873,2.6508699154052873,2.6508699154052873
2019-06-30,1.8413563905825931,1.8413563905825931,1.8413563905825931,1.9619959883444917,1.9619959883444917,1.9619959883444917,1.8305796503764606,1.8305796503764606,1.8305796503764606,2.007287861296544,2.007287861296544,2.007287861296544
2019-07-07,1.893364296562151,1.893364296562151,1.893364296562151,1.946645017069605,1.946645017069605,1.946645017069605,1.951753659433584,1.951753659433584,1.951753659433584,1.988977415316485,1.988977415316485,1.988977415316485
2019-07-14,2.0393747542846046,2.0393747542846046,2.0393747542846046,2.047151765619189,2.047151765619189,2.047151765619189,1.9273267830542662,1.9273267830542662,1.9273267830542662,1.8562531890806713,1.8562531890806713,1.8562531890806713
2019-07-21,1.584317608101407,1.584317608101407,1.584317608101407,1.516136898806578,1.516136898806578,1.516136898806578,1.6116999534448537,1.6116999534448537,1.6116999534448537,1.4984799089165355,1.4984799089165355,1.4984799089165355
2019-07-28,1.5604235162509796,1.5604235162509796,1.5604235162509796,1.6731691858035986,1.6731691858035986,1.6731691858035986,1.6871683436582439,1.6871683436582439,1.6871683436582439,1.6672716113901607,1.6672716113901607,1.6672716113901607
2019-08-04,2.113905957901843,2.113905957901843,2.113905957901843,2.132196204476849,2.132196204476849,2.132196204476849,2.171946112682801,2.171946112682801,2.171946112682801,2.1425348181140684,2.1425348181140684,2.1425348181140684
2019-08-11,1.9598730783933695,1.9598730783933695,1.9598730783933695,1.9243903250036543,1.9243903250036543,1.9243903250036543,1.954154156786384,1.954154156786384,1.954154156786384,1.9753075616528222,1.9753075616528222,1.9753075616528222
2019-08-18,1.602502981491223,1.602502981491223,1.602502981491223,1.8015784626886198,1.8015784626886198,1.8015784626886198,1.676662496615825,1.676662496615825,1.676662496615825,1.8580370361096996,1.8580370361096996,1.8580370361096996
2019-08-25,1.628583803178699,1.628583803178699,1.628583803178699,1.6114048793180018,1.6114048793180018,1.6114048793180018,1.6213552922750174,1.6213552922750174,1.6213552922750174,1.589714766836585,1.589714766836585,1.589714766836585
2019-09-01,1.4377234596994803,1.4377234596994803,1.4377234596994803,1.386175454937193,1.386175454937193,1.386175454937193,1.3205386876686425,1.3205386876686425,1.3205386876686425,1.23700159611849,1.23700159611849,1.23700159611849
2019-09-08,1.1067654083453766,1.1067654083453766,1.1067654083453766,1.0520889436207062,1.0520889436207062,1.0520889436207062,1.0057834758462623,1.0057834758462623,1.0057834758462623,0.9325932052874594,0.9325932052874594,0.9325932052874594
2019-09-15,0.9884552364171911,0.9884552364171911,0.9884552364171911,1.0651624111153626,1.0651624111153626,1.0651624111153626,1.0790330110327233,1.0790330110327233,1.0790330110327233,1.164502596057789,1.164502596057789,1.164502596057789
2019-09-22,0.7715125540565615,0.7715125540565615,0.7715125540565615,0.829802486731585,0.829802486731585,0.829802486731585,0.8318792582278899,0.8318792582278899,0.8318792582278899,0.840331923476433,0.840331923476433,0.840331923476433
2019-09-29,0.8501467535363769,0.8501467535363769,0.8501467535363769,0.8435326555220454,0.8435326555220454,0.8435326555220454,0.9006332590580602,0.9006332590580602,0.9006332590580602,0.8818462361027317,0.8818462361027317,0.8818462361027317
2019-10-06,0.5619748056280346,0.5619748056280346,0.5619748056280346,0.4628959114645709,0.4628959114645709,0.4628959114645709,0.5079361712468019,0.5079361712468019,0.5079361712468019,0.5523118204712641,0.5523118204712641,0.5523118204712641
2019-10-13,0.5928976420745656,0.5928976420745656,0.5928976420745656,0.4981982207780801,0.4981982207780801,0.4981982207780801,0.6695078045109755,0.6695078045109755,0.6695078045109755,0.5617079662672487,0.5617079662672487,0.5617079662672487
2019-10-20,0.9399691961724583,0.9399691961724583,0.9399691961724583,0.7982245514278659,0.7982245514278659,0.7982245514278659,0.8202707303046941,0.8202707303046941,0.8202707303046941,0.7592921679845533,0.7592921679845533,0.7592921679845533
2019-10-27,0.7727973585665973,0.7727973585665973,0.7727973585665973,0.7469894716289043,0.7469894716289043,0.7469894716289043,0.9008592374624654,0.9008592374624654,0.9008592374624654,0.8364034531590137,0.8364034531590137,0.8364034531590137
2019-11-03,-0.36449583653122297,-0.36449583653122297,-0.36449583653122297,-0.3711893356404767,-0.3711893356404767,-0.3711893356404767,-0.299537257071817,-0.299537257071817,-0.299537257071817,-0.4364842478054909,-0.4364842478054909,-0.4364842478054909
2019-11-10,-0.3036581311275105,-0.3036581311275105,-0.3036581311275105,-0.4420182342697168,-0.4420182342697168,-0.4420182342697168,-0.2317163684650045,-0.2317163684650045,-0.2317163684650045,-0.3517863250992859,-0.3517863250992859,-0.3517863250992859
2019-11-17,-0.5146811472791177,-0.5146811472791177,-0.5146811472791177,-0.5935682060169403,-0.5935682060169403,-0.5935682060169403,-0.4429738092698427,-0.4429738092698427,-0.4429738092698427,-0.5938828535329602,-0.5938828535329602,-0.5938828535329602
2019-11-24,-1.0248932283535725,-1.0248932283535725,-1.0248932283535725,-0.7199779422644108,-0.7199779422644108,-0.7199779422644108,-0.8285959540448032,-0.8285959540448032,-0.8285959540448032,-0.4834607336980796,-0.4834607336980796,-0.4834607336980796
2019-12-01,-0.8748770836493795,-0.8748770836493795,-0.8748770836493795,-1.0318505382774343,-1.0318505382774343,-1.0318505382774343,-0.8295676400549795,-0.8295676400549795,-0.8295676400549795,-0.9331608346849829,-0.9331608346849829,-0.9331608346849829
2019-12-08,-0.8002005477866476,-0.8002005477866476,-0.8002005477866476,-0.7082181607171903,-0.7082181607171903,-0.7082181607171903,-0.8128624296996781,-0.8128624296996781,-0.8128624296996781,-0.5643854657183182,-0.5643854657183182,-0.5643854657183182
2019-12-15,-0.6318822712609686,-0.6318822712609686,-0.6318822712609686,-0.757829635521247,-0.757829635521247,-0.757829635521247,-0.504393634270092,-0.504393634270092,-0.504393634270092,-0.7087360914393127,-0.7087360914393127,-0.7087360914393127
2019-12-22,0.8217272645661419,0.8217272645661419,0.8217272645661419,0.6928310054631586,0.6928310054631586,0.6928310054631586,1.147504327627479,1.147504327627479,1.147504327627479,0.7924177334103836,0.7924177334103836,0.7924177334103836
2019-12-29,2.136056886242473,2.136056886242473,2.136056886242473,2.1033364684065754,2.1033364684065754,2.1033364684065754,2.335392522785147,2.335392522785147,2.335392522785147,2.137954403713798,2.137954403713798,2.137954403713798
