Date,Global X China Consumer_etf_Open_average,Global X China Consumer_etf_Open_max,Global X China Consumer_etf_Open_min,Global X China Consumer_etf_High_average,Global X China Consumer_etf_High_max,Global X China Consumer_etf_High_min,Global X China Consumer_etf_Low_average,Global X China Consumer_etf_Low_max,Global X China Consumer_etf_Low_min,Global X China Consumer_etf_Close_average,Global X China Consumer_etf_Close_max,Global X China Consumer_etf_Close_min
2018-04-08,-0.02359347563900451,-0.02359347563900451,-0.02359347563900451,-0.2473005833206919,-0.2473005833206919,-0.2473005833206919,-0.22651800026400856,-0.22651800026400856,-0.22651800026400856,-0.40651663199902516,-0.40651663199902516,-0.40651663199902516
2018-04-15,-0.9132654767083722,-0.9132654767083722,-0.9132654767083722,-1.098064088079579,-1.098064088079579,-1.098064088079579,-0.7437673694152138,-0.7437673694152138,-0.7437673694152138,-0.9721404502640452,-0.9721404502640452,-0.9721404502640452
2018-04-22,-1.0578461052582993,-1.0578461052582993,-1.0578461052582993,-1.1849789798816395,-1.1849789798816395,-1.1849789798816395,-0.7830585349646247,-0.7830585349646247,-0.7830585349646247,-0.907276296922182,-0.907276296922182,-0.907276296922182
2018-04-29,-1.1142787738264153,-1.1142787738264153,-1.1142787738264153,-0.7389822193114337,-0.7389822193114337,-0.7389822193114337,-0.7759605657781561,-0.7759605657781561,-0.7759605657781561,-0.5801695399936345,-0.5801695399936345,-0.5801695399936345
2018-05-06,0.2923328658121874,0.2923328658121874,0.2923328658121874,0.13456292928547467,0.13456292928547467,0.13456292928547467,0.3615366670978446,0.3615366670978446,0.3615366670978446,0.14340191960704815,0.14340191960704815,0.14340191960704815
2018-05-13,-0.12435788572956623,-0.12435788572956623,-0.12435788572956623,-0.32206588311990997,-0.32206588311990997,-0.32206588311990997,-0.0014461344962597904,-0.0014461344962597904,-0.0014461344962597904,-0.19681123337007686,-0.19681123337007686,-0.19681123337007686
2018-05-20,0.6442294679080302,0.6442294679080302,0.6442294679080302,0.5893612414586857,0.5893612414586857,0.5893612414586857,0.8513017008173709,0.8513017008173709,0.8513017008173709,0.5888414731489922,0.5888414731489922,0.5888414731489922
2018-05-27,0.7587482543207609,0.7587482543207609,0.7587482543207609,0.7960879388430978,0.7960879388430978,0.7960879388430978,0.8915795013478898,0.8915795013478898,0.8915795013478898,0.9046973133935053,0.9046973133935053,0.9046973133935053
2018-06-03,1.4412193185648514,1.4412193185648514,1.4412193185648514,1.8537078232586774,1.8537078232586774,1.8537078232586774,1.4180381270655804,1.4180381270655804,1.4180381270655804,1.8789250149786243,1.8789250149786243,1.8789250149786243
2018-06-10,0.8397666097024383,0.8397666097024383,0.8397666097024383,0.9789974901799846,0.9789974901799846,0.9789974901799846,1.0402794460555425,1.0402794460555425,1.0402794460555425,1.1371933826516138,1.1371933826516138,1.1371933826516138
