Date,PowerShares KBW Regional Banking PortfolioEtf_Open_average,PowerShares KBW Regional Banking PortfolioEtf_Open_max,PowerShares KBW Regional Banking PortfolioEtf_Open_min,PowerShares KBW Regional Banking PortfolioEtf_High_average,PowerShares KBW Regional Banking PortfolioEtf_High_max,PowerShares KBW Regional Banking PortfolioEtf_High_min,PowerShares KBW Regional Banking PortfolioEtf_Low_average,PowerShares KBW Regional Banking PortfolioEtf_Low_max,PowerShares KBW Regional Banking PortfolioEtf_Low_min,PowerShares KBW Regional Banking PortfolioEtf_Close_average,PowerShares KBW Regional Banking PortfolioEtf_Close_max,PowerShares KBW Regional Banking PortfolioEtf_Close_min
2018-05-27,1.3743466344092337,1.3743466344092337,1.3743466344092337,1.2623922808642565,1.2623922808642565,1.2623922808642565,1.2985149275755261,1.2985149275755261,1.2985149275755261,1.1102711402613932,1.1102711402613932,1.1102711402613932
2018-06-03,2.052238476024598,2.052238476024598,2.052238476024598,2.108755579296925,2.108755579296925,2.108755579296925,1.9222914387365584,1.9222914387365584,1.9222914387365584,1.9726595371094162,1.9726595371094162,1.9726595371094162
2018-06-10,0.965973469534634,0.965973469534634,0.965973469534634,0.9898352043531261,0.9898352043531261,0.9898352043531261,0.9230959854434052,0.9230959854434052,0.9230959854434052,0.9312454630423147,0.9312454630423147,0.9312454630423147
2018-06-17,1.2208182526552462,1.2208182526552462,1.2208182526552462,1.1171814030116958,1.1171814030116958,1.1171814030116958,0.8945470288663409,0.8945470288663409,0.8945470288663409,0.7151019154548296,0.7151019154548296,0.7151019154548296
2018-06-24,-0.2094940713962223,-0.2094940713962223,-0.2094940713962223,-0.32246782682397873,-0.32246782682397873,-0.32246782682397873,-0.08462165983030592,-0.08462165983030592,-0.08462165983030592,-0.3030922752677131,-0.3030922752677131,-0.3030922752677131
2018-07-01,-0.20330358278811791,-0.20330358278811791,-0.20330358278811791,-0.30376892834281716,-0.30376892834281716,-0.30376892834281716,0.07185401363675775,0.07185401363675775,0.07185401363675775,-0.03298882683219735,-0.03298882683219735,-0.03298882683219735
2018-07-08,-0.48237011814960407,-0.48237011814960407,-0.48237011814960407,-0.664836698280781,-0.664836698280781,-0.664836698280781,-0.41181965073262067,-0.41181965073262067,-0.41181965073262067,-0.6182833746407532,-0.6182833746407532,-0.6182833746407532
2018-07-15,-0.2086640212040578,-0.2086640212040578,-0.2086640212040578,0.09204425380155218,0.09204425380155218,0.09204425380155218,0.08026763621072684,0.08026763621072684,0.08026763621072684,0.3081853331548606,0.3081853331548606,0.3081853331548606
2018-07-22,-0.06147587902760599,-0.06147587902760599,-0.06147587902760599,-0.0681827693060781,-0.0681827693060781,-0.0681827693060781,-0.048684105379571574,-0.048684105379571574,-0.048684105379571574,-0.09059658002185235,-0.09059658002185235,-0.09059658002185235
2018-07-29,0.21154914556818608,0.21154914556818608,0.21154914556818608,-0.022883605805744067,-0.022883605805744067,-0.022883605805744067,0.0411017931970013,0.0411017931970013,0.0411017931970013,-0.037502609710656123,-0.037502609710656123,-0.037502609710656123
2018-08-05,-0.24260886979287363,-0.24260886979287363,-0.24260886979287363,-0.17353480517999928,-0.17353480517999928,-0.17353480517999928,-0.057254500449811015,-0.057254500449811015,-0.057254500449811015,-0.0035875515144369974,-0.0035875515144369974,-0.0035875515144369974
2018-08-12,0.47519077974081675,0.47519077974081675,0.47519077974081675,0.3833836236647936,0.3833836236647936,0.3833836236647936,0.6215536999126626,0.6215536999126626,0.6215536999126626,0.6126261453698179,0.6126261453698179,0.6126261453698179
2018-08-19,0.7528692314044106,0.7528692314044106,0.7528692314044106,0.552824585285753,0.552824585285753,0.552824585285753,0.6492740732178773,0.6492740732178773,0.6492740732178773,0.6015061556961422,0.6015061556961422,0.6015061556961422
2018-08-26,-0.10186834007334762,-0.10186834007334762,-0.10186834007334762,-0.1300235889530618,-0.1300235889530618,-0.1300235889530618,0.10613364207011615,0.10613364207011615,0.10613364207011615,0.155238549552496,0.155238549552496,0.155238549552496
