Date,Global X Robotics & AI USD_Open_average,Global X Robotics & AI USD_Open_max,Global X Robotics & AI USD_Open_min,Global X Robotics & AI USD_High_average,Global X Robotics & AI USD_High_max,Global X Robotics & AI USD_High_min,Global X Robotics & AI USD_Low_average,Global X Robotics & AI USD_Low_max,Global X Robotics & AI USD_Low_min,Global X Robotics & AI USD_Close_average,Global X Robotics & AI USD_Close_max,Global X Robotics & AI USD_Close_min
2018-04-08,-0.7572458609629658,-0.7572458609629658,-0.7572458609629658,-0.8756344522330267,-0.8756344522330267,-0.8756344522330267,-0.590765777881227,-0.590765777881227,-0.590765777881227,-0.7139508550236308,-0.7139508550236308,-0.7139508550236308
2018-04-15,-0.4868271726001236,-0.4868271726001236,-0.4868271726001236,-0.6044803251055018,-0.6044803251055018,-0.6044803251055018,-0.44991836944958774,-0.44991836944958774,-0.44991836944958774,-0.589621722593169,-0.589621722593169,-0.589621722593169
2018-04-22,-1.4196704065226695,-1.4196704065226695,-1.4196704065226695,-1.471015351009232,-1.471015351009232,-1.471015351009232,-1.309820717986,-1.309820717986,-1.309820717986,-1.504551229930382,-1.504551229930382,-1.504551229930382
2018-04-29,-1.1466771281643142,-1.1466771281643142,-1.1466771281643142,-1.1359861518722725,-1.1359861518722725,-1.1359861518722725,-0.9270379380659375,-0.9270379380659375,-0.9270379380659375,-0.9413118558138793,-0.9413118558138793,-0.9413118558138793
2018-05-06,-0.19890496891003234,-0.19890496891003234,-0.19890496891003234,-0.2270126266584489,-0.2270126266584489,-0.2270126266584489,0.036090886117439096,0.036090886117439096,0.036090886117439096,-0.09565479774263956,-0.09565479774263956,-0.09565479774263956
2018-05-13,-0.30281803846483857,-0.30281803846483857,-0.30281803846483857,-0.37718570992651246,-0.37718570992651246,-0.37718570992651246,-0.14219637083933304,-0.14219637083933304,-0.14219637083933304,-0.2383694398219676,-0.2383694398219676,-0.2383694398219676
2018-05-20,-0.7213455808624859,-0.7213455808624859,-0.7213455808624859,-0.8690204991680318,-0.8690204991680318,-0.8690204991680318,-0.55286184408329,-0.55286184408329,-0.55286184408329,-0.6522001251676397,-0.6522001251676397,-0.6522001251676397
2018-05-27,-0.4563212307149455,-0.4563212307149455,-0.4563212307149455,-0.5118699087240394,-0.5118699087240394,-0.5118699087240394,-0.22779389108907686,-0.22779389108907686,-0.22779389108907686,-0.27963736287763935,-0.27963736287763935,-0.27963736287763935
2018-06-03,-0.43487226819368474,-0.43487226819368474,-0.43487226819368474,-0.2927606559853097,-0.2927606559853097,-0.2927606559853097,-0.13351378604168712,-0.13351378604168712,-0.13351378604168712,0.020548606471754927,0.020548606471754927,0.020548606471754927
2018-06-10,-1.8707882782164926,-1.8707882782164926,-1.8707882782164926,-2.1009916446160823,-2.1009916446160823,-2.1009916446160823,-1.9833413754752847,-1.9833413754752847,-1.9833413754752847,-1.8364262162613572,-1.8364262162613572,-1.8364262162613572
2018-06-17,-2.109961988283989,-2.109961988283989,-2.109961988283989,-2.196435705515143,-2.196435705515143,-2.196435705515143,-2.4558935658719636,-2.4558935658719636,-2.4558935658719636,-2.384598023888941,-2.384598023888941,-2.384598023888941
2018-06-24,-2.3630505112363784,-2.3630505112363784,-2.3630505112363784,-2.2556162183036825,-2.2556162183036825,-2.2556162183036825,-2.1898176595539276,-2.1898176595539276,-2.1898176595539276,-2.0464985661575175,-2.0464985661575175,-2.0464985661575175
2018-07-01,-1.5969569873815026,-1.5969569873815026,-1.5969569873815026,-1.6301341502809936,-1.6301341502809936,-1.6301341502809936,-1.4514023769835793,-1.4514023769835793,-1.4514023769835793,-1.5066121744866119,-1.5066121744866119,-1.5066121744866119
2018-07-08,-1.192748983335271,-1.192748983335271,-1.192748983335271,-1.224931065771279,-1.224931065771279,-1.224931065771279,-1.1129726733864325,-1.1129726733864325,-1.1129726733864325,-1.2569092477438373,-1.2569092477438373,-1.2569092477438373
2018-07-15,-1.3482532328085712,-1.3482532328085712,-1.3482532328085712,-1.398586331627437,-1.398586331627437,-1.398586331627437,-1.303815348788604,-1.303815348788604,-1.303815348788604,-1.3727444376982942,-1.3727444376982942,-1.3727444376982942
2018-07-22,-0.3595852315325173,-0.3595852315325173,-0.3595852315325173,-0.4111580720628903,-0.4111580720628903,-0.4111580720628903,-0.58095590877457,-0.58095590877457,-0.58095590877457,-0.6896615379301343,-0.6896615379301343,-0.6896615379301343
2018-07-29,-0.7660324276307225,-0.7660324276307225,-0.7660324276307225,-0.8688596354858409,-0.8688596354858409,-0.8688596354858409,-0.7097249013796402,-0.7097249013796402,-0.7097249013796402,-0.7630255727377838,-0.7630255727377838,-0.7630255727377838
2018-08-05,-0.783509386138506,-0.783509386138506,-0.783509386138506,-0.7856173095650983,-0.7856173095650983,-0.7856173095650983,-0.8170791478979373,-0.8170791478979373,-0.8170791478979373,-0.9022085867649143,-0.9022085867649143,-0.9022085867649143
2018-08-12,-0.9482336793971299,-0.9482336793971299,-0.9482336793971299,-0.9745309553004644,-0.9745309553004644,-0.9745309553004644,-0.843136367563678,-0.843136367563678,-0.843136367563678,-0.8354569929851139,-0.8354569929851139,-0.8354569929851139
2018-08-19,0.15727348491096976,0.15727348491096976,0.15727348491096976,0.31527917559282553,0.31527917559282553,0.31527917559282553,0.3043475521222297,0.3043475521222297,0.3043475521222297,0.43474084875829605,0.43474084875829605,0.43474084875829605
2018-08-26,1.1952769184340484,1.1952769184340484,1.1952769184340484,1.1777059243322687,1.1777059243322687,1.1777059243322687,1.327267061720434,1.327267061720434,1.327267061720434,1.2653429715989652,1.2653429715989652,1.2653429715989652
2018-09-02,-0.13027726451049412,-0.13027726451049412,-0.13027726451049412,-0.2682262691126784,-0.2682262691126784,-0.2682262691126784,-0.10231331977573241,-0.10231331977573241,-0.10231331977573241,-0.07892459798753383,-0.07892459798753383,-0.07892459798753383
2018-09-09,1.225593704351741,1.225593704351741,1.225593704351741,1.1248325545380478,1.1248325545380478,1.1248325545380478,1.250627306424592,1.250627306424592,1.250627306424592,1.1496806987960653,1.1496806987960653,1.1496806987960653
2018-09-16,1.8744349930980275,1.8744349930980275,1.8744349930980275,1.7569081064291838,1.7569081064291838,1.7569081064291838,1.7558229722655203,1.7558229722655203,1.7558229722655203,1.807130676933805,1.807130676933805,1.807130676933805
2018-09-23,1.5636075504668674,1.5636075504668674,1.5636075504668674,1.616503225459378,1.616503225459378,1.616503225459378,1.6369590024507772,1.6369590024507772,1.6369590024507772,1.5326921628848291,1.5326921628848291,1.5326921628848291
2018-09-30,-1.0530646503850198,-1.0530646503850198,-1.0530646503850198,-1.0711962423635986,-1.0711962423635986,-1.0711962423635986,-1.3340604834775873,-1.3340604834775873,-1.3340604834775873,-1.0548084235373205,-1.0548084235373205,-1.0548084235373205
2018-10-07,-2.4681221477431703,-2.4681221477431703,-2.4681221477431703,-2.4687645084575136,-2.4687645084575136,-2.4687645084575136,-2.4967257264419875,-2.4967257264419875,-2.4967257264419875,-2.491765335453627,-2.491765335453627,-2.491765335453627
2018-10-14,-2.1247891996435073,-2.1247891996435073,-2.1247891996435073,-2.08351071432161,-2.08351071432161,-2.08351071432161,-2.0380962493601453,-2.0380962493601453,-2.0380962493601453,-2.0429853326108667,-2.0429853326108667,-2.0429853326108667
2018-10-21,-2.3660188111981615,-2.3660188111981615,-2.3660188111981615,-2.349563680741909,-2.349563680741909,-2.349563680741909,-2.516287316156506,-2.516287316156506,-2.516287316156506,-2.5044707095585403,-2.5044707095585403,-2.5044707095585403
2018-10-28,-1.0281679432196633,-1.0281679432196633,-1.0281679432196633,-1.067732860753295,-1.067732860753295,-1.067732860753295,-0.9612503776499688,-0.9612503776499688,-0.9612503776499688,-0.9506693536256655,-0.9506693536256655,-0.9506693536256655
2018-11-04,-1.1846611436355896,-1.1846611436355896,-1.1846611436355896,-1.2129608518495278,-1.2129608518495278,-1.2129608518495278,-1.2143703307019025,-1.2143703307019025,-1.2143703307019025,-1.3019784002076982,-1.3019784002076982,-1.3019784002076982
2018-11-11,-1.2646517159785275,-1.2646517159785275,-1.2646517159785275,-1.2470955322970583,-1.2470955322970583,-1.2470955322970583,-1.2634046505759213,-1.2634046505759213,-1.2634046505759213,-1.3303704980272253,-1.3303704980272253,-1.3303704980272253
2018-11-18,-1.2591141253116556,-1.2591141253116556,-1.2591141253116556,-1.1850617853997927,-1.1850617853997927,-1.1850617853997927,-1.0381803759549628,-1.0381803759549628,-1.0381803759549628,-0.9897399514741424,-0.9897399514741424,-0.9897399514741424
2018-11-25,-0.5262204590719609,-0.5262204590719609,-0.5262204590719609,-0.5525821446644186,-0.5525821446644186,-0.5525821446644186,-0.42960702274154694,-0.42960702274154694,-0.42960702274154694,-0.4385286116093757,-0.4385286116093757,-0.4385286116093757
2018-12-02,-1.5394367496918637,-1.5394367496918637,-1.5394367496918637,-1.5282793769739285,-1.5282793769739285,-1.5282793769739285,-1.465026018262712,-1.465026018262712,-1.465026018262712,-1.3918979881746212,-1.3918979881746212,-1.3918979881746212
2018-12-09,-1.5710885480299077,-1.5710885480299077,-1.5710885480299077,-1.5969948980822686,-1.5969948980822686,-1.5969948980822686,-1.5343092164027072,-1.5343092164027072,-1.5343092164027072,-1.5740313004395978,-1.5740313004395978,-1.5740313004395978
2018-12-16,-1.9426415111340902,-1.9426415111340902,-1.9426415111340902,-1.9235675994221315,-1.9235675994221315,-1.9235675994221315,-1.8235896712691955,-1.8235896712691955,-1.8235896712691955,-1.8764231571933034,-1.8764231571933034,-1.8764231571933034
2018-12-23,-1.45474887050886,-1.45474887050886,-1.45474887050886,-1.4898780945592487,-1.4898780945592487,-1.4898780945592487,-1.3684082386977932,-1.3684082386977932,-1.3684082386977932,-1.3875312982744263,-1.3875312982744263,-1.3875312982744263
2018-12-30,-1.1770984608142263,-1.1770984608142263,-1.1770984608142263,-1.076376698127013,-1.076376698127013,-1.076376698127013,-1.03031399099787,-1.03031399099787,-1.03031399099787,-1.009217543104619,-1.009217543104619,-1.009217543104619
2019-01-06,-0.7771767226087127,-0.7771767226087127,-0.7771767226087127,-0.8372388292494383,-0.8372388292494383,-0.8372388292494383,-0.7118603120397364,-0.7118603120397364,-0.7118603120397364,-0.7479432530960698,-0.7479432530960698,-0.7479432530960698
2019-01-13,-0.12055201729086738,-0.12055201729086738,-0.12055201729086738,-0.07036250588803919,-0.07036250588803919,-0.07036250588803919,0.009901865089496507,0.009901865089496507,0.009901865089496507,0.07406339272595229,0.07406339272595229,0.07406339272595229
2019-01-20,-0.08201679231533371,-0.08201679231533371,-0.08201679231533371,-0.1387040577261541,-0.1387040577261541,-0.1387040577261541,-0.030870066743719872,-0.030870066743719872,-0.030870066743719872,-0.07060109524265754,-0.07060109524265754,-0.07060109524265754
