Date,VanEck Vectors India Small-Cap_etf_Open_average,VanEck Vectors India Small-Cap_etf_Open_max,VanEck Vectors India Small-Cap_etf_Open_min,VanEck Vectors India Small-Cap_etf_High_average,VanEck Vectors India Small-Cap_etf_High_max,VanEck Vectors India Small-Cap_etf_High_min,VanEck Vectors India Small-Cap_etf_Low_average,VanEck Vectors India Small-Cap_etf_Low_max,VanEck Vectors India Small-Cap_etf_Low_min,VanEck Vectors India Small-Cap_etf_Close_average,VanEck Vectors India Small-Cap_etf_Close_max,VanEck Vectors India Small-Cap_etf_Close_min
2018-04-08,-0.3393708238842937,-0.3393708238842937,-0.3393708238842937,-0.429777087131092,-0.429777087131092,-0.429777087131092,-0.32037123399462336,-0.32037123399462336,-0.32037123399462336,-0.4392202791001559,-0.4392202791001559,-0.4392202791001559
2018-04-15,-0.39418927944213306,-0.39418927944213306,-0.39418927944213306,-0.5079760238591992,-0.5079760238591992,-0.5079760238591992,-0.41062353977756216,-0.41062353977756216,-0.41062353977756216,-0.4749131431352922,-0.4749131431352922,-0.4749131431352922
2018-04-22,-0.7526207070237081,-0.7526207070237081,-0.7526207070237081,-0.7438413922640571,-0.7438413922640571,-0.7438413922640571,-0.5349730075200602,-0.5349730075200602,-0.5349730075200602,-0.5386051881035352,-0.5386051881035352,-0.5386051881035352
2018-04-29,-1.2937561594210962,-1.2937561594210962,-1.2937561594210962,-1.1990348724779014,-1.1990348724779014,-1.1990348724779014,-1.158825872921448,-1.158825872921448,-1.158825872921448,-1.1303518380111917,-1.1303518380111917,-1.1303518380111917
2018-05-06,-1.3976777046436522,-1.3976777046436522,-1.3976777046436522,-1.5272462161011542,-1.5272462161011542,-1.5272462161011542,-1.4343302343224709,-1.4343302343224709,-1.4343302343224709,-1.4928734347876642,-1.4928734347876642,-1.4928734347876642
2018-05-13,-2.0727571546160295,-2.0727571546160295,-2.0727571546160295,-2.1157427420857147,-2.1157427420857147,-2.1157427420857147,-2.024537867457663,-2.024537867457663,-2.024537867457663,-2.022885037313814,-2.022885037313814,-2.022885037313814
2018-05-20,-1.690850820791614,-1.690850820791614,-1.690850820791614,-1.6460368164394072,-1.6460368164394072,-1.6460368164394072,-1.6425726056136476,-1.6425726056136476,-1.6425726056136476,-1.5934865566496081,-1.5934865566496081,-1.5934865566496081
2018-05-27,-1.397161266061682,-1.397161266061682,-1.397161266061682,-1.4247873160249158,-1.4247873160249158,-1.4247873160249158,-1.3669432973421094,-1.3669432973421094,-1.3669432973421094,-1.379001321768465,-1.379001321768465,-1.379001321768465
2018-06-03,-1.3783559774400271,-1.3783559774400271,-1.3783559774400271,-1.498615571455867,-1.498615571455867,-1.498615571455867,-1.4869876645866955,-1.4869876645866955,-1.4869876645866955,-1.516799335944965,-1.516799335944965,-1.516799335944965
2018-06-10,-1.34203008198896,-1.34203008198896,-1.34203008198896,-1.4266265434975134,-1.4266265434975134,-1.4266265434975134,-1.4551430187636654,-1.4551430187636654,-1.4551430187636654,-1.405094469202794,-1.405094469202794,-1.405094469202794
2018-06-17,-1.4254049780189115,-1.4254049780189115,-1.4254049780189115,-1.4662386646044692,-1.4662386646044692,-1.4662386646044692,-1.4434375796563574,-1.4434375796563574,-1.4434375796563574,-1.525298750661701,-1.525298750661701,-1.525298750661701
2018-06-24,-1.7458368625350016,-1.7458368625350016,-1.7458368625350016,-1.687057397239503,-1.687057397239503,-1.687057397239503,-1.732865627484638,-1.732865627484638,-1.732865627484638,-1.6990492020788464,-1.6990492020788464,-1.6990492020788464
2018-07-01,-1.4124554458191088,-1.4124554458191088,-1.4124554458191088,-1.4274787400462585,-1.4274787400462585,-1.4274787400462585,-1.434915791291069,-1.434915791291069,-1.434915791291069,-1.439965847831835,-1.439965847831835,-1.439965847831835
2018-07-08,-1.1422341147933888,-1.1422341147933888,-1.1422341147933888,-1.1945672426563179,-1.1945672426563179,-1.1945672426563179,-1.2042712361981118,-1.2042712361981118,-1.2042712361981118,-1.2241313855511855,-1.2241313855511855,-1.2241313855511855
2018-07-15,-1.4454691836016378,-1.4454691836016378,-1.4454691836016378,-1.4733193500486685,-1.4733193500486685,-1.4733193500486685,-1.4833674006421311,-1.4833674006421311,-1.4833674006421311,-1.491471928075008,-1.491471928075008,-1.491471928075008
2018-07-22,-0.6072006515447237,-0.6072006515447237,-0.6072006515447237,-0.5462186327862173,-0.5462186327862173,-0.5462186327862173,-0.5674522578376568,-0.5674522578376568,-0.5674522578376568,-0.5539117155289439,-0.5539117155289439,-0.5539117155289439
2018-07-29,-0.0571116775881229,-0.0571116775881229,-0.0571116775881229,0.0508468655268489,0.0508468655268489,0.0508468655268489,0.01642568269811575,0.01642568269811575,0.01642568269811575,0.07390918925826144,0.07390918925826144,0.07390918925826144
2018-08-05,0.093344788844096,0.093344788844096,0.093344788844096,-0.010596070648646611,-0.010596070648646611,-0.010596070648646611,-0.35324731312424257,-0.35324731312424257,-0.35324731312424257,-0.48228568444699316,-0.48228568444699316,-0.48228568444699316
2018-08-12,-0.9213959734818051,-0.9213959734818051,-0.9213959734818051,-0.5939194650726415,-0.5939194650726415,-0.5939194650726415,-0.7682273494890026,-0.7682273494890026,-0.7682273494890026,-0.48205055843599914,-0.48205055843599914,-0.48205055843599914
2018-08-19,-0.49581969208546517,-0.49581969208546517,-0.49581969208546517,-0.34382042490372755,-0.34382042490372755,-0.34382042490372755,-0.3453891714555803,-0.3453891714555803,-0.3453891714555803,-0.33567186452044734,-0.33567186452044734,-0.33567186452044734
2018-08-26,-0.13430376013053513,-0.13430376013053513,-0.13430376013053513,0.13379241896431146,0.13379241896431146,0.13379241896431146,0.04808946894514218,0.04808946894514218,0.04808946894514218,0.07459349485543604,0.07459349485543604,0.07459349485543604
2018-09-02,-1.028927184339923,-1.028927184339923,-1.028927184339923,-0.928657946462752,-0.928657946462752,-0.928657946462752,-1.1652779022538324,-1.1652779022538324,-1.1652779022538324,-1.1065361297250769,-1.1065361297250769,-1.1065361297250769
2018-09-09,-1.070335071490979,-1.070335071490979,-1.070335071490979,-1.269106374934782,-1.269106374934782,-1.269106374934782,-1.0777743169870906,-1.0777743169870906,-1.0777743169870906,-1.195201405220915,-1.195201405220915,-1.195201405220915
2018-09-16,-2.181203687954365,-2.181203687954365,-2.181203687954365,-2.2169097101366293,-2.2169097101366293,-2.2169097101366293,-2.524551984798295,-2.524551984798295,-2.524551984798295,-2.5798869351956144,-2.5798869351956144,-2.5798869351956144
