Date,Columbia Sustainable International Equity IncomeEtf_Open_average,Columbia Sustainable International Equity IncomeEtf_Open_max,Columbia Sustainable International Equity IncomeEtf_Open_min,Columbia Sustainable International Equity IncomeEtf_High_average,Columbia Sustainable International Equity IncomeEtf_High_max,Columbia Sustainable International Equity IncomeEtf_High_min,Columbia Sustainable International Equity IncomeEtf_Low_average,Columbia Sustainable International Equity IncomeEtf_Low_max,Columbia Sustainable International Equity IncomeEtf_Low_min,Columbia Sustainable International Equity IncomeEtf_Close_average,Columbia Sustainable International Equity IncomeEtf_Close_max,Columbia Sustainable International Equity IncomeEtf_Close_min
2018-05-27,-0.8314299992406591,-0.8314299992406591,-0.8314299992406591,-0.6383711901159005,-0.6383711901159005,-0.6383711901159005,-0.6597605589691643,-0.6597605589691643,-0.6597605589691643,-0.6547613809785927,-0.6547613809785927,-0.6547613809785927
2018-06-03,-0.25744362921221264,-0.25744362921221264,-0.25744362921221264,-0.10049187170594497,-0.10049187170594497,-0.10049187170594497,-0.14713275968402842,-0.14713275968402842,-0.14713275968402842,-0.013794754006490238,-0.013794754006490238,-0.013794754006490238
2018-06-10,-0.570727916440398,-0.570727916440398,-0.570727916440398,-0.6213867537376727,-0.6213867537376727,-0.6213867537376727,-0.3298580850269827,-0.3298580850269827,-0.3298580850269827,-0.47976060596369957,-0.47976060596369957,-0.47976060596369957
2018-06-17,-1.6577581491544444,-1.6577581491544444,-1.6577581491544444,-1.7099914488273318,-1.7099914488273318,-1.7099914488273318,-1.1989358868851057,-1.1989358868851057,-1.1989358868851057,-1.418646042123454,-1.418646042123454,-1.418646042123454
2018-06-24,-2.4979400539633962,-2.4979400539633962,-2.4979400539633962,-2.5215698847405936,-2.5215698847405936,-2.5215698847405936,-2.3019416557853294,-2.3019416557853294,-2.3019416557853294,-2.3336794391737903,-2.3336794391737903,-2.3336794391737903
2018-07-01,-2.2995724956619,-2.2995724956619,-2.2995724956619,-2.3033443033663215,-2.3033443033663215,-2.3033443033663215,-2.283136282653878,-2.283136282653878,-2.283136282653878,-2.3111831370127653,-2.3111831370127653,-2.3111831370127653
2018-07-08,-1.6712596121695034,-1.6712596121695034,-1.6712596121695034,-1.6767597834845134,-1.6767597834845134,-1.6767597834845134,-1.5160916144624454,-1.5160916144624454,-1.5160916144624454,-1.5510493431360461,-1.5510493431360461,-1.5510493431360461
2018-07-15,-1.5805467237113093,-1.5805467237113093,-1.5805467237113093,-1.336547461099808,-1.336547461099808,-1.336547461099808,-1.5698448642865956,-1.5698448642865956,-1.5698448642865956,-1.25388250718136,-1.25388250718136,-1.25388250718136
2018-07-22,-0.4222867668376166,-0.4222867668376166,-0.4222867668376166,-0.4744355255746297,-0.4744355255746297,-0.4744355255746297,-0.6219138091663449,-0.6219138091663449,-0.6219138091663449,-0.5242285777915913,-0.5242285777915913,-0.5242285777915913
2018-07-29,-1.052418959942105,-1.052418959942105,-1.052418959942105,-0.9139310145517355,-0.9139310145517355,-0.9139310145517355,-1.101348977290871,-1.101348977290871,-1.101348977290871,-0.8405646253655089,-0.8405646253655089,-0.8405646253655089
2018-08-05,-1.1859572217635583,-1.1859572217635583,-1.1859572217635583,-1.2476430247825592,-1.2476430247825592,-1.2476430247825592,-1.3384946432744507,-1.3384946432744507,-1.3384946432744507,-1.4337563854652788,-1.4337563854652788,-1.4337563854652788
