Date,JPMorgan Diversified Return Emergin_etf_Open_average,JPMorgan Diversified Return Emergin_etf_Open_max,JPMorgan Diversified Return Emergin_etf_Open_min,JPMorgan Diversified Return Emergin_etf_High_average,JPMorgan Diversified Return Emergin_etf_High_max,JPMorgan Diversified Return Emergin_etf_High_min,JPMorgan Diversified Return Emergin_etf_Low_average,JPMorgan Diversified Return Emergin_etf_Low_max,JPMorgan Diversified Return Emergin_etf_Low_min,JPMorgan Diversified Return Emergin_etf_Close_average,JPMorgan Diversified Return Emergin_etf_Close_max,JPMorgan Diversified Return Emergin_etf_Close_min
2018-04-08,-0.6753476348388289,-0.6753476348388289,-0.6753476348388289,-0.9270659393417231,-0.9270659393417231,-0.9270659393417231,-0.6531527233783679,-0.6531527233783679,-0.6531527233783679,-0.8920479021688519,-0.8920479021688519,-0.8920479021688519
2018-04-15,-0.8480802207270253,-0.8480802207270253,-0.8480802207270253,-1.0570932624278442,-1.0570932624278442,-1.0570932624278442,-0.6933313101709655,-0.6933313101709655,-0.6933313101709655,-0.9086748438655124,-0.9086748438655124,-0.9086748438655124
2018-04-22,-1.2074075391330616,-1.2074075391330616,-1.2074075391330616,-1.3029573445952911,-1.3029573445952911,-1.3029573445952911,-0.9333458801023693,-0.9333458801023693,-0.9333458801023693,-1.0747664498801588,-1.0747664498801588,-1.0747664498801588
2018-04-29,-1.917786665562172,-1.917786665562172,-1.917786665562172,-1.6051170690627727,-1.6051170690627727,-1.6051170690627727,-1.4470861672723492,-1.4470861672723492,-1.4470861672723492,-1.4244647044114247,-1.4244647044114247,-1.4244647044114247
2018-05-06,-0.7524785901797498,-0.7524785901797498,-0.7524785901797498,-0.9005933977713848,-0.9005933977713848,-0.9005933977713848,-0.6977696110517801,-0.6977696110517801,-0.6977696110517801,-0.916862103954537,-0.916862103954537,-0.916862103954537
2018-05-13,-1.6310524402341995,-1.6310524402341995,-1.6310524402341995,-1.7751032472933728,-1.7751032472933728,-1.7751032472933728,-1.4636021586636478,-1.4636021586636478,-1.4636021586636478,-1.5578265567275598,-1.5578265567275598,-1.5578265567275598
2018-05-20,-1.4825108223134105,-1.4825108223134105,-1.4825108223134105,-1.4915074007058151,-1.4915074007058151,-1.4915074007058151,-1.2870664376554868,-1.2870664376554868,-1.2870664376554868,-1.3803172270379847,-1.3803172270379847,-1.3803172270379847
2018-05-27,-1.4373416121608507,-1.4373416121608507,-1.4373416121608507,-1.4033989300803775,-1.4033989300803775,-1.4033989300803775,-1.3673981156681456,-1.3673981156681456,-1.3673981156681456,-1.29671584994258,-1.29671584994258,-1.29671584994258
2018-06-03,-1.2936559603495252,-1.2936559603495252,-1.2936559603495252,-1.2391761009881692,-1.2391761009881692,-1.2391761009881692,-1.2730725624936978,-1.2730725624936978,-1.2730725624936978,-1.2236871421747229,-1.2236871421747229,-1.2236871421747229
2018-06-10,-1.742695945948518,-1.742695945948518,-1.742695945948518,-1.91189738389352,-1.91189738389352,-1.91189738389352,-2.0400710121340744,-2.0400710121340744,-2.0400710121340744,-1.9824915321805798,-1.9824915321805798,-1.9824915321805798
2018-06-17,-1.9342678146052752,-1.9342678146052752,-1.9342678146052752,-2.0122782613444277,-2.0122782613444277,-2.0122782613444277,-2.0633097028215093,-2.0633097028215093,-2.0633097028215093,-2.1619960960721842,-2.1619960960721842,-2.1619960960721842
2018-06-24,-2.0649071208381655,-2.0649071208381655,-2.0649071208381655,-2.049937198801522,-2.049937198801522,-2.049937198801522,-2.0692832038693694,-2.0692832038693694,-2.0692832038693694,-2.101925091528719,-2.101925091528719,-2.101925091528719
2018-07-01,-1.7329951015976544,-1.7329951015976544,-1.7329951015976544,-1.6292001869034887,-1.6292001869034887,-1.6292001869034887,-1.7204259722752655,-1.7204259722752655,-1.7204259722752655,-1.6481270290487466,-1.6481270290487466,-1.6481270290487466
2018-07-08,-1.1249396142210528,-1.1249396142210528,-1.1249396142210528,-1.160829025048509,-1.160829025048509,-1.160829025048509,-1.081027751466526,-1.081027751466526,-1.081027751466526,-1.141156413164242,-1.141156413164242,-1.141156413164242
2018-07-15,-0.8333537295098553,-0.8333537295098553,-0.8333537295098553,-0.8455067530890252,-0.8455067530890252,-0.8455067530890252,-0.7897044924036433,-0.7897044924036433,-0.7897044924036433,-0.8021780754914134,-0.8021780754914134,-0.8021780754914134
2018-07-22,-0.13493394957231433,-0.13493394957231433,-0.13493394957231433,-0.1730262536325861,-0.1730262536325861,-0.1730262536325861,-0.23966871673296658,-0.23966871673296658,-0.23966871673296658,-0.24176219563644838,-0.24176219563644838,-0.24176219563644838
2018-07-29,-0.3545214468644554,-0.3545214468644554,-0.3545214468644554,-0.2594973082122677,-0.2594973082122677,-0.2594973082122677,-0.2831239341966527,-0.2831239341966527,-0.2831239341966527,-0.20242211037259136,-0.20242211037259136,-0.20242211037259136
2018-08-05,-0.7735403262213868,-0.7735403262213868,-0.7735403262213868,-0.9235651802282977,-0.9235651802282977,-0.9235651802282977,-0.8549510799582708,-0.8549510799582708,-0.8549510799582708,-0.940524724655191,-0.940524724655191,-0.940524724655191
2018-08-12,-1.6943589463788764,-1.6943589463788764,-1.6943589463788764,-1.4348646879098121,-1.4348646879098121,-1.4348646879098121,-1.6631227746423802,-1.6631227746423802,-1.6631227746423802,-1.4027655613355567,-1.4027655613355567,-1.4027655613355567
2018-08-19,-0.4277042351467377,-0.4277042351467377,-0.4277042351467377,-0.4308528663267873,-0.4308528663267873,-0.4308528663267873,-0.3529656040012557,-0.3529656040012557,-0.3529656040012557,-0.32116502635953986,-0.32116502635953986,-0.32116502635953986
2018-08-26,-0.4629324625287694,-0.4629324625287694,-0.4629324625287694,-0.5429909300899818,-0.5429909300899818,-0.5429909300899818,-0.5317872601173972,-0.5317872601173972,-0.5317872601173972,-0.42616650873558237,-0.42616650873558237,-0.42616650873558237
2018-09-02,-1.486574197194799,-1.486574197194799,-1.486574197194799,-1.7148515711795844,-1.7148515711795844,-1.7148515711795844,-1.7056475688641088,-1.7056475688641088,-1.7056475688641088,-1.932776682553453,-1.932776682553453,-1.932776682553453
2018-09-09,-0.915303343252357,-0.915303343252357,-0.915303343252357,-1.194754636869992,-1.194754636869992,-1.194754636869992,-1.1660809793168698,-1.1660809793168698,-1.1660809793168698,-1.1593933536201662,-1.1593933536201662,-1.1593933536201662
2018-09-16,0.28533904168935,0.28533904168935,0.28533904168935,0.3616059984922983,0.3616059984922983,0.3616059984922983,0.3942106292557734,0.3942106292557734,0.3942106292557734,0.37978154243827894,0.37978154243827894,0.37978154243827894
2018-09-23,-0.42569211524841527,-0.42569211524841527,-0.42569211524841527,-0.38911277690302987,-0.38911277690302987,-0.38911277690302987,-0.3333991061372444,-0.3333991061372444,-0.3333991061372444,-0.4766706876308467,-0.4766706876308467,-0.4766706876308467
2018-09-30,-1.7483320320411386,-1.7483320320411386,-1.7483320320411386,-1.9863193722148824,-1.9863193722148824,-1.9863193722148824,-1.9710290796447942,-1.9710290796447942,-1.9710290796447942,-1.9704200801862135,-1.9704200801862135,-1.9704200801862135
2018-10-07,-1.7942664800929697,-1.7942664800929697,-1.7942664800929697,-1.8988311771318438,-1.8988311771318438,-1.8988311771318438,-1.9084753280205975,-1.9084753280205975,-1.9084753280205975,-1.7605031980466173,-1.7605031980466173,-1.7605031980466173
2018-10-14,-1.5621942397171733,-1.5621942397171733,-1.5621942397171733,-1.5356022186136913,-1.5356022186136913,-1.5356022186136913,-1.5068084423544958,-1.5068084423544958,-1.5068084423544958,-1.6433713210615621,-1.6433713210615621,-1.6433713210615621
2018-10-21,-2.1487144931059046,-2.1487144931059046,-2.1487144931059046,-1.9475546857410813,-1.9475546857410813,-1.9475546857410813,-1.952191383481412,-1.952191383481412,-1.952191383481412,-1.9134468990625157,-1.9134468990625157,-1.9134468990625157
2018-10-28,-0.27208043984955743,-0.27208043984955743,-0.27208043984955743,-0.3762601589495361,-0.3762601589495361,-0.3762601589495361,-0.5589884724747657,-0.5589884724747657,-0.5589884724747657,-0.5803242860923433,-0.5803242860923433,-0.5803242860923433
