Date,VelocityShares VIX Short Term linked to SP 500 VIXEtf_Open_average,VelocityShares VIX Short Term linked to SP 500 VIXEtf_Open_max,VelocityShares VIX Short Term linked to SP 500 VIXEtf_Open_min,VelocityShares VIX Short Term linked to SP 500 VIXEtf_High_average,VelocityShares VIX Short Term linked to SP 500 VIXEtf_High_max,VelocityShares VIX Short Term linked to SP 500 VIXEtf_High_min,VelocityShares VIX Short Term linked to SP 500 VIXEtf_Low_average,VelocityShares VIX Short Term linked to SP 500 VIXEtf_Low_max,VelocityShares VIX Short Term linked to SP 500 VIXEtf_Low_min,VelocityShares VIX Short Term linked to SP 500 VIXEtf_Close_average,VelocityShares VIX Short Term linked to SP 500 VIXEtf_Close_max,VelocityShares VIX Short Term linked to SP 500 VIXEtf_Close_min
2018-05-27,-0.6717708121257815,-0.6717708121257815,-0.6717708121257815,-0.7625276371958652,-0.7625276371958652,-0.7625276371958652,-0.652096997514184,-0.652096997514184,-0.652096997514184,-0.6720052895035346,-0.6720052895035346,-0.6720052895035346
2018-06-03,-1.0896843883918077,-1.0896843883918077,-1.0896843883918077,-1.1325820495198877,-1.1325820495198877,-1.1325820495198877,-1.163814509255179,-1.163814509255179,-1.163814509255179,-1.2087475159009085,-1.2087475159009085,-1.2087475159009085
2018-06-10,-1.432129767984096,-1.432129767984096,-1.432129767984096,-1.3730892033987345,-1.3730892033987345,-1.3730892033987345,-1.4271680132108384,-1.4271680132108384,-1.4271680132108384,-1.471705526533047,-1.471705526533047,-1.471705526533047
2018-06-17,-1.3263157067148015,-1.3263157067148015,-1.3263157067148015,-1.2281906481007756,-1.2281906481007756,-1.2281906481007756,-1.2909275391773565,-1.2909275391773565,-1.2909275391773565,-1.2057438700199428,-1.2057438700199428,-1.2057438700199428
2018-06-24,-0.6640241738189537,-0.6640241738189537,-0.6640241738189537,-0.6640563301216067,-0.6640563301216067,-0.6640563301216067,-0.6557075369195884,-0.6557075369195884,-0.6557075369195884,-0.5187717818456457,-0.5187717818456457,-0.5187717818456457
2018-07-01,-0.7077440831604729,-0.7077440831604729,-0.7077440831604729,-0.7412959575966364,-0.7412959575966364,-0.7412959575966364,-0.8987432861762693,-0.8987432861762693,-0.8987432861762693,-0.920309446136718,-0.920309446136718,-0.920309446136718
2018-07-08,-1.263246372213752,-1.263246372213752,-1.263246372213752,-1.2201535186983408,-1.2201535186983408,-1.2201535186983408,-1.289399734470765,-1.289399734470765,-1.289399734470765,-1.2736867457107122,-1.2736867457107122,-1.2736867457107122
2018-07-15,-1.2393726313211735,-1.2393726313211735,-1.2393726313211735,-1.2000573182494818,-1.2000573182494818,-1.2000573182494818,-1.2388916128293903,-1.2388916128293903,-1.2388916128293903,-1.1673982471953979,-1.1673982471953979,-1.1673982471953979
2018-07-22,-1.3134836600007038,-1.3134836600007038,-1.3134836600007038,-1.0112227012588373,-1.0112227012588373,-1.0112227012588373,-1.23306191979278,-1.23306191979278,-1.23306191979278,-1.0567886093216616,-1.0567886093216616,-1.0567886093216616
2018-07-29,-1.1324490001914114,-1.1324490001914114,-1.1324490001914114,-1.1403822864749114,-1.1403822864749114,-1.1403822864749114,-1.1589225909147205,-1.1589225909147205,-1.1589225909147205,-1.1152499146299104,-1.1152499146299104,-1.1152499146299104
2018-08-05,-1.1642370548516305,-1.1642370548516305,-1.1642370548516305,-1.0733108354046872,-1.0733108354046872,-1.0733108354046872,-1.1608096126662764,-1.1608096126662764,-1.1608096126662764,-1.113089261084046,-1.113089261084046,-1.113089261084046
2018-08-12,-0.981750082646969,-0.981750082646969,-0.981750082646969,-0.9617384522017064,-0.9617384522017064,-0.9617384522017064,-1.0904735035493163,-1.0904735035493163,-1.0904735035493163,-1.1058957043342472,-1.1058957043342472,-1.1058957043342472
2018-08-19,-1.3375927069325038,-1.3375927069325038,-1.3375927069325038,-1.339513514072569,-1.339513514072569,-1.339513514072569,-1.265070784975105,-1.265070784975105,-1.265070784975105,-1.2456639571966117,-1.2456639571966117,-1.2456639571966117
2018-08-26,-1.0615244069936318,-1.0615244069936318,-1.0615244069936318,-1.1099916845383306,-1.1099916845383306,-1.1099916845383306,-1.1339303885828187,-1.1339303885828187,-1.1339303885828187,-1.1684831236360274,-1.1684831236360274,-1.1684831236360274
2018-09-02,-0.6789705999531792,-0.6789705999531792,-0.6789705999531792,-0.7189442032392594,-0.7189442032392594,-0.7189442032392594,-0.6831582054892102,-0.6831582054892102,-0.6831582054892102,-0.6447560812796816,-0.6447560812796816,-0.6447560812796816
2018-09-09,-1.4750988362855826,-1.4750988362855826,-1.4750988362855826,-1.5367419750305757,-1.5367419750305757,-1.5367419750305757,-1.5354348733143162,-1.5354348733143162,-1.5354348733143162,-1.6201713435845058,-1.6201713435845058,-1.6201713435845058
