Date,PLG_Open_average,PLG_Open_max,PLG_Open_min,PLG_Open_volatility,PLG_Open_change,PLG_High_average,PLG_High_max,PLG_High_min,PLG_High_volatility,PLG_High_change,PLG_Low_average,PLG_Low_max,PLG_Low_min,PLG_Low_volatility,PLG_Low_change,PLG_Close_average,PLG_Close_max,PLG_Close_min,PLG_Close_volatility,PLG_Close_change,PLG_Volume_average,PLG_Volume_max,PLG_Volume_min,PLG_Volume_volatility,PLG_Volume_change
2018-04-08,-1.29475148432163,-1.2266356206735267,-1.3744041530823672,-0.1320377369030179,-0.2532800663689466,-1.2457221129251344,-1.2047720379130502,-1.280178759585969,-0.20563336509355176,-0.15522250783998393,-1.3787656282283598,-1.3158267754273962,-1.2775247621584913,-0.533158637516146,-0.11338220561607544,-1.2895908496344575,-1.1464000261437424,-1.386639222145806,0.217174422928556,-0.599182170069249,-0.08386374400941668,0.13072851638662744,-0.189145599416891,0.33192041766633334,-0.5343353986007919
2018-04-15,-1.3122965266096849,-1.3884732184893966,-1.3252425069476326,-1.1114840285043939,0.7121993469473277,-1.322410110133525,-1.3657660887789602,-1.3101423936813803,-1.1961897240882025,0.6811555957757269,-1.312566550117955,-1.385233189998279,-1.163775987813455,-0.8390915143531692,0.43191460017577077,-1.3282402508265247,-1.3655098911316963,-1.3233717777598892,-1.0358960071362204,0.3773879116785364,-0.6570261305846218,-0.9133630971362602,-0.30452162912836744,-1.0081874138571356,-0.13081381896792285
2018-04-22,-1.5808146582810347,-1.530545876282361,-1.5871553791674817,-0.6351293080139321,-0.08818929309088504,-1.5924429011196635,-1.555728627026704,-1.715551800591874,-0.3451937656935612,-0.08831818124844333,-1.6744497191330652,-1.58414672079974,-1.7287158418495554,-0.30033465510840957,-0.0212360787835416,-1.6310629198176199,-1.6094038485139641,-1.7628243595472528,0.057405712021187834,-0.01688074682835886,0.021926889727654744,0.29321484729532904,-0.5592307765923035,0.5264097926936567,-0.2469188362853709
2018-04-29,-1.8395829048775751,-1.7045018776083918,-1.876821465857579,0.07342386702858589,-0.6863084851375902,-1.8236924163154362,-1.7164847365070246,-1.8955187977698265,0.8321196872584127,-1.1784120599660484,-1.9303070388495251,-1.8181969945324354,-1.9955385887275479,0.6235972912422444,-0.4862610731676982,-1.8947603368198247,-1.8847923463296048,-1.9801483299639115,0.7820303432817679,-0.5615840606641417,0.9479279737204511,1.027815107026634,0.47287914126383607,1.0670566317658579,-1.834577886245106
2018-05-06,-1.870526562410808,-1.919190797395288,-1.83650296314137,-1.019375965491036,0.18128642660496955,-1.8332863060059577,-1.8721164460477624,-1.800770014385614,-0.6809797176368159,0.3932394269760208,-1.8232613405251912,-1.8955543717810608,-1.8407733552453194,-0.26410382170807384,-0.28871117084722764,-1.816570219795397,-1.8574933060699432,-1.8589425533312613,0.6408290006078923,-0.6404676395179062,2.7480768591686697,3.1714506106424714,0.9451699696325733,3.2171420255796734,3.181340074089038
2018-05-13,-1.874284537989186,-1.8672298230861055,-1.8935559832358684,-0.3649182035458063,0.01959880192216981,-1.8480347393025252,-1.8759840894408153,-1.778272384549433,-1.0368426960772683,0.8423633433713537,-1.7520986793076885,-1.7995751626299883,-1.6604912861547394,-0.6155100438416828,0.17230220604052793,-1.779645386625305,-1.8439171815650282,-1.6299411075779637,-1.2430751033413054,0.7246557926971946,1.5040215464375217,0.32652712981479504,2.69610803678404,-0.008764301565828258,0.26183952118487047
2018-05-20,-1.5915480446833346,-1.6441394206069644,-1.5346500955477056,-1.1914308880884195,1.168929488517806,-1.6036249926971067,-1.6589602685518616,-1.539499788555765,-1.2837862493579393,1.3871562971383404,-1.540044295744891,-1.6029254466984122,-1.4096695306253206,-1.1828375578042125,1.1629923503842492,-1.5605800263578984,-1.6344764916950443,-1.4580786065892049,-1.2949358050980204,1.071474671431458,0.35322656860607754,-0.27275917756394097,1.1253850668569985,-0.4419222542947941,-0.49365366599595684
2018-05-27,-1.4374356455181507,-1.4309285518837402,-1.4217369830689321,-0.4005392224681422,0.5446975244055792,-1.4395510615522544,-1.4416743016094489,-1.3965007925354311,-0.6667539465477978,0.5790329197707985,-1.4284019409574171,-1.5118386700419744,-1.3159604854404954,-1.225561598335618,0.9865849099222995,-1.4220291050983531,-1.477918697604946,-1.341243308292046,-1.0551623571184712,1.6007147749464978,1.1907435539618445,0.5252691817734155,2.202447590903571,0.15267311239461054,-0.26579212723041823
2018-06-03,-1.2730316454703865,-1.2508438547198641,-1.2573871276039499,-0.3749426263541676,0.23910987419473578,-1.2735615631856934,-1.2527807041467063,-1.2622778320268682,-0.31519673364767165,0.04858499750543408,-1.259283874061378,-1.2451981791484954,-1.2027917195714133,-0.4463536676416566,0.16828127922784122,-1.2902505511522078,-1.285588698415893,-1.2339895622468737,-0.5989147298611867,0.23935480747343166,0.2030693135706794,-0.23482239767345547,0.8577654141784267,-0.39908589912527803,-0.3996824074745829
2018-06-10,-1.2326637701123349,-1.2350862942679837,-1.2626059079690597,-0.4154237298015724,1.3284201775376192,-1.2189518979564795,-1.2459558418882142,-1.2129976844717398,-0.8333184991810122,1.4346466274924767,-1.246888418956001,-1.2279813095779195,-1.2896704164463957,-0.1111339646094502,2.0535235518502435,-1.2244270738197642,-1.2354348911868729,-1.2527908065760598,-0.33575199791682275,1.8688872375749652,2.3257575095328833,1.5090734028457642,0.15510314502773404,1.5407879048841646,-2.0081016414082806
