Date,ETFS Physical Silver Shares_Open_average,ETFS Physical Silver Shares_Open_max,ETFS Physical Silver Shares_Open_min,ETFS Physical Silver Shares_High_average,ETFS Physical Silver Shares_High_max,ETFS Physical Silver Shares_High_min,ETFS Physical Silver Shares_Low_average,ETFS Physical Silver Shares_Low_max,ETFS Physical Silver Shares_Low_min,ETFS Physical Silver Shares_Close_average,ETFS Physical Silver Shares_Close_max,ETFS Physical Silver Shares_Close_min
2018-11-04,-1.6862994630083676,-1.6862994630083676,-1.6862994630083676,-1.810770215568254,-1.810770215568254,-1.810770215568254,-1.7238876912391625,-1.7238876912391625,-1.7238876912391625,-1.8052486223351856,-1.8052486223351856,-1.8052486223351856
2018-11-11,-0.2336486962339669,-0.2336486962339669,-0.2336486962339669,-0.28806742042749744,-0.28806742042749744,-0.28806742042749744,-0.14757112773749256,-0.14757112773749256,-0.14757112773749256,-0.07212326564755442,-0.07212326564755442,-0.07212326564755442
2018-11-18,-0.6134908506846052,-0.6134908506846052,-0.6134908506846052,-0.7335112090189574,-0.7335112090189574,-0.7335112090189574,-0.6728178716825017,-0.6728178716825017,-0.6728178716825017,-0.7449848380098927,-0.7449848380098927,-0.7449848380098927
2018-11-25,0.47175713572002564,0.47175713572002564,0.47175713572002564,0.41245193573405253,0.41245193573405253,0.41245193573405253,0.025057380105487758,0.025057380105487758,0.025057380105487758,-0.1302027592660239,-0.1302027592660239,-0.1302027592660239
2018-12-02,0.3293712667819919,0.3293712667819919,0.3293712667819919,0.5474980332870065,0.5474980332870065,0.5474980332870065,0.615720936415569,0.615720936415569,0.615720936415569,0.5297223865570324,0.5297223865570324,0.5297223865570324
2018-12-09,0.6829908880619057,0.6829908880619057,0.6829908880619057,0.911506477287794,0.911506477287794,0.911506477287794,0.9614088808864483,0.9614088808864483,0.9614088808864483,1.0959052204296196,1.0959052204296196,1.0959052204296196
2018-12-16,1.0119021845285452,1.0119021845285452,1.0119021845285452,1.2120315340297092,1.2120315340297092,1.2120315340297092,1.3213963910095927,1.3213963910095927,1.3213963910095927,1.4357261408733246,1.4357261408733246,1.4357261408733246
2018-12-23,2.628488597020306,2.628488597020306,2.628488597020306,2.6124862940245666,2.6124862940245666,2.6124862940245666,2.652951936255383,2.652951936255383,2.652951936255383,2.6600836609718495,2.6600836609718495,2.6600836609718495
2018-12-30,2.4231472022508047,2.4231472022508047,2.4231472022508047,2.2625578588010264,2.2625578588010264,2.2625578588010264,2.3214291338345077,2.3214291338345077,2.3214291338345077,2.18267635945595,2.18267635945595,2.18267635945595
2019-01-06,1.7564232328331444,1.7564232328331444,1.7564232328331444,1.679925882116405,1.679925882116405,1.679925882116405,1.757869877218016,1.757869877218016,1.757869877218016,1.7407690458044032,1.7407690458044032,1.7407690458044032
2019-01-13,1.1016752460523112,1.1016752460523112,1.1016752460523112,1.0763985394851765,1.0763985394851765,1.0763985394851765,1.049688639463029,1.049688639463029,1.049688639463029,0.9534721118511802,0.9534721118511802,0.9534721118511802
2019-01-20,1.2586369120486516,1.2586369120486516,1.2586369120486516,1.3869984153337234,1.3869984153337234,1.3869984153337234,1.3345645396436525,1.3345645396436525,1.3345645396436525,1.4452489516290918,1.4452489516290918,1.4452489516290918
2019-01-27,1.3476782616785927,1.3476782616785927,1.3476782616785927,1.3581440136774374,1.3581440136774374,1.3581440136774374,1.3856824837034931,1.3856824837034931,1.3856824837034931,1.3591548627029866,1.3591548627029866,1.3591548627029866
2019-02-03,0.9597528055208892,0.9597528055208892,0.9597528055208892,1.0082014816767775,1.0082014816767775,1.0082014816767775,1.012702739319425,1.012702739319425,1.012702739319425,0.9553364242053638,0.9553364242053638,0.9553364242053638
2019-02-10,0.8235701402823097,0.8235701402823097,0.8235701402823097,0.8982910333997667,0.8982910333997667,0.8982910333997667,0.7782948491360024,0.7782948491360024,0.7782948491360024,0.9660668867405928,0.9660668867405928,0.9660668867405928
2019-02-17,1.1438019375959647,1.1438019375959647,1.1438019375959647,1.0694131035484713,1.0694131035484713,1.0694131035484713,1.0806767116400968,1.0806767116400968,1.0806767116400968,1.0066885801356995,1.0066885801356995,1.0066885801356995
2019-02-24,-0.5918499574293327,-0.5918499574293327,-0.5918499574293327,-0.688565225732152,-0.688565225732152,-0.688565225732152,-0.615811975583273,-0.615811975583273,-0.615811975583273,-0.741222020520968,-0.741222020520968,-0.741222020520968
2019-03-03,-0.29363258452553603,-0.29363258452553603,-0.29363258452553603,-0.4595873661039455,-0.4595873661039455,-0.4595873661039455,-0.4020079275692727,-0.4020079275692727,-0.4020079275692727,-0.3457208038614114,-0.3457208038614114,-0.3457208038614114
2019-03-10,-0.35473660085206615,-0.35473660085206615,-0.35473660085206615,-0.38942622136827837,-0.38942622136827837,-0.38942622136827837,-0.35682659891772955,-0.35682659891772955,-0.35682659891772955,-0.48434221489017226,-0.48434221489017226,-0.48434221489017226
2019-03-17,-0.15558085597706925,-0.15558085597706925,-0.15558085597706925,-0.17963317477689814,-0.17963317477689814,-0.17963317477689814,-0.053342619708795044,-0.053342619708795044,-0.053342619708795044,-0.1696121730937471,-0.1696121730937471,-0.1696121730937471
2019-03-24,-1.394196656000456,-1.394196656000456,-1.394196656000456,-1.4731848098414835,-1.4731848098414835,-1.4731848098414835,-1.4988542849460753,-1.4988542849460753,-1.4988542849460753,-1.5453266809256985,-1.5453266809256985,-1.5453266809256985
2019-03-31,-0.9831107982713259,-0.9831107982713259,-0.9831107982713259,-1.0651286728490754,-1.0651286728490754,-1.0651286728490754,-0.9175811355380985,-0.9175811355380985,-0.9175811355380985,-0.8470371524251901,-0.8470371524251901,-0.8470371524251901
2019-04-07,-1.8103295792197511,-1.8103295792197511,-1.8103295792197511,-1.514724692249604,-1.514724692249604,-1.514724692249604,-1.7369246646626504,-1.7369246646626504,-1.7369246646626504,-1.3903577647257874,-1.3903577647257874,-1.3903577647257874
2019-04-14,-1.2106403668476724,-1.2106403668476724,-1.2106403668476724,-1.2781734810453376,-1.2781734810453376,-1.2781734810453376,-1.1517427754572989,-1.1517427754572989,-1.1517427754572989,-1.233368036146531,-1.233368036146531,-1.233368036146531
2019-04-21,-1.2340991704502353,-1.2340991704502353,-1.2340991704502353,-1.2991325187394445,-1.2991325187394445,-1.2991325187394445,-1.2330776607181488,-1.2330776607181488,-1.2330776607181488,-1.2903167782488207,-1.2903167782488207,-1.2903167782488207
2019-04-28,-1.4365235174399427,-1.4365235174399427,-1.4365235174399427,-1.202453601179484,-1.202453601179484,-1.202453601179484,-1.3252097109003074,-1.3252097109003074,-1.3252097109003074,-1.1495387150809298,-1.1495387150809298,-1.1495387150809298
2019-05-05,-1.1774850984676428,-1.1774850984676428,-1.1774850984676428,-1.304106931414181,-1.304106931414181,-1.304106931414181,-1.2666890191053795,-1.2666890191053795,-1.2666890191053795,-1.2833107810362514,-1.2833107810362514,-1.2833107810362514
2019-05-12,-1.7876487896249682,-1.7876487896249682,-1.7876487896249682,-1.8327106678511005,-1.8327106678511005,-1.8327106678511005,-1.7799427852370557,-1.7799427852370557,-1.7799427852370557,-1.811365627939823,-1.811365627939823,-1.811365627939823
2019-05-19,-1.41113931644881,-1.41113931644881,-1.41113931644881,-1.5004305204643011,-1.5004305204643011,-1.5004305204643011,-1.3913349314653274,-1.3913349314653274,-1.3913349314653274,-1.4964937811638324,-1.4964937811638324,-1.4964937811638324
2019-05-26,-0.8650741547785659,-0.8650741547785659,-0.8650741547785659,-0.6384423980690591,-0.6384423980690591,-0.6384423980690591,-0.8139555073446735,-0.8139555073446735,-0.8139555073446735,-0.61980594056192,-0.61980594056192,-0.61980594056192
2019-06-02,-0.594035026826502,-0.594035026826502,-0.594035026826502,-0.6500270850261626,-0.6500270850261626,-0.6500270850261626,-0.7790796434725641,-0.7790796434725641,-0.7790796434725641,-0.8134678628238703,-0.8134678628238703,-0.8134678628238703
2019-06-09,-0.09060527691264572,-0.09060527691264572,-0.09060527691264572,-0.17879963496303405,-0.17879963496303405,-0.17879963496303405,-0.1455508521075528,-0.1455508521075528,-0.1455508521075528,-0.23327479403899878,-0.23327479403899878,-0.23327479403899878
2019-06-16,1.7050376859124285,1.7050376859124285,1.7050376859124285,1.9506150508160818,1.9506150508160818,1.9506150508160818,1.8651715163883522,1.8651715163883522,1.8651715163883522,2.011070013001468,2.011070013001468,2.011070013001468
2019-06-23,1.3050261007830304,1.3050261007830304,1.3050261007830304,1.2032391605126607,1.2032391605126607,1.2032391605126607,0.9217453929939539,0.9217453929939539,0.9217453929939539,0.769400062188609,0.769400062188609,0.769400062188609
2019-06-30,0.7050811259623924,0.7050811259623924,0.7050811259623924,0.5684542608340962,0.5684542608340962,0.5684542608340962,0.6782722387337546,0.6782722387337546,0.6782722387337546,0.45401858887714575,0.45401858887714575,0.45401858887714575
2019-07-07,1.3409026389785603,1.3409026389785603,1.3409026389785603,1.5018070780306787,1.5018070780306787,1.5018070780306787,1.459756954434998,1.459756954434998,1.459756954434998,1.667271419529224,1.667271419529224,1.667271419529224
2019-07-14,2.7535404160908885,2.7535404160908885,2.7535404160908885,2.7027913533990637,2.7027913533990637,2.7027913533990637,2.7817630647458436,2.7817630647458436,2.7817630647458436,2.733072645648669,2.733072645648669,2.733072645648669
2019-07-21,2.0840037408514385,2.0840037408514385,2.0840037408514385,2.0286934490139825,2.0286934490139825,2.0286934490139825,2.0673490218501414,2.0673490218501414,2.0673490218501414,2.052333692384891,2.052333692384891,2.052333692384891
2019-07-28,1.7255609195213195,1.7255609195213195,1.7255609195213195,1.6801621787542989,1.6801621787542989,1.6801621787542989,1.5600379883873328,1.5600379883873328,1.5600379883873328,1.5843036352667583,1.5843036352667583,1.5843036352667583
2019-08-04,1.8616297832429882,1.8616297832429882,1.8616297832429882,1.9123175493952422,1.9123175493952422,1.9123175493952422,1.2485808627168509,1.2485808627168509,1.2485808627168509,1.8996673748849238,1.8996673748849238,1.8996673748849238
2019-08-11,1.5237636070299527,1.5237636070299527,1.5237636070299527,1.4603465311918478,1.4603465311918478,1.4603465311918478,1.7093447565306588,1.7093447565306588,1.7093447565306588,1.4198142632822732,1.4198142632822732,1.4198142632822732
2019-08-18,1.7478537549630704,1.7478537549630704,1.7478537549630704,1.8146572129024692,1.8146572129024692,1.8146572129024692,1.975822900388265,1.975822900388265,1.975822900388265,1.8255753842892126,1.8255753842892126,1.8255753842892126
2019-08-25,1.9764871934205162,1.9764871934205162,1.9764871934205162,1.9195409946916375,1.9195409946916375,1.9195409946916375,2.0079005400758656,2.0079005400758656,2.0079005400758656,1.9328811352759532,1.9328811352759532,1.9328811352759532
2019-09-01,1.458462859786661,1.458462859786661,1.458462859786661,1.423230917104512,1.423230917104512,1.423230917104512,1.5163669737067988,1.5163669737067988,1.5163669737067988,1.365978809154112,1.365978809154112,1.365978809154112
2019-09-08,1.0857705279163536,1.0857705279163536,1.0857705279163536,1.0981318409019418,1.0981318409019418,1.0981318409019418,1.1498720201562482,1.1498720201562482,1.1498720201562482,1.099061409685752,1.099061409685752,1.099061409685752
2019-09-15,1.3634215397942362,1.3634215397942362,1.3634215397942362,1.4353523008832036,1.4353523008832036,1.4353523008832036,1.4716068165799963,1.4716068165799963,1.4716068165799963,1.4917563130176696,1.4917563130176696,1.4917563130176696
2019-09-22,0.22047546952077776,0.22047546952077776,0.22047546952077776,0.11808510851092538,0.11808510851092538,0.11808510851092538,0.06373945097380151,0.06373945097380151,0.06373945097380151,0.01088269028644215,0.01088269028644215,0.01088269028644215
2019-09-29,0.34807650820490327,0.34807650820490327,0.34807650820490327,0.2901775982308156,0.2901775982308156,0.2901775982308156,0.3941202824872495,0.3941202824872495,0.3941202824872495,0.2286763463769158,0.2286763463769158,0.2286763463769158
2019-10-06,0.25903726486264106,0.25903726486264106,0.25903726486264106,0.28180954715239004,0.28180954715239004,0.28180954715239004,0.4347243956960375,0.4347243956960375,0.4347243956960375,0.36814305861719215,0.36814305861719215,0.36814305861719215
2019-10-13,0.5348623702327391,0.5348623702327391,0.5348623702327391,0.3635892426253707,0.3635892426253707,0.3635892426253707,0.2924609955838196,0.2924609955838196,0.2924609955838196,0.16289958832417156,0.16289958832417156,0.16289958832417156
2019-10-20,0.6136959122198754,0.6136959122198754,0.6136959122198754,0.43058952992324906,0.43058952992324906,0.43058952992324906,0.5456006931603049,0.5456006931603049,0.5456006931603049,0.409229524041986,0.409229524041986,0.409229524041986
2019-10-27,0.7400024254343778,0.7400024254343778,0.7400024254343778,0.6274323015052841,0.6274323015052841,0.6274323015052841,0.6785647997064767,0.6785647997064767,0.6785647997064767,0.624889287469262,0.624889287469262,0.624889287469262
2019-11-03,-1.7660515023356558,-1.7660515023356558,-1.7660515023356558,-1.7286287491626702,-1.7286287491626702,-1.7286287491626702,-1.7674758235589358,-1.7674758235589358,-1.7674758235589358,-1.5425798373607957,-1.5425798373607957,-1.5425798373607957
2019-11-10,-1.4823919898481561,-1.4823919898481561,-1.4823919898481561,-1.4319424188092065,-1.4319424188092065,-1.4319424188092065,-1.2395162184581683,-1.2395162184581683,-1.2395162184581683,-1.2412395428318923,-1.2412395428318923,-1.2412395428318923
2019-11-17,-1.3808125921006573,-1.3808125921006573,-1.3808125921006573,-1.333146786985632,-1.333146786985632,-1.333146786985632,-1.1944417050233538,-1.1944417050233538,-1.1944417050233538,-1.2903515903016025,-1.2903515903016025,-1.2903515903016025
2019-11-24,-1.2045662288927743,-1.2045662288927743,-1.2045662288927743,-1.1614773028024665,-1.1614773028024665,-1.1614773028024665,-1.0118411126394566,-1.0118411126394566,-1.0118411126394566,-1.084651048338289,-1.084651048338289,-1.084651048338289
2019-12-01,-1.4967880876434783,-1.4967880876434783,-1.4967880876434783,-1.4674062742196001,-1.4674062742196001,-1.4674062742196001,-1.337760033530323,-1.337760033530323,-1.337760033530323,-1.362004425303193,-1.362004425303193,-1.362004425303193
2019-12-08,-0.6846572246515262,-0.6846572246515262,-0.6846572246515262,-0.6282158179704491,-0.6282158179704491,-0.6282158179704491,-0.5686292170416997,-0.5686292170416997,-0.5686292170416997,-0.5190364642260697,-0.5190364642260697,-0.5190364642260697
2019-12-15,-0.008376876339425953,-0.008376876339425953,-0.008376876339425953,0.19557893838826984,0.19557893838826984,0.19557893838826984,0.2257031131081804,0.2257031131081804,0.2257031131081804,0.3807891996082384,0.3807891996082384,0.3807891996082384
2019-12-22,1.055304516187184,1.055304516187184,1.055304516187184,1.1185037193936003,1.1185037193936003,1.1185037193936003,1.2720286894092483,1.2720286894092483,1.2720286894092483,1.2636975723150892,1.2636975723150892,1.2636975723150892
2019-12-29,1.3150043715489557,1.3150043715489557,1.3150043715489557,1.2878432527724035,1.2878432527724035,1.2878432527724035,1.347095484013107,1.347095484013107,1.347095484013107,1.2843595306995672,1.2843595306995672,1.2843595306995672
