Date,SPDR Barclays Intermediate Term Corporate Bond_Open_average,SPDR Barclays Intermediate Term Corporate Bond_Open_max,SPDR Barclays Intermediate Term Corporate Bond_Open_min,SPDR Barclays Intermediate Term Corporate Bond_High_average,SPDR Barclays Intermediate Term Corporate Bond_High_max,SPDR Barclays Intermediate Term Corporate Bond_High_min,SPDR Barclays Intermediate Term Corporate Bond_Low_average,SPDR Barclays Intermediate Term Corporate Bond_Low_max,SPDR Barclays Intermediate Term Corporate Bond_Low_min,SPDR Barclays Intermediate Term Corporate Bond_Close_average,SPDR Barclays Intermediate Term Corporate Bond_Close_max,SPDR Barclays Intermediate Term Corporate Bond_Close_min
2018-04-08,-0.981972790591785,-0.981972790591785,-0.981972790591785,-0.8179342993622057,-0.8179342993622057,-0.8179342993622057,-0.8455115303151417,-0.8455115303151417,-0.8455115303151417,-0.8458427685476675,-0.8458427685476675,-0.8458427685476675
2018-04-15,-1.4172402401260145,-1.4172402401260145,-1.4172402401260145,-1.4177159501612906,-1.4177159501612906,-1.4177159501612906,-1.4593837545657962,-1.4593837545657962,-1.4593837545657962,-1.47950966017431,-1.47950966017431,-1.47950966017431
2018-04-22,-1.5082185717730612,-1.5082185717730612,-1.5082185717730612,-1.3109537678086445,-1.3109537678086445,-1.3109537678086445,-1.3284943616476985,-1.3284943616476985,-1.3284943616476985,-1.2145400610627006,-1.2145400610627006,-1.2145400610627006
2018-04-29,-1.775320688015417,-1.775320688015417,-1.775320688015417,-1.7257413403675357,-1.7257413403675357,-1.7257413403675357,-1.7312557741838968,-1.7312557741838968,-1.7312557741838968,-1.7425380279285552,-1.7425380279285552,-1.7425380279285552
2018-05-06,-1.433808752614715,-1.433808752614715,-1.433808752614715,-1.5908595583718144,-1.5908595583718144,-1.5908595583718144,-1.562726931876936,-1.562726931876936,-1.562726931876936,-1.5431871859674935,-1.5431871859674935,-1.5431871859674935
2018-05-13,-1.8738949422785989,-1.8738949422785989,-1.8738949422785989,-1.7197625295388135,-1.7197625295388135,-1.7197625295388135,-1.7947226548433293,-1.7947226548433293,-1.7947226548433293,-1.582859796884639,-1.582859796884639,-1.582859796884639
2018-05-20,-0.4680790831519244,-0.4680790831519244,-0.4680790831519244,-0.3303417501458821,-0.3303417501458821,-0.3303417501458821,-0.3226785940440218,-0.3226785940440218,-0.3226785940440218,-0.24655371386643485,-0.24655371386643485,-0.24655371386643485
2018-05-27,-1.1283306493274874,-1.1283306493274874,-1.1283306493274874,-0.9630456296314628,-0.9630456296314628,-0.9630456296314628,-1.0375072629994184,-1.0375072629994184,-1.0375072629994184,-1.1663025937459988,-1.1663025937459988,-1.1663025937459988
2018-06-03,-1.1659831115047026,-1.1659831115047026,-1.1659831115047026,-1.0982318479819324,-1.0982318479819324,-1.0982318479819324,-1.0956549703982779,-1.0956549703982779,-1.0956549703982779,-1.0666405478423457,-1.0666405478423457,-1.0666405478423457
2018-06-10,-0.6571233222385086,-0.6571233222385086,-0.6571233222385086,-0.7320469859112102,-0.7320469859112102,-0.7320469859112102,-0.6542831876185401,-0.6542831876185401,-0.6542831876185401,-0.7089620499617404,-0.7089620499617404,-0.7089620499617404
