Date,FlexShares Morningstar Emerging Markets Factors Ti_Open_average,FlexShares Morningstar Emerging Markets Factors Ti_Open_max,FlexShares Morningstar Emerging Markets Factors Ti_Open_min,FlexShares Morningstar Emerging Markets Factors Ti_High_average,FlexShares Morningstar Emerging Markets Factors Ti_High_max,FlexShares Morningstar Emerging Markets Factors Ti_High_min,FlexShares Morningstar Emerging Markets Factors Ti_Low_average,FlexShares Morningstar Emerging Markets Factors Ti_Low_max,FlexShares Morningstar Emerging Markets Factors Ti_Low_min,FlexShares Morningstar Emerging Markets Factors Ti_Close_average,FlexShares Morningstar Emerging Markets Factors Ti_Close_max,FlexShares Morningstar Emerging Markets Factors Ti_Close_min
2018-08-19,-0.3895589279045148,-0.3895589279045148,-0.3895589279045148,-0.25128536631025356,-0.25128536631025356,-0.25128536631025356,-0.26641118849687795,-0.26641118849687795,-0.26641118849687795,-0.3233090220604172,-0.3233090220604172,-0.3233090220604172
2018-08-26,-0.6757126577130399,-0.6757126577130399,-0.6757126577130399,-0.5370722648589255,-0.5370722648589255,-0.5370722648589255,-0.6228573782932053,-0.6228573782932053,-0.6228573782932053,-0.5397073958342192,-0.5397073958342192,-0.5397073958342192
2018-09-02,-2.219393294470954,-2.219393294470954,-2.219393294470954,-2.2512847536193115,-2.2512847536193115,-2.2512847536193115,-2.2248958559670577,-2.2248958559670577,-2.2248958559670577,-2.245307287213477,-2.245307287213477,-2.245307287213477
2018-09-09,-1.8334733448741092,-1.8334733448741092,-1.8334733448741092,-1.6923922574616508,-1.6923922574616508,-1.6923922574616508,-1.5659266353185584,-1.5659266353185584,-1.5659266353185584,-1.6363076240533605,-1.6363076240533605,-1.6363076240533605
2018-09-16,-1.2644659575554462,-1.2644659575554462,-1.2644659575554462,-1.2797036796968415,-1.2797036796968415,-1.2797036796968415,-1.1344817263486788,-1.1344817263486788,-1.1344817263486788,-1.1209833574971568,-1.1209833574971568,-1.1209833574971568
2018-09-23,-0.7485025174390012,-0.7485025174390012,-0.7485025174390012,-0.8288564105337921,-0.8288564105337921,-0.8288564105337921,-0.7473357336416593,-0.7473357336416593,-0.7473357336416593,-0.8432320756936702,-0.8432320756936702,-0.8432320756936702
2018-09-30,-2.0911233114965446,-2.0911233114965446,-2.0911233114965446,-1.9026004422869727,-1.9026004422869727,-1.9026004422869727,-1.965221310620533,-1.965221310620533,-1.965221310620533,-1.843729566867347,-1.843729566867347,-1.843729566867347
2018-10-07,-2.0392888578440633,-2.0392888578440633,-2.0392888578440633,-2.0281893195204983,-2.0281893195204983,-2.0281893195204983,-2.0106804496353283,-2.0106804496353283,-2.0106804496353283,-2.083557448798045,-2.083557448798045,-2.083557448798045
2018-10-14,-1.4853641203918126,-1.4853641203918126,-1.4853641203918126,-1.506604137683744,-1.506604137683744,-1.506604137683744,-1.5187271687288075,-1.5187271687288075,-1.5187271687288075,-1.5660529310386182,-1.5660529310386182,-1.5660529310386182
2018-10-21,-1.8509088570877947,-1.8509088570877947,-1.8509088570877947,-1.9097259433617773,-1.9097259433617773,-1.9097259433617773,-2.137459218305617,-2.137459218305617,-2.137459218305617,-2.0920429177302236,-2.0920429177302236,-2.0920429177302236
2018-10-28,-0.8813174749765986,-0.8813174749765986,-0.8813174749765986,-0.765436141190764,-0.765436141190764,-0.765436141190764,-0.7044767994055247,-0.7044767994055247,-0.7044767994055247,-0.668263917227548,-0.668263917227548,-0.668263917227548
2018-11-04,-1.0850003312438294,-1.0850003312438294,-1.0850003312438294,-1.1426056417649066,-1.1426056417649066,-1.1426056417649066,-1.0859941633696935,-1.0859941633696935,-1.0859941633696935,-1.1402649686526118,-1.1402649686526118,-1.1402649686526118
2018-11-11,-0.5000674875269814,-0.5000674875269814,-0.5000674875269814,-0.5128608554599339,-0.5128608554599339,-0.5128608554599339,-0.48756545362082043,-0.48756545362082043,-0.48756545362082043,-0.44228490077573346,-0.44228490077573346,-0.44228490077573346
2018-11-18,-0.45034367297552685,-0.45034367297552685,-0.45034367297552685,-0.5411066825824482,-0.5411066825824482,-0.5411066825824482,-0.39749086709123826,-0.39749086709123826,-0.39749086709123826,-0.449212705180383,-0.449212705180383,-0.449212705180383
2018-11-25,0.7847852427847142,0.7847852427847142,0.7847852427847142,0.6980642454516308,0.6980642454516308,0.6980642454516308,0.510675811526797,0.510675811526797,0.510675811526797,0.5279152139827752,0.5279152139827752,0.5279152139827752
2018-12-02,-0.9004484515183016,-0.9004484515183016,-0.9004484515183016,-0.9945249529274826,-0.9945249529274826,-0.9945249529274826,-1.0296207363751981,-1.0296207363751981,-1.0296207363751981,-0.8105499396266468,-0.8105499396266468,-0.8105499396266468
2018-12-09,-0.7389840163835789,-0.7389840163835789,-0.7389840163835789,-0.6567334458315917,-0.6567334458315917,-0.6567334458315917,-0.6372818800385043,-0.6372818800385043,-0.6372818800385043,-0.6935129560571618,-0.6935129560571618,-0.6935129560571618
2018-12-16,-1.4375669112643426,-1.4375669112643426,-1.4375669112643426,-1.2363125028352118,-1.2363125028352118,-1.2363125028352118,-1.3501994661223413,-1.3501994661223413,-1.3501994661223413,-1.4561678446724522,-1.4561678446724522,-1.4561678446724522
2018-12-23,-0.5391979358157735,-0.5391979358157735,-0.5391979358157735,-0.5931592302676635,-0.5931592302676635,-0.5931592302676635,-0.42078044834798634,-0.42078044834798634,-0.42078044834798634,-0.37543801909719615,-0.37543801909719615,-0.37543801909719615
2018-12-30,0.1404919631856911,0.1404919631856911,0.1404919631856911,0.3208385022186483,0.3208385022186483,0.3208385022186483,0.34345589156313183,0.34345589156313183,0.34345589156313183,0.38134369435024973,0.38134369435024973,0.38134369435024973
2019-01-06,0.770775475004254,0.770775475004254,0.770775475004254,1.0603344266578498,1.0603344266578498,1.0603344266578498,1.0037284321754951,1.0037284321754951,1.0037284321754951,1.0819252970968494,1.0819252970968494,1.0819252970968494
2019-01-13,1.722834860814095,1.722834860814095,1.722834860814095,1.8134874991227443,1.8134874991227443,1.8134874991227443,1.744362127000008,1.744362127000008,1.744362127000008,1.768655177513355,1.768655177513355,1.768655177513355
2019-01-20,1.78634588194316,1.78634588194316,1.78634588194316,1.7687011589217831,1.7687011589217831,1.7687011589217831,1.7450331226811906,1.7450331226811906,1.7450331226811906,1.741729536530754,1.741729536530754,1.741729536530754
2019-01-27,2.0714128510517478,2.0714128510517478,2.0714128510517478,2.125397489875135,2.125397489875135,2.125397489875135,2.0367862427264525,2.0367862427264525,2.0367862427264525,2.0567353364919487,2.0567353364919487,2.0567353364919487
2019-02-03,1.3895917397934598,1.3895917397934598,1.3895917397934598,1.3272087249939402,1.3272087249939402,1.3272087249939402,1.3833752917337279,1.3833752917337279,1.3833752917337279,1.2653352629727503,1.2653352629727503,1.2653352629727503
2019-02-10,1.3229620121018835,1.3229620121018835,1.3229620121018835,1.275222426605841,1.275222426605841,1.275222426605841,1.2869610765612176,1.2869610765612176,1.2869610765612176,1.2315695927138692,1.2315695927138692,1.2315695927138692
2019-02-17,1.777683756023209,1.777683756023209,1.777683756023209,1.8009601397624049,1.8009601397624049,1.8009601397624049,1.7264810742501266,1.7264810742501266,1.7264810742501266,1.716486219284904,1.716486219284904,1.716486219284904
2019-02-24,1.190969169799366,1.190969169799366,1.190969169799366,1.1677102087296696,1.1677102087296696,1.1677102087296696,1.0648325994101469,1.0648325994101469,1.0648325994101469,1.153740237397137,1.153740237397137,1.153740237397137
2019-03-03,0.8481291864727641,0.8481291864727641,0.8481291864727641,0.8615326225754085,0.8615326225754085,0.8615326225754085,0.9124716358326574,0.9124716358326574,0.9124716358326574,0.857961080161467,0.857961080161467,0.857961080161467
2019-03-10,1.1264653274471257,1.1264653274471257,1.1264653274471257,1.1294858295025578,1.1294858295025578,1.1294858295025578,1.1377224829405992,1.1377224829405992,1.1377224829405992,1.1081327259451188,1.1081327259451188,1.1081327259451188
2019-03-17,0.44968327814972564,0.44968327814972564,0.44968327814972564,0.6354792817646588,0.6354792817646588,0.6354792817646588,0.5270495804689798,0.5270495804689798,0.5270495804689798,0.6876978346545183,0.6876978346545183,0.6876978346545183
2019-03-24,0.9544801592630983,0.9544801592630983,0.9544801592630983,0.9395956003839407,0.9395956003839407,0.9395956003839407,0.9736710268930362,0.9736710268930362,0.9736710268930362,0.9811841245522034,0.9811841245522034,0.9811841245522034
2019-03-31,1.2853675913297977,1.2853675913297977,1.2853675913297977,1.4114339200979609,1.4114339200979609,1.4114339200979609,1.401645451677105,1.401645451677105,1.401645451677105,1.3992493387671459,1.3992493387671459,1.3992493387671459
2019-04-07,1.3870726694749447,1.3870726694749447,1.3870726694749447,1.2635102049940392,1.2635102049940392,1.2635102049940392,1.3498635341692595,1.3498635341692595,1.3498635341692595,1.2355289793817126,1.2355289793817126,1.2355289793817126
2019-04-14,1.1199051438214396,1.1199051438214396,1.1199051438214396,1.122009250889917,1.122009250889917,1.122009250889917,1.227765839837052,1.227765839837052,1.227765839837052,1.0924919599730556,1.0924919599730556,1.0924919599730556
2019-04-21,0.4214896084186252,0.4214896084186252,0.4214896084186252,0.26696596642287834,0.26696596642287834,0.26696596642287834,0.42168363286382454,0.42168363286382454,0.42168363286382454,0.23886946772519996,0.23886946772519996,0.23886946772519996
2019-04-28,-1.0960230949883434,-1.0960230949883434,-1.0960230949883434,-0.9422642546120352,-0.9422642546120352,-0.9422642546120352,-0.9494173764838989,-0.9494173764838989,-0.9494173764838989,-1.0138642021075426,-1.0138642021075426,-1.0138642021075426
2019-05-05,-2.645533590690031,-2.645533590690031,-2.645533590690031,-2.733304388648906,-2.733304388648906,-2.733304388648906,-2.726619871482501,-2.726619871482501,-2.726619871482501,-2.7782801061391695,-2.7782801061391695,-2.7782801061391695
2019-05-12,-2.2235503990356467,-2.2235503990356467,-2.2235503990356467,-2.2558555093460826,-2.2558555093460826,-2.2558555093460826,-2.249356852767216,-2.249356852767216,-2.249356852767216,-2.2729568655768357,-2.2729568655768357,-2.2729568655768357
2019-05-19,-1.8164768068848476,-1.8164768068848476,-1.8164768068848476,-1.8011945274458183,-1.8011945274458183,-1.8011945274458183,-1.7819909970991534,-1.7819909970991534,-1.7819909970991534,-1.839151094914472,-1.839151094914472,-1.839151094914472
2019-05-26,-1.0910060110547546,-1.0910060110547546,-1.0910060110547546,-1.106208163531915,-1.106208163531915,-1.106208163531915,-1.0188164008574205,-1.0188164008574205,-1.0188164008574205,-1.053833269266352,-1.053833269266352,-1.053833269266352
2019-06-02,-0.7932800701859303,-0.7932800701859303,-0.7932800701859303,-0.758353361154774,-0.758353361154774,-0.758353361154774,-0.7197904103082504,-0.7197904103082504,-0.7197904103082504,-0.7647733001422615,-0.7647733001422615,-0.7647733001422615
2019-06-09,-0.8669586232526412,-0.8669586232526412,-0.8669586232526412,-0.8268774417924661,-0.8268774417924661,-0.8268774417924661,-0.7562833560514858,-0.7562833560514858,-0.7562833560514858,-0.7565187852852459,-0.7565187852852459,-0.7565187852852459
2019-06-16,-0.11668051448394065,-0.11668051448394065,-0.11668051448394065,-0.16780199668701062,-0.16780199668701062,-0.16780199668701062,-0.10136059749197583,-0.10136059749197583,-0.10136059749197583,-0.1306737321977829,-0.1306737321977829,-0.1306737321977829
2019-06-23,0.3163011787584835,0.3163011787584835,0.3163011787584835,0.2843969380125644,0.2843969380125644,0.2843969380125644,0.2097540500637218,0.2097540500637218,0.2097540500637218,0.2501270153394866,0.2501270153394866,0.2501270153394866
2019-06-30,0.01361714135511459,0.01361714135511459,0.01361714135511459,-0.03547021512683767,-0.03547021512683767,-0.03547021512683767,0.06184231176303206,0.06184231176303206,0.06184231176303206,0.02948790505285454,0.02948790505285454,0.02948790505285454
2019-07-07,0.2202967265409036,0.2202967265409036,0.2202967265409036,0.22145466816132264,0.22145466816132264,0.22145466816132264,0.3081747100471107,0.3081747100471107,0.3081747100471107,0.3263430675739866,0.3263430675739866,0.3263430675739866
2019-07-14,0.36518956242761613,0.36518956242761613,0.36518956242761613,0.3649369383948967,0.3649369383948967,0.3649369383948967,0.43890075304778087,0.43890075304778087,0.43890075304778087,0.4505073504770174,0.4505073504770174,0.4505073504770174
2019-07-21,0.09774840856787555,0.09774840856787555,0.09774840856787555,0.12998927462120805,0.12998927462120805,0.12998927462120805,0.16428828754321767,0.16428828754321767,0.16428828754321767,0.19414726922179087,0.19414726922179087,0.19414726922179087
2019-07-28,-2.1962989698949476,-2.1962989698949476,-2.1962989698949476,-2.1878429059588402,-2.1878429059588402,-2.1878429059588402,-2.239434005654693,-2.239434005654693,-2.239434005654693,-2.2576243094776802,-2.2576243094776802,-2.2576243094776802
2019-08-04,-1.8079514976480433,-1.8079514976480433,-1.8079514976480433,-1.799667595668466,-1.799667595668466,-1.799667595668466,-1.6417386178904687,-1.6417386178904687,-1.6417386178904687,-1.6379856335192051,-1.6379856335192051,-1.6379856335192051
2019-08-11,-1.296420236980862,-1.296420236980862,-1.296420236980862,-1.360679083791525,-1.360679083791525,-1.360679083791525,-1.3468849301357873,-1.3468849301357873,-1.3468849301357873,-1.3455110773346965,-1.3455110773346965,-1.3455110773346965
2019-08-18,-1.4145926755968503,-1.4145926755968503,-1.4145926755968503,-1.473401220161335,-1.473401220161335,-1.473401220161335,-1.4206877977123282,-1.4206877977123282,-1.4206877977123282,-1.4037648976996528,-1.4037648976996528,-1.4037648976996528
2019-08-25,-0.9769936883988547,-0.9769936883988547,-0.9769936883988547,-0.9816127566674833,-0.9816127566674833,-0.9816127566674833,-0.8909495164043191,-0.8909495164043191,-0.8909495164043191,-0.8704201580937235,-0.8704201580937235,-0.8704201580937235
2019-09-01,-0.15464380411941098,-0.15464380411941098,-0.15464380411941098,-0.1710109768299225,-0.1710109768299225,-0.1710109768299225,-0.12949026877634903,-0.12949026877634903,-0.12949026877634903,-0.12996237228183505,-0.12996237228183505,-0.12996237228183505
2019-09-08,0.16424428433489519,0.16424428433489519,0.16424428433489519,0.2633421730155825,0.2633421730155825,0.2633421730155825,0.2490989190172044,0.2490989190172044,0.2490989190172044,0.23198122055890483,0.23198122055890483,0.23198122055890483
2019-09-15,-0.4229798427093883,-0.4229798427093883,-0.4229798427093883,-0.28651923388063805,-0.28651923388063805,-0.28651923388063805,-0.31795205969418644,-0.31795205969418644,-0.31795205969418644,-0.2012041862418541,-0.2012041862418541,-0.2012041862418541
2019-09-22,-0.5785741385695955,-0.5785741385695955,-0.5785741385695955,-0.5326625361131183,-0.5326625361131183,-0.5326625361131183,-0.4949509287520991,-0.4949509287520991,-0.4949509287520991,-0.5263955549783907,-0.5263955549783907,-0.5263955549783907
2019-09-29,-0.6104427834353017,-0.6104427834353017,-0.6104427834353017,-0.5506810674947331,-0.5506810674947331,-0.5506810674947331,-0.5426053645177091,-0.5426053645177091,-0.5426053645177091,-0.5715633264290116,-0.5715633264290116,-0.5715633264290116
2019-10-06,0.15871520296060507,0.15871520296060507,0.15871520296060507,0.08586779519184717,0.08586779519184717,0.08586779519184717,0.2239635610943965,0.2239635610943965,0.2239635610943965,0.1808669497029081,0.1808669497029081,0.1808669497029081
2019-10-13,0.8292541512058298,0.8292541512058298,0.8292541512058298,0.8199638939033915,0.8199638939033915,0.8199638939033915,0.7679715783515847,0.7679715783515847,0.7679715783515847,0.9006219458760946,0.9006219458760946,0.9006219458760946
2019-10-20,1.7473495901308502,1.7473495901308502,1.7473495901308502,1.6155382696003098,1.6155382696003098,1.6155382696003098,1.6416309483848088,1.6416309483848088,1.6416309483848088,1.6307880457599968,1.6307880457599968,1.6307880457599968
2019-10-27,1.8087543908670287,1.8087543908670287,1.8087543908670287,1.7901096583174168,1.7901096583174168,1.7901096583174168,1.7826340617166807,1.7826340617166807,1.7826340617166807,1.6914048786092644,1.6914048786092644,1.6914048786092644
2019-11-03,1.176382167317607,1.176382167317607,1.176382167317607,1.280248046329277,1.280248046329277,1.280248046329277,1.2028501498319735,1.2028501498319735,1.2028501498319735,1.2602023644157954,1.2602023644157954,1.2602023644157954
2019-11-10,0.9803407591297413,0.9803407591297413,0.9803407591297413,0.8970843384544982,0.8970843384544982,0.8970843384544982,0.9895084683301161,0.9895084683301161,0.9895084683301161,0.9070404561321582,0.9070404561321582,0.9070404561321582
2019-11-17,0.9760452975114277,0.9760452975114277,0.9760452975114277,0.9387865565493229,0.9387865565493229,0.9387865565493229,1.0189694277585963,1.0189694277585963,1.0189694277585963,0.9859230237830685,0.9859230237830685,0.9859230237830685
2019-11-24,0.1892357161115274,0.1892357161115274,0.1892357161115274,0.028768726153638846,0.028768726153638846,0.028768726153638846,0.1583660733391124,0.1583660733391124,0.1583660733391124,0.09164291570790571,0.09164291570790571,0.09164291570790571
2019-12-01,0.6897644799352259,0.6897644799352259,0.6897644799352259,0.5951886705904422,0.5951886705904422,0.5951886705904422,0.4693083030836991,0.4693083030836991,0.4693083030836991,0.3870668785119429,0.3870668785119429,0.3870668785119429
2019-12-08,1.8828972404616882,1.8828972404616882,1.8828972404616882,1.983338055090608,1.983338055090608,1.983338055090608,1.9285121078172396,1.9285121078172396,1.9285121078172396,1.8901997440181761,1.8901997440181761,1.8901997440181761
2019-12-15,1.5815944140540916,1.5815944140540916,1.5815944140540916,1.6208420572083926,1.6208420572083926,1.6208420572083926,1.606791069170015,1.606791069170015,1.606791069170015,1.6487678615222798,1.6487678615222798,1.6487678615222798
2019-12-22,1.8422221567965273,1.8422221567965273,1.8422221567965273,1.7533668965604097,1.7533668965604097,1.7533668965604097,1.6898765277343306,1.6898765277343306,1.6898765277343306,1.6772392369336346,1.6772392369336346,1.6772392369336346
2019-12-29,1.761047520747119,1.761047520747119,1.761047520747119,1.7103358004900386,1.7103358004900386,1.7103358004900386,1.7378528232505597,1.7378528232505597,1.7378528232505597,1.6947716271600541,1.6947716271600541,1.6947716271600541
