Date,iShares Edge MSCI Intl Quality Factor_Open_average,iShares Edge MSCI Intl Quality Factor_Open_max,iShares Edge MSCI Intl Quality Factor_Open_min,iShares Edge MSCI Intl Quality Factor_High_average,iShares Edge MSCI Intl Quality Factor_High_max,iShares Edge MSCI Intl Quality Factor_High_min,iShares Edge MSCI Intl Quality Factor_Low_average,iShares Edge MSCI Intl Quality Factor_Low_max,iShares Edge MSCI Intl Quality Factor_Low_min,iShares Edge MSCI Intl Quality Factor_Close_average,iShares Edge MSCI Intl Quality Factor_Close_max,iShares Edge MSCI Intl Quality Factor_Close_min
2018-04-08,0.1674736202651048,0.1674736202651048,0.1674736202651048,0.10163975486172218,0.10163975486172218,0.10163975486172218,0.2117192447457453,0.2117192447457453,0.2117192447457453,0.09450758601118002,0.09450758601118002,0.09450758601118002
2018-04-15,0.2989402189734414,0.2989402189734414,0.2989402189734414,0.2925267944227297,0.2925267944227297,0.2925267944227297,0.35170252453730205,0.35170252453730205,0.35170252453730205,0.32957239914766384,0.32957239914766384,0.32957239914766384
2018-04-22,0.7303054421412911,0.7303054421412911,0.7303054421412911,0.7704780699175912,0.7704780699175912,0.7704780699175912,0.8483925924104431,0.8483925924104431,0.8483925924104431,0.9353969946975406,0.9353969946975406,0.9353969946975406
2018-04-29,0.6729201486475878,0.6729201486475878,0.6729201486475878,0.7899373267940025,0.7899373267940025,0.7899373267940025,0.7520088040570476,0.7520088040570476,0.7520088040570476,0.9052455165450596,0.9052455165450596,0.9052455165450596
2018-05-06,1.7988783848622387,1.7988783848622387,1.7988783848622387,1.6485577310898023,1.6485577310898023,1.6485577310898023,1.6669362975354014,1.6669362975354014,1.6669362975354014,1.547578811834134,1.547578811834134,1.547578811834134
2018-05-13,1.481283415813908,1.481283415813908,1.481283415813908,1.373146643407227,1.373146643407227,1.373146643407227,1.3494656812701364,1.3494656812701364,1.3494656812701364,1.2881187632693103,1.2881187632693103,1.2881187632693103
2018-05-20,0.6259983524539414,0.6259983524539414,0.6259983524539414,0.657417868561635,0.657417868561635,0.657417868561635,0.715863380055435,0.715863380055435,0.715863380055435,0.6313697465147703,0.6313697465147703,0.6313697465147703
2018-05-27,0.2940839410516533,0.2940839410516533,0.2940839410516533,0.2300788049663404,0.2300788049663404,0.2300788049663404,0.2572523478507973,0.2572523478507973,0.2572523478507973,0.2843283354101386,0.2843283354101386,0.2843283354101386
2018-06-03,0.4074931809923067,0.4074931809923067,0.4074931809923067,0.5190679685821517,0.5190679685821517,0.5190679685821517,0.5364138356779148,0.5364138356779148,0.5364138356779148,0.6050031015695362,0.6050031015695362,0.6050031015695362
2018-06-10,0.023580356609606657,0.023580356609606657,0.023580356609606657,0.21313031452995604,0.21313031452995604,0.21313031452995604,0.1984144269876335,0.1984144269876335,0.1984144269876335,0.23645034786834798,0.23645034786834798,0.23645034786834798
