Date,PowerShares DWA Healthcare Momentum Portfolio_Open_average,PowerShares DWA Healthcare Momentum Portfolio_Open_max,PowerShares DWA Healthcare Momentum Portfolio_Open_min,PowerShares DWA Healthcare Momentum Portfolio_High_average,PowerShares DWA Healthcare Momentum Portfolio_High_max,PowerShares DWA Healthcare Momentum Portfolio_High_min,PowerShares DWA Healthcare Momentum Portfolio_Low_average,PowerShares DWA Healthcare Momentum Portfolio_Low_max,PowerShares DWA Healthcare Momentum Portfolio_Low_min,PowerShares DWA Healthcare Momentum Portfolio_Close_average,PowerShares DWA Healthcare Momentum Portfolio_Close_max,PowerShares DWA Healthcare Momentum Portfolio_Close_min
2018-04-08,1.0096514418311475,1.0096514418311475,1.0096514418311475,0.8537909666043839,0.8537909666043839,0.8537909666043839,0.2689218112746071,0.2689218112746071,0.2689218112746071,0.17539173681866194,0.17539173681866194,0.17539173681866194
2018-04-15,0.09472941478927085,0.09472941478927085,0.09472941478927085,-0.20984930467633117,-0.20984930467633117,-0.20984930467633117,0.18372469702205912,0.18372469702205912,0.18372469702205912,0.016643117579160257,0.016643117579160257,0.016643117579160257
2018-04-22,0.3879235759113634,0.3879235759113634,0.3879235759113634,0.17968063468558657,0.17968063468558657,0.17968063468558657,0.3428804247535337,0.3428804247535337,0.3428804247535337,0.07425079074222848,0.07425079074222848,0.07425079074222848
2018-04-29,0.3859486551574505,0.3859486551574505,0.3859486551574505,0.756536558445968,0.756536558445968,0.756536558445968,0.7693035124256625,0.7693035124256625,0.7693035124256625,0.8643432462792534,0.8643432462792534,0.8643432462792534
2018-05-06,1.7973296431410388,1.7973296431410388,1.7973296431410388,1.964714103616163,1.964714103616163,1.964714103616163,1.739682246941992,1.739682246941992,1.739682246941992,1.7396782865914608,1.7396782865914608,1.7396782865914608
2018-05-13,2.1469605509081573,2.1469605509081573,2.1469605509081573,2.230900911682643,2.230900911682643,2.230900911682643,1.96897280290456,1.96897280290456,1.96897280290456,1.9154210692702092,1.9154210692702092,1.9154210692702092
2018-05-20,1.6379565524631468,1.6379565524631468,1.6379565524631468,1.676656453089429,1.676656453089429,1.676656453089429,1.6689090626677707,1.6689090626677707,1.6689090626677707,1.6592918475931544,1.6592918475931544,1.6592918475931544
2018-05-27,1.765069238000487,1.765069238000487,1.765069238000487,1.8270776384507645,1.8270776384507645,1.8270776384507645,1.3747836825584,1.3747836825584,1.3747836825584,1.6433509303255427,1.6433509303255427,1.6433509303255427
2018-06-03,1.3189047465417814,1.3189047465417814,1.3189047465417814,1.4501971873929942,1.4501971873929942,1.4501971873929942,1.5966981805100724,1.5966981805100724,1.5966981805100724,1.545234110217591,1.545234110217591,1.545234110217591
2018-06-10,1.5561739892406383,1.5561739892406383,1.5561739892406383,1.7817764864198717,1.7817764864198717,1.7817764864198717,1.7271739572667588,1.7271739572667588,1.7271739572667588,1.8139804967726159,1.8139804967726159,1.8139804967726159
2018-06-17,1.3234374791964996,1.3234374791964996,1.3234374791964996,1.2724761197160657,1.2724761197160657,1.2724761197160657,1.0775554636504159,1.0775554636504159,1.0775554636504159,0.9925501722185118,0.9925501722185118,0.9925501722185118
2018-06-24,0.4890748490711249,0.4890748490711249,0.4890748490711249,0.6822360076103902,0.6822360076103902,0.6822360076103902,0.6499997627813988,0.6499997627813988,0.6499997627813988,0.8376671893868057,0.8376671893868057,0.8376671893868057
