Date,NuShares ESG US Aggregate BondEtf_Open_average,NuShares ESG US Aggregate BondEtf_Open_max,NuShares ESG US Aggregate BondEtf_Open_min,NuShares ESG US Aggregate BondEtf_High_average,NuShares ESG US Aggregate BondEtf_High_max,NuShares ESG US Aggregate BondEtf_High_min,NuShares ESG US Aggregate BondEtf_Low_average,NuShares ESG US Aggregate BondEtf_Low_max,NuShares ESG US Aggregate BondEtf_Low_min,NuShares ESG US Aggregate BondEtf_Close_average,NuShares ESG US Aggregate BondEtf_Close_max,NuShares ESG US Aggregate BondEtf_Close_min
2018-05-27,-0.34599440967932416,-0.34599440967932416,-0.34599440967932416,-0.37403729716402095,-0.37403729716402095,-0.37403729716402095,-0.3059057492437329,-0.3059057492437329,-0.3059057492437329,-0.37705547650184007,-0.37705547650184007,-0.37705547650184007
2018-06-03,-0.7412493166610872,-0.7412493166610872,-0.7412493166610872,-0.8651032955400852,-0.8651032955400852,-0.8651032955400852,-0.7011698544079169,-0.7011698544079169,-0.7011698544079169,-0.7626096635663521,-0.7626096635663521,-0.7626096635663521
2018-06-10,-0.48476919151666126,-0.48476919151666126,-0.48476919151666126,-0.6431090548363395,-0.6431090548363395,-0.6431090548363395,-0.4284563912781314,-0.4284563912781314,-0.4284563912781314,-0.5315479497039589,-0.5315479497039589,-0.5315479497039589
2018-06-17,-0.7349258664805307,-0.7349258664805307,-0.7349258664805307,-0.47713985513831175,-0.47713985513831175,-0.47713985513831175,-0.6864088251586419,-0.6864088251586419,-0.6864088251586419,-0.5699340114609419,-0.5699340114609419,-0.5699340114609419
2018-06-24,0.26188883887932246,0.26188883887932246,0.26188883887932246,0.9154732376603358,0.9154732376603358,0.9154732376603358,0.22848388273043585,0.22848388273043585,0.22848388273043585,0.37211046359908395,0.37211046359908395,0.37211046359908395
2018-07-01,0.7193629747478844,0.7193629747478844,0.7193629747478844,0.2833435355823487,0.2833435355823487,0.2833435355823487,0.5646553076332339,0.5646553076332339,0.5646553076332339,0.7184970021664551,0.7184970021664551,0.7184970021664551
2018-07-08,0.8737628116900997,0.8737628116900997,0.8737628116900997,0.5924455743994331,0.5924455743994331,0.5924455743994331,0.8733025871884476,0.8733025871884476,0.8733025871884476,1.009618200329404,1.009618200329404,1.009618200329404
2018-07-15,0.6109770036629989,0.6109770036629989,0.6109770036629989,0.1803095226432962,0.1803095226432962,0.1803095226432962,0.7254222415359439,0.7254222415359439,0.7254222415359439,0.5826711530609446,0.5826711530609446,0.5826711530609446
2018-07-22,-0.03289009184624596,-0.03289009184624596,-0.03289009184624596,-0.3237621656340267,-0.3237621656340267,-0.3237621656340267,-1.533139088249193,-1.533139088249193,-1.533139088249193,-1.2293140799383204,-1.2293140799383204,-1.2293140799383204
2018-07-29,-1.2111366604414042,-1.2111366604414042,-1.2111366604414042,-1.0469736606781719,-1.0469736606781719,-1.0469736606781719,-1.0399831876397907,-1.0399831876397907,-1.0399831876397907,-0.9930745090825359,-0.9930745090825359,-0.9930745090825359
2018-08-05,-0.26594590504847754,-0.26594590504847754,-0.26594590504847754,-0.2198149705307845,-0.2198149705307845,-0.2198149705307845,-0.10932532400203433,-0.10932532400203433,-0.10932532400203433,0.09327008384500644,0.09327008384500644,0.09327008384500644
2018-08-12,1.0313511927490469,1.0313511927490469,1.0313511927490469,0.8002808495785839,0.8002808495785839,0.8002808495785839,1.1617325754110759,1.1617325754110759,1.1617325754110759,1.0406620303667926,1.0406620303667926,1.0406620303667926
