Date,KraneShares E China Commercial PaperEtf_Open_average,KraneShares E China Commercial PaperEtf_Open_max,KraneShares E China Commercial PaperEtf_Open_min,KraneShares E China Commercial PaperEtf_High_average,KraneShares E China Commercial PaperEtf_High_max,KraneShares E China Commercial PaperEtf_High_min,KraneShares E China Commercial PaperEtf_Low_average,KraneShares E China Commercial PaperEtf_Low_max,KraneShares E China Commercial PaperEtf_Low_min,KraneShares E China Commercial PaperEtf_Close_average,KraneShares E China Commercial PaperEtf_Close_max,KraneShares E China Commercial PaperEtf_Close_min
2018-08-05,-1.8442659794829575,-1.8442659794829575,-1.8442659794829575,-1.6809467420416642,-1.6809467420416642,-1.6809467420416642,-1.7613866459124614,-1.7613866459124614,-1.7613866459124614,-1.5734113858701155,-1.5734113858701155,-1.5734113858701155
2018-08-12,-1.5684132512976157,-1.5684132512976157,-1.5684132512976157,-1.6933492086592006,-1.6933492086592006,-1.6933492086592006,-1.5015441121060376,-1.5015441121060376,-1.5015441121060376,-1.6098397238430915,-1.6098397238430915,-1.6098397238430915
2018-08-19,-1.269469556334701,-1.269469556334701,-1.269469556334701,-1.3670071366568983,-1.3670071366568983,-1.3670071366568983,-1.2129235062327293,-1.2129235062327293,-1.2129235062327293,-1.299524300393898,-1.299524300393898,-1.299524300393898
2018-08-26,-1.1359388789547855,-1.1359388789547855,-1.1359388789547855,-1.2278362557018097,-1.2278362557018097,-1.2278362557018097,-1.095112055663028,-1.095112055663028,-1.095112055663028,-1.1785263198716134,-1.1785263198716134,-1.1785263198716134
2018-09-02,-1.035665490933292,-1.035665490933292,-1.035665490933292,-1.104445472039194,-1.104445472039194,-1.104445472039194,-1.007890872138211,-1.007890872138211,-1.007890872138211,-1.0539045920547547,-1.0539045920547547,-1.0539045920547547
2018-09-09,-1.0498196550739207,-1.0498196550739207,-1.0498196550739207,-1.0479587435823539,-1.0479587435823539,-1.0479587435823539,-1.014296658141382,-1.014296658141382,-1.014296658141382,-1.0351708831530704,-1.0351708831530704,-1.0351708831530704
2018-09-16,-1.0411485236700349,-1.0411485236700349,-1.0411485236700349,-1.0187794819296196,-1.0187794819296196,-1.0187794819296196,-1.0591258339219427,-1.0591258339219427,-1.0591258339219427,-1.0865934851458168,-1.0865934851458168,-1.0865934851458168
2018-09-23,-0.7962527937061421,-0.7962527937061421,-0.7962527937061421,-0.8824925629938233,-0.8824925629938233,-0.8824925629938233,-0.8417756794524197,-0.8417756794524197,-0.8417756794524197,-0.9142894447953382,-0.9142894447953382,-0.9142894447953382
2018-09-30,-0.8039435059089298,-0.8039435059089298,-0.8039435059089298,-0.8877239987039165,-0.8877239987039165,-0.8877239987039165,-0.7631904566119337,-0.7631904566119337,-0.7631904566119337,-0.8340583434593266,-0.8340583434593266,-0.8340583434593266
2018-10-07,-1.1891545943147934,-1.1891545943147934,-1.1891545943147934,-1.0788824682085407,-1.0788824682085407,-1.0788824682085407,-1.1807349481026677,-1.1807349481026677,-1.1807349481026677,-1.0317075349869274,-1.0317075349869274,-1.0317075349869274
2018-10-14,-0.868403853960343,-0.868403853960343,-0.868403853960343,-0.9848528773842805,-0.9848528773842805,-0.9848528773842805,-0.8409761005830766,-0.8409761005830766,-0.8409761005830766,-0.9406832332801902,-0.9406832332801902,-0.9406832332801902
2018-10-21,-0.9336358676059843,-0.9336358676059843,-0.9336358676059843,-1.0249301643141802,-1.0249301643141802,-1.0249301643141802,-0.9133892844583366,-0.9133892844583366,-0.9133892844583366,-1.0168601842925018,-1.0168601842925018,-1.0168601842925018
2018-10-28,-0.8564196923333786,-0.8564196923333786,-0.8564196923333786,-0.9956399157295055,-0.9956399157295055,-0.9956399157295055,-0.9373339070734378,-0.9373339070734378,-0.9373339070734378,-1.0598029113716014,-1.0598029113716014,-1.0598029113716014
2018-11-04,-0.9803614423365573,-0.9803614423365573,-0.9803614423365573,-1.0916723266765007,-1.0916723266765007,-1.0916723266765007,-0.9529695737474486,-0.9529695737474486,-0.9529695737474486,-1.0432525771347074,-1.0432525771347074,-1.0432525771347074
2018-11-11,-0.6374355953230657,-0.6374355953230657,-0.6374355953230657,-0.8048801943654444,-0.8048801943654444,-0.8048801943654444,-0.7276714008455764,-0.7276714008455764,-0.7276714008455764,-0.8697217259995178,-0.8697217259995178,-0.8697217259995178
2018-11-18,-1.4856866704086296,-1.4856866704086296,-1.4856866704086296,-1.554996298965928,-1.554996298965928,-1.554996298965928,-1.7780327913698817,-1.7780327913698817,-1.7780327913698817,-1.6380502410087008,-1.6380502410087008,-1.6380502410087008
2018-11-25,-0.9649218220779553,-0.9649218220779553,-0.9649218220779553,-1.0388591708865098,-1.0388591708865098,-1.0388591708865098,-1.3569429349614872,-1.3569429349614872,-1.3569429349614872,-1.2860010268377227,-1.2860010268377227,-1.2860010268377227
2018-12-02,-0.31537365586277755,-0.31537365586277755,-0.31537365586277755,0.26208546476667577,0.26208546476667577,0.26208546476667577,-0.245147650186807,-0.245147650186807,-0.245147650186807,0.3968620567855847,0.3968620567855847,0.3968620567855847
2018-12-09,-0.2743672167375439,-0.2743672167375439,-0.2743672167375439,-0.5680430676360875,-0.5680430676360875,-0.5680430676360875,-0.15783781356538443,-0.15783781356538443,-0.15783781356538443,-0.45347792496426054,-0.45347792496426054,-0.45347792496426054
2018-12-16,-0.47584482620155333,-0.47584482620155333,-0.47584482620155333,-0.748574359025493,-0.748574359025493,-0.748574359025493,-0.35116341537154205,-0.35116341537154205,-0.35116341537154205,-0.6254632285715551,-0.6254632285715551,-0.6254632285715551
2018-12-23,-1.794584759354957,-1.794584759354957,-1.794584759354957,-2.0193731319332224,-2.0193731319332224,-2.0193731319332224,-1.949216221366019,-1.949216221366019,-1.949216221366019,-2.0592962887957493,-2.0592962887957493,-2.0592962887957493
2018-12-30,-2.2529184511464275,-2.2529184511464275,-2.2529184511464275,-2.387118420119172,-2.387118420119172,-2.387118420119172,-2.100830545430439,-2.100830545430439,-2.100830545430439,-2.3142752037915115,-2.3142752037915115,-2.3142752037915115
2019-01-06,0.784409153670787,0.784409153670787,0.784409153670787,0.9458908744749333,0.9458908744749333,0.9458908744749333,0.873906454534471,0.873906454534471,0.873906454534471,1.0612414601338733,1.0612414601338733,1.0612414601338733
2019-01-13,0.6780075702013723,0.6780075702013723,0.6780075702013723,0.4663187550274908,0.4663187550274908,0.4663187550274908,0.7732995149811116,0.7732995149811116,0.7732995149811116,0.5794408350198619,0.5794408350198619,0.5794408350198619
2019-01-20,1.5543060327039513,1.5543060327039513,1.5543060327039513,1.5986358578401034,1.5986358578401034,1.5986358578401034,1.6175967521813162,1.6175967521813162,1.6175967521813162,1.7268386064939791,1.7268386064939791,1.7268386064939791
2019-01-27,2.3005565411698163,2.3005565411698163,2.3005565411698163,2.0989814705668435,2.0989814705668435,2.0989814705668435,1.6883521680717275,1.6883521680717275,1.6883521680717275,1.5115574551195543,1.5115574551195543,1.5115574551195543
2019-02-03,1.600211271628377,1.600211271628377,1.600211271628377,1.4767776115860494,1.4767776115860494,1.4767776115860494,1.256759481475094,1.256759481475094,1.256759481475094,1.109758693003887,1.109758693003887,1.109758693003887
2019-02-10,0.9633112630200784,0.9633112630200784,0.9633112630200784,0.9250603681844144,0.9250603681844144,0.9250603681844144,1.1818584619085737,1.1818584619085737,1.1818584619085737,1.13213026257505,1.13213026257505,1.13213026257505
2019-02-17,2.107806779718397,2.107806779718397,2.107806779718397,2.090733279060674,2.090733279060674,2.090733279060674,2.1244488500371634,2.1244488500371634,2.1244488500371634,2.0173149376825146,2.0173149376825146,2.0173149376825146
2019-02-24,1.8955346063557021,1.8955346063557021,1.8955346063557021,1.7908020187564966,1.7908020187564966,1.7908020187564966,1.5988481407647792,1.5988481407647792,1.5988481407647792,1.5059118339748596,1.5059118339748596,1.5059118339748596
2019-03-03,0.9762630348673356,0.9762630348673356,0.9762630348673356,1.470084273513859,1.470084273513859,1.470084273513859,1.2340155925733947,1.2340155925733947,1.2340155925733947,1.1518197755625492,1.1518197755625492,1.1518197755625492
2019-03-10,0.8401376920636632,0.8401376920636632,0.8401376920636632,1.0049912346037135,1.0049912346037135,1.0049912346037135,1.0661339580476996,1.0661339580476996,1.0661339580476996,1.1628119787089852,1.1628119787089852,1.1628119787089852
2019-03-17,0.9658605915338737,0.9658605915338737,0.9658605915338737,1.0985073818314328,1.0985073818314328,1.0985073818314328,1.1545408582344463,1.1545408582344463,1.1545408582344463,1.1455219426177037,1.1455219426177037,1.1455219426177037
2019-03-24,0.3010095341845341,0.3010095341845341,0.3010095341845341,0.5485969138621645,0.5485969138621645,0.5485969138621645,0.24290335912106206,0.24290335912106206,0.24290335912106206,0.21785272744263232,0.21785272744263232,0.21785272744263232
2019-03-31,0.6372456621473565,0.6372456621473565,0.6372456621473565,0.47110859261480287,0.47110859261480287,0.47110859261480287,0.7302664850385922,0.7302664850385922,0.7302664850385922,0.7139689569177504,0.7139689569177504,0.7139689569177504
2019-04-07,0.464449682554831,0.464449682554831,0.464449682554831,0.32891378977914315,0.32891378977914315,0.32891378977914315,0.6533056315572475,0.6533056315572475,0.6533056315572475,0.6107392185234739,0.6107392185234739,0.6107392185234739
2019-04-14,0.34809186881452164,0.34809186881452164,0.34809186881452164,0.3389031022561998,0.3389031022561998,0.3389031022561998,0.44208309795338024,0.44208309795338024,0.44208309795338024,0.45517234661452494,0.45517234661452494,0.45517234661452494
2019-04-21,-0.4521822106603456,-0.4521822106603456,-0.4521822106603456,-0.5575313138727854,-0.5575313138727854,-0.5575313138727854,-0.6382485909477575,-0.6382485909477575,-0.6382485909477575,-0.4325457847573692,-0.4325457847573692,-0.4325457847573692
2019-04-28,-0.08434465696907664,-0.08434465696907664,-0.08434465696907664,-0.21895874720921843,-0.21895874720921843,-0.21895874720921843,-0.4233097578065794,-0.4233097578065794,-0.4233097578065794,-0.510427179773449,-0.510427179773449,-0.510427179773449
2019-05-05,-2.077841919041092,-2.077841919041092,-2.077841919041092,-2.0724660818771987,-2.0724660818771987,-2.0724660818771987,-2.032012977492867,-2.032012977492867,-2.032012977492867,-2.100114725287458,-2.100114725287458,-2.100114725287458
2019-05-12,-2.7580886612963473,-2.7580886612963473,-2.7580886612963473,-2.2296917497772206,-2.2296917497772206,-2.2296917497772206,-2.8118843723277993,-2.8118843723277993,-2.8118843723277993,-2.3615017808450802,-2.3615017808450802,-2.3615017808450802
2019-05-19,-2.095100611366659,-2.095100611366659,-2.095100611366659,-2.1210323077802857,-2.1210323077802857,-2.1210323077802857,-2.1027114579536343,-2.1027114579536343,-2.1027114579536343,-2.1434051566520953,-2.1434051566520953,-2.1434051566520953
2019-05-26,-1.835991512294015,-1.835991512294015,-1.835991512294015,-1.958088014206902,-1.958088014206902,-1.958088014206902,-1.837919149896181,-1.837919149896181,-1.837919149896181,-2.058934774527128,-2.058934774527128,-2.058934774527128
2019-06-02,-1.3502771602959793,-1.3502771602959793,-1.3502771602959793,-1.5592415568108486,-1.5592415568108486,-1.5592415568108486,-1.5860658533364376,-1.5860658533364376,-1.5860658533364376,-1.6580293663465466,-1.6580293663465466,-1.6580293663465466
2019-06-09,-1.245526588692539,-1.245526588692539,-1.245526588692539,-1.3295501929896034,-1.3295501929896034,-1.3295501929896034,-1.2168653653696653,-1.2168653653696653,-1.2168653653696653,-1.4025203011102263,-1.4025203011102263,-1.4025203011102263
2019-06-16,-0.706953435166514,-0.706953435166514,-0.706953435166514,-0.7523923936040691,-0.7523923936040691,-0.7523923936040691,-0.6808483795217041,-0.6808483795217041,-0.6808483795217041,-0.767169638660832,-0.767169638660832,-0.767169638660832
2019-06-23,-0.6989101447069139,-0.6989101447069139,-0.6989101447069139,-0.8547454517131502,-0.8547454517131502,-0.8547454517131502,-0.9923268675064697,-0.9923268675064697,-0.9923268675064697,-0.998505441065896,-0.998505441065896,-0.998505441065896
2019-06-30,-0.9381484914148545,-0.9381484914148545,-0.9381484914148545,-0.9942742050764246,-0.9942742050764246,-0.9942742050764246,-0.9010885219312104,-0.9010885219312104,-0.9010885219312104,-1.050530815707959,-1.050530815707959,-1.050530815707959
2019-07-07,-0.5853127861105356,-0.5853127861105356,-0.5853127861105356,-0.7303771557766455,-0.7303771557766455,-0.7303771557766455,-0.5113840680430068,-0.5113840680430068,-0.5113840680430068,-0.6371521175294443,-0.6371521175294443,-0.6371521175294443
2019-07-14,-0.6453781024609301,-0.6453781024609301,-0.6453781024609301,-0.4675470345736104,-0.4675470345736104,-0.4675470345736104,-0.5586024295497912,-0.5586024295497912,-0.5586024295497912,-0.5094211115694395,-0.5094211115694395,-0.5094211115694395
2019-07-21,-0.25392841118915355,-0.25392841118915355,-0.25392841118915355,-0.33776356088740894,-0.33776356088740894,-0.33776356088740894,-0.290861021240013,-0.290861021240013,-0.290861021240013,-0.4200193747174161,-0.4200193747174161,-0.4200193747174161
2019-07-28,-1.0518530583664587,-1.0518530583664587,-1.0518530583664587,-1.22652501226635,-1.22652501226635,-1.22652501226635,-1.2936411385778852,-1.2936411385778852,-1.2936411385778852,-1.4098367651928636,-1.4098367651928636,-1.4098367651928636
2019-08-04,-2.6389511206778713,-2.6389511206778713,-2.6389511206778713,-2.3944161837990126,-2.3944161837990126,-2.3944161837990126,-2.5862196055330213,-2.5862196055330213,-2.5862196055330213,-2.3176067608024034,-2.3176067608024034,-2.3176067608024034
2019-08-11,-1.4335113731658877,-1.4335113731658877,-1.4335113731658877,-1.5859573517011336,-1.5859573517011336,-1.5859573517011336,-1.3872387375423059,-1.3872387375423059,-1.3872387375423059,-1.5087581839737032,-1.5087581839737032,-1.5087581839737032
2019-08-18,-1.7300807909066664,-1.7300807909066664,-1.7300807909066664,-1.8442764923854973,-1.8442764923854973,-1.8442764923854973,-1.6946678713248295,-1.6946678713248295,-1.6946678713248295,-1.798415639650886,-1.798415639650886,-1.798415639650886
2019-08-25,-1.929842810707599,-1.929842810707599,-1.929842810707599,-2.1484879681708944,-2.1484879681708944,-2.1484879681708944,-1.9312572959958818,-1.9312572959958818,-1.9312572959958818,-2.137039033973682,-2.137039033973682,-2.137039033973682
2019-09-01,-1.6807963166796789,-1.6807963166796789,-1.6807963166796789,-1.7355485386959972,-1.7355485386959972,-1.7355485386959972,-1.6932682410350177,-1.6932682410350177,-1.6932682410350177,-1.7556948693020877,-1.7556948693020877,-1.7556948693020877
2019-09-08,-1.044082998723604,-1.044082998723604,-1.044082998723604,-0.9437361582653792,-0.9437361582653792,-0.9437361582653792,-1.0270429992059136,-1.0270429992059136,-1.0270429992059136,-0.9197571811268537,-0.9197571811268537,-0.9197571811268537
2019-09-15,-1.1502527211496292,-1.1502527211496292,-1.1502527211496292,-1.4137837670841198,-1.4137837670841198,-1.4137837670841198,-1.2849225309970502,-1.2849225309970502,-1.2849225309970502,-1.4616678771787166,-1.4616678771787166,-1.4616678771787166
2019-09-22,-1.6116394518317056,-1.6116394518317056,-1.6116394518317056,-1.632512752152215,-1.632512752152215,-1.632512752152215,-1.604065751489811,-1.604065751489811,-1.604065751489811,-1.65941781185559,-1.65941781185559,-1.65941781185559
2019-09-29,-1.262957298436591,-1.262957298436591,-1.262957298436591,-1.2012167662101159,-1.2012167662101159,-1.2012167662101159,-1.247007095806396,-1.247007095806396,-1.247007095806396,-1.181459255547561,-1.181459255547561,-1.181459255547561
2019-10-06,-0.8125685054808097,-0.8125685054808097,-0.8125685054808097,-0.8153869395597201,-0.8153869395597201,-0.8153869395597201,-0.8525473049662577,-0.8525473049662577,-0.8525473049662577,-0.9179053456766725,-0.9179053456766725,-0.9179053456766725
2019-10-13,-0.779418929642226,-0.779418929642226,-0.779418929642226,-0.7992997304631412,-0.7992997304631412,-0.7992997304631412,-0.7457227523620916,-0.7457227523620916,-0.7457227523620916,-0.7582772705296457,-0.7582772705296457,-0.7582772705296457
2019-10-20,-0.8363084179731496,-0.8363084179731496,-0.8363084179731496,-0.5012623650723615,-0.5012623650723615,-0.5012623650723615,-0.8131512299455168,-0.8131512299455168,-0.8131512299455168,-0.450045115517838,-0.450045115517838,-0.450045115517838
2019-10-27,-0.35275860112059054,-0.35275860112059054,-0.35275860112059054,-0.4529045768920447,-0.4529045768920447,-0.4529045768920447,-0.341617336800399,-0.341617336800399,-0.341617336800399,-0.40466015982588427,-0.40466015982588427,-0.40466015982588427
2019-11-03,0.0079466306339966,0.0079466306339966,0.0079466306339966,0.45568969806876136,0.45568969806876136,0.45568969806876136,0.06763314786402147,0.06763314786402147,0.06763314786402147,0.2630981705268121,0.2630981705268121,0.2630981705268121
2019-11-10,0.093301539320038,0.093301539320038,0.093301539320038,0.05223169710423145,0.05223169710423145,0.05223169710423145,0.10464739715991943,0.10464739715991943,0.10464739715991943,0.13586134566551594,0.13586134566551594,0.13586134566551594
2019-11-17,-0.22634404501273914,-0.22634404501273914,-0.22634404501273914,-0.18697501870782565,-0.18697501870782565,-0.18697501870782565,-0.1892571012224808,-0.1892571012224808,-0.1892571012224808,-0.12203201113789103,-0.12203201113789103,-0.12203201113789103
2019-11-24,0.4659733544046161,0.4659733544046161,0.4659733544046161,0.20543285837726408,0.20543285837726408,0.20543285837726408,0.5337058704328803,0.5337058704328803,0.5337058704328803,0.3053590150016793,0.3053590150016793,0.3053590150016793
2019-12-01,0.6217560423604225,0.6217560423604225,0.6217560423604225,0.3164670606148417,0.3164670606148417,0.3164670606148417,0.715334947204232,0.715334947204232,0.715334947204232,0.4312404799550284,0.4312404799550284,0.4312404799550284
2019-12-08,1.4207193173976986,1.4207193173976986,1.4207193173976986,1.4250884585275299,1.4250884585275299,1.4250884585275299,1.047590727663376,1.047590727663376,1.047590727663376,1.3643576567204343,1.3643576567204343,1.3643576567204343
2019-12-15,1.2160637280826285,1.2160637280826285,1.2160637280826285,0.7576082979928599,0.7576082979928599,0.7576082979928599,1.344964435633707,1.344964435633707,1.344964435633707,0.8929270614721796,0.8929270614721796,0.8929270614721796
2019-12-22,1.2272472383979425,1.2272472383979425,1.2272472383979425,0.8231299091273334,0.8231299091273334,0.8231299091273334,1.0915715095158205,1.0915715095158205,1.0915715095158205,0.7440989819924242,0.7440989819924242,0.7440989819924242
2019-12-29,1.4912027572234274,1.4912027572234274,1.4912027572234274,1.1632873291117438,1.1632873291117438,1.1632873291117438,1.4093695560547463,1.4093695560547463,1.4093695560547463,1.0926542121839724,1.0926542121839724,1.0926542121839724
