Date,Direxion Daily Total Bond Market Bear 1X Shares_Open_average,Direxion Daily Total Bond Market Bear 1X Shares_Open_max,Direxion Daily Total Bond Market Bear 1X Shares_Open_min,Direxion Daily Total Bond Market Bear 1X Shares_High_average,Direxion Daily Total Bond Market Bear 1X Shares_High_max,Direxion Daily Total Bond Market Bear 1X Shares_High_min,Direxion Daily Total Bond Market Bear 1X Shares_Low_average,Direxion Daily Total Bond Market Bear 1X Shares_Low_max,Direxion Daily Total Bond Market Bear 1X Shares_Low_min,Direxion Daily Total Bond Market Bear 1X Shares_Close_average,Direxion Daily Total Bond Market Bear 1X Shares_Close_max,Direxion Daily Total Bond Market Bear 1X Shares_Close_min
2018-04-08,-0.4279788868956992,-0.4279788868956992,-0.4279788868956992,-0.6849930797179327,-0.6849930797179327,-0.6849930797179327,-0.35320532296546564,-0.35320532296546564,-0.35320532296546564,-0.4903826351524692,-0.4903826351524692,-0.4903826351524692
2018-04-15,0.1156696920770007,0.1156696920770007,0.1156696920770007,-0.03922589554668837,-0.03922589554668837,-0.03922589554668837,0.25863678518774896,0.25863678518774896,0.25863678518774896,0.16777051842738888,0.16777051842738888,0.16777051842738888
2018-04-22,1.1349103949957697,1.1349103949957697,1.1349103949957697,1.3458939700265702,1.3458939700265702,1.3458939700265702,1.3600598901854812,1.3600598901854812,1.3600598901854812,1.3520073064262936,1.3520073064262936,1.3520073064262936
2018-04-29,0.9158636528644973,0.9158636528644973,0.9158636528644973,1.2154867433982706,1.2154867433982706,1.2154867433982706,1.0399289559232894,1.0399289559232894,1.0399289559232894,1.027604930496716,1.027604930496716,1.027604930496716
2018-05-06,0.8886471376992541,0.8886471376992541,0.8886471376992541,0.997841192494694,0.997841192494694,0.997841192494694,0.9785216669520175,0.9785216669520175,0.9785216669520175,1.002145848379034,1.002145848379034,1.002145848379034
2018-05-13,1.9277428467811122,1.9277428467811122,1.9277428467811122,2.2103971088658034,2.2103971088658034,2.2103971088658034,1.9982723427197042,1.9982723427197042,1.9982723427197042,2.05407103415334,2.05407103415334,2.05407103415334
2018-05-20,0.3706633776635954,0.3706633776635954,0.3706633776635954,0.3152567278351616,0.3152567278351616,0.3152567278351616,0.07586623338289976,0.07586623338289976,0.07586623338289976,0.0526618944664274,0.0526618944664274,0.0526618944664274
2018-05-27,0.5225255259475635,0.5225255259475635,0.5225255259475635,0.5009582197643181,0.5009582197643181,0.5009582197643181,0.577416685109554,0.577416685109554,0.577416685109554,0.57519911506443,0.57519911506443,0.57519911506443
2018-06-03,0.8307836277621634,0.8307836277621634,0.8307836277621634,0.8760697024966981,0.8760697024966981,0.8760697024966981,0.8824036017747208,0.8824036017747208,0.8824036017747208,0.8924080552803311,0.8924080552803311,0.8924080552803311
2018-06-10,0.75051578266567,0.75051578266567,0.75051578266567,0.7804894160757587,0.7804894160757587,0.7804894160757587,0.79436693467074,0.79436693467074,0.79436693467074,0.801120854638005,0.801120854638005,0.801120854638005
2018-06-17,0.09504298325597077,0.09504298325597077,0.09504298325597077,-0.014550796608196373,-0.014550796608196373,-0.014550796608196373,0.0317886510882948,0.0317886510882948,0.0317886510882948,0.008281106132367983,0.008281106132367983,0.008281106132367983
2018-06-24,-0.4756041194402867,-0.4756041194402867,-0.4756041194402867,-0.5125380595758557,-0.5125380595758557,-0.5125380595758557,-0.4217039239737436,-0.4217039239737436,-0.4217039239737436,-0.4482508911864782,-0.4482508911864782,-0.4482508911864782
2018-07-01,-1.0193099397526193,-1.0193099397526193,-1.0193099397526193,-1.0260006581737222,-1.0260006581737222,-1.0260006581737222,-1.1902877081089063,-1.1902877081089063,-1.1902877081089063,-1.1902877081089063,-1.1902877081089063,-1.1902877081089063
2018-07-08,-1.4474811334872668,-1.4474811334872668,-1.4474811334872668,-1.4532250834721536,-1.4532250834721536,-1.4532250834721536,-1.2938075599934558,-1.2938075599934558,-1.2938075599934558,-1.2938075599934558,-1.2938075599934558,-1.2938075599934558
2018-07-15,-0.07421992151352158,-0.07421992151352158,-0.07421992151352158,-0.08737040566608625,-0.08737040566608625,-0.08737040566608625,-0.5058944179527602,-0.5058944179527602,-0.5058944179527602,-0.5058944179527602,-0.5058944179527602,-0.5058944179527602
2018-07-22,-0.2900323082196147,-0.2900323082196147,-0.2900323082196147,-0.3021257150777531,-0.3021257150777531,-0.3021257150777531,-0.13822360847992368,-0.13822360847992368,-0.13822360847992368,-0.13822360847992368,-0.13822360847992368,-0.13822360847992368
2018-07-29,-0.5663835456564101,-0.5663835456564101,-0.5663835456564101,-0.5663835456564101,-0.5663835456564101,-0.5663835456564101,-0.40666985979070003,-0.40666985979070003,-0.40666985979070003,-0.40666985979070003,-0.40666985979070003,-0.40666985979070003
