Date,Oppenheimer Russell 1000 Yield FactorEtf_Open_average,Oppenheimer Russell 1000 Yield FactorEtf_Open_max,Oppenheimer Russell 1000 Yield FactorEtf_Open_min,Oppenheimer Russell 1000 Yield FactorEtf_High_average,Oppenheimer Russell 1000 Yield FactorEtf_High_max,Oppenheimer Russell 1000 Yield FactorEtf_High_min,Oppenheimer Russell 1000 Yield FactorEtf_Low_average,Oppenheimer Russell 1000 Yield FactorEtf_Low_max,Oppenheimer Russell 1000 Yield FactorEtf_Low_min,Oppenheimer Russell 1000 Yield FactorEtf_Close_average,Oppenheimer Russell 1000 Yield FactorEtf_Close_max,Oppenheimer Russell 1000 Yield FactorEtf_Close_min
2018-05-27,0.8643020512249046,0.8643020512249046,0.8643020512249046,0.8643020512249046,0.8643020512249046,0.8643020512249046,0.8643020512249046,0.8643020512249046,0.8643020512249046,0.8643020512249046,0.8643020512249046,0.8643020512249046
2018-06-03,0.9634119310738014,0.9634119310738014,0.9634119310738014,0.9634119310738014,0.9634119310738014,0.9634119310738014,0.9634119310738014,0.9634119310738014,0.9634119310738014,0.9634119310738014,0.9634119310738014,0.9634119310738014
2018-06-10,1.5186220111684732,1.5186220111684732,1.5186220111684732,1.5186220111684732,1.5186220111684732,1.5186220111684732,1.5186220111684732,1.5186220111684732,1.5186220111684732,1.5186220111684732,1.5186220111684732,1.5186220111684732
2018-06-17,1.0405141444688757,1.0405141444688757,1.0405141444688757,1.0405141444688757,1.0405141444688757,1.0405141444688757,1.0405141444688757,1.0405141444688757,1.0405141444688757,1.0405141444688757,1.0405141444688757,1.0405141444688757
2018-06-24,0.5939472330326867,0.5939472330326867,0.5939472330326867,0.5939472330326867,0.5939472330326867,0.5939472330326867,0.5939472330326867,0.5939472330326867,0.5939472330326867,0.5939472330326867,0.5939472330326867,0.5939472330326867
2018-07-01,0.5228477224066191,0.5228477224066191,0.5228477224066191,0.5228477224066191,0.5228477224066191,0.5228477224066191,0.5228477224066191,0.5228477224066191,0.5228477224066191,0.5228477224066191,0.5228477224066191,0.5228477224066191
2018-07-08,0.45186478589177353,0.45186478589177353,0.45186478589177353,0.45186478589177353,0.45186478589177353,0.45186478589177353,0.45186478589177353,0.45186478589177353,0.45186478589177353,0.45186478589177353,0.45186478589177353,0.45186478589177353
2018-07-15,1.245973608799508,1.245973608799508,1.245973608799508,1.245973608799508,1.245973608799508,1.245973608799508,1.245973608799508,1.245973608799508,1.245973608799508,1.245973608799508,1.245973608799508,1.245973608799508
2018-07-22,1.7836920946306674,1.7836920946306674,1.7836920946306674,1.7836920946306674,1.7836920946306674,1.7836920946306674,1.7836920946306674,1.7836920946306674,1.7836920946306674,1.7836920946306674,1.7836920946306674,1.7836920946306674
2018-07-29,1.7580357907670086,1.7580357907670086,1.7580357907670086,1.7580357907670086,1.7580357907670086,1.7580357907670086,1.7580357907670086,1.7580357907670086,1.7580357907670086,1.7580357907670086,1.7580357907670086,1.7580357907670086
