Date,WisdomTree Japan MultifactorEtf_Open_average,WisdomTree Japan MultifactorEtf_Open_max,WisdomTree Japan MultifactorEtf_Open_min,WisdomTree Japan MultifactorEtf_High_average,WisdomTree Japan MultifactorEtf_High_max,WisdomTree Japan MultifactorEtf_High_min,WisdomTree Japan MultifactorEtf_Low_average,WisdomTree Japan MultifactorEtf_Low_max,WisdomTree Japan MultifactorEtf_Low_min,WisdomTree Japan MultifactorEtf_Close_average,WisdomTree Japan MultifactorEtf_Close_max,WisdomTree Japan MultifactorEtf_Close_min
2018-04-08,-0.26994083979965977,-0.26994083979965977,-0.26994083979965977,-0.2732692019950799,-0.2732692019950799,-0.2732692019950799,-0.26994083979965977,-0.26994083979965977,-0.26994083979965977,-0.2732692019950799,-0.2732692019950799,-0.2732692019950799
2018-04-15,0.2569117445969498,0.2569117445969498,0.2569117445969498,0.24975997454187032,0.24975997454187032,0.24975997454187032,0.2569117445969498,0.2569117445969498,0.2569117445969498,0.24975997454187032,0.24975997454187032,0.24975997454187032
2018-04-22,0.9964627601015965,0.9964627601015965,0.9964627601015965,0.9719476504775084,0.9719476504775084,0.9719476504775084,0.9964627601015965,0.9964627601015965,0.9964627601015965,0.9719476504775084,0.9719476504775084,0.9719476504775084
2018-04-29,1.0526575924723678,1.0526575924723678,1.0526575924723678,1.0526575924723678,1.0526575924723678,1.0526575924723678,1.0526575924723678,1.0526575924723678,1.0526575924723678,1.0526575924723678,1.0526575924723678,1.0526575924723678
2018-05-06,1.540365704415342,1.540365704415342,1.540365704415342,1.540365704415342,1.540365704415342,1.540365704415342,1.540365704415342,1.540365704415342,1.540365704415342,1.540365704415342,1.540365704415342,1.540365704415342
2018-05-13,1.209558976248368,1.209558976248368,1.209558976248368,1.209558976248368,1.209558976248368,1.209558976248368,1.209558976248368,1.209558976248368,1.209558976248368,1.209558976248368,1.209558976248368,1.209558976248368
2018-05-20,-0.05070242298894445,-0.05070242298894445,-0.05070242298894445,0.05273002061681232,0.05273002061681232,0.05273002061681232,-0.05070242298894445,-0.05070242298894445,-0.05070242298894445,-0.030423713315582544,-0.030423713315582544,-0.030423713315582544
2018-05-27,-0.18252872276020785,-0.18252872276020785,-0.18252872276020785,-0.19114632473596513,-0.19114632473596513,-0.19114632473596513,-0.18252872276020785,-0.18252872276020785,-0.18252872276020785,-0.18423248618877114,-0.18423248618877114,-0.18423248618877114
2018-06-03,-0.2560570230285038,-0.2560570230285038,-0.2560570230285038,-0.2652295573603442,-0.2652295573603442,-0.2652295573603442,-0.2560570230285038,-0.2560570230285038,-0.2560570230285038,-0.2578760813133966,-0.2578760813133966,-0.2578760813133966
2018-06-10,0.35965167568710915,0.35965167568710915,0.35965167568710915,0.3510598984094425,0.3510598984094425,0.3510598984094425,0.35965167568710915,0.35965167568710915,0.35965167568710915,0.3579991059027543,0.3579991059027543,0.3579991059027543
2018-06-17,-1.765477160535755,-1.765477160535755,-1.765477160535755,-1.7655236296089305,-1.7655236296089305,-1.7655236296089305,-1.765477160535755,-1.765477160535755,-1.765477160535755,-1.748347621118765,-1.748347621118765,-1.748347621118765
2018-06-24,-1.7079277893603573,-1.7079277893603573,-1.7079277893603573,-1.731854476374353,-1.731854476374353,-1.731854476374353,-1.7079277893603573,-1.7079277893603573,-1.7079277893603573,-1.7192934224003749,-1.7192934224003749,-1.7192934224003749
2018-07-01,-2.6456127814023893,-2.6456127814023893,-2.6456127814023893,-2.655284657482404,-2.655284657482404,-2.655284657482404,-2.6456127814023893,-2.6456127814023893,-2.6456127814023893,-2.6508387096657025,-2.6508387096657025,-2.6508387096657025
2018-07-08,-1.9736892293046022,-1.9736892293046022,-1.9736892293046022,-1.9787747048490638,-1.9787747048490638,-1.9787747048490638,-1.9736892293046022,-1.9736892293046022,-1.9736892293046022,-1.9763511357554333,-1.9763511357554333,-1.9763511357554333
2018-07-15,-0.726607273778576,-0.726607273778576,-0.726607273778576,-0.7320370754990985,-0.7320370754990985,-0.7320370754990985,-0.726607273778576,-0.726607273778576,-0.726607273778576,-0.7287467857597336,-0.7287467857597336,-0.7287467857597336
2018-07-22,-0.6125602823513505,-0.6125602823513505,-0.6125602823513505,-0.617687935968499,-0.617687935968499,-0.617687935968499,-0.6125602823513505,-0.6125602823513505,-0.6125602823513505,-0.6145619775719429,-0.6145619775719429,-0.6145619775719429
2018-07-29,-0.5118506784227695,-0.5118506784227695,-0.5118506784227695,-0.5168836448083212,-0.5168836448083212,-0.5168836448083212,-0.5118506784227695,-0.5118506784227695,-0.5118506784227695,-0.5137806031342018,-0.5137806031342018,-0.5137806031342018
2018-08-05,-0.12660147155926899,-0.12660147155926899,-0.12660147155926899,-0.13344685842093626,-0.13344685842093626,-0.13344685842093626,-0.12660147155926899,-0.12660147155926899,-0.12660147155926899,-0.12893915404830808,-0.12893915404830808,-0.12893915404830808
