Date,PowerShares FTSE International Low Beta Equal Weig_Open_average,PowerShares FTSE International Low Beta Equal Weig_Open_max,PowerShares FTSE International Low Beta Equal Weig_Open_min,PowerShares FTSE International Low Beta Equal Weig_High_average,PowerShares FTSE International Low Beta Equal Weig_High_max,PowerShares FTSE International Low Beta Equal Weig_High_min,PowerShares FTSE International Low Beta Equal Weig_Low_average,PowerShares FTSE International Low Beta Equal Weig_Low_max,PowerShares FTSE International Low Beta Equal Weig_Low_min,PowerShares FTSE International Low Beta Equal Weig_Close_average,PowerShares FTSE International Low Beta Equal Weig_Close_max,PowerShares FTSE International Low Beta Equal Weig_Close_min
2018-04-08,-0.19010857159065123,-0.19010857159065123,-0.19010857159065123,-0.26263158378478596,-0.26263158378478596,-0.26263158378478596,-0.09587542694026964,-0.09587542694026964,-0.09587542694026964,-0.09038752668562675,-0.09038752668562675,-0.09038752668562675
2018-04-15,0.0403574320446967,0.0403574320446967,0.0403574320446967,0.19492688403640032,0.19492688403640032,0.19492688403640032,0.25343224812456727,0.25343224812456727,0.25343224812456727,0.3784346926841893,0.3784346926841893,0.3784346926841893
2018-04-22,0.9135753040567263,0.9135753040567263,0.9135753040567263,1.277779497900962,1.277779497900962,1.277779497900962,0.9455343914075596,0.9455343914075596,0.9455343914075596,1.1419266209890209,1.1419266209890209,1.1419266209890209
2018-04-29,0.9601002772382314,0.9601002772382314,0.9601002772382314,1.2662796065614899,1.2662796065614899,1.2662796065614899,0.7683052519733842,0.7683052519733842,0.7683052519733842,0.7320417798624063,0.7320417798624063,0.7320417798624063
2018-05-06,1.821955430301347,1.821955430301347,1.821955430301347,1.8952404779211751,1.8952404779211751,1.8952404779211751,1.6754391940063946,1.6754391940063946,1.6754391940063946,1.7298737769345558,1.7298737769345558,1.7298737769345558
2018-05-13,1.0438555093121347,1.0438555093121347,1.0438555093121347,1.0902832877176951,1.0902832877176951,1.0902832877176951,1.124155459276639,1.124155459276639,1.124155459276639,1.184485390552993,1.184485390552993,1.184485390552993
2018-05-20,0.11837182520235848,0.11837182520235848,0.11837182520235848,-0.05419045284620653,-0.05419045284620653,-0.05419045284620653,0.27584663299206863,0.27584663299206863,0.27584663299206863,0.12548697895374572,0.12548697895374572,0.12548697895374572
2018-05-27,1.121681585668432,1.121681585668432,1.121681585668432,0.9641758807789312,0.9641758807789312,0.9641758807789312,0.5979495907475267,0.5979495907475267,0.5979495907475267,0.46414822709792597,0.46414822709792597,0.46414822709792597
2018-06-03,1.0554409345396905,1.0554409345396905,1.0554409345396905,1.123872730530366,1.123872730530366,1.123872730530366,1.17661127411734,1.17661127411734,1.17661127411734,1.1638089708902337,1.1638089708902337,1.1638089708902337
2018-06-10,-0.9151095061090637,-0.9151095061090637,-0.9151095061090637,-1.0826081820961249,-1.0826081820961249,-1.0826081820961249,-1.0426713102546004,-1.0426713102546004,-1.0426713102546004,-1.1637697943065148,-1.1637697943065148,-1.1637697943065148
