Date,iShares MSCI UAE CappedEtf_Open_average,iShares MSCI UAE CappedEtf_Open_max,iShares MSCI UAE CappedEtf_Open_min,iShares MSCI UAE CappedEtf_High_average,iShares MSCI UAE CappedEtf_High_max,iShares MSCI UAE CappedEtf_High_min,iShares MSCI UAE CappedEtf_Low_average,iShares MSCI UAE CappedEtf_Low_max,iShares MSCI UAE CappedEtf_Low_min,iShares MSCI UAE CappedEtf_Close_average,iShares MSCI UAE CappedEtf_Close_max,iShares MSCI UAE CappedEtf_Close_min
2018-05-27,-0.8359766031436854,-0.8359766031436854,-0.8359766031436854,-0.8198063626242593,-0.8198063626242593,-0.8198063626242593,-0.6712238144697428,-0.6712238144697428,-0.6712238144697428,-0.6877811989111817,-0.6877811989111817,-0.6877811989111817
2018-06-03,-0.1781550196839087,-0.1781550196839087,-0.1781550196839087,-0.1559876877064419,-0.1559876877064419,-0.1559876877064419,0.04473077194287949,0.04473077194287949,0.04473077194287949,-0.04894237622109453,-0.04894237622109453,-0.04894237622109453
2018-06-10,0.35647747977962563,0.35647747977962563,0.35647747977962563,0.2561695151204588,0.2561695151204588,0.2561695151204588,0.5494679723378092,0.5494679723378092,0.5494679723378092,0.46838235372982445,0.46838235372982445,0.46838235372982445
2018-06-17,-2.240046401246855,-2.240046401246855,-2.240046401246855,-2.3880502158075303,-2.3880502158075303,-2.3880502158075303,-2.4315629322068437,-2.4315629322068437,-2.4315629322068437,-2.435856048840475,-2.435856048840475,-2.435856048840475
2018-06-24,-2.581746933264971,-2.581746933264971,-2.581746933264971,-2.517447000865548,-2.517447000865548,-2.517447000865548,-2.676524133961266,-2.676524133961266,-2.676524133961266,-2.6346940428779204,-2.6346940428779204,-2.6346940428779204
2018-07-01,-1.9884875594403963,-1.9884875594403963,-1.9884875594403963,-2.1032468037852694,-2.1032468037852694,-2.1032468037852694,-2.054250692633982,-2.054250692633982,-2.054250692633982,-2.1155549019001474,-2.1155549019001474,-2.1155549019001474
2018-07-08,-1.5461807819543485,-1.5461807819543485,-1.5461807819543485,-1.6099525789656632,-1.6099525789656632,-1.6099525789656632,-1.4612780924475086,-1.4612780924475086,-1.4612780924475086,-1.5241708655896111,-1.5241708655896111,-1.5241708655896111
2018-07-15,-1.5229445960752008,-1.5229445960752008,-1.5229445960752008,-0.939372963686553,-0.939372963686553,-0.939372963686553,-1.4066457293551635,-1.4066457293551635,-1.4066457293551635,-0.8823357418915435,-0.8823357418915435,-0.8823357418915435
2018-07-22,-1.0130892477098585,-1.0130892477098585,-1.0130892477098585,-0.9069111020518635,-0.9069111020518635,-0.9069111020518635,-0.9385404613451009,-0.9385404613451009,-0.9385404613451009,-1.0512734508842452,-1.0512734508842452,-1.0512734508842452
2018-07-29,-0.4183172911627783,-0.4183172911627783,-0.4183172911627783,-0.5277256592986325,-0.5277256592986325,-0.5277256592986325,-0.2938689575074752,-0.2938689575074752,-0.2938689575074752,-0.3891437534698109,-0.3891437534698109,-0.3891437534698109
