Date,iShares International Treasury Bond_Open_average,iShares International Treasury Bond_Open_max,iShares International Treasury Bond_Open_min,iShares International Treasury Bond_High_average,iShares International Treasury Bond_High_max,iShares International Treasury Bond_High_min,iShares International Treasury Bond_Low_average,iShares International Treasury Bond_Low_max,iShares International Treasury Bond_Low_min,iShares International Treasury Bond_Close_average,iShares International Treasury Bond_Close_max,iShares International Treasury Bond_Close_min
2018-04-08,1.1720212907321235,1.1720212907321235,1.1720212907321235,0.8364270445157873,0.8364270445157873,0.8364270445157873,1.225369086617008,1.225369086617008,1.225369086617008,0.9550183204144501,0.9550183204144501,0.9550183204144501
2018-04-15,-1.4333283696354264,-1.4333283696354264,-1.4333283696354264,-1.5697408217174285,-1.5697408217174285,-1.5697408217174285,-1.4877705622348907,-1.4877705622348907,-1.4877705622348907,-1.6344157141660025,-1.6344157141660025,-1.6344157141660025
2018-04-22,-2.0919088040331024,-2.0919088040331024,-2.0919088040331024,-2.0514161298440206,-2.0514161298440206,-2.0514161298440206,-1.988347202962817,-1.988347202962817,-1.988347202962817,-1.876097964029927,-1.876097964029927,-1.876097964029927
2018-04-29,-2.0477534907038786,-2.0477534907038786,-2.0477534907038786,-2.0904527213248185,-2.0904527213248185,-2.0904527213248185,-2.018827573081932,-2.018827573081932,-2.018827573081932,-2.0552189785282513,-2.0552189785282513,-2.0552189785282513
2018-05-06,-1.7029751441461247,-1.7029751441461247,-1.7029751441461247,-1.730834321230487,-1.730834321230487,-1.730834321230487,-1.8565500388141216,-1.8565500388141216,-1.8565500388141216,-1.8361193025132716,-1.8361193025132716,-1.8361193025132716
2018-05-13,-2.202584109986297,-2.202584109986297,-2.202584109986297,-2.0676749561723717,-2.0676749561723717,-2.0676749561723717,-2.138481811844021,-2.138481811844021,-2.138481811844021,-1.9724917819879173,-1.9724917819879173,-1.9724917819879173
2018-05-20,-1.5997676247205614,-1.5997676247205614,-1.5997676247205614,-1.572355823833068,-1.572355823833068,-1.572355823833068,-1.6121182044996214,-1.6121182044996214,-1.6121182044996214,-1.5811745554722945,-1.5811745554722945,-1.5811745554722945
2018-05-27,-1.2361347079161564,-1.2361347079161564,-1.2361347079161564,-1.2849604967459936,-1.2849604967459936,-1.2849604967459936,-1.269808215752705,-1.269808215752705,-1.269808215752705,-1.335343935228,-1.335343935228,-1.335343935228
2018-06-03,-1.1240780881420371,-1.1240780881420371,-1.1240780881420371,-1.1379483040027532,-1.1379483040027532,-1.1379483040027532,-1.119760632529092,-1.119760632529092,-1.119760632529092,-1.1271416052407,-1.1271416052407,-1.1271416052407
2018-06-10,-1.227508520937876,-1.227508520937876,-1.227508520937876,-1.1657154301605157,-1.1657154301605157,-1.1657154301605157,-1.1761473271051663,-1.1761473271051663,-1.1761473271051663,-1.1017130770461039,-1.1017130770461039,-1.1017130770461039
2018-06-17,-0.7882610261869393,-0.7882610261869393,-0.7882610261869393,-0.8422418403897829,-0.8422418403897829,-0.8422418403897829,-0.8418169936300829,-0.8418169936300829,-0.8418169936300829,-0.7940692118200712,-0.7940692118200712,-0.7940692118200712
2018-06-24,-0.8712918202326083,-0.8712918202326083,-0.8712918202326083,-0.8697595597235723,-0.8697595597235723,-0.8697595597235723,-0.8136094483909247,-0.8136094483909247,-0.8136094483909247,-0.8511203437249693,-0.8511203437249693,-0.8511203437249693
2018-07-01,-0.12987955044852764,-0.12987955044852764,-0.12987955044852764,-0.18482901166947718,-0.18482901166947718,-0.18482901166947718,-0.2617393934942131,-0.2617393934942131,-0.2617393934942131,-0.2599862529329335,-0.2599862529329335,-0.2599862529329335
2018-07-08,-0.5280643468650512,-0.5280643468650512,-0.5280643468650512,-0.48138703492815976,-0.48138703492815976,-0.48138703492815976,-0.36994148097516105,-0.36994148097516105,-0.36994148097516105,-0.48486859351379596,-0.48486859351379596,-0.48486859351379596
2018-07-15,-0.33740407427250374,-0.33740407427250374,-0.33740407427250374,-0.4971629620228846,-0.4971629620228846,-0.4971629620228846,-0.7204455604509072,-0.7204455604509072,-0.7204455604509072,-0.8139806501818738,-0.8139806501818738,-0.8139806501818738
2018-07-22,-0.874752739920653,-0.874752739920653,-0.874752739920653,-0.9426394097497436,-0.9426394097497436,-0.9426394097497436,-0.7605325563143549,-0.7605325563143549,-0.7605325563143549,-0.8907899647701398,-0.8907899647701398,-0.8907899647701398
2018-07-29,-1.9688951833909178,-1.9688951833909178,-1.9688951833909178,-2.070908409354876,-2.070908409354876,-2.070908409354876,-1.9917022088035052,-1.9917022088035052,-1.9917022088035052,-2.1435236585261594,-2.1435236585261594,-2.1435236585261594
2018-08-05,-2.266540835432523,-2.266540835432523,-2.266540835432523,-2.3634399638333647,-2.3634399638333647,-2.3634399638333647,-2.50595404841937,-2.50595404841937,-2.50595404841937,-2.5843972160834254,-2.5843972160834254,-2.5843972160834254
2018-08-12,-1.6644461022692532,-1.6644461022692532,-1.6644461022692532,-1.4856981329721277,-1.4856981329721277,-1.4856981329721277,-1.6034730853871333,-1.6034730853871333,-1.6034730853871333,-1.4338468018198913,-1.4338468018198913,-1.4338468018198913
2018-08-19,-0.6303757511806257,-0.6303757511806257,-0.6303757511806257,-0.4872275285693278,-0.4872275285693278,-0.4872275285693278,-0.4311530398554816,-0.4311530398554816,-0.4311530398554816,-0.4473546270654496,-0.4473546270654496,-0.4473546270654496
2018-08-26,-0.43850982642932335,-0.43850982642932335,-0.43850982642932335,-0.6134017599542627,-0.6134017599542627,-0.6134017599542627,-0.8292991484301568,-0.8292991484301568,-0.8292991484301568,-0.8825968663053584,-0.8825968663053584,-0.8825968663053584
2018-09-02,-0.879710975057635,-0.879710975057635,-0.879710975057635,-0.9121818230275949,-0.9121818230275949,-0.9121818230275949,-0.7079022914380985,-0.7079022914380985,-0.7079022914380985,-0.8268392747945953,-0.8268392747945953,-0.8268392747945953
2018-09-09,-0.5543851585793632,-0.5543851585793632,-0.5543851585793632,-0.5548249444709891,-0.5548249444709891,-0.5548249444709891,-0.36464984074881573,-0.36464984074881573,-0.36464984074881573,-0.5072384186858344,-0.5072384186858344,-0.5072384186858344
2018-09-16,0.07303713803635657,0.07303713803635657,0.07303713803635657,-0.01647773262938755,-0.01647773262938755,-0.01647773262938755,-0.305085107923875,-0.305085107923875,-0.305085107923875,-0.5066952770746422,-0.5066952770746422,-0.5066952770746422
2018-09-23,-1.472961352524114,-1.472961352524114,-1.472961352524114,-1.5845931684908718,-1.5845931684908718,-1.5845931684908718,-1.6211915948210902,-1.6211915948210902,-1.6211915948210902,-1.716937536883685,-1.716937536883685,-1.716937536883685
2018-09-30,-2.2217566822614274,-2.2217566822614274,-2.2217566822614274,-2.2304715728619398,-2.2304715728619398,-2.2304715728619398,-2.294035016043253,-2.294035016043253,-2.294035016043253,-2.2242307733498388,-2.2242307733498388,-2.2242307733498388
2018-10-07,-0.9818603207626495,-0.9818603207626495,-0.9818603207626495,-1.0904347650857387,-1.0904347650857387,-1.0904347650857387,-1.0147313644757436,-1.0147313644757436,-1.0147313644757436,-1.1379201419702234,-1.1379201419702234,-1.1379201419702234
2018-10-14,-1.5800103260961638,-1.5800103260961638,-1.5800103260961638,-1.709759376851724,-1.709759376851724,-1.709759376851724,-1.5838510741012175,-1.5838510741012175,-1.5838510741012175,-1.6118658158499484,-1.6118658158499484,-1.6118658158499484
2018-10-21,-1.3792082158052805,-1.3792082158052805,-1.3792082158052805,-1.335777088129498,-1.335777088129498,-1.335777088129498,-1.297395007374799,-1.297395007374799,-1.297395007374799,-1.3056641295683382,-1.3056641295683382,-1.3056641295683382
2018-10-28,-1.237354653393689,-1.237354653393689,-1.237354653393689,-1.288267773409415,-1.288267773409415,-1.288267773409415,-1.2101294113767878,-1.2101294113767878,-1.2101294113767878,-1.2180132389473848,-1.2180132389473848,-1.2180132389473848
2018-11-04,-1.6876901158720437,-1.6876901158720437,-1.6876901158720437,-1.6756382427144458,-1.6756382427144458,-1.6756382427144458,-1.7979724215265411,-1.7979724215265411,-1.7979724215265411,-1.7630162607386755,-1.7630162607386755,-1.7630162607386755
2018-11-11,-0.7070448446036982,-0.7070448446036982,-0.7070448446036982,-0.5008149928802231,-0.5008149928802231,-0.5008149928802231,-0.5584669759782529,-0.5584669759782529,-0.5584669759782529,-0.4766018173354112,-0.4766018173354112,-0.4766018173354112
2018-11-18,-0.8064078478577231,-0.8064078478577231,-0.8064078478577231,-0.9044173101739936,-0.9044173101739936,-0.9044173101739936,-0.8265839479022979,-0.8265839479022979,-0.8265839479022979,-0.7859034962943905,-0.7859034962943905,-0.7859034962943905
2018-11-25,-0.283710759277398,-0.283710759277398,-0.283710759277398,-0.1674148297007264,-0.1674148297007264,-0.1674148297007264,-0.20660408965873522,-0.20660408965873522,-0.20660408965873522,-0.21246356474648778,-0.21246356474648778,-0.21246356474648778
2018-12-02,0.5261030301980588,0.5261030301980588,0.5261030301980588,0.4708434148198859,0.4708434148198859,0.4708434148198859,0.24073405912163115,0.24073405912163115,0.24073405912163115,0.3098033227231739,0.3098033227231739,0.3098033227231739
2018-12-09,0.14549720948454964,0.14549720948454964,0.14549720948454964,0.4108641139255807,0.4108641139255807,0.4108641139255807,0.41690483247109966,0.41690483247109966,0.41690483247109966,0.6588421485326735,0.6588421485326735,0.6588421485326735
2018-12-16,1.6630465453409629,1.6630465453409629,1.6630465453409629,1.5743471078854465,1.5743471078854465,1.5743471078854465,1.553264005470733,1.553264005470733,1.553264005470733,1.7348093064891708,1.7348093064891708,1.7348093064891708
2018-12-23,1.8010358935438386,1.8010358935438386,1.8010358935438386,2.247230401954454,2.247230401954454,2.247230401954454,1.8522843852258861,1.8522843852258861,1.8522843852258861,1.9936360560575435,1.9936360560575435,1.9936360560575435
2018-12-30,2.031152539787075,2.031152539787075,2.031152539787075,1.8577727180861314,1.8577727180861314,1.8577727180861314,2.1543942481507368,2.1543942481507368,2.1543942481507368,2.1157160468691907,2.1157160468691907,2.1157160468691907
2019-01-06,1.920157711971733,1.920157711971733,1.920157711971733,1.7412255184052083,1.7412255184052083,1.7412255184052083,1.9117463129078325,1.9117463129078325,1.9117463129078325,1.836168517499292,1.836168517499292,1.836168517499292
2019-01-13,1.0223030269224753,1.0223030269224753,1.0223030269224753,0.843409842860412,0.843409842860412,0.843409842860412,0.7693746701988877,0.7693746701988877,0.7693746701988877,0.6817659684863676,0.6817659684863676,0.6817659684863676
2019-01-20,1.3808428028233328,1.3808428028233328,1.3808428028233328,1.4114563561385933,1.4114563561385933,1.4114563561385933,1.3903681934628522,1.3903681934628522,1.3903681934628522,1.499575901074729,1.499575901074729,1.499575901074729
2019-01-27,1.1720142930711457,1.1720142930711457,1.1720142930711457,1.0440416856584351,1.0440416856584351,1.0440416856584351,1.1922165287464213,1.1922165287464213,1.1922165287464213,1.1686810807263521,1.1686810807263521,1.1686810807263521
2019-02-03,0.23001682415986208,0.23001682415986208,0.23001682415986208,0.025616804670881302,0.025616804670881302,0.025616804670881302,0.18984240854279016,0.18984240854279016,0.18984240854279016,0.15692909836276167,0.15692909836276167,0.15692909836276167
2019-02-10,0.22543268377812983,0.22543268377812983,0.22543268377812983,0.15660601054487516,0.15660601054487516,0.15660601054487516,0.1541098149716328,0.1541098149716328,0.1541098149716328,0.22339420566472573,0.22339420566472573,0.22339420566472573
2019-02-17,0.718913779943231,0.718913779943231,0.718913779943231,0.4935335947413495,0.4935335947413495,0.4935335947413495,0.6063153452931552,0.6063153452931552,0.6063153452931552,0.6663230476852592,0.6663230476852592,0.6663230476852592
2019-02-24,-0.3525230622450094,-0.3525230622450094,-0.3525230622450094,-0.45750635857634875,-0.45750635857634875,-0.45750635857634875,-0.4749865242748556,-0.4749865242748556,-0.4749865242748556,-0.2094300784990044,-0.2094300784990044,-0.2094300784990044
2019-03-03,0.0877454265814541,0.0877454265814541,0.0877454265814541,0.002735224916262887,0.002735224916262887,0.002735224916262887,0.08862284047585042,0.08862284047585042,0.08862284047585042,-0.33915823926134037,-0.33915823926134037,-0.33915823926134037
2019-03-10,1.1937483629394792,1.1937483629394792,1.1937483629394792,1.0057411360564175,1.0057411360564175,1.0057411360564175,1.151152578933913,1.151152578933913,1.151152578933913,0.737530419096753,0.737530419096753,0.737530419096753
2019-03-17,2.2008572189490363,2.2008572189490363,2.2008572189490363,2.299538938988502,2.299538938988502,2.299538938988502,2.199126765816159,2.199126765816159,2.199126765816159,2.1370026114138843,2.1370026114138843,2.1370026114138843
2019-03-24,0.9469634528617712,0.9469634528617712,0.9469634528617712,0.853140906977421,0.853140906977421,0.853140906977421,0.4484187785477399,0.4484187785477399,0.4484187785477399,0.4965427712385067,0.4965427712385067,0.4965427712385067
2019-03-31,0.7073973518935448,0.7073973518935448,0.7073973518935448,0.5889008071125308,0.5889008071125308,0.5889008071125308,0.760283189398292,0.760283189398292,0.760283189398292,0.5406241579297771,0.5406241579297771,0.5406241579297771
2019-04-07,0.2795056744008655,0.2795056744008655,0.2795056744008655,0.3325371824514877,0.3325371824514877,0.3325371824514877,0.4197360734014945,0.4197360734014945,0.4197360734014945,0.5834872558834493,0.5834872558834493,0.5834872558834493
2019-04-14,-0.23266662720653486,-0.23266662720653486,-0.23266662720653486,-0.14561272990482169,-0.14561272990482169,-0.14561272990482169,0.06013742941087688,0.06013742941087688,0.06013742941087688,0.08834036905594272,0.08834036905594272,0.08834036905594272
2019-04-21,-0.9143271813113565,-0.9143271813113565,-0.9143271813113565,-0.8611814955700072,-0.8611814955700072,-0.8611814955700072,-0.7804731942028179,-0.7804731942028179,-0.7804731942028179,-0.8432633880597035,-0.8432633880597035,-0.8432633880597035
2019-04-28,-0.41824264651681853,-0.41824264651681853,-0.41824264651681853,-0.2079344013798437,-0.2079344013798437,-0.2079344013798437,-0.293008407097195,-0.293008407097195,-0.293008407097195,-0.37882721690328264,-0.37882721690328264,-0.37882721690328264
2019-05-05,0.8916232809887237,0.8916232809887237,0.8916232809887237,0.7338154992798114,0.7338154992798114,0.7338154992798114,0.7428946272169845,0.7428946272169845,0.7428946272169845,0.9437513001022162,0.9437513001022162,0.9437513001022162
2019-05-12,-0.3365159919365846,-0.3365159919365846,-0.3365159919365846,-0.28990621377951953,-0.28990621377951953,-0.28990621377951953,-0.5792777333467831,-0.5792777333467831,-0.5792777333467831,-0.5964717571180367,-0.5964717571180367,-0.5964717571180367
2019-05-19,0.9083120513313546,0.9083120513313546,0.9083120513313546,1.0754605295581654,1.0754605295581654,1.0754605295581654,1.0845249874108172,1.0845249874108172,1.0845249874108172,1.0971256761339414,1.0971256761339414,1.0971256761339414
2019-05-26,2.1483191289845203,2.1483191289845203,2.1483191289845203,2.3895939463696823,2.3895939463696823,2.3895939463696823,2.173455958193255,2.173455958193255,2.173455958193255,2.4910086262104927,2.4910086262104927,2.4910086262104927
