Date,ValueShares US Quantitative Value_Open_average,ValueShares US Quantitative Value_Open_max,ValueShares US Quantitative Value_Open_min,ValueShares US Quantitative Value_High_average,ValueShares US Quantitative Value_High_max,ValueShares US Quantitative Value_High_min,ValueShares US Quantitative Value_Low_average,ValueShares US Quantitative Value_Low_max,ValueShares US Quantitative Value_Low_min,ValueShares US Quantitative Value_Close_average,ValueShares US Quantitative Value_Close_max,ValueShares US Quantitative Value_Close_min
2018-04-08,-0.8531059990444657,-0.8531059990444657,-0.8531059990444657,-0.9006787591806662,-0.9006787591806662,-0.9006787591806662,-0.6665669601888118,-0.6665669601888118,-0.6665669601888118,-0.6344246894598947,-0.6344246894598947,-0.6344246894598947
2018-04-15,-1.0000046499526227,-1.0000046499526227,-1.0000046499526227,-1.0419552063406439,-1.0419552063406439,-1.0419552063406439,-0.7468849203564322,-0.7468849203564322,-0.7468849203564322,-0.8483898687798467,-0.8483898687798467,-0.8483898687798467
2018-04-22,-0.7737222894793025,-0.7737222894793025,-0.7737222894793025,-0.9344179308723163,-0.9344179308723163,-0.9344179308723163,-0.8938488234665016,-0.8938488234665016,-0.8938488234665016,-1.1202671833723299,-1.1202671833723299,-1.1202671833723299
2018-04-29,-1.5233562452179468,-1.5233562452179468,-1.5233562452179468,-1.6093187818221586,-1.6093187818221586,-1.6093187818221586,-1.1363459379203205,-1.1363459379203205,-1.1363459379203205,-1.2890294507265314,-1.2890294507265314,-1.2890294507265314
2018-05-06,-0.6772688873121782,-0.6772688873121782,-0.6772688873121782,-0.5483068850948053,-0.5483068850948053,-0.5483068850948053,-0.3478690292104457,-0.3478690292104457,-0.3478690292104457,-0.38062011882955915,-0.38062011882955915,-0.38062011882955915
2018-05-13,0.1700071530653522,0.1700071530653522,0.1700071530653522,0.2045869184832793,0.2045869184832793,0.2045869184832793,0.4692665345665802,0.4692665345665802,0.4692665345665802,0.3180919013679996,0.3180919013679996,0.3180919013679996
2018-05-20,0.2930827002447852,0.2930827002447852,0.2930827002447852,0.388997010802139,0.388997010802139,0.388997010802139,0.5971640918172877,0.5971640918172877,0.5971640918172877,0.5081294972019247,0.5081294972019247,0.5081294972019247
2018-05-27,0.5939121916288956,0.5939121916288956,0.5939121916288956,1.081255280476655,1.081255280476655,1.081255280476655,0.8891933033219043,0.8891933033219043,0.8891933033219043,1.2996264180593136,1.2996264180593136,1.2996264180593136
2018-06-03,2.532071596527218,2.532071596527218,2.532071596527218,2.5468914564598357,2.5468914564598357,2.5468914564598357,2.5278066932491816,2.5278066932491816,2.5278066932491816,2.494938366350666,2.494938366350666,2.494938366350666
2018-06-10,1.7208975046969868,1.7208975046969868,1.7208975046969868,1.6562334727125239,1.6562334727125239,1.6562334727125239,1.6521057918466246,1.6521057918466246,1.6521057918466246,1.5919018731871513,1.5919018731871513,1.5919018731871513
2018-06-17,1.1697506113887588,1.1697506113887588,1.1697506113887588,0.9581860035668607,0.9581860035668607,0.9581860035668607,0.7662750277690862,0.7662750277690862,0.7662750277690862,0.738281985712935,0.738281985712935,0.738281985712935
