Date,PowerShares PureBeta MSCI USA Small Cap Portfolio_Open_average,PowerShares PureBeta MSCI USA Small Cap Portfolio_Open_max,PowerShares PureBeta MSCI USA Small Cap Portfolio_Open_min,PowerShares PureBeta MSCI USA Small Cap Portfolio_High_average,PowerShares PureBeta MSCI USA Small Cap Portfolio_High_max,PowerShares PureBeta MSCI USA Small Cap Portfolio_High_min,PowerShares PureBeta MSCI USA Small Cap Portfolio_Low_average,PowerShares PureBeta MSCI USA Small Cap Portfolio_Low_max,PowerShares PureBeta MSCI USA Small Cap Portfolio_Low_min,PowerShares PureBeta MSCI USA Small Cap Portfolio_Close_average,PowerShares PureBeta MSCI USA Small Cap Portfolio_Close_max,PowerShares PureBeta MSCI USA Small Cap Portfolio_Close_min
2018-04-08,-1.6446425501824766,-1.6446425501824766,-1.6446425501824766,-1.6500859962501135,-1.6500859962501135,-1.6500859962501135,-1.6446425501824766,-1.6446425501824766,-1.6446425501824766,-1.6484206420659797,-1.6484206420659797,-1.6484206420659797
2018-04-15,-1.382350989514456,-1.382350989514456,-1.382350989514456,-1.3851287359315558,-1.3851287359315558,-1.3851287359315558,-1.382350989514456,-1.382350989514456,-1.382350989514456,-1.3843951864263582,-1.3843951864263582,-1.3843951864263582
2018-04-22,0.6601332312424496,0.6601332312424496,0.6601332312424496,0.6407040679901861,0.6407040679901861,0.6407040679901861,0.6601332312424496,0.6601332312424496,0.6601332312424496,0.6483965554923121,0.6483965554923121,0.6483965554923121
2018-04-29,0.7706908891404264,0.7706908891404264,0.7706908891404264,0.7475366096007148,0.7475366096007148,0.7475366096007148,0.7706908891404264,0.7706908891404264,0.7706908891404264,0.756714818293209,0.756714818293209,0.756714818293209
2018-05-06,0.6630129842864049,0.6630129842864049,0.6630129842864049,0.6422252696011561,0.6422252696011561,0.6422252696011561,0.6630129842864049,0.6630129842864049,0.6630129842864049,0.6504662754059893,0.6504662754059893,0.6504662754059893
2018-05-13,1.4314711235513007,1.4314711235513007,1.4314711235513007,1.4099275689162158,1.4099275689162158,1.4099275689162158,1.4314711235513007,1.4314711235513007,1.4314711235513007,1.4186657695995222,1.4186657695995222,1.4186657695995222
2018-05-20,1.260566818149019,1.260566818149019,1.260566818149019,1.2430653906282014,1.2430653906282014,1.2430653906282014,1.260566818149019,1.260566818149019,1.260566818149019,1.250155716409067,1.250155716409067,1.250155716409067
2018-05-27,1.5160585908668571,1.5160585908668571,1.5160585908668571,1.5278595411518463,1.5278595411518463,1.5278595411518463,1.5160585908668571,1.5160585908668571,1.5160585908668571,1.5278595411518463,1.5278595411518463,1.5278595411518463
2018-06-03,1.8535795698544084,1.8535795698544084,1.8535795698544084,1.8501581957662867,1.8501581957662867,1.8501581957662867,1.8098613259503658,1.8098613259503658,1.8098613259503658,1.8064259092909516,1.8064259092909516,1.8064259092909516
2018-06-10,1.2201526505417104,1.2201526505417104,1.2201526505417104,1.2179401861657642,1.2179401861657642,1.2179401861657642,1.2354497265764774,1.2354497265764774,1.2354497265764774,1.2331854772018358,1.2331854772018358,1.2331854772018358
2018-06-17,1.2467828542442414,1.2467828542442414,1.2467828542442414,1.24491315901147,1.24491315901147,1.24491315901147,1.2598132219072522,1.2598132219072522,1.2598132219072522,1.2579082447402221,1.2579082447402221,1.2579082447402221
2018-06-24,1.3019152569599188,1.3019152569599188,1.3019152569599188,1.3003631232214812,1.3003631232214812,1.3003631232214812,1.3130596702487018,1.3130596702487018,1.3130596702487018,1.3114843335540436,1.3114843335540436,1.3114843335540436
2018-07-01,0.8808933821277729,0.8808933821277729,0.8808933821277729,0.8796093335001951,0.8796093335001951,0.8796093335001951,0.8899569431503576,0.8899569431503576,0.8899569431503576,0.8886565295881165,0.8886565295881165,0.8886565295881165
2018-07-08,0.7128333509943154,0.7128333509943154,0.7128333509943154,0.7115620375365549,0.7115620375365549,0.7115620375365549,0.7220567603490772,0.7220567603490772,0.7220567603490772,0.7207700284886737,0.7207700284886737,0.7207700284886737
2018-07-15,0.6942590011773547,0.6942590011773547,0.6942590011773547,0.6927837741069139,0.6927837741069139,0.6927837741069139,0.7067615738201348,0.7067615738201348,0.7067615738201348,0.7052659444214127,0.7052659444214127,0.7052659444214127
2018-07-22,0.15712561018803164,0.15712561018803164,0.15712561018803164,0.1651080154601441,0.1651080154601441,0.1651080154601441,0.03139941412728763,0.03139941412728763,0.03139941412728763,0.04911576721281043,0.04911576721281043,0.04911576721281043
2018-07-29,0.31340743801707105,0.31340743801707105,0.31340743801707105,0.3107806644076856,0.3107806644076856,0.3107806644076856,0.3388693488808326,0.3388693488808326,0.3388693488808326,0.3353756947273686,0.3353756947273686,0.3353756947273686
2018-08-05,0.1527678968581667,0.1527678968581667,0.1527678968581667,0.14914252144861212,0.14914252144861212,0.14914252144861212,0.1860462404058736,0.1860462404058736,0.1860462404058736,0.18131455192380902,0.18131455192380902,0.18131455192380902
2018-08-12,0.995412691523149,0.995412691523149,0.995412691523149,0.9955723278613625,0.9955723278613625,0.9955723278613625,0.7529862845455892,0.7529862845455892,0.7529862845455892,0.7516649285798302,0.7516649285798302,0.7516649285798302
2018-08-19,-2.0861852576567874,-2.0861852576567874,-2.0861852576567874,-2.1045103140289054,-2.1045103140289054,-2.1045103140289054,-2.064894286017592,-2.064894286017592,-2.064894286017592,-2.090023411401859,-2.090023411401859,-2.090023411401859
2018-08-26,1.845977199556133,1.845977199556133,1.845977199556133,1.8472953201911153,1.8472953201911153,1.8472953201911153,1.9112626992503383,1.9112626992503383,1.9112626992503383,1.915510704281907,1.915510704281907,1.915510704281907
