Date,ProShares UltraShort Silver_Open_average,ProShares UltraShort Silver_Open_max,ProShares UltraShort Silver_Open_min,ProShares UltraShort Silver_High_average,ProShares UltraShort Silver_High_max,ProShares UltraShort Silver_High_min,ProShares UltraShort Silver_Low_average,ProShares UltraShort Silver_Low_max,ProShares UltraShort Silver_Low_min,ProShares UltraShort Silver_Close_average,ProShares UltraShort Silver_Close_max,ProShares UltraShort Silver_Close_min
2018-04-08,-0.3250047518703585,-0.3250047518703585,-0.3250047518703585,-0.40426294673705726,-0.40426294673705726,-0.40426294673705726,-0.25368074775517174,-0.25368074775517174,-0.25368074775517174,-0.1604506349665799,-0.1604506349665799,-0.1604506349665799
2018-04-15,-0.5769344943665969,-0.5769344943665969,-0.5769344943665969,-0.309916446941476,-0.309916446941476,-0.309916446941476,-0.46645845556836046,-0.46645845556836046,-0.46645845556836046,-0.06458587689835832,-0.06458587689835832,-0.06458587689835832
2018-04-22,1.509438730710749,1.509438730710749,1.509438730710749,1.7658431961651544,1.7658431961651544,1.7658431961651544,1.176466773729272,1.176466773729272,1.176466773729272,1.5383075032209002,1.5383075032209002,1.5383075032209002
2018-04-29,0.27381060736907403,0.27381060736907403,0.27381060736907403,0.10624363307648627,0.10624363307648627,0.10624363307648627,0.6102524899659038,0.6102524899659038,0.6102524899659038,0.3932157381073793,0.3932157381073793,0.3932157381073793
2018-05-06,-0.6954722418225856,-0.6954722418225856,-0.6954722418225856,-0.3019046111006794,-0.3019046111006794,-0.3019046111006794,-0.4881932943529253,-0.4881932943529253,-0.4881932943529253,0.09783292659121041,0.09783292659121041,0.09783292659121041
2018-05-13,0.053988195152086416,0.053988195152086416,0.053988195152086416,0.22816211963697883,0.22816211963697883,0.22816211963697883,0.31403397538883787,0.31403397538883787,0.31403397538883787,-0.017055350301312444,-0.017055350301312444,-0.017055350301312444
2018-05-20,-0.6723371735933381,-0.6723371735933381,-0.6723371735933381,-0.2337665083098932,-0.2337665083098932,-0.2337665083098932,-0.3806148755791899,-0.3806148755791899,-0.3806148755791899,-0.015804914002405798,-0.015804914002405798,-0.015804914002405798
2018-05-27,0.040996092489043644,0.040996092489043644,0.040996092489043644,0.36802860596470727,0.36802860596470727,0.36802860596470727,0.4275490486244787,0.4275490486244787,0.4275490486244787,0.8184187692915686,0.8184187692915686,0.8184187692915686
2018-06-03,-1.6394776350164741,-1.6394776350164741,-1.6394776350164741,-2.092705623105456,-2.092705623105456,-2.092705623105456,-1.945611028211019,-1.945611028211019,-1.945611028211019,-2.413310430790687,-2.413310430790687,-2.413310430790687
2018-06-10,0.2959776101049035,0.2959776101049035,0.2959776101049035,0.27466333486659733,0.27466333486659733,0.27466333486659733,0.31088152544535413,0.31088152544535413,0.31088152544535413,0.21357451095000432,0.21357451095000432,0.21357451095000432
2018-06-17,1.0695124149742368,1.0695124149742368,1.0695124149742368,0.9663333080780105,0.9663333080780105,0.9663333080780105,1.4764072411145768,1.4764072411145768,1.4764072411145768,1.0389640768460022,1.0389640768460022,1.0389640768460022
2018-06-24,2.50734407995367,2.50734407995367,2.50734407995367,2.5218596158494493,2.5218596158494493,2.5218596158494493,2.5804309367594467,2.5804309367594467,2.5804309367594467,2.661585263269324,2.661585263269324,2.661585263269324
2018-07-01,1.1128248329677852,1.1128248329677852,1.1128248329677852,1.099596807091796,1.099596807091796,1.099596807091796,1.160385269454039,1.160385269454039,1.160385269454039,1.2605601424261204,1.2605601424261204,1.2605601424261204
2018-07-08,2.0702126214706844,2.0702126214706844,2.0702126214706844,1.9279248209713264,1.9279248209713264,1.9279248209713264,2.1227355769070586,2.1227355769070586,2.1227355769070586,1.944384982532408,1.944384982532408,1.944384982532408
2018-07-15,2.2555668418750887,2.2555668418750887,2.2555668418750887,2.315970222522746,2.315970222522746,2.315970222522746,2.2943614392565435,2.2943614392565435,2.2943614392565435,2.3324557849225647,2.3324557849225647,2.3324557849225647
2018-07-22,1.6994853189644326,1.6994853189644326,1.6994853189644326,1.576273912790254,1.576273912790254,1.576273912790254,1.633890247449732,1.633890247449732,1.633890247449732,1.5923187467295032,1.5923187467295032,1.5923187467295032
2018-07-29,1.6565927359258958,1.6565927359258958,1.6565927359258958,1.6392043859511267,1.6392043859511267,1.6392043859511267,1.671974415626991,1.671974415626991,1.671974415626991,1.6744539966554897,1.6744539966554897,1.6744539966554897
2018-08-05,1.5046384437327194,1.5046384437327194,1.5046384437327194,1.8496552990756907,1.8496552990756907,1.8496552990756907,1.544454279074671,1.544454279074671,1.544454279074671,1.8550488429042378,1.8550488429042378,1.8550488429042378
