Date,Guggenheim CurrencyShares Chinese Renminbi_Open_average,Guggenheim CurrencyShares Chinese Renminbi_Open_max,Guggenheim CurrencyShares Chinese Renminbi_High_average,Guggenheim CurrencyShares Chinese Renminbi_High_max,Guggenheim CurrencyShares Chinese Renminbi_Low_average,Guggenheim CurrencyShares Chinese Renminbi_Low_max,Guggenheim CurrencyShares Chinese Renminbi_Close_average,Guggenheim CurrencyShares Chinese Renminbi_Close_max
2016-03-27,0.40193899104301983,0.40193899104301983,0.24419818976693922,0.24419818976693922,0.4363182258102116,0.4363182258102116,0.31593745912221766,0.31593745912221766
2016-04-03,0.1460744251431431,0.1460744251431431,0.0075065011801309965,0.0075065011801309965,0.1874346820539632,0.1874346820539632,0.04053644711665843,0.04053644711665843
2016-04-10,0.4408443658394238,0.4408443658394238,0.32885236639709625,0.32885236639709625,0.3719773012103522,0.3719773012103522,0.18433003928793934,0.18433003928793934
2016-04-17,1.4301414041295881,1.4301414041295881,1.0172129974269875,1.0172129974269875,1.4889906984442254,1.4889906984442254,1.0665554493731166,1.0665554493731166
2016-04-24,0.8658614912472452,0.8658614912472452,0.29406844327856896,0.29406844327856896,-0.37887469607977126,-0.37887469607977126,-0.4445474303890299,-0.4445474303890299
2016-05-01,0.8652310923478004,0.8652310923478004,0.3094299603177453,0.3094299603177453,1.0744896673954818,1.0744896673954818,0.44597754633538084,0.44597754633538084
2016-05-08,-2.4086002251597542,-2.4086002251597542,-1.4896337163767925,-1.4896337163767925,-2.615078999854545,-2.615078999854545,-1.6808784209836718,-1.6808784209836718
2016-05-15,-1.8138046795905771,-1.8138046795905771,-1.6361684289827172,-1.6361684289827172,-1.613770474373565,-1.613770474373565,-1.5719544061708939,-1.5719544061708939
2016-05-22,-1.8157484197056852,-1.8157484197056852,-1.762110159258796,-1.762110159258796,-1.6217529205396104,-1.6217529205396104,-1.595420696875736,-1.595420696875736
2016-05-29,-1.3691288609267773,-1.3691288609267773,-0.31587231533968185,-0.31587231533968185,-1.2108784694677643,-1.2108784694677643,-0.18344475611177286,-0.18344475611177286
2016-06-05,-1.568864758465462,-1.568864758465462,-0.7700597052934284,-0.7700597052934284,-1.6163581136368703,-1.6163581136368703,-1.7174669208706212,-1.7174669208706212
2016-06-12,-1.662685355429178,-1.662685355429178,-2.144172776109422,-2.144172776109422,-2.096201273812024,-2.096201273812024,-2.2547448170411957,-2.2547448170411957
2016-06-19,-1.7501859390364614,-1.7501859390364614,-2.0323559442532493,-2.0323559442532493,-1.8460081755599846,-1.8460081755599846,-1.9311930518142342,-1.9311930518142342
2016-06-26,-1.6445267799747827,-1.6445267799747827,-1.8237916853673315,-1.8237916853673315,-1.3236521326158814,-1.3236521326158814,-1.4038513316065038,-1.4038513316065038
2016-07-03,-1.587488050848532,-1.587488050848532,-1.338240459500148,-1.338240459500148,-1.3823282093771452,-1.3823282093771452,-1.4354064484346412,-1.4354064484346412
2016-07-10,-1.3916424052555436,-1.3916424052555436,-1.3350032269577559,-1.3350032269577559,-1.2687677623111067,-1.2687677623111067,-1.0383564760531412,-1.0383564760531412
2016-07-17,-1.0932484252967205,-1.0932484252967205,-1.038761519124966,-1.038761519124966,-0.916566538853367,-0.916566538853367,-0.7417908280194251,-0.7417908280194251
2016-07-24,-0.043984824188268164,-0.043984824188268164,-0.31220721100813065,-0.31220721100813065,-0.14000978382377743,-0.14000978382377743,-0.29014505070266583,-0.29014505070266583
2016-07-31,0.48345880737631297,0.48345880737631297,0.11830730106003683,0.11830730106003683,0.12932260700955037,0.12932260700955037,-0.07704534554967159,-0.07704534554967159
2016-08-07,0.0872156703868898,0.0872156703868898,-0.22694279141037327,-0.22694279141037327,0.3421952248800879,0.3421952248800879,0.14835170581292506,0.14835170581292506
2016-08-14,0.19202069633790936,0.19202069633790936,-0.13375549448696775,-0.13375549448696775,0.46671119403739675,0.46671119403739675,0.2510554212854174,0.2510554212854174
2016-08-21,0.06206834557490053,0.06206834557490053,-0.2716632428123892,-0.2716632428123892,0.2723553347031247,0.2723553347031247,0.04328211225402972,0.04328211225402972
2016-08-28,1.7661989330039998,1.7661989330039998,1.5181517187525027,1.5181517187525027,0.5363792583029053,0.5363792583029053,0.4689688455330918,0.4689688455330918
2016-09-04,0.09478871453666285,0.09478871453666285,-0.10151267728630636,-0.10151267728630636,0.6927176123697399,0.6927176123697399,0.675311875851519,0.675311875851519
2016-09-11,0.6954852389689148,0.6954852389689148,0.6693791708020824,0.6693791708020824,1.290374303114338,1.290374303114338,1.3739256790263321,1.3739256790263321
2016-09-18,0.7538187523931889,0.7538187523931889,0.7585705809533978,0.7585705809533978,1.268417997422994,1.268417997422994,1.3872181197594762,1.3872181197594762
2016-09-25,-0.8314660233436896,-0.8314660233436896,-1.2922607255525018,-1.2922607255525018,-0.701439278240911,-0.701439278240911,-1.0091247049771033,-1.0091247049771033
2016-10-02,0.15731702564690903,0.15731702564690903,0.08601341042838692,0.08601341042838692,-0.6663770203419567,-0.6663770203419567,0.5947826297832074,0.5947826297832074
2016-10-09,-1.0082356396022782,-1.0082356396022782,-1.1868030982639342,-1.1868030982639342,-0.8136582616101881,-0.8136582616101881,-1.2591336781424822,-1.2591336781424822
2016-10-16,-2.631449176449504,-2.631449176449504,-2.632743253248212,-2.632743253248212,-2.8210148046479384,-2.8210148046479384,-2.9102467809748243,-2.9102467809748243
2016-10-23,-1.244584599331074,-1.244584599331074,-1.2460354731224716,-1.2460354731224716,-1.2069854907734558,-1.2069854907734558,-1.276409315654175,-1.276409315654175
2016-10-30,-0.5602862191903614,-0.5602862191903614,-0.5621134205038374,-0.5621134205038374,-0.43001532089954586,-0.43001532089954586,-0.5045040083515887,-0.5045040083515887
2016-11-06,-2.835251220783926,-2.835251220783926,-2.834653098109317,-2.834653098109317,-2.945709136174475,-2.945709136174475,-2.9390830126699625,-2.9390830126699625
2016-11-13,-1.1631835356948463,-1.1631835356948463,-1.1633444294049204,-1.1633444294049204,-1.1571305976119792,-1.1571305976119792,-1.1712629394495042,-1.1712629394495042
2016-11-20,-1.4185058034226592,-1.4185058034226592,-1.4184731756236153,-1.4184731756236153,-1.4480497648932333,-1.4480497648932333,-1.4495304432132272,-1.4495304432132272
2016-11-27,-0.7466547038997483,-0.7466547038997483,-0.7468133068527097,-0.7468133068527097,-1.1720886127405141,-1.1720886127405141,-1.1742681592351036,-1.1742681592351036
2016-12-04,-0.19349268293532343,-0.19349268293532343,-0.19397173571115314,-0.19397173571115314,-0.11860991849296214,-0.11860991849296214,-0.14731356001905493,-0.14731356001905493
2016-12-11,-1.329351746718698,-1.329351746718698,-1.3289248695606783,-1.3289248695606783,-1.264717191766632,-1.264717191766632,-1.2517482656338528,-1.2517482656338528
2016-12-18,-1.350412509256674,-1.350412509256674,-0.6693764960562096,-0.6693764960562096,-1.3096257309511594,-1.3096257309511594,-0.6102448476684912,-0.6102448476684912
